id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,597.0,786.0,246.0,1327.0,3332.0,1079.0,880.0000000000001,811.9999999999999,4238.0,5741.0
010112,01,01,12,100.0,580.0,558.0,148.0,728.0,2736.0,810.0,550.0,530.0,3283.0,4427.0
010113,01,01,13,100.0,2124.0,2093.0,579.0,3413.0000000000005,11274.0,2869.0,1522.0,1277.0,12278.0,16844.0
010114,01,01,14,100.0,1263.0,1271.0,243.00000000000003,1305.0,6723.999999999999,1555.0,499.0,347.0,6639.0,9010.0
010221,01,02,21,100.0,1621.0,2109.0,640.0,3206.0,8433.0,2868.0,2030.9999999999998,1921.0,10663.0,14588.0
010222,01,02,22,100.0,1655.0,2045.0,627.0,2953.0,7956.0,2420.0,1651.0000000000002,1750.0,10071.0,12651.0
010331,01,03,31,100.0,2145.0,3063.0,939.0,3253.0,7869.0,3078.0,1922.0,1679.0,11346.0,15246.0
010332,01,03,32,100.0,2245.0,3406.0,1066.0,3183.0,7948.999999999999,3110.0,2091.0,1970.0,12111.0,13285.0
010441,01,04,41,100.0,1830.9999999999998,2195.0,677.0,2776.0,8051.000000000001,2798.0,1936.0,1720.0,10478.0,13774.0
010442,01,04,42,100.0,2565.0,3743.0,1231.0,5146.0,12491.0,4558.0,3081.0,2640.0,16443.0,23110.0
020101,02,01,01,100.0,2168.0,3563.0000000000005,1187.0,3155.0,8956.0,3953.0,2623.0,2428.0,13759.0,14371.0
020202,02,02,02,100.0,2137.0,2628.0,839.0,3112.0,11513.0,3783.0,2445.0,2200.0,13929.0,17436.0
020303,02,03,03,100.0,728.0,1206.0,436.00000000000006,1416.0,4382.0,1843.0,1235.0,1467.0,6126.0,7589.0
020304,02,03,04,100.0,749.0,1047.0,358.0,1381.0,5580.0,1795.0,1043.0,1137.0,6216.0,8452.0
020405,02,04,05,100.0,774.0,722.0,142.0,903.9999999999999,3414.0,715.0,408.0,434.0,3744.0,4684.0
020407,02,04,07,100.0,900.0,847.0000000000001,231.0,2016.0,4664.0,872.0000000000001,517.0,450.0,4976.0,7223.999999999999
020506,02,05,06,100.0,923.0,745.0,169.0,1215.0,5986.0,833.0,401.99999999999994,249.00000000000003,5115.0,7353.0
020508,02,05,08,100.0,1725.0,1248.0,252.99999999999997,2510.0,11029.0,1592.0,662.0,397.0,9279.0,13729.0
030101,03,01,01,100.0,430.0,419.00000000000006,96.0,582.0,1306.0,318.0,189.0,218.00000000000003,1541.0,2643.0
030202,03,02,02,100.0,523.0,647.0,156.0,670.0,1514.0,523.0,278.0,328.0,2402.0,2630.0
030203,03,02,03,100.0,285.0,412.0,97.0,200.0,701.0,350.0,214.0,276.0,1311.0,1081.0
030304,03,03,04,100.0,434.99999999999994,426.99999999999994,88.0,296.0,942.0,285.0,199.0,270.0,1472.0,1607.0
030307,03,03,07,100.0,266.0,354.0,90.0,322.0,706.0,220.00000000000003,136.0,166.0,1048.0,1396.0
030405,03,04,05,100.0,377.0,508.0,141.0,384.0,1066.0,454.0,247.00000000000003,318.0,1741.0,1576.0
030406,03,04,06,100.0,777.0,844.9999999999999,174.0,594.0,2466.0,689.0,303.0,450.0,3190.0,3485.0
030408,03,04,08,100.0,786.0,689.0,154.0,657.0,2934.0,622.0,342.0,409.0,3293.0,4170.0
030509,03,05,09,100.0,924.0,898.0,227.0,894.9999999999999,3422.0,801.0,387.0,324.0,3818.0,5095.0
030510,03,05,10,100.0,281.0,258.0,64.0,363.0,936.9999999999999,241.0,158.0,199.0,1211.0,1657.0
030611,03,06,11,100.0,800.0,785.0,123.0,1067.0,4612.0,916.0,332.0,270.0,4378.0,6097.0
030612,03,06,12,100.0,647.0,586.0,140.0,806.0,3895.0000000000005,732.0,318.0,250.99999999999997,3749.0,4875.0
030613,03,06,13,100.0,668.0,778.0,158.0,654.0,3672.9999999999995,980.0000000000001,324.0,154.0,3671.0,4893.0
030614,03,06,14,100.0,811.9999999999999,928.9999999999999,222.00000000000003,927.9999999999999,3124.0,701.0,372.0,417.0,3757.0,5112.0
030715,03,07,15,100.0,959.0,990.0,295.0,988.0000000000001,4817.0,1274.0,453.0,266.0,5018.0,6836.0
030716,03,07,16,100.0,1043.0,1122.0,239.0,988.0000000000001,5015.0,1228.0,471.0,359.0,5314.0,6781.999999999999
040101,04,01,01,100.0,926.0,1194.0,330.0,1100.0,3204.0,1440.0,1041.0,960.0,5014.0,5690.0
040202,04,02,02,100.0,252.99999999999997,438.99999999999994,125.0,751.0,1281.0,562.0,400.0,389.0,2066.0,2684.0
040203,04,02,03,100.0,719.0,1035.0,311.0,1318.0,3344.0,1386.0,928.9999999999999,1229.0,5037.0,6304.0
040304,04,03,04,100.0,777.0,1011.9999999999999,338.0,1255.0,3657.0,1563.0,1180.0,1423.0,5581.0,6741.0
040305,04,03,05,100.0,519.0,594.0,163.0,825.0,2582.0,1013.0000000000001,778.0,797.0,3522.9999999999995,4377.0
040306,04,03,06,100.0,972.0000000000001,1198.0,354.0,1339.0,4958.0,2000.0,1541.0,1829.0,7090.000000000001,8424.0
040307,04,03,07,100.0,654.0,819.0,296.0,1095.0,3440.0,1478.0,1124.0,1417.0,5188.0,6454.000000000001
040308,04,03,08,100.0,671.0,813.0000000000001,259.0,1300.0,3902.0000000000005,1638.0,1304.0,1432.0,5538.0,7406.999999999999
040309,04,03,09,100.0,457.0,632.0,162.0,621.0,2287.0,1117.0,1002.9999999999999,1232.0,3602.0000000000005,4783.0
040310,04,03,10,100.0,474.0,604.0,175.0,631.0,2335.0,1015.0,800.0,935.0,3522.0,4233.0
040411,04,04,11,100.0,575.0,905.0000000000001,257.0,675.0,2233.0,1236.0,871.0000000000001,1080.0,4071.0,4287.0
040412,04,04,12,100.0,434.99999999999994,589.0,178.0,478.0,1397.0,733.0,555.0,539.0,2479.0,2622.0
040413,04,04,13,100.0,423.00000000000006,614.0,153.0,497.0,1676.0000000000002,861.0,690.0,891.0,2963.0,3268.0
040514,04,05,14,100.0,1029.0,1282.0,380.0,1287.0,4687.0,2117.0,1798.0,2186.0,7472.0,8741.0
040515,04,05,15,100.0,515.0,691.0,218.00000000000003,730.0,2161.0,959.0,692.0,728.0,3260.0,4069.0
040516,04,05,16,100.0,967.0,1397.0,389.0,1496.0,4776.0,2005.0,1490.0,1793.0,7093.000000000001,8632.0
040617,04,06,17,100.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,13.0
050101,05,01,01,100.0,883.0,968.0,249.00000000000003,833.0,2535.0,966.0,667.0,707.0,3882.0,4199.0
050102,05,01,02,100.0,1753.0,2512.0,730.0,1767.0000000000002,5135.0,2309.0,1757.9999999999998,1743.0,8853.0,9149.0
050103,05,01,03,100.0,1686.0,2187.0,658.0,2039.9999999999998,5543.0,2360.0,1504.0,1410.0,8365.0,10793.0
050204,05,02,04,100.0,630.0,898.0,271.0,654.0,1854.0,836.0,676.0,630.0,3185.0,3166.0
050205,05,02,05,100.0,1524.0,2212.0,662.0,1484.0,3829.9999999999995,1748.0,1225.0,1106.0,6892.0,7604.000000000001
050206,05,02,06,100.0,1171.0,1573.0,500.0,1527.0,4038.0000000000005,1741.0,1217.0,1111.0,6178.0,7776.000000000001
050307,05,03,07,100.0,665.0,967.0,291.0,619.0,2184.0,1078.0,848.0,731.0,3726.0,3278.0
050308,05,03,08,100.0,524.0,751.0,206.0,702.0,1907.0,775.0,578.0,654.0,2894.0,3501.0
050409,05,04,09,100.0,351.0,672.0,204.99999999999997,258.0,809.0,545.0,405.99999999999994,454.0,1903.0,1479.0
060101,06,01,01,100.0,573.0,797.0,261.0,751.0,2223.0,997.0000000000001,757.0,785.0,3729.9999999999995,3697.0
060102,06,01,02,100.0,1508.0,1841.0,512.0,1673.0,5656.0,2449.0,1902.0,2030.0,8944.0,9201.0
060203,06,02,03,100.0,1143.0,1474.0,393.0,1471.0,4004.0,1669.0000000000002,1324.0,1428.0,6445.0,6684.999999999999
060204,06,02,04,100.0,885.0,1347.0,395.0,1099.0,2887.0,1379.0,1115.0,1178.0,5183.0,5431.0
060305,06,03,05,100.0,742.0,1206.0,359.0,914.0,2335.0,1238.0,900.0,1114.0,4520.0,4609.0
060306,06,03,06,100.0,1183.0,1984.0,564.0,1745.0,4141.0,1935.0000000000002,1397.0,1439.0,7215.000000000001,7856.0
060407,06,04,07,100.0,412.0,842.0,229.99999999999997,1197.0,1805.9999999999998,883.0,626.0,827.9999999999999,3336.0,4074.0
060408,06,04,08,100.0,866.0,1538.0,532.0,1147.0,2602.0,1643.0,1201.0,1426.0,5729.0,5449.0
070101,07,01,01,100.0,1798.9999999999998,2506.0,800.0,2905.0,8401.0,3806.0,2934.0,3254.0,12782.0,15879.0
070202,07,02,02,100.0,1600.0,2047.0,628.0,2350.0,7604.000000000001,2844.0,2013.0,2089.0,10338.0,12256.0
070303,07,03,03,100.0,1233.0,1761.0,530.0,1798.9999999999998,4972.0,2168.0,1538.0,1630.0,8008.0,8300.0
070404,07,04,04,100.0,2392.0,2911.0,803.9999999999999,2811.0,8894.0,3351.0,2302.0,2342.0,12671.0,13922.0
070505,07,05,05,100.0,1853.0,2134.0,681.0,1901.0000000000002,6010.0,2584.0,1943.0,1957.9999999999998,9468.0,9673.0
070606,07,06,06,100.0,1164.0,1747.0,558.0,1185.0,3422.0,1639.0,1315.0,1388.0,6178.0,5829.0
070707,07,07,07,100.0,1462.0,1973.9999999999998,598.0,1299.0,3492.0,1860.0000000000002,1426.0,1358.0,6795.0,6494.0
080101,08,01,01,100.0,1262.0,1795.0,588.0,1986.0,7613.0,2184.0,1410.0,1279.0,8524.0,11665.0
080102,08,01,02,100.0,1569.0,2515.0,850.0,2616.0,8517.0,2931.0,1877.0,1791.0,10950.0,14044.0
