id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0306,03,06,104139,6568,7949,1900,8872,41199,16454,9058,12139,52523,20977,100.0,6.306955127281806,7.633067342686218,1.824484583105273,8.519382748057884,39.56154754702849,15.800036489691664,8.697990186193454,11.656535975955213,50.43547566233592,20.143270052525953
0307,03,07,60907,4268,5576,1478,4908,23259,11268,5773,4377,30248,13618,100.0,7.007404731804226,9.15494113977047,2.426650467105587,8.05818707209352,38.18772883248231,18.500336578718375,9.478385078890767,7.186366099134746,49.662600357922734,22.358677984468123
0401,04,01,19594,1187,1595,464,1977,4927,2571,2543,4330,10027,5690,100.0,6.05797693171379,8.14024701439216,2.368071858732265,10.089823415331225,25.14545268959886,13.121363682760029,12.978462794733082,22.098601612738594,51.17382872307849,29.039501888333163
0402,04,02,41701,1833,2808,926,4383,9058,5479,5576,11638,21575,8988,100.0,4.395578043691998,6.733651471187742,2.220570250113906,10.510539315603943,21.721301647442505,13.138773650511979,13.37138198124745,27.908203640200473,51.73736840843145,21.553439965468453
0403,04,03,145941,7064,8415,2738,14846,41946,19906,20637,30389,73972,42419,100.0,4.8403121809498355,5.7660287376405535,1.876100616002357,10.172603997505842,28.741751803811127,13.639758532557678,14.140645877443625,20.82279825408898,50.686236218745925,29.065855379913803
0404,04,04,53435,2513,3709,1188,4192,10932,7520,7758,15623,28527,10177,100.0,4.702910077664453,6.941143445307382,2.2232619069898005,7.845045382240105,20.458500982502105,14.073173013942172,14.518573968372788,29.23739122298119,53.38635725647983,19.045569383362963
0405,04,05,82214,3895,5210,1660,7648,21970,11259,11665,18907,42037,21442,100.0,4.737635925754738,6.337120198506336,2.0191208310020192,9.302551876809302,26.722942564526726,13.694747853163694,14.188581020264188,22.997299729972998,51.13119420050113,26.080716179726082
0406,04,06,65,0,0,0,10,3,13,19,20,23,13,100.0,0.0,0.0,0.0,15.384615384615385,4.615384615384616,20.0,29.230769230769234,30.76923076923077,35.38461538461539,20.0
0501,05,01,105660,6716,8883,2685,11020,26694,13354,14155,22153,53947,24141,100.0,6.356236986560666,8.407155025553664,2.541169789892107,10.42968010600038,25.26405451448041,12.638652280901002,13.396744274086695,20.96630702252508,51.05716448987317,22.847813742191935
0502,05,02,90378,5470,7965,2486,9069,20607,11803,12503,20475,46335,18546,100.0,6.052357874704021,8.812985461063533,2.7506694106972938,10.034521675629025,22.800902874593373,13.059594149018567,13.834118922746686,22.6548496315475,51.26800770098918,20.5204806479453
0503,05,03,28473,1828,2525,749,2941,7381,3792,3792,5465,14449,6779,100.0,6.420117304112669,8.868050433744248,2.630562287078987,10.3290836933235,25.922804059986653,13.317880096933937,13.317880096933937,19.193622027886068,50.74632107610719,23.808520352614757
0504,05,04,19947,1097,2033,675,1468,3259,2934,3065,5416,10094,1479,100.0,5.499573870757508,10.192008823381963,3.3839675139118666,7.3595026821075855,16.33829648568707,14.70897879380358,15.365719155762772,27.15195267458766,50.60410086729834,7.414648819371333
0601,06,01,75552,4176,5007,1589,7334,20087,10087,10697,16575,39880,12898,100.0,5.527318932655654,6.627223634053367,2.1031872088098265,9.70722151630665,26.586986446421008,13.351069462092333,14.158460398136382,21.93853240152478,52.78483693350275,17.071685726387123
0602,06,02,79086,4123,6013,1887,7146,16963,10497,11152,21305,41629,12116,100.0,5.213312090635511,7.603115595680651,2.386010166148244,9.03573325240877,21.44880256935488,13.272892800242776,14.101105126065297,26.939028399463876,52.637634979642414,15.320031358268215
0603,06,03,84312,4209,7142,2359,7691,16888,12069,12118,21836,44116,12465,100.0,4.99217193282095,8.470917544359047,2.7979409811177534,9.12207040516178,20.030363412088434,14.31468830059778,14.372805769048297,25.89904165480596,52.32469873802068,14.784372331340734
0604,06,04,69632,3218,6361,2240,6301,11300,10248,9974,19990,36626,9523,100.0,4.621438419117647,9.135167738970589,3.2169117647058822,9.049000459558822,16.228170955882355,14.717371323529413,14.323874080882353,28.708065257352942,52.59937959558824,13.676183363970587
0701,07,01,50788,2693,3444,1084,5179,14736,7532,7373,8747,24269,15879,100.0,5.302433645743089,6.781129400645821,2.1343624478223204,10.197290698590217,29.014727888477594,14.830274868079075,14.517208789477829,17.222572261164053,47.78490982121761,31.2652595101205
0702,07,02,51348,2922,3384,1024,5255,16557,7186,7040,7980,25741,12256,100.0,5.690581911661603,6.590324842252864,1.9942354132585494,10.23408896159539,32.244683337228324,13.994702812183531,13.710368466152529,15.541014255667212,50.130482199890935,23.868505102438263
0703,07,03,46503,2560,3548,1203,4636,12095,6642,6786,9033,24533,8300,100.0,5.505021181429155,7.629615293636969,2.5869298754919035,9.96924929574436,26.00907468335376,14.282949487129862,14.592606928585253,19.424553254628734,52.75573618906307,17.84831086166484
0704,07,04,64871,3985,4746,1402,6734,18461,8427,8608,12508,33494,13922,100.0,6.14296064497233,7.31605802284534,2.161212252007831,10.380601501441323,28.458016679255753,12.990396325014258,13.269411601486025,19.28134297297714,51.63169983505726,21.46105347535879
0705,07,05,53043,2985,3475,1146,4941,12910,6646,7262,13678,27610,9673,100.0,5.627509756235507,6.551288577192089,2.160511283298456,9.315083988462192,24.338744037856078,12.529457232811115,13.690779179156534,25.786625944988028,52.05210866655355,18.236148030842898
0706,07,06,32401,1953,2840,959,2952,6870,4038,4256,8533,16686,5829,100.0,6.027591740995648,8.765161569087374,2.9597851918150675,9.110829912657016,21.203049288602205,12.46257831548409,13.13539705564643,26.335606925712167,51.49841054288448,17.99018548810222
0707,07,07,52108,3058,4444,1432,4483,10030,7175,7532,13954,27043,6494,100.0,5.868580640208798,8.528440930375373,2.7481384816151073,8.60328548399478,19.248483918016426,13.769478774852232,14.454594304137562,26.778997466799726,51.8979811161434,12.462577723190298
0801,08,01,165276,10158,12650,3677,17077,68179,19798,16479,17258,80739,57300,100.0,6.146082915849852,7.653863839879958,2.2247634260267675,10.332413659575499,41.251603378590964,11.978750695805804,9.970594641690264,10.441927442580894,48.85101285123067,34.6692804762942
0802,08,02,72339,4176,5811,1724,7132,17116,9601,10258,16521,36795,13630,100.0,5.772819640857628,8.03301123875088,2.3832234341088485,9.859135459434054,23.660819198495968,13.272232129280196,14.180455908984088,22.838302990088334,50.86467880396467,18.84184188335476
0803,08,03,37492,2491,2998,987,3527,8307,4279,4834,10069,19752,7782,100.0,6.644084071268537,7.996372559479356,2.6325616131441376,9.407340232582952,22.156726768377254,11.41310146164515,12.893417262349303,26.856396031153313,52.68323909100609,20.756428037981436
0804,08,04,53559,3046,4210,1495,4831,10307,7411,8105,14154,27482,6529,100.0,5.687186093840438,7.860490300416363,2.7913142515730316,9.019959297223624,19.24419798726638,13.837076868500159,15.132844153176869,26.426931048003137,51.311637633264255,12.19029481506376
0901,09,01,63100,3864,4297,1240,5020,19883,8239,7581,12976,32429,7570,100.0,6.123613312202853,6.809825673534073,1.9651347068145801,7.955625990491284,31.510301109350237,13.057052297939778,12.014263074484944,20.564183835182252,51.39302694136292,11.996830427892235
0902,09,02,67342,4800,4890,1348,7996,22706,7617,7399,10586,33160,11414,100.0,7.1277954322710935,7.2614415966261765,2.001722550562799,11.873719224258265,33.71744230940572,11.310920376585191,10.987199667369547,15.719758842921209,49.241186777939475,16.94930355498797
0903,09,03,52510,3429,4719,1339,3951,12155,7759,8383,10775,26658,4155,100.0,6.53018472671872,8.986859645781756,2.5499904780041898,7.52428108931632,23.1479718148924,14.776233098457435,15.964578175585602,20.519900971243572,50.767472862311934,7.9127785183774515
0904,09,04,37462,1942,2716,803,2381,8067,4706,5924,10923,19370,2318,100.0,5.183919705301372,7.25001334685815,2.1435054188244087,6.355773850835514,21.533820938551067,12.5620628903956,15.813357535636111,29.157546313597777,51.70572847151781,6.187603438150659
0905,09,05,53403,2996,3799,1178,3529,12398,7134,7739,14630,28047,3209,100.0,5.610171713199633,7.113832556223433,2.2058685841619385,6.608242982603974,23.215924199015035,13.358800067411943,14.491695223114807,27.39546467426924,52.51952137520364,6.009025710166096
1001,10,01,110901,6722,9676,2823,9238,28718,11099,16364,26261,55626,14652,100.0,6.061261846151072,8.724898783599787,2.5455135661535966,8.329951939116869,25.89516776223839,10.008025175607074,14.75550265552159,23.679678271611618,50.15824924933049,13.211783482565531
1002,10,02,83182,6249,8124,2120,7269,24295,9108,13516,12501,42257,13152,100.0,7.512442595753889,9.766536029429444,2.548628309009161,8.738669423673391,29.207039984612056,10.949484263422375,16.248707653098027,15.028491741001659,50.80065398764155,15.81111298117381
1003,10,03,28365,1532,2193,626,2065,6131,3702,5013,7103,14275,2533,100.0,5.401022386744227,7.731359069275516,2.2069451789176804,7.280098713202891,21.61466596157236,13.051295610787944,17.67318878900053,25.041424290498853,50.326106116693104,8.930019390093424
1004,10,04,48863,2670,4109,1126,2808,9807,7338,9938,11067,24589,1840,100.0,5.464257208931094,8.409225794568487,2.3044021038413525,5.746679491639891,20.07040091684915,15.017497902298263,20.338497431594458,22.649039150277307,50.32232977917852,3.765630436117308
1101,11,01,62161,4246,5955,1694,4915,16011,6730,11432,11178,31300,11059,100.0,6.830649442576535,9.579961712327666,2.7251813838258716,7.906886954843069,25.757307636621036,10.82672415179936,18.390952526503757,17.98233619150271,50.35311529737295,17.790897829828992
1102,11,02,49455,3475,4334,1195,4100,13593,5919,6445,10394,25114,8642,100.0,7.0265898291376,8.763522394095641,2.416338085127894,8.290364978263067,27.485592963299972,11.968456172277827,13.032049337781823,21.017086240016177,50.78151855221918,17.474471741987667
1103,11,03,75392,4510,4890,1340,8419,24791,8068,7939,15435,37324,16783,100.0,5.982067062818336,6.486099320882853,1.777376910016978,11.166967317487266,32.88279923599321,10.701400679117148,10.530294991511035,20.472994482173174,49.506578947368425,22.26098259762309
1104,11,04,75673,4866,4974,1380,7412,25925,7627,7791,15698,38244,13378,100.0,6.4302987855642035,6.573018117426295,1.8236359071267163,9.794774886683493,34.2592470233769,10.078892075112655,10.29561402349583,20.744519181213906,50.53850118272039,17.678696496768993
1105,11,05,32256,2613,3274,795,2574,9762,4491,3800,4947,16437,3243,100.0,8.100818452380953,10.150049603174603,2.464657738095238,7.9799107142857135,30.264136904761905,13.922991071428573,11.780753968253968,15.336681547619047,50.95796130952381,10.053943452380953
1210,12,10,56462,3604,4180,1269,6640,16170,7178,7298,10123,28076,15531,100.0,6.383054089476108,7.403209238071623,2.247529311749495,11.760121851864971,28.63873047359286,12.7129750982962,12.925507420920265,17.92887251602848,49.72547908327725,27.50699585561971
1221,12,21,54614,3225,4121,1310,5536,13877,7170,7334,12041,27390,13056,100.0,5.90507928370015,7.545684256783974,2.398652360200681,10.136595012267916,25.409235727102942,13.128501849342658,13.428791152451753,22.047460358149927,50.15197568389058,23.905958179221447
1222,12,22,24116,1242,2025,693,1651,3833,3435,4182,7055,12329,1349,100.0,5.150107812240836,8.396914911262233,2.873610880743075,6.846077293083431,15.894012274008956,14.243655664289268,17.341184275999336,29.254436888372865,51.123735279482496,5.593796649527285
1223,12,23,33375,1609,2935,974,2370,4942,4862,5254,10429,17343,2063,100.0,4.820973782771536,8.794007490636705,2.918352059925094,7.101123595505618,14.80749063670412,14.567790262172284,15.742322097378278,31.247940074906367,51.96404494382022,6.181273408239701
1230,12,30,97652,6061,9032,2947,9593,21240,12621,12965,23193,49825,18754,100.0,6.206734117068775,9.2491705239012,3.0178593372383564,9.823659525662556,21.75070659075083,12.924466472780896,13.276737803629214,23.750665628968175,51.02302052185311,19.20493179863188
