id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14813,753,949,295,1928,4854,1834,1877,2323,6813,5741,100.0,5.083372713157361,6.406534800513063,1.9914939580098563,13.015594410315265,32.76851414298251,12.381016674542632,12.67130223452373,15.68217106595558,45.993384189563216,38.7564976709647
010112,01,01,12,12518,731,666,184,1155,4251,1634,1590,2307,6063,4427,100.0,5.839590988975875,5.320338712254354,1.4698833679501517,9.22671353251318,33.959098897587474,13.053203387122544,12.701709538264899,18.429461575331523,48.43425467327049,35.365074293018054
010113,01,01,13,57386,3275,3454,966,5819,20758,7670,6164,9280,28177,16844,100.0,5.706966856027602,6.018889624647127,1.6833373993656988,10.140103858083853,36.172585648067475,13.365629247551666,10.741295786428745,16.17119157982783,49.10082598543199,29.352106785627157
010114,01,01,14,31200,2238,2607,566,2609,13547,5270,2509,1854,15424,9010,100.0,7.173076923076923,8.35576923076923,1.814102564102564,8.362179487179487,43.419871794871796,16.891025641025642,8.041666666666666,5.9423076923076925,49.43589743589744,28.878205128205124
010221,01,02,21,45659,2483,2886,919,6262,16325,5548,5463,5773,21712,14588,100.0,5.438139249655052,6.320769180227337,2.0127466654985873,13.714711228892442,35.75417770866642,12.15094504916884,11.964782408725553,12.643728509165772,47.55250881534856,31.94988939749009
010222,01,02,22,40035,2401,2715,837,5305,14207,4768,4199,5603,19195,12651,100.0,5.997252404146372,6.781566129636568,2.0906706631697265,13.25090545772449,35.48644935681279,11.909579118271512,10.488322717622081,13.995254152616459,47.94554764580992,31.599850131135256
010331,01,03,31,38074,2713,3546,1097,5468,13022,4611,3656,3961,18184,15246,100.0,7.125597520617745,9.313442244051059,2.8812312864421914,14.361506539895991,34.20181751326364,12.11062667437096,9.602353311971425,10.403424909386985,47.75962599149025,40.04307401376268
010332,01,03,32,39172,2758,3848,1194,5346,12402,4610,4010,5004,19117,13285,100.0,7.040743388134382,9.823343204329623,3.0480955784744204,13.64750331869703,31.6603696517921,11.768610231798224,10.236903910956805,12.77443071581742,48.80271622587563,33.914530787297046
010441,01,04,41,45776,2628,2978,888,5549,15150,5468,5462,7653,22691,13774,100.0,5.7409996504718634,6.505592450192241,1.939881160433415,12.122072701852499,33.09594547361063,11.945124082488642,11.932016777350576,16.71836770360014,49.56964348130025,30.09000349528137
010442,01,04,42,56284,3320,4294,1386,8444,20932,6571,5561,5776,26435,23110,100.0,5.898656811882595,7.629166370549356,2.4625115485750837,15.002487385402603,37.18996517660436,11.674721057494136,9.880250159903348,10.262241489588515,46.967166512685665,41.059626181508065
