district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
2,10,1,4,3974,333.0,465.0,180.0,410.0,1231.0,616.0,412.0,327.0,1954.0,2180.0
2,10,1,5,6852,465.0,796.0,265.0,694.0,2214.0,1003.0,725.0,690.0,3372.0,3420.0
2,10,1,6,3261,182.0,383.0,179.0,345.0,1003.0,485.0,369.0,315.0,1567.0,1612.0
2,20,2,7,1048,102.0,126.0,22.0,105.0,476.0,116.0,26.0,75.0,501.0,631.0
2,20,2,8,2688,182.0,246.0,75.0,308.0,1000.0,352.0,265.0,260.0,1309.0,1696.0
2,20,2,9,4655,330.0,449.0,144.0,452.0,1932.0,638.0,395.0,315.0,2261.0,2808.0
2,20,2,10,5524,384.0,450.0,138.0,543.0,2324.0,706.0,519.0,460.0,2665.0,3418.0
2,20,2,11,6483,414.0,481.0,195.0,826.0,2427.0,920.0,643.0,577.0,3246.0,3844.0
2,20,2,12,4324,320.0,473.0,149.0,442.0,1563.0,646.0,394.0,337.0,2101.0,2306.0
2,20,2,13,4726,283.0,389.0,125.0,497.0,2070.0,604.0,385.0,373.0,2378.0,3036.0
2,30,3,14,4498,225.0,374.0,143.0,436.0,1485.0,714.0,528.0,593.0,2142.0,2676.0
2,30,3,15,4904,307.0,419.0,189.0,523.0,1739.0,762.0,522.0,443.0,2356.0,2931.0
2,30,3,16,2146,97.0,205.0,76.0,182.0,793.0,316.0,238.0,239.0,1041.0,1286.0
2,30,4,17,4524,237.0,433.0,150.0,460.0,1768.0,710.0,356.0,410.0,2153.0,2760.0
2,30,4,18,3834,233.0,270.0,98.0,388.0,1630.0,573.0,310.0,332.0,1854.0,2420.0
2,30,4,19,5558,306.0,395.0,140.0,576.0,2397.0,754.0,505.0,485.0,2655.0,3562.0
2,40,5,20,2291,251.0,255.0,94.0,226.0,889.0,258.0,141.0,177.0,1176.0,1404.0
2,40,5,21,3238,300.0,320.0,95.0,332.0,1536.0,320.0,186.0,149.0,1625.0,2100.0
2,40,5,22,3773,382.0,328.0,74.0,425.0,1924.0,330.0,154.0,156.0,1888.0,2390.0
2,40,6,23,6853,665.0,650.0,185.0,1047.0,2911.0,585.0,387.0,423.0,3357.0,4532.0
2,40,6,24,4681,312.0,263.0,92.0,1029.0,2235.0,410.0,209.0,131.0,2151.0,3455.0
2,40,6,25,767,30.0,37.0,29.0,76.0,523.0,39.0,30.0,3.0,365.0,643.0
2,50,7,26,3727,278.0,310.0,43.0,437.0,2112.0,294.0,154.0,99.0,1804.0,2618.0
2,50,7,27,2644,226.0,217.0,54.0,284.0,1434.0,238.0,89.0,102.0,1308.0,1819.0
2,50,7,28,3660,299.0,267.0,72.0,327.0,2119.0,374.0,139.0,63.0,1838.0,2584.0
2,50,7,29,2062,184.0,175.0,60.0,191.0,1134.0,178.0,88.0,52.0,1020.0,1345.0
2,50,8,30,1734,117.0,126.0,21.0,217.0,1004.0,166.0,40.0,43.0,874.0,1252.0
2,50,8,31,3344,253.0,266.0,64.0,383.0,1819.0,331.0,169.0,59.0,1616.0,2386.0
2,50,8,32,4396,413.0,326.0,80.0,509.0,2505.0,327.0,167.0,69.0,2095.0,3158.0
2,50,8,33,4175,290.0,190.0,58.0,483.0,2592.0,332.0,142.0,88.0,2019.0,3130.0
2,50,8,34,4292,346.0,291.0,74.0,507.0,2492.0,379.0,111.0,92.0,2052.0,2942.0
2,50,8,35,3590,281.0,245.0,35.0,451.0,2081.0,282.0,125.0,90.0,1655.0,2627.0
2,50,8,36,1311,221.0,137.0,32.0,69.0,575.0,124.0,82.0,71.0,667.0,653.0
3,10,1,1,915,104.0,105.0,17.0,99.0,381.0,120.0,34.0,55.0,387.0,588.0
3,10,1,2,1068,128.0,119.0,40.0,153.0,393.0,99.0,70.0,66.0,506.0,837.0
3,10,1,3,2577,316.0,383.0,98.0,416.0,821.0,254.0,151.0,138.0,1193.0,2080.0
3,20,2,4,501,45.0,65.0,17.0,136.0,144.0,43.0,12.0,39.0,138.0,421.0
3,20,2,5,1693,170.0,215.0,45.0,334.0,519.0,183.0,97.0,130.0,898.0,983.0
3,20,2,6,1650,168.0,205.0,63.0,314.0,537.0,167.0,97.0,99.0,894.0,1126.0
3,20,2,7,2271,266.0,361.0,99.0,194.0,800.0,251.0,158.0,142.0,1142.0,1335.0
3,20,3,8,840,99.0,99.0,28.0,69.0,288.0,95.0,82.0,80.0,422.0,421.0
3,20,3,9,1019,110.0,155.0,51.0,98.0,336.0,119.0,66.0,84.0,492.0,585.0
3,20,3,10,1430,147.0,238.0,91.0,88.0,421.0,200.0,102.0,143.0,775.0,656.0
3,30,4,11,2844,381.0,516.0,113.0,330.0,883.0,289.0,149.0,183.0,1439.0,1825.0
3,30,4,12,654,84.0,99.0,9.0,66.0,182.0,83.0,43.0,88.0,364.0,324.0
3,30,4,13,320,35.0,44.0,29.0,7.0,77.0,51.0,32.0,45.0,155.0,140.0
3,30,5,14,808,137.0,156.0,43.0,55.0,229.0,67.0,46.0,75.0,445.0,452.0
3,30,5,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,30,5,16,2259,254.0,318.0,82.0,316.0,901.0,187.0,101.0,100.0,1068.0,1637.0
3,30,5,17,75,6.0,16.0,4.0,8.0,24.0,3.0,7.0,7.0,34.0,43.0
3,40,6,18,1097,83.0,188.0,60.0,80.0,290.0,153.0,128.0,115.0,559.0,409.0
3,40,6,19,2320,263.0,308.0,85.0,273.0,760.0,300.0,158.0,173.0,1208.0,1246.0
3,40,6,20,752,77.0,130.0,36.0,57.0,260.0,99.0,40.0,53.0,363.0,397.0
3,40,7,21,2843,323.0,383.0,91.0,251.0,1170.0,361.0,142.0,122.0,1433.0,1619.0
3,40,7,22,656,71.0,108.0,24.0,52.0,211.0,79.0,42.0,69.0,350.0,328.0
3,40,7,23,1821,204.0,261.0,62.0,182.0,794.0,169.0,62.0,87.0,935.0,1126.0
3,40,7,24,1255,182.0,177.0,31.0,119.0,478.0,127.0,56.0,85.0,696.0,737.0
3,40,7,25,1140,143.0,154.0,50.0,138.0,399.0,89.0,59.0,108.0,572.0,659.0
3,40,8,26,1698,194.0,233.0,49.0,214.0,729.0,146.0,70.0,63.0,861.0,1229.0
3,40,8,27,2573,238.0,236.0,57.0,238.0,1308.0,225.0,155.0,116.0,1278.0,1676.0
3,40,8,28,1391,157.0,93.0,40.0,140.0,752.0,96.0,72.0,41.0,697.0,981.0
3,40,8,29,1454,117.0,171.0,27.0,268.0,589.0,125.0,58.0,99.0,741.0,1020.0
3,40,8,30,1748,213.0,168.0,47.0,163.0,771.0,200.0,94.0,92.0,913.0,1090.0
3,40,8,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,9,32,1855,259.0,226.0,104.0,248.0,738.0,133.0,80.0,67.0,907.0,1515.0
3,50,9,33,1570,142.0,174.0,49.0,160.0,724.0,150.0,73.0,98.0,776.0,1045.0
3,50,9,34,3118,320.0,307.0,41.0,298.0,1601.0,311.0,150.0,90.0,1497.0,2148.0
3,50,9,35,1910,196.0,195.0,81.0,217.0,859.0,212.0,105.0,45.0,970.0,1298.0
3,50,9,36,2458,280.0,324.0,94.0,277.0,1009.0,234.0,138.0,102.0,1250.0,1635.0
3,50,10,37,1928,208.0,170.0,34.0,279.0,825.0,179.0,105.0,128.0,913.0,1355.0
3,50,10,38,1362,149.0,240.0,46.0,162.0,429.0,149.0,86.0,101.0,676.0,944.0
3,60,11,39,1422,126.0,130.0,33.0,166.0,688.0,148.0,77.0,54.0,684.0,968.0
3,60,11,40,2048,176.0,168.0,44.0,189.0,1108.0,236.0,83.0,44.0,997.0,1425.0
3,60,11,41,2504,196.0,237.0,55.0,325.0,1259.0,258.0,111.0,63.0,1246.0,1754.0
3,60,11,42,4150,295.0,387.0,103.0,391.0,2129.0,505.0,228.0,112.0,2079.0,2896.0
3,60,12,43,2149,169.0,157.0,36.0,205.0,1167.0,255.0,97.0,63.0,1090.0,1419.0
3,60,12,44,2238,165.0,205.0,45.0,234.0,1171.0,228.0,118.0,72.0,1139.0,1462.0
3,60,12,45,4010,365.0,313.0,97.0,425.0,2078.0,366.0,211.0,155.0,2064.0,2743.0
3,60,13,46,2329,195.0,223.0,73.0,228.0,1136.0,325.0,92.0,57.0,1197.0,1633.0
3,60,13,47,3262,266.0,347.0,104.0,298.0,1498.0,439.0,200.0,110.0,1630.0,2084.0
3,60,13,48,2689,206.0,247.0,53.0,238.0,1371.0,356.0,143.0,75.0,1380.0,1798.0
3,60,14,49,2205,226.0,286.0,70.0,238.0,783.0,218.0,154.0,230.0,1149.0,1398.0
3,60,14,50,2175,298.0,348.0,92.0,363.0,752.0,146.0,97.0,79.0,1017.0,1843.0
3,60,14,51,2159,162.0,199.0,39.0,223.0,1171.0,188.0,81.0,96.0,1092.0,1543.0
3,60,14,52,1968,174.0,162.0,36.0,198.0,1055.0,182.0,108.0,53.0,1012.0,1381.0
3,60,14,53,1043,114.0,177.0,56.0,77.0,428.0,125.0,31.0,35.0,553.0,595.0
3,70,15,54,4647,373.0,431.0,149.0,507.0,2159.0,632.0,279.0,117.0,2334.0,3145.0
3,70,15,55,2568,203.0,220.0,73.0,227.0,1241.0,331.0,160.0,113.0,1340.0,1687.0
3,70,15,56,3603,392.0,421.0,95.0,323.0,1663.0,446.0,170.0,93.0,1814.0,2486.0
3,70,16,57,1072,111.0,150.0,31.0,84.0,482.0,115.0,49.0,50.0,531.0,708.0
3,70,16,58,2938,216.0,276.0,82.0,307.0,1433.0,366.0,159.0,99.0,1524.0,2002.0
3,70,16,59,3401,309.0,356.0,71.0,324.0,1611.0,445.0,184.0,101.0,1760.0,2210.0
3,70,16,60,3947,329.0,408.0,146.0,393.0,1826.0,465.0,228.0,152.0,2051.0,2496.0
4,10,1,1,6058,486.0,614.0,198.0,661.0,2009.0,903.0,578.0,609.0,2888.0,3719.0
4,10,1,2,4506,391.0,665.0,185.0,406.0,1268.0,647.0,496.0,448.0,2338.0,2257.0
4,20,2,3,474,18.0,66.0,46.0,68.0,121.0,67.0,46.0,42.0,251.0,289.0
4,20,2,4,1230,146.0,147.0,45.0,130.0,436.0,117.0,88.0,121.0,617.0,852.0
4,20,2,5,870,45.0,106.0,37.0,108.0,254.0,151.0,90.0,79.0,458.0,525.0
4,20,2,6,868,56.0,149.0,40.0,71.0,203.0,130.0,108.0,111.0,451.0,439.0
4,20,2,7,1070,26.0,101.0,28.0,362.0,320.0,94.0,66.0,73.0,537.0,757.0
4,20,3,8,2259,138.0,247.0,71.0,335.0,733.0,306.0,195.0,234.0,1119.0,1437.0
4,20,3,9,2013,159.0,200.0,48.0,223.0,701.0,260.0,184.0,238.0,1047.0,1034.0
4,20,3,10,2904,197.0,337.0,114.0,310.0,830.0,423.0,323.0,370.0,1510.0,1597.0
4,20,3,11,3039,197.0,320.0,90.0,428.0,1029.0,350.0,305.0,320.0,1519.0,1855.0
4,30,4,12,2628,227.0,191.0,60.0,327.0,1177.0,235.0,185.0,226.0,1273.0,1974.0
4,30,4,13,4824,345.0,504.0,178.0,471.0,1422.0,680.0,543.0,681.0,2512.0,2490.0
4,30,4,14,4324,271.0,435.0,116.0,470.0,1485.0,618.0,429.0,500.0,2229.0,2532.0
4,30,4,15,2537,156.0,226.0,68.0,229.0,863.0,297.0,268.0,430.0,1358.0,1449.0
4,30,4,16,5013,354.0,424.0,136.0,659.0,1771.0,634.0,496.0,539.0,2535.0,2997.0
4,30,5,17,4636,300.0,386.0,126.0,523.0,1682.0,619.0,461.0,539.0,2271.0,2815.0
4,30,5,18,2731,176.0,280.0,93.0,264.0,1059.0,376.0,247.0,236.0,1373.0,1556.0
4,30,6,19,4147,246.0,351.0,131.0,429.0,1428.0,602.0,439.0,521.0,2113.0,2456.0
4,30,6,20,2239,166.0,180.0,56.0,241.0,931.0,284.0,209.0,172.0,1093.0,1402.0
4,30,6,21,5268,393.0,459.0,145.0,521.0,1786.0,718.0,533.0,713.0,2740.0,3013.0
4,30,6,22,3114,249.0,284.0,83.0,328.0,1086.0,399.0,291.0,394.0,1657.0,1745.0
4,30,6,23,6829,414.0,530.0,187.0,965.0,2432.0,878.0,671.0,752.0,3297.0,4357.0
4,30,6,24,4211,270.0,307.0,122.0,473.0,1528.0,557.0,467.0,487.0,2176.0,2571.0
4,40,7,25,72,3.0,0.0,0.0,3.0,43.0,17.0,6.0,0.0,25.0,60.0
4,40,7,26,2457,201.0,358.0,107.0,219.0,623.0,407.0,231.0,311.0,1308.0,1368.0
4,40,7,27,3526,269.0,374.0,96.0,344.0,1189.0,530.0,356.0,368.0,1809.0,1960.0
4,40,7,28,1288,100.0,189.0,39.0,117.0,295.0,240.0,168.0,140.0,687.0,671.0
4,40,7,29,1149,109.0,158.0,46.0,91.0,256.0,152.0,133.0,204.0,632.0,625.0
4,40,8,30,3963,405.0,550.0,142.0,315.0,1461.0,492.0,270.0,328.0,2056.0,2381.0
4,40,8,31,472,39.0,58.0,25.0,57.0,109.0,87.0,46.0,51.0,243.0,238.0
4,40,8,32,1849,132.0,224.0,68.0,189.0,497.0,303.0,202.0,234.0,982.0,966.0
4,40,8,33,1590,123.0,191.0,62.0,91.0,443.0,227.0,161.0,292.0,803.0,821.0
4,40,8,34,1188,84.0,126.0,31.0,103.0,361.0,152.0,148.0,183.0,614.0,618.0
4,40,8,35,2971,226.0,333.0,111.0,281.0,882.0,414.0,349.0,375.0,1544.0,1613.0
4,50,9,36,2510,164.0,258.0,91.0,247.0,776.0,367.0,271.0,336.0,1295.0,1423.0
4,50,9,37,3315,199.0,297.0,77.0,334.0,1139.0,478.0,378.0,413.0,1719.0,1974.0
4,50,9,38,3919,315.0,402.0,88.0,324.0,1397.0,511.0,392.0,490.0,2061.0,2295.0
4,50,9,39,3374,265.0,325.0,103.0,349.0,1141.0,463.0,376.0,352.0,1749.0,1897.0
4,50,10,40,2718,162.0,233.0,93.0,240.0,927.0,361.0,286.0,416.0,1366.0,1579.0
4,50,10,41,2510,140.0,252.0,78.0,233.0,697.0,384.0,318.0,408.0,1313.0,1500.0
4,50,10,42,2148,143.0,227.0,59.0,216.0,680.0,293.0,255.0,275.0,1125.0,1375.0
4,50,10,43,5226,350.0,571.0,178.0,474.0,1657.0,709.0,551.0,736.0,2797.0,3047.0
4,50,10,44,2511,175.0,271.0,76.0,229.0,824.0,318.0,270.0,348.0,1371.0,1530.0
4,50,10,45,4489,251.0,368.0,105.0,487.0,1466.0,648.0,505.0,659.0,2318.0,2731.0
4,50,11,46,2094,189.0,203.0,67.0,284.0,709.0,246.0,185.0,211.0,1023.0,1250.0
4,50,11,47,2406,143.0,232.0,101.0,266.0,762.0,365.0,255.0,282.0,1251.0,1366.0
4,50,11,48,2198,175.0,299.0,88.0,255.0,673.0,294.0,195.0,219.0,1132.0,1304.0
4,50,11,49,4236,329.0,490.0,173.0,397.0,1386.0,583.0,382.0,496.0,2160.0,2528.0
4,50,11,50,1212,82.0,112.0,42.0,111.0,420.0,147.0,129.0,169.0,616.0,742.0
4,50,11,51,2560,185.0,248.0,96.0,333.0,860.0,334.0,225.0,279.0,1278.0,1437.0
4,50,11,52,3084,189.0,263.0,76.0,363.0,1017.0,446.0,301.0,429.0,1540.0,1814.0
4,50,11,53,3399,238.0,330.0,124.0,352.0,1222.0,431.0,316.0,386.0,1663.0,1963.0
5,10,1,1,1057,138.0,174.0,32.0,94.0,327.0,121.0,84.0,87.0,550.0,507.0
5,10,1,2,1177,122.0,147.0,45.0,126.0,337.0,121.0,141.0,138.0,622.0,702.0
5,10,1,3,3073,412.0,393.0,77.0,297.0,1142.0,369.0,207.0,176.0,1519.0,1880.0
5,10,1,4,2859,336.0,470.0,128.0,299.0,937.0,309.0,192.0,188.0,1441.0,1663.0
5,10,1,5,1695,133.0,215.0,77.0,153.0,452.0,255.0,182.0,228.0,837.0,844.0
5,10,2,6,1697,147.0,335.0,110.0,160.0,415.0,205.0,149.0,176.0,882.0,995.0
5,10,2,7,671,60.0,69.0,30.0,62.0,180.0,103.0,73.0,94.0,329.0,267.0
5,10,2,8,5330,555.0,787.0,247.0,505.0,1592.0,670.0,473.0,501.0,2646.0,3133.0
5,10,2,9,6483,550.0,913.0,290.0,596.0,1811.0,860.0,678.0,785.0,3298.0,3156.0
5,10,2,10,3266,308.0,381.0,89.0,373.0,1143.0,427.0,277.0,268.0,1566.0,2116.0
5,10,2,11,2262,160.0,297.0,136.0,200.0,596.0,353.0,273.0,247.0,1119.0,1135.0
5,10,3,12,1874,178.0,230.0,64.0,251.0,644.0,267.0,136.0,104.0,903.0,1226.0
5,10,3,13,3505,323.0,506.0,178.0,340.0,1022.0,475.0,325.0,336.0,1790.0,1976.0
5,10,3,14,4660,417.0,605.0,193.0,609.0,1531.0,584.0,406.0,315.0,2124.0,3475.0
5,10,3,15,3313,290.0,426.0,108.0,386.0,1115.0,441.0,301.0,246.0,1555.0,2207.0
5,10,3,16,4682,410.0,499.0,177.0,506.0,1506.0,643.0,493.0,448.0,2336.0,2751.0
5,10,3,17,2192,233.0,365.0,97.0,245.0,688.0,246.0,172.0,146.0,1063.0,1770.0
5,20,4,18,984,83.0,159.0,57.0,74.0,191.0,196.0,142.0,82.0,497.0,334.0
5,20,4,19,97,6.0,12.0,3.0,3.0,27.0,12.0,24.0,10.0,55.0,21.0
5,20,4,20,2037,148.0,254.0,88.0,233.0,561.0,264.0,239.0,250.0,1019.0,1005.0
5,20,4,21,1428,165.0,203.0,53.0,160.0,454.0,167.0,112.0,114.0,695.0,914.0
5,20,4,22,276,21.0,43.0,15.0,23.0,99.0,48.0,12.0,15.0,145.0,152.0
5,20,4,23,2471,280.0,367.0,124.0,206.0,765.0,288.0,221.0,220.0,1269.0,1488.0
5,20,5,24,1039,65.0,153.0,54.0,124.0,256.0,170.0,128.0,89.0,522.0,435.0
5,20,5,25,659,71.0,100.0,25.0,35.0,206.0,90.0,65.0,67.0,339.0,245.0
5,20,5,26,3396,291.0,608.0,177.0,294.0,1031.0,437.0,297.0,261.0,1673.0,2361.0
5,20,5,27,7767,809.0,1324.0,423.0,834.0,2082.0,962.0,703.0,630.0,3886.0,4587.0
5,20,5,28,2201,253.0,267.0,85.0,195.0,674.0,260.0,261.0,206.0,1106.0,1134.0
5,20,6,29,3792,343.0,448.0,126.0,532.0,1285.0,448.0,291.0,319.0,1789.0,2454.0
5,20,6,30,4073,341.0,495.0,148.0,457.0,1358.0,558.0,386.0,330.0,1944.0,2652.0
5,20,6,31,3571,310.0,410.0,121.0,400.0,1258.0,430.0,342.0,300.0,1704.0,2329.0
5,20,6,32,1872,143.0,282.0,105.0,220.0,573.0,252.0,190.0,107.0,876.0,1220.0
5,20,6,33,600,55.0,84.0,21.0,59.0,167.0,86.0,76.0,52.0,295.0,295.0
5,20,6,34,849,71.0,84.0,36.0,59.0,224.0,126.0,95.0,154.0,440.0,465.0
5,30,7,35,2471,345.0,349.0,87.0,264.0,885.0,274.0,180.0,87.0,1222.0,1072.0
5,30,7,36,2019,198.0,329.0,119.0,142.0,568.0,344.0,185.0,134.0,995.0,902.0
5,30,7,37,5573,510.0,612.0,153.0,492.0,1803.0,742.0,604.0,657.0,2891.0,2891.0
5,30,8,38,22,0.0,0.0,0.0,0.0,7.0,3.0,12.0,0.0,3.0,19.0
5,30,8,39,4107,296.0,517.0,145.0,432.0,1252.0,593.0,406.0,466.0,1995.0,2515.0
5,30,8,40,244,25.0,21.0,12.0,9.0,87.0,32.0,28.0,30.0,125.0,138.0
5,30,8,41,2310,196.0,251.0,81.0,275.0,808.0,290.0,182.0,227.0,1096.0,1373.0
5,40,9,42,858,68.0,111.0,40.0,81.0,211.0,118.0,90.0,139.0,433.0,409.0
5,40,9,43,2164,195.0,408.0,124.0,131.0,471.0,382.0,214.0,239.0,1147.0,786.0
5,40,9,44,433,34.0,62.0,25.0,40.0,82.0,49.0,42.0,99.0,240.0,189.0
5,40,9,45,637,46.0,129.0,36.0,50.0,114.0,93.0,73.0,96.0,350.0,274.0
6,10,1,1,1918,116.0,239.0,100.0,174.0,551.0,252.0,229.0,257.0,1007.0,982.0
6,10,1,2,3722,279.0,443.0,117.0,417.0,1286.0,469.0,366.0,345.0,1954.0,2145.0
6,10,1,3,2099,146.0,218.0,73.0,203.0,674.0,346.0,206.0,233.0,1115.0,1061.0
6,10,2,4,2605,184.0,248.0,100.0,298.0,830.0,381.0,286.0,278.0,1320.0,1369.0
6,10,2,5,3601,320.0,410.0,100.0,377.0,1167.0,502.0,377.0,348.0,1847.0,1926.0
6,10,2,6,2525,180.0,260.0,93.0,248.0,827.0,326.0,265.0,326.0,1315.0,1368.0
6,10,2,7,2997,236.0,332.0,95.0,286.0,1016.0,414.0,283.0,335.0,1557.0,1640.0
6,10,2,8,2371,172.0,234.0,63.0,229.0,789.0,310.0,254.0,320.0,1246.0,1301.0
6,10,2,9,3582,309.0,438.0,106.0,297.0,1218.0,513.0,316.0,385.0,1917.0,1987.0
6,10,2,10,1633,134.0,181.0,36.0,103.0,578.0,234.0,201.0,166.0,834.0,889.0
6,20,3,11,1308,120.0,157.0,40.0,100.0,398.0,188.0,137.0,168.0,672.0,642.0
6,20,3,12,2159,168.0,297.0,63.0,300.0,689.0,263.0,172.0,207.0,1025.0,1321.0
6,20,3,13,2580,231.0,272.0,69.0,278.0,856.0,331.0,277.0,266.0,1299.0,1387.0
