district,forecast_area,district_region,planning_area,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
1,10,1,1,3561,165.0,209.0,25.0,395.0,1271.0,375.0,403.0,718.0,1737.0,1542.0
1,10,1,2,2002,113.0,129.0,27.0,174.0,764.0,274.0,262.0,259.0,929.0,1090.0
1,10,1,3,5662,282.0,326.0,102.0,741.0,1791.0,653.0,747.0,1020.0,2661.0,2187.0
1,10,1,4,5029,260.0,397.0,137.0,801.0,1886.0,601.0,554.0,393.0,2316.0,2101.0
1,10,2,5,3009,147.0,178.0,52.0,390.0,1122.0,331.0,319.0,470.0,1426.0,1574.0
1,10,2,6,1915,100.0,112.0,41.0,190.0,652.0,280.0,248.0,292.0,932.0,745.0
1,10,2,7,8801,484.0,517.0,140.0,777.0,3259.0,1000.0,1040.0,1584.0,4321.0,3301.0
1,10,3,8,7384,441.0,476.0,115.0,674.0,3173.0,1046.0,711.0,748.0,3580.0,2547.0
1,10,3,9,12559,664.0,918.0,342.0,1214.0,4588.0,2124.0,1629.0,1080.0,6161.0,3580.0
1,10,3,10,10332,525.0,580.0,167.0,1108.0,4140.0,1250.0,1058.0,1504.0,4905.0,3970.0
1,10,3,11,9649,511.0,712.0,171.0,1181.0,2862.0,887.0,994.0,2331.0,4992.0,3296.0
1,10,3,12,10213,611.0,593.0,134.0,889.0,3934.0,1104.0,1084.0,1864.0,5020.0,3414.0
1,10,3,13,11160,605.0,689.0,177.0,1397.0,4040.0,1304.0,1233.0,1715.0,5498.0,3782.0
1,10,4,14,5556,502.0,438.0,106.0,465.0,2850.0,621.0,325.0,249.0,2716.0,2444.0
1,10,4,15,13339,768.0,1108.0,338.0,1410.0,5115.0,2289.0,1464.0,847.0,6571.0,4094.0
1,10,4,16,13527,864.0,1157.0,328.0,1050.0,5476.0,2399.0,1316.0,937.0,6772.0,3934.0
1,20,5,17,4078,242.0,318.0,97.0,600.0,1626.0,414.0,466.0,315.0,1824.0,1901.0
1,20,5,18,6970,363.0,434.0,138.0,1215.0,2757.0,751.0,665.0,647.0,3211.0,3119.0
1,20,5,19,9533,479.0,644.0,209.0,1315.0,3696.0,1070.0,999.0,1121.0,4450.0,3746.0
1,20,5,20,9548,457.0,592.0,160.0,1301.0,3538.0,1054.0,1215.0,1231.0,4509.0,2934.0
1,20,5,21,5307,263.0,397.0,143.0,781.0,1959.0,593.0,559.0,612.0,2393.0,2064.0
1,20,5,22,11621,568.0,727.0,254.0,1260.0,3610.0,1355.0,1729.0,2118.0,5911.0,2646.0
1,20,6,23,10969,599.0,707.0,223.0,1495.0,4472.0,1233.0,1203.0,1037.0,5184.0,3605.0
1,20,6,24,6504,534.0,422.0,90.0,765.0,3577.0,528.0,303.0,285.0,3034.0,3336.0
1,20,6,25,6970,368.0,624.0,198.0,900.0,2261.0,830.0,752.0,1037.0,3416.0,2450.0
1,20,6,26,5949,281.0,350.0,102.0,630.0,2032.0,750.0,776.0,1028.0,2927.0,1659.0
1,20,6,27,3424,262.0,388.0,113.0,430.0,925.0,353.0,411.0,542.0,1674.0,1230.0
1,20,6,28,3275,165.0,190.0,65.0,324.0,1129.0,474.0,431.0,497.0,1532.0,843.0
1,20,6,29,5956,224.0,266.0,90.0,969.0,1797.0,644.0,706.0,1260.0,2912.0,2038.0
1,30,7,30,7967,510.0,841.0,249.0,1217.0,2616.0,941.0,824.0,769.0,3745.0,3800.0
1,30,7,31,8826,537.0,775.0,269.0,1291.0,3091.0,983.0,903.0,977.0,4196.0,3550.0
1,30,7,32,9949,717.0,948.0,301.0,1346.0,3515.0,1191.0,949.0,982.0,4807.0,4103.0
