district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
2,2,2,5,5646,373.0,559.0,190.0,705.0,2151.0,834.0,432.0,402.0,2771.0,3452.0
2,2,2,6,8352,704.0,887.0,318.0,1035.0,3360.0,1025.0,537.0,486.0,4084.0,5082.0
2,3,3,1,5679,326.0,590.0,244.0,763.0,1877.0,812.0,432.0,635.0,2771.0,3515.0
2,3,3,2,6978,481.0,733.0,273.0,876.0,2611.0,953.0,470.0,581.0,3337.0,4319.0
2,3,4,1,7058,467.0,704.0,225.0,909.0,3000.0,836.0,431.0,486.0,3386.0,4600.0
2,3,4,2,5458,340.0,462.0,164.0,724.0,2252.0,689.0,369.0,458.0,2680.0,3654.0
2,4,5,1,1189,155.0,163.0,37.0,131.0,421.0,154.0,94.0,34.0,612.0,677.0
2,4,5,2,1601,151.0,185.0,38.0,218.0,686.0,188.0,94.0,41.0,807.0,1008.0
2,4,5,3,2207,208.0,181.0,45.0,392.0,1072.0,185.0,87.0,37.0,1103.0,1488.0
2,4,7,1,3952,314.0,395.0,100.0,922.0,1515.0,361.0,228.0,117.0,1914.0,2605.0
2,4,7,2,2178,205.0,164.0,32.0,321.0,1099.0,217.0,98.0,42.0,1020.0,1423.0
2,4,7,3,611,65.0,67.0,16.0,142.0,255.0,39.0,27.0,0.0,272.0,516.0
2,5,6,1,2139,207.0,125.0,24.0,361.0,1130.0,177.0,84.0,31.0,1037.0,1527.0
2,5,6,2,4814,382.0,378.0,84.0,849.0,2477.0,398.0,162.0,84.0,2367.0,3307.0
2,5,8,1,5103,367.0,405.0,84.0,961.0,2644.0,426.0,165.0,51.0,2424.0,3603.0
2,5,8,2,4987,353.0,236.0,45.0,872.0,2918.0,325.0,177.0,61.0,2347.0,3625.0
2,5,8,3,1601,129.0,65.0,21.0,324.0,853.0,116.0,60.0,33.0,743.0,1134.0
2,5,8,4,697,69.0,74.0,12.0,127.0,285.0,80.0,25.0,25.0,245.0,405.0
3,1,1,1,353,52.0,31.0,0.0,37.0,155.0,48.0,24.0,6.0,155.0,218.0
3,1,1,2,1447,170.0,179.0,41.0,272.0,504.0,125.0,91.0,65.0,623.0,1055.0
3,1,1,4,39,0.0,6.0,0.0,3.0,21.0,6.0,3.0,0.0,15.0,21.0
3,2,2,3,81,18.0,9.0,3.0,12.0,21.0,9.0,0.0,9.0,36.0,30.0
3,2,2,9,1651,175.0,251.0,48.0,300.0,546.0,208.0,81.0,42.0,818.0,925.0
3,2,2,10,951,130.0,138.0,46.0,60.0,321.0,146.0,73.0,37.0,470.0,452.0
3,2,3,7,1691,189.0,269.0,94.0,125.0,502.0,232.0,180.0,100.0,902.0,554.0
3,3,4,5,906,109.0,136.0,49.0,61.0,305.0,105.0,91.0,50.0,448.0,343.0
3,3,4,6,463,61.0,58.0,27.0,43.0,139.0,62.0,46.0,27.0,238.0,179.0
3,3,7,11,310,42.0,60.0,21.0,21.0,91.0,45.0,21.0,9.0,160.0,117.0
3,3,7,15,523,69.0,73.0,24.0,46.0,185.0,66.0,48.0,12.0,234.0,251.0
3,3,7,16,34,3.0,12.0,0.0,0.0,3.0,13.0,3.0,0.0,19.0,10.0
3,4,5,8,844,87.0,150.0,52.0,74.0,212.0,117.0,91.0,61.0,408.0,244.0
3,4,5,12,1054,119.0,165.0,60.0,113.0,341.0,148.0,67.0,41.0,548.0,433.0
3,4,5,13,401,53.0,61.0,33.0,48.0,113.0,42.0,33.0,18.0,190.0,176.0
3,4,6,14,3662,512.0,501.0,91.0,398.0,1379.0,436.0,200.0,145.0,1864.0,1948.0
3,4,8,18,4075,495.0,413.0,91.0,566.0,1808.0,390.0,199.0,113.0,2061.0,2652.0
3,5,9,19,928,129.0,100.0,30.0,189.0,350.0,77.0,38.0,15.0,383.0,792.0
3,5,9,20,765,123.0,106.0,10.0,83.0,300.0,83.0,45.0,15.0,371.0,431.0
3,5,9,23,1309,143.0,134.0,24.0,163.0,565.0,179.0,65.0,36.0,621.0,833.0
3,5,9,24,949,88.0,83.0,21.0,156.0,452.0,89.0,36.0,24.0,444.0,646.0
3,5,9,25,1041,127.0,142.0,49.0,129.0,403.0,106.0,57.0,28.0,508.0,627.0
3,5,10,17,653,43.0,55.0,19.0,173.0,220.0,89.0,39.0,15.0,293.0,453.0
3,5,10,21,535,77.0,59.0,21.0,91.0,192.0,56.0,15.0,24.0,292.0,370.0
3,5,10,22,261,34.0,47.0,9.0,36.0,65.0,42.0,16.0,12.0,129.0,121.0
3,6,11,26,3363,305.0,256.0,42.0,561.0,1775.0,272.0,100.0,52.0,1619.0,2273.0
3,6,11,31,2846,286.0,211.0,44.0,432.0,1472.0,268.0,94.0,39.0,1416.0,1968.0
3,6,12,27,3086,279.0,241.0,51.0,419.0,1691.0,260.0,96.0,49.0,1550.0,2070.0
3,6,12,28,2202,200.0,173.0,36.0,356.0,1076.0,215.0,95.0,51.0,1102.0,1472.0
3,6,13,32,5929,682.0,515.0,95.0,715.0,3068.0,606.0,173.0,75.0,2950.0,3911.0
3,6,14,29,1068,131.0,147.0,39.0,147.0,395.0,102.0,68.0,39.0,527.0,636.0
3,6,14,30,667,110.0,90.0,19.0,110.0,219.0,52.0,43.0,24.0,318.0,511.0
3,6,14,34,1173,103.0,78.0,21.0,207.0,567.0,105.0,58.0,34.0,577.0,794.0
3,6,14,35,859,75.0,83.0,18.0,126.0,386.0,98.0,49.0,24.0,425.0,580.0
3,6,14,41,526,106.0,104.0,16.0,42.0,187.0,43.0,9.0,19.0,279.0,254.0
3,7,15,36,3390,324.0,356.0,51.0,423.0,1706.0,365.0,102.0,63.0,1688.0,2281.0
3,7,15,37,4338,464.0,460.0,73.0,500.0,2097.0,498.0,133.0,113.0,2134.0,3053.0
3,7,16,33,500,52.0,82.0,12.0,62.0,199.0,45.0,24.0,24.0,246.0,280.0
3,7,16,38,4613,487.0,436.0,85.0,631.0,2274.0,435.0,183.0,82.0,2294.0,3114.0
3,7,16,39,2764,349.0,341.0,34.0,293.0,1237.0,321.0,137.0,52.0,1379.0,1735.0
4,1,1,1,4280,357.0,451.0,130.0,552.0,1380.0,612.0,466.0,332.0,2134.0,2316.0
4,1,1,2,292,21.0,21.0,6.0,69.0,87.0,39.0,40.0,9.0,65.0,250.0
4,1,1,3,3659,374.0,467.0,142.0,406.0,1136.0,508.0,333.0,293.0,1888.0,1740.0
4,2,2,4,61,6.0,15.0,3.0,6.0,9.0,6.0,6.0,10.0,19.0,40.0
4,2,2,5,264,18.0,33.0,3.0,41.0,79.0,48.0,27.0,15.0,130.0,154.0
4,2,2,6,480,33.0,48.0,21.0,34.0,148.0,66.0,57.0,73.0,260.0,270.0
4,2,2,7,693,47.0,90.0,28.0,43.0,231.0,113.0,73.0,68.0,347.0,390.0
4,2,2,8,691,43.0,120.0,30.0,61.0,192.0,133.0,67.0,45.0,334.0,372.0
4,2,2,9,1106,39.0,71.0,24.0,404.0,400.0,80.0,67.0,21.0,526.0,858.0
4,2,3,10,291,10.0,6.0,0.0,118.0,129.0,9.0,15.0,4.0,129.0,252.0
4,2,3,11,3701,239.0,398.0,144.0,427.0,1174.0,616.0,352.0,351.0,1831.0,2101.0
4,2,3,12,1515,160.0,185.0,33.0,155.0,499.0,190.0,152.0,141.0,737.0,942.0
4,2,3,13,2773,246.0,279.0,72.0,384.0,944.0,337.0,282.0,229.0,1337.0,1825.0
4,2,3,14,8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,8.0
4,3,4,15,1347,45.0,89.0,19.0,223.0,553.0,148.0,132.0,138.0,610.0,1006.0
4,3,4,16,4766,373.0,484.0,167.0,554.0,1463.0,682.0,537.0,506.0,2425.0,2684.0
4,3,4,17,3857,297.0,376.0,113.0,478.0,1298.0,556.0,365.0,374.0,1957.0,2317.0
4,3,5,18,3829,262.0,301.0,110.0,493.0,1271.0,579.0,440.0,373.0,1896.0,2297.0
4,3,5,19,2324,197.0,239.0,72.0,285.0,811.0,310.0,234.0,176.0,1100.0,1345.0
4,3,6,20,3515,252.0,325.0,99.0,376.0,1171.0,587.0,386.0,319.0,1749.0,2060.0
4,3,6,21,1529,103.0,146.0,44.0,215.0,550.0,208.0,121.0,142.0,716.0,935.0
4,3,6,22,4503,290.0,386.0,118.0,519.0,1539.0,597.0,557.0,497.0,2249.0,2639.0
4,3,6,23,2439,209.0,188.0,64.0,286.0,859.0,331.0,242.0,260.0,1272.0,1428.0
4,3,7,24,2053,126.0,178.0,74.0,187.0,649.0,260.0,262.0,317.0,1109.0,1212.0
4,3,7,25,4447,318.0,405.0,115.0,505.0,1614.0,692.0,440.0,358.0,2151.0,2906.0
4,3,7,26,2169,148.0,208.0,64.0,191.0,709.0,364.0,256.0,229.0,1104.0,1327.0
4,3,8,27,5967,389.0,500.0,159.0,668.0,2094.0,900.0,660.0,597.0,2866.0,3896.0
4,3,8,28,3862,217.0,304.0,83.0,401.0,1313.0,664.0,497.0,383.0,1942.0,2478.0
4,3,9,29,2369,161.0,167.0,60.0,264.0,722.0,360.0,340.0,295.0,1198.0,1499.0
4,3,9,30,2232,127.0,208.0,66.0,197.0,642.0,366.0,303.0,323.0,1056.0,1439.0
4,3,9,31,1790,131.0,117.0,33.0,171.0,565.0,330.0,229.0,214.0,862.0,1190.0
4,3,10,32,5449,380.0,493.0,120.0,522.0,1819.0,861.0,662.0,592.0,2823.0,3187.0
4,4,11,33,9,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,6.0
4,4,11,34,1788,150.0,178.0,57.0,223.0,531.0,267.0,191.0,191.0,932.0,1015.0
4,4,11,35,894,60.0,125.0,31.0,59.0,230.0,181.0,95.0,113.0,471.0,517.0
4,4,11,36,900,49.0,121.0,30.0,63.0,249.0,166.0,130.0,92.0,483.0,535.0
4,4,11,37,2574,234.0,249.0,80.0,231.0,854.0,386.0,277.0,263.0,1347.0,1389.0
4,4,12,38,1629,142.0,251.0,69.0,140.0,463.0,227.0,203.0,134.0,835.0,780.0
4,4,12,39,87,3.0,3.0,3.0,21.0,36.0,6.0,12.0,3.0,42.0,60.0
4,4,12,40,408,31.0,61.0,24.0,24.0,109.0,99.0,33.0,27.0,216.0,234.0
4,4,12,41,1530,111.0,188.0,53.0,137.0,443.0,268.0,157.0,173.0,798.0,862.0
4,4,13,42,1141,90.0,78.0,30.0,80.0,303.0,180.0,209.0,171.0,589.0,608.0
4,4,13,43,984,79.0,96.0,13.0,84.0,285.0,161.0,138.0,128.0,522.0,525.0
4,4,13,44,2564,194.0,299.0,115.0,199.0,780.0,423.0,267.0,287.0,1319.0,1511.0
4,5,14,45,2477,211.0,264.0,66.0,236.0,833.0,354.0,300.0,213.0,1285.0,1389.0
4,5,14,46,4178,335.0,373.0,102.0,419.0,1322.0,612.0,527.0,488.0,2080.0,2438.0
4,5,14,47,2002,117.0,173.0,57.0,222.0,628.0,318.0,256.0,231.0,1062.0,1248.0
4,5,14,48,3797,222.0,280.0,78.0,411.0,1212.0,611.0,531.0,452.0,1870.0,2400.0
4,5,15,49,1547,127.0,186.0,50.0,197.0,515.0,201.0,154.0,117.0,753.0,957.0
4,5,15,50,1968,105.0,209.0,70.0,224.0,629.0,306.0,247.0,178.0,1020.0,1136.0
4,5,15,51,1604,137.0,141.0,41.0,179.0,553.0,241.0,166.0,146.0,775.0,911.0
4,5,16,52,3355,214.0,332.0,112.0,347.0,1067.0,532.0,388.0,363.0,1712.0,2099.0
4,5,16,53,2494,194.0,219.0,59.0,278.0,784.0,338.0,346.0,276.0,1252.0,1496.0
4,5,16,54,947,66.0,77.0,15.0,96.0,335.0,143.0,110.0,105.0,490.0,542.0
4,5,16,55,2761,234.0,293.0,70.0,313.0,950.0,396.0,270.0,235.0,1356.0,1671.0
4,5,16,56,2147,166.0,223.0,81.0,247.0,700.0,348.0,184.0,198.0,1057.0,1246.0
4,6,17,57,6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
5,1,1,1,2268,260.0,322.0,82.0,202.0,727.0,303.0,208.0,164.0,1127.0,1021.0
5,1,1,2,1027,73.0,89.0,28.0,152.0,305.0,144.0,142.0,94.0,505.0,563.0
5,1,1,3,1031,92.0,132.0,39.0,99.0,294.0,151.0,139.0,85.0,533.0,429.0
5,1,2,4,1078,101.0,192.0,66.0,126.0,270.0,126.0,96.0,101.0,546.0,473.0
5,1,2,5,465,30.0,75.0,15.0,59.0,109.0,76.0,76.0,25.0,242.0,170.0
5,1,2,6,2935,287.0,391.0,109.0,317.0,787.0,432.0,331.0,281.0,1462.0,1124.0
5,1,2,7,5061,476.0,728.0,208.0,530.0,1411.0,642.0,601.0,465.0,2627.0,1862.0
5,1,2,8,2068,262.0,223.0,58.0,252.0,691.0,266.0,188.0,128.0,1021.0,1120.0
5,1,2,9,1595,151.0,199.0,84.0,139.0,479.0,257.0,171.0,115.0,811.0,650.0
5,1,3,10,1047,112.0,123.0,31.0,112.0,376.0,126.0,79.0,88.0,534.0,581.0
5,1,3,11,2774,245.0,449.0,144.0,393.0,764.0,342.0,222.0,215.0,1356.0,1435.0
5,1,3,12,3314,330.0,371.0,130.0,521.0,1076.0,437.0,247.0,202.0,1529.0,2173.0
5,1,3,13,2341,208.0,282.0,111.0,337.0,718.0,339.0,199.0,147.0,1144.0,1328.0
5,1,3,14,3916,350.0,428.0,130.0,464.0,1187.0,630.0,430.0,297.0,1928.0,2066.0
5,1,3,39,82,6.0,7.0,3.0,9.0,24.0,9.0,15.0,9.0,37.0,42.0
5,2,4,15,668,54.0,110.0,37.0,66.0,149.0,162.0,69.0,21.0,347.0,179.0
5,2,4,16,89,3.0,15.0,6.0,3.0,22.0,16.0,15.0,9.0,43.0,28.0
5,2,4,17,1401,95.0,189.0,83.0,158.0,355.0,231.0,160.0,130.0,679.0,602.0
5,2,4,18,681,54.0,100.0,25.0,65.0,199.0,113.0,67.0,58.0,321.0,292.0
5,2,4,19,1527,167.0,193.0,55.0,169.0,426.0,197.0,178.0,142.0,784.0,704.0
5,2,4,20,155,12.0,18.0,3.0,31.0,32.0,32.0,12.0,15.0,75.0,65.0
5,2,5,21,681,55.0,117.0,49.0,54.0,208.0,105.0,57.0,36.0,323.0,226.0
5,2,5,22,2745,346.0,442.0,128.0,344.0,812.0,301.0,211.0,161.0,1365.0,1545.0
5,2,5,23,5567,631.0,947.0,252.0,559.0,1491.0,759.0,543.0,385.0,2831.0,2107.0
5,2,5,24,892,65.0,97.0,46.0,76.0,199.0,175.0,154.0,80.0,451.0,341.0
5,2,6,25,2158,187.0,239.0,98.0,268.0,665.0,259.0,257.0,185.0,1068.0,1105.0
5,2,6,26,4738,450.0,532.0,147.0,615.0,1513.0,643.0,470.0,368.0,2365.0,2589.0
5,2,6,27,1305,151.0,216.0,51.0,152.0,384.0,166.0,119.0,66.0,652.0,625.0
5,2,6,28,394,41.0,37.0,26.0,31.0,104.0,88.0,25.0,42.0,201.0,172.0
5,2,6,29,574,52.0,86.0,22.0,42.0,132.0,106.0,70.0,64.0,294.0,262.0
5,3,7,30,1939,198.0,321.0,111.0,160.0,617.0,297.0,148.0,87.0,953.0,600.0
5,3,7,31,4429,427.0,500.0,157.0,538.0,1339.0,594.0,535.0,339.0,2208.0,1972.0
5,3,8,32,4438,442.0,540.0,183.0,515.0,1338.0,590.0,472.0,358.0,2227.0,2421.0
5,3,8,33,1097,93.0,101.0,24.0,355.0,396.0,60.0,31.0,37.0,334.0,1001.0
5,4,9,34,1163,131.0,181.0,60.0,198.0,339.0,114.0,90.0,50.0,505.0,858.0
5,4,9,35,84,0.0,13.0,3.0,9.0,17.0,24.0,12.0,6.0,28.0,50.0
5,4,9,36,1354,152.0,281.0,92.0,73.0,305.0,215.0,143.0,93.0,723.0,414.0
5,4,9,37,268,18.0,63.0,9.0,12.0,58.0,42.0,27.0,39.0,138.0,95.0
5,4,9,38,352,36.0,52.0,15.0,26.0,87.0,71.0,40.0,25.0,201.0,133.0
6,1,1,1,1418,115.0,173.0,67.0,171.0,410.0,212.0,141.0,129.0,726.0,747.0
6,1,1,2,2813,281.0,282.0,86.0,264.0,937.0,417.0,311.0,235.0,1448.0,1566.0
6,1,1,3,1786,156.0,216.0,58.0,160.0,588.0,247.0,181.0,180.0,927.0,890.0
6,1,2,4,2032,177.0,234.0,75.0,199.0,630.0,324.0,230.0,163.0,1058.0,944.0
6,1,2,5,2595,227.0,307.0,115.0,269.0,831.0,396.0,262.0,188.0,1314.0,1229.0
6,1,2,6,1864,170.0,176.0,45.0,186.0,590.0,239.0,230.0,228.0,936.0,1003.0
6,1,2,7,2203,215.0,263.0,50.0,231.0,702.0,318.0,285.0,139.0,1135.0,1121.0
6,1,2,8,1694,146.0,170.0,44.0,188.0,520.0,255.0,190.0,181.0,866.0,859.0
6,1,2,9,2541,195.0,248.0,92.0,295.0,824.0,371.0,285.0,231.0,1325.0,1344.0
6,1,2,10,1207,127.0,108.0,24.0,116.0,399.0,193.0,143.0,97.0,612.0,610.0
6,2,3,1,949,81.0,135.0,28.0,90.0,298.0,123.0,92.0,102.0,495.0,421.0
6,2,3,2,1042,85.0,128.0,39.0,87.0,295.0,155.0,127.0,126.0,540.0,531.0
6,2,3,3,1860,203.0,201.0,58.0,154.0,646.0,257.0,216.0,125.0,924.0,939.0
6,2,3,4,1625,142.0,182.0,58.0,180.0,517.0,220.0,187.0,139.0,836.0,827.0
6,2,3,5,3346,256.0,346.0,97.0,490.0,1063.0,423.0,363.0,308.0,1704.0,1762.0
6,2,3,6,1062,85.0,125.0,48.0,89.0,260.0,191.0,149.0,115.0,552.0,443.0
6,2,4,7,2228,200.0,289.0,76.0,312.0,649.0,280.0,249.0,173.0,1128.0,1090.0
6,2,4,8,1332,133.0,172.0,72.0,142.0,345.0,218.0,129.0,121.0,666.0,617.0
6,2,4,9,1745,139.0,160.0,69.0,170.0,492.0,276.0,227.0,212.0,888.0,940.0
6,2,4,10,1077,91.0,122.0,40.0,132.0,274.0,143.0,129.0,146.0,552.0,610.0
6,2,4,11,1649,137.0,235.0,66.0,139.0,424.0,255.0,252.0,141.0,850.0,679.0
6,3,5,1,881,70.0,127.0,49.0,73.0,236.0,135.0,79.0,112.0,435.0,438.0
6,3,5,2,1017,115.0,124.0,32.0,74.0,283.0,150.0,136.0,103.0,540.0,449.0
6,3,5,3,2614,204.0,377.0,115.0,220.0,714.0,413.0,317.0,254.0,1370.0,1297.0
6,3,5,4,2033,143.0,303.0,133.0,203.0,471.0,328.0,242.0,210.0,1101.0,1004.0
6,3,6,5,1637,146.0,178.0,68.0,163.0,480.0,266.0,215.0,121.0,807.0,897.0
6,3,6,6,1512,102.0,211.0,50.0,194.0,446.0,210.0,140.0,159.0,766.0,854.0
6,3,6,7,1122,61.0,76.0,12.0,305.0,469.0,96.0,54.0,49.0,567.0,806.0
6,3,6,8,2722,259.0,437.0,148.0,290.0,684.0,419.0,292.0,193.0,1352.0,1271.0
6,3,6,9,2399,239.0,289.0,87.0,245.0,732.0,371.0,248.0,188.0,1255.0,1272.0
6,3,6,10,1624,125.0,249.0,67.0,175.0,412.0,266.0,163.0,167.0,842.0,925.0
6,4,7,1,1647,141.0,240.0,57.0,136.0,388.0,292.0,188.0,205.0,877.0,844.0
6,4,7,2,981,77.0,188.0,69.0,83.0,222.0,153.0,101.0,88.0,509.0,400.0
6,4,7,3,2324,141.0,225.0,58.0,637.0,587.0,277.0,206.0,193.0,1190.0,1524.0
6,4,8,4,1099,94.0,160.0,58.0,105.0,208.0,185.0,136.0,153.0,576.0,573.0
6,4,8,5,999,96.0,186.0,51.0,88.0,211.0,152.0,107.0,108.0,551.0,488.0
6,4,8,6,962,76.0,134.0,36.0,110.0,251.0,137.0,113.0,105.0,531.0,467.0
6,4,8,7,1133,100.0,127.0,63.0,123.0,281.0,182.0,130.0,127.0,579.0,612.0
6,4,8,8,1480,125.0,292.0,97.0,142.0,373.0,262.0,135.0,54.0,783.0,584.0
6,4,8,9,1308,72.0,171.0,61.0,121.0,343.0,206.0,141.0,193.0,681.0,815.0
6,4,8,10,1933,149.0,297.0,79.0,252.0,496.0,284.0,202.0,174.0,983.0,1128.0
7,1,1,1,4102,234.0,331.0,110.0,380.0,1322.0,743.0,541.0,441.0,1975.0,2430.0
7,1,1,2,8062,507.0,844.0,335.0,1097.0,2466.0,1187.0,831.0,795.0,3885.0,4879.0
7,1,1,3,3515,247.0,373.0,87.0,412.0,1202.0,519.0,407.0,268.0,1743.0,2105.0
7,1,1,4,7666,566.0,774.0,282.0,1021.0,2449.0,1048.0,682.0,844.0,3662.0,4763.0
7,2,2,1,3285,262.0,318.0,108.0,363.0,1098.0,476.0,352.0,308.0,1684.0,1787.0
7,2,2,2,3841,317.0,361.0,110.0,491.0,1402.0,546.0,361.0,253.0,1801.0,2245.0
7,2,2,3,7316,607.0,771.0,245.0,1000.0,2399.0,1034.0,690.0,570.0,3515.0,4372.0
7,2,2,4,3921,354.0,385.0,95.0,490.0,1453.0,576.0,309.0,259.0,1884.0,2329.0
7,3,3,1,5670,473.0,685.0,228.0,698.0,1788.0,757.0,587.0,454.0,2890.0,3017.0
7,3,3,2,2591,219.0,273.0,91.0,299.0,807.0,379.0,304.0,219.0,1322.0,1348.0
7,3,3,3,4899,450.0,625.0,198.0,586.0,1475.0,739.0,440.0,386.0,2467.0,2458.0
7,4,4,1,5895,518.0,657.0,224.0,753.0,1848.0,890.0,545.0,460.0,2976.0,2850.0
7,4,4,2,366,34.0,47.0,3.0,27.0,118.0,70.0,30.0,37.0,172.0,152.0
7,4,4,3,7836,709.0,934.0,280.0,931.0,2735.0,1011.0,702.0,534.0,3903.0,4145.0
7,4,4,4,1137,91.0,137.0,49.0,115.0,322.0,170.0,113.0,140.0,580.0,543.0
7,4,4,5,4158,446.0,462.0,158.0,558.0,1424.0,528.0,312.0,270.0,2071.0,2288.0
