id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,652.0,826.0,243.00000000000003,1536.0,2917.0,1013.0000000000001,736.0,560.0,3900.0,5469.0
010112,01,01,12,100.0,317.0,430.99999999999994,112.99999999999999,606.0,1697.0,579.0,450.0,309.0,2225.0,3012.0
010113,01,01,13,100.0,1553.0,1607.0,429.0,2785.0,8306.0,2195.0,990.0,626.0,8947.0,12453.0
010114,01,01,14,100.0,1002.0,877.9999999999999,157.0,1300.0,5485.0,957.0,332.0,200.99999999999997,5183.0,7301.000000000001
010221,01,02,21,100.0,1648.0,2028.0,644.0,3185.0,7506.0,2699.0,1764.9999999999998,1377.0,9766.0,13297.999999999998
010222,01,02,22,100.0,1434.0,1880.9999999999998,624.0,2926.0,5966.0,2184.0,1351.0,1264.0,8534.0,10489.0
010331,01,03,31,100.0,2248.0,2887.0,988.0000000000001,3629.0,7409.999999999999,2860.0,1477.0,1308.0,10640.0,14740.0
010332,01,03,32,100.0,2285.0,3271.0,947.0000000000001,3068.0,7070.999999999999,2788.0,1586.0,1460.0,10839.0,11870.0
010441,01,04,41,100.0,1589.0,1918.0,531.0,2743.0,6688.0,2591.0,1601.0000000000002,1233.0,8820.0,11895.0
010442,01,04,42,100.0,2732.0,3836.9999999999995,1284.0,5767.0,11747.0,4417.0,2362.0,2010.0000000000002,15688.999999999998,22683.0
020101,02,01,01,100.0,2344.0,3700.0,1211.0,3803.0,8436.0,3684.0000000000005,1907.9999999999998,1848.9999999999998,13179.0,13683.000000000002
020202,02,02,02,100.0,2043.0,2465.0,894.9999999999999,3511.0,10194.0,3332.0,1848.9999999999998,1628.0,12592.0,16121.0
020303,02,03,03,100.0,814.0,1307.0,519.0,1623.0,4565.0,1782.9999999999998,919.9999999999999,1182.0,6137.0,7862.0
020304,02,03,04,100.0,844.9999999999999,1158.0,389.0,1632.9999999999998,5206.0,1540.0,778.0,978.9999999999999,6079.0,8221.0
020405,02,04,05,100.0,535.0,546.0,133.0,796.0,2260.0,565.0,304.0,106.0,2658.0,3339.0
020407,02,04,07,100.0,611.0,679.0,187.0,1441.0,2974.0,631.0,359.0,137.0,3307.0,4759.0
020506,02,05,06,100.0,654.0,538.0,120.0,1257.0,3829.0,613.0,239.0,134.0,3622.0,5146.0
020508,02,05,08,100.0,1011.0,816.0,187.0,2373.0,6989.0,999.0,458.0,162.0,6044.0,9235.0
030101,03,01,01,100.0,238.0,239.0,45.0,351.0,740.0,173.0,122.0,81.0,844.9999999999999,1432.0
030202,03,02,02,100.0,358.0,399.0,111.00000000000001,451.0,1001.0,368.0,187.0,110.00000000000001,1482.0,1659.0
030203,03,02,03,100.0,208.0,266.0,110.00000000000001,137.0,538.0,249.00000000000003,186.0,105.0,963.0000000000001,616.0
030304,03,03,04,100.0,187.0,197.0,73.0,114.99999999999999,459.99999999999994,172.0,141.0,84.0,729.0,572.0
030307,03,03,07,100.0,114.99999999999999,161.0,32.0,97.0,285.0,136.0,71.0,43.0,447.0,436.00000000000006
030405,03,04,05,100.0,262.0,393.0,148.0,237.0,731.0,334.0,176.0,101.0,1178.0,893.0
030406,03,04,06,100.0,583.0,550.0,101.0,408.0,1538.0,434.0,198.0,152.0,2016.0,2170.0
030408,03,04,08,100.0,498.00000000000006,438.99999999999994,89.0,633.0,1917.0000000000002,407.0,237.0,112.99999999999999,2161.0,2853.0
030509,03,05,09,100.0,702.0,613.0,172.0,819.0,2275.0,568.0,250.0,148.0,2555.0,3785.0
030510,03,05,10,100.0,149.0,168.0,49.0,327.0,544.0,187.0,86.0,53.0,739.0,1053.0
030611,03,06,11,100.0,595.0,512.0,83.0,1064.0,3275.0,558.0,218.00000000000003,97.0,3120.0,4410.0
030612,03,06,12,100.0,488.0,411.00000000000006,99.0,767.0,2876.0,529.0,202.0,105.0,2726.0,3690.0
030613,03,06,13,100.0,671.0,543.0,102.0,728.0,3170.0,648.0,167.0,73.0,3041.0,4021.0
030614,03,06,14,100.0,573.0,583.0,93.0,737.0,1855.0,442.0,240.0,133.0,2302.0,3055.0
030715,03,07,15,100.0,841.0,818.0,131.0,991.0,3903.0,896.0000000000001,274.0,197.0,3940.0,5570.0
030716,03,07,16,100.0,928.9999999999999,888.0000000000001,163.0,1059.0,3847.0,844.9999999999999,333.0,170.0,4072.0,5405.0
040101,04,01,01,100.0,800.0,989.0,282.0,1132.0,2714.0,1185.0,856.0,667.0,4236.0,4650.0
040202,04,02,02,100.0,200.99999999999997,365.0,120.0,663.0,1051.0,455.99999999999994,319.0,241.0,1685.0000000000002,2157.0
040203,04,02,03,100.0,663.0,868.0,267.0,1149.0,2838.0,1184.0,797.0,757.0,4140.0,5285.0
040304,04,03,04,100.0,757.0,961.9999999999999,294.0,1312.0,3368.0,1417.0,1036.0,1017.0,5061.0,6170.0
040305,04,03,05,100.0,457.0,584.0,183.0,802.0,2135.0,907.0,696.0,560.0,3064.0,3756.0
040306,04,03,06,100.0,877.0,1059.0,333.0,1383.0,4165.0,1775.0,1336.0,1260.0,6103.0,7165.000000000001
040307,04,03,07,100.0,617.0,807.0,273.0,927.9999999999999,3011.0,1320.0,976.0,961.0,4494.0,5623.0
040308,04,03,08,100.0,637.0,817.0,258.0,1098.0,3513.0000000000005,1566.0,1141.0,1026.0,4896.0,6517.0
040309,04,03,09,100.0,426.99999999999994,552.0,179.0,705.0,2010.0000000000002,1080.0,890.0,822.0000000000001,3220.0000000000005,4374.0
040310,04,03,10,100.0,385.0,507.0,118.0,552.0,1797.0,898.0,679.0,601.0,2885.0,3240.9999999999995
040411,04,04,11,100.0,504.0,716.0,186.0,589.0,1872.0,1017.0,733.0,660.0,3278.0,3522.0
040412,04,04,12,100.0,288.0,515.0,170.0,350.0,1106.0,613.0,395.0,331.0,1939.0,2042.0000000000002
040413,04,04,13,100.0,378.0,512.0,161.0,417.0,1386.0,779.0,622.0,602.0,2522.0,2755.0
040514,04,05,14,100.0,911.0,1129.0,290.0,1299.0,4116.0,1914.9999999999998,1604.0,1472.0,6462.0,7693.000000000001
040515,04,05,15,100.0,440.00000000000006,652.0,192.0,753.0,1932.0,773.0,596.0,459.0,2758.0,3601.0
040516,04,05,16,100.0,914.0,1181.0,366.0,1343.0,3915.9999999999995,1787.0,1328.0,1216.0,6001.0,7316.0
040617,04,06,17,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
050101,05,01,01,100.0,493.0,631.0,182.0,626.0,1519.0,649.0,498.00000000000006,382.0,2411.0,2607.0
050102,05,01,02,100.0,1376.0,1914.9999999999998,568.0,1500.0,3902.0000000000005,1887.0,1480.0,1160.0,7003.0,5933.0
050103,05,01,03,100.0,1403.0,1817.0000000000002,588.0,1911.0,4504.0,1960.0000000000002,1238.0,975.0,6906.999999999999,8491.0
050204,05,02,04,100.0,411.00000000000006,666.0,225.0,501.99999999999994,1301.0,718.0,547.0,385.0,2347.0,2043.0
050205,05,02,05,100.0,1134.0,1657.0,508.0,1124.0,2857.0,1410.0,977.9999999999999,680.0,5215.0,4661.0
050206,05,02,06,100.0,1029.0,1275.0,393.0,1351.0,3171.0,1368.0,947.0000000000001,772.0,4979.0,5812.0
050307,05,03,07,100.0,636.0,827.9999999999999,284.0,701.0,1964.9999999999998,935.0,703.0,462.0,3267.0,2626.0
050308,05,03,08,100.0,573.0,681.0,229.0,844.0,1727.0,677.0,501.0,400.0,2635.0,3484.0000000000005
050409,05,04,09,100.0,341.0,608.0,162.0,335.0,819.0,476.99999999999994,298.0,267.0,1632.0,1550.0
060101,06,01,01,100.0,562.0,703.0,222.00000000000003,600.0,2007.9999999999998,889.0,627.0,557.0,3163.0,3286.0
060102,06,01,02,100.0,1312.0,1545.0,434.99999999999994,1540.0,4584.0,2133.0,1629.0,1248.0,7366.0,7330.0
060203,06,02,03,100.0,896.0000000000001,1129.0,342.0,1135.0,3209.0000000000005,1386.0,1130.0,931.0,5203.0,5066.0
060204,06,02,04,100.0,765.0,1095.0,343.0,1018.0,2350.0,1194.0,994.0,801.0,4353.0,4394.0
060305,06,03,05,100.0,583.0,998.0,349.0,760.0,1848.9999999999998,1083.0,787.0,711.0,3640.9999999999995,3686.9999999999995
060306,06,03,06,100.0,933.0,1524.0,484.0,1488.0,3322.9999999999995,1634.0,1152.0,925.0,5829.0,6340.0
060407,06,04,07,100.0,345.0,684.0,209.0,969.9999999999999,1311.0,731.0,508.0,508.0,2690.0,3053.0
060408,06,04,08,100.0,777.0,1440.0,438.99999999999994,1058.0,2285.0,1448.0,974.0,936.9999999999999,4861.0,5024.0
070101,07,01,01,100.0,1628.0,2449.0,798.0,2995.0,7720.0,3565.0,2529.0,2402.0,11623.0,14813.0
070202,07,02,02,100.0,1544.0,1913.0,548.0,2519.0,6634.0,2685.0,1702.0,1468.0,9146.0,11269.0
070303,07,03,03,100.0,1159.0,1638.0,509.0,1614.9999999999998,4202.0,1948.0,1342.0,1052.0,6856.999999999999,7022.0
070404,07,04,04,100.0,2167.0,2568.0,750.0,2745.0,7558.0,2989.0,1866.0,1604.0,10903.0,11989.0
070505,07,05,05,100.0,1395.0,1889.9999999999998,581.0,1826.0000000000002,4850.0,2215.0,1647.0,1212.0,7764.0,7567.0
070606,07,06,06,100.0,991.0,1425.0,438.99999999999994,1109.0,3041.0,1412.0,1182.0,922.0000000000001,5191.0,4495.0
070707,07,07,07,100.0,913.0000000000001,1529.0,507.0,925.0,2558.0,1586.0,1111.0,861.9999999999999,5098.0,4334.0
080101,08,01,01,100.0,1432.0,1902.0,566.0,2556.0,6755.0,2052.0,1181.0,989.0,8231.0,11400.0
080102,08,01,02,100.0,1845.0,2620.0,882.0,3093.0,8091.0,2779.0,1629.0,1332.0,10654.0,14104.0
080103,08,01,03,100.0,1534.0,1825.0,624.0,2577.0,8334.0,2289.0,1287.0,1149.0,9432.0,12880.000000000002
080104,08,01,04,100.0,1907.9999999999998,2357.0,699.0,2901.0,8001.000000000001,2337.0,1347.0,1132.0,9753.0,13678.0
080105,08,01,05,100.0,1386.0,1592.0,517.0,1390.0,2873.0,1320.0,699.0,495.0,5031.0,4934.0
080206,08,02,06,100.0,1636.0,1916.0,575.0,2014.9999999999998,4618.0,2005.9999999999998,1284.0,994.0,7231.999999999999,7848.0
080207,08,02,07,100.0,757.0,1025.0,350.0,866.0,2111.0,1055.0,727.0,528.0,3710.0,3229.0
080308,08,03,08,100.0,1657.0,2276.0,732.0,1780.9999999999998,4498.0,2293.0,1844.0000000000002,1356.0,8250.0,6614.0
080409,08,04,09,100.0,277.0,367.0,109.00000000000001,307.0,722.0,420.0,254.0,194.0,1329.0,1044.0
080410,08,04,10,100.0,878.9999999999999,1452.0,525.0,947.0000000000001,2555.0,1501.0,1019.0,701.0,4801.0,3644.0
090101,09,01,01,100.0,330.0,369.0,85.0,364.0,1365.0,350.0,121.0,85.0,1476.0,1844.0000000000002
090102,09,01,02,100.0,185.0,135.0,28.000000000000004,177.0,531.0,134.0,76.0,24.0,653.0,716.0
090103,09,01,03,100.0,209.0,264.0,67.0,380.0,811.0,285.0,139.0,80.0,1111.0,1227.0
090104,09,01,04,100.0,229.99999999999997,291.0,60.0,256.0,601.0,231.0,130.0,84.0,921.0000000000001,1028.0
090205,09,02,05,100.0,413.99999999999994,383.0,165.0,591.0,1191.0,359.0,200.99999999999997,73.0,1574.0,2252.0
090206,09,02,06,100.0,147.0,155.0,27.0,344.0,520.0,174.0,78.0,55.00000000000001,590.0,1048.0
090207,09,02,07,100.0,222.00000000000003,236.0,59.0,509.0,724.0,174.0,86.0,60.0,974.0,1515.0
090208,09,02,08,100.0,129.0,120.0,39.0,129.0,375.0,137.0,70.0,51.0,509.0,627.0
090309,09,03,09,100.0,328.0,437.0,149.0,332.0,905.0000000000001,407.0,275.0,153.0,1482.0,1281.0
090310,09,03,10,100.0,83.0,139.0,27.0,95.0,326.0,150.0,93.0,45.0,449.0,524.0
090311,09,03,11,100.0,76.0,63.0,9.0,80.0,182.0,59.0,30.0,12.0,244.0,356.0
090312,09,03,12,100.0,30.0,50.0,3.0,27.0,97.0,46.0,31.0,24.0,153.0,168.0
090413,09,04,13,100.0,100.0,140.0,39.0,219.0,345.0,119.0,80.0,70.0,457.0,736.0
090414,09,04,14,100.0,66.0,85.0,31.0,128.0,221.0,50.0,56.99999999999999,41.0,288.0,458.0
090415,09,04,15,100.0,85.0,126.0,18.0,129.0,247.00000000000003,138.0,50.0,34.0,397.0,440.00000000000006
090416,09,04,16,100.0,35.0,54.0,3.0,26.0,88.0,60.0,21.0,22.0,164.0,131.0
090517,09,05,17,100.0,98.0,127.0,27.0,106.0,328.0,118.0,74.0,46.0,461.00000000000006,509.99999999999994
090518,09,05,18,100.0,71.0,95.0,19.0,111.00000000000001,200.99999999999997,85.0,56.99999999999999,39.0,317.0,408.0
090519,09,05,19,100.0,74.0,75.0,12.0,126.0,305.0,91.0,48.0,48.0,376.0,451.99999999999994
090520,09,05,20,100.0,70.0,97.0,38.0,52.0,170.0,81.0,40.0,30.0,290.0,301.0
100101,10,01,01,100.0,584.0,806.0,175.0,524.0,1503.0,606.0,547.0,388.0,2638.0,2063.0
100102,10,01,02,100.0,1069.0,1289.0,305.0,1493.0,2966.0,966.0,878.9999999999999,483.0,4481.0,4809.0
100103,10,01,03,100.0,728.0,967.0,231.99999999999997,741.0,2055.0,770.0,643.0,347.0,3259.0000000000005,2571.0
100204,10,02,04,100.0,932.0,901.0,219.0,900.0,2165.0,755.0,488.99999999999994,323.0,3317.0,3450.0
100205,10,02,05,100.0,385.0,401.0,92.0,426.99999999999994,901.0,285.0,191.0,102.0,1292.0,1741.0
100206,10,02,06,100.0,280.0,342.0,105.0,347.0,824.0,328.0,298.0,240.0,1442.0,1196.0
100307,10,03,07,100.0,204.0,272.0,95.0,659.0,791.0,350.0,231.0,163.0,1326.0,1451.0
100408,10,04,08,100.0,112.00000000000001,170.0,40.0,119.0,289.0,146.0,106.0,72.0,521.0,478.0
100409,10,04,09,100.0,163.0,225.0,71.0,145.0,472.0,217.0,164.0,54.0,773.0,651.0
110101,11,01,01,100.0,65.0,77.0,9.0,122.0,213.0,63.0,28.000000000000004,7.000000000000001,227.0,422.0
110102,11,01,02,100.0,625.0,814.0,214.0,690.0,1673.0,645.0,630.0,298.0,2798.0,2763.0
110103,11,01,03,100.0,596.0,754.0,199.0,606.0,1490.0,631.0,455.0,210.0,2480.0,2471.0
110204,11,02,04,100.0,308.0,303.0,65.0,332.0,760.0,256.0,154.0,56.99999999999999,1075.0,1353.0
110205,11,02,05,100.0,664.0,763.0,213.0,672.0,1693.0,521.0,350.0,159.0,2490.0,3147.0
110306,11,03,06,100.0,866.0,905.0000000000001,239.0,1208.0,2678.0,819.0,565.0,329.0,3838.0000000000005,4301.0
110307,11,03,07,100.0,698.0,615.0,231.0,2016.0,3252.0000000000005,916.0,584.0,206.99999999999997,3110.0,6744.0
110308,11,03,08,100.0,279.0,319.0,88.0,705.0,978.9999999999999,331.0,204.99999999999997,112.00000000000001,1480.0,1777.0
110409,11,04,09,100.0,547.0,500.0,110.00000000000001,865.0,2084.0,596.0,355.0,133.0,2465.0,3290.9999999999995
110410,11,04,10,100.0,419.00000000000006,470.0,103.0,540.0,1205.0,426.0,278.0,132.0,1719.0000000000002,2153.0
110411,11,04,11,100.0,438.99999999999994,517.0,171.0,884.0,1455.0,458.0,346.0,206.99999999999997,2312.0,2632.0
110512,11,05,12,100.0,67.0,64.0,3.0,33.0,172.0,39.0,30.0,20.0,234.0,196.0
110513,11,05,13,100.0,392.0,445.0,112.99999999999999,915.0,1217.0,308.0,152.0,92.0,1599.0,2433.0
121031,12,10,31,100.0,1192.0,1449.0,408.0,1518.0,3777.0000000000005,1502.0,972.0000000000001,707.0,5556.0,6556.999999999999
121032,12,10,32,100.0,969.0,1121.0,344.0,1125.0,2969.0,1261.0,847.0000000000001,617.0,4526.0,4739.0
122141,12,21,41,100.0,367.0,504.0,169.0,411.00000000000006,1333.0,608.0,401.0,343.0,1957.9999999999998,1917.0000000000002
122144,12,21,44,100.0,1194.0,1550.0,457.0,1536.0,3643.0,1563.0,1014.0,735.0,5629.0,6436.0
122145,12,21,45,100.0,138.0,206.99999999999997,80.0,206.0,579.0,290.0,217.0,208.0,976.0,1035.0
122242,12,22,42,100.0,274.0,395.0,162.0,212.0,609.0,448.00000000000006,312.0,244.0,1397.0,1040.0
122311,12,23,11,100.0,291.0,584.0,210.0,277.0,787.0,583.0,426.0,384.0,1855.0,1492.0
123012,12,30,12,100.0,679.0,988.0000000000001,323.0,851.0,1905.9999999999998,933.0,629.0,457.0,3214.0,3785.0
123021,12,30,21,100.0,2074.0,3094.0,925.0,1872.0,4604.0,2043.0,1364.0,819.9999999999999,8466.0,8020.0
123022,12,30,22,100.0,330.0,441.0,147.0,333.0,781.0,396.0,287.0,153.0,1402.0,1408.0
123043,12,30,43,100.0,214.0,274.0,89.0,225.99999999999997,725.0,347.0,293.0,217.0,1209.0,1214.0
