id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01011101,01,01,11,01,3090,124,104,35,465,877,398,360,727,1482,1161,100.0,4.0129449838187705,3.3656957928802593,1.132686084142395,15.048543689320388,28.381877022653722,12.880258899676376,11.650485436893204,23.527508090614887,47.96116504854369,37.57281553398058
01011102,01,01,11,02,202,9,9,3,15,54,49,36,27,84,63,100.0,4.455445544554455,4.455445544554455,1.4851485148514851,7.425742574257425,26.732673267326735,24.257425742574256,17.82178217821782,13.366336633663368,41.584158415841586,31.18811881188119
01011103,01,01,11,03,5489,287,404,119,723,1590,744,755,867,2457,2103,100.0,5.228639096374567,7.360174895245035,2.1679723082528692,13.171798141738023,28.967024959008924,13.554381490253235,13.75478229185644,15.795226817270905,44.76225177627983,38.31298961559483
01011104,01,01,11,04,4560,285,384,121,845,1583,662,366,314,2069,1689,100.0,6.25,8.421052631578947,2.6535087719298245,18.530701754385966,34.71491228070175,14.517543859649123,8.026315789473685,6.885964912280702,45.372807017543856,37.03947368421053
01011105,01,01,11,05,1110,79,61,24,86,324,222,166,148,511,453,100.0,7.117117117117116,5.495495495495495,2.1621621621621623,7.747747747747748,29.18918918918919,20.0,14.954954954954955,13.333333333333334,46.03603603603604,40.81081081081081
01011201,01,01,12,01,2026,75,130,40,245,509,335,336,356,973,648,100.0,3.7018756169792693,6.416584402764067,1.9743336623889436,12.09279368213228,25.12339585389931,16.535044422507404,16.58440276406713,17.5715695952616,48.02566633761106,31.98420533070089
01011202,01,01,12,02,549,36,43,10,43,182,100,65,70,257,183,100.0,6.557377049180328,7.832422586520947,1.8214936247723135,7.832422586520947,33.1511839708561,18.21493624772313,11.839708561020036,12.750455373406194,46.81238615664845,33.33333333333333
01011203,01,01,12,03,962,54,39,18,96,289,189,127,150,482,355,100.0,5.613305613305614,4.054054054054054,1.8711018711018712,9.97920997920998,30.04158004158004,19.64656964656965,13.201663201663202,15.592515592515593,50.1039501039501,36.9022869022869
01011204,01,01,12,04,6765,278,327,98,649,1981,1025,850,1557,3382,1826,100.0,4.109386548410939,4.8337028824833705,1.4486326681448634,9.59349593495935,29.28307464892831,15.151515151515152,12.564671101256467,23.015521064301552,49.99260901699926,26.991869918699184
01011301,01,01,13,01,6173,436,316,55,624,2705,950,542,545,2992,1662,100.0,7.063016361574599,5.11906690426049,0.8909768346023004,10.108537178033371,43.819860683622224,15.38959987040337,8.780171715535397,8.828770451968248,48.46913980236514,26.923699983800418
01011302,01,01,13,02,12281,687,1004,228,1161,5015,2238,1034,914,5997,3047,100.0,5.594007002687078,8.175230030127839,1.8565263415031348,9.453627554759384,40.83543685367641,18.22327172054393,8.419509811904568,7.442390684797655,48.831528377167984,24.810683169123035
01011303,01,01,13,03,8886,415,346,109,1105,3290,1238,867,1516,4196,2534,100.0,4.6702678370470405,3.8937654737789784,1.2266486608147649,12.435291469727662,37.024532973216296,13.932027909070449,9.75692099932478,17.060544677020033,47.22034661264911,28.516767949583617
01011304,01,01,13,04,8479,385,452,151,818,1988,987,932,2766,4516,1711,100.0,4.540629791248968,5.3308173133624255,1.7808703856586863,9.647364075952353,23.446161103903762,11.640523646656446,10.991862247906594,32.62177143531077,53.26099775916971,20.17926642292723
01011305,01,01,13,05,7281,350,331,100,637,2152,1024,749,1938,3602,1476,100.0,4.80703200109875,4.546078835324819,1.373437714599643,8.748798241999726,29.556379618184316,14.064002197500344,10.287048482351326,26.61722290894108,49.471226479879135,20.27194066749073
01011306,01,01,13,06,8861,514,403,129,959,2976,1356,1009,1515,4340,2023,100.0,5.800699695293985,4.548019410901704,1.4558176278072452,10.822706240830605,33.58537411127413,15.303013203927321,11.386976639205507,17.09739307075951,48.97867057894143,22.830380318248505
