id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
020101,02,01,01,100.0,4147.0,282.0,339.0,476.0,149.0,261.0,189.0,975.0,529.0,132.0,200.0,981.0,305.0,312.0,1310.0,490.00000000000006,263.0,95.0,15716.0,11064.0,204.0,3771.0,1369.0,483.0,93.0,284.0,3170.0
020202,02,02,02,100.0,9638.0,1170.0,501.0,1418.0,551.0,782.0,855.0000000000001,1266.0,430.99999999999994,326.0,463.99999999999994,1401.0,289.0,387.0,818.0,316.0,140.0,55.00000000000001,8625.0,5374.0,245.00000000000003,2469.0,947.0000000000001,343.0,79.0,1121.0,1625.0
020303,02,03,03,100.0,2822.0,366.0,144.0,392.0,199.0,280.0,282.0,239.0,199.0,65.0,72.0,304.0,110.00000000000001,91.0,180.0,61.0,31.0,12.0,7045.0,6166.0,65.0,654.0,157.0,79.0,24.0,309.0,1161.0
020304,02,03,04,100.0,4221.0,501.99999999999994,171.0,664.0,250.0,429.0,438.99999999999994,449.0,236.0,83.0,79.0,404.0,72.0,151.0,289.0,99.0,46.0,27.0,4909.0,4009.0000000000005,73.0,606.0,178.0,71.0,12.0,513.0,850.0
020405,02,04,05,100.0,2010.0000000000002,195.0,57.99999999999999,259.0,127.0,156.0,161.0,329.0,128.0,80.0,57.99999999999999,270.0,57.99999999999999,102.0,626.0,296.0,99.0,53.0,679.0,150.0,30.0,268.0,17.0,76.0,759.0,141.0,211.0
020407,02,04,07,100.0,2487.0,211.0,63.0,268.0,108.0,242.0,141.0,409.0,198.0,284.0,35.0,447.0,93.0,133.0,886.9999999999999,322.0,157.0,120.0,1462.0,379.0,22.0,469.00000000000006,59.0,112.00000000000001,537.0,164.0,204.99999999999997
020506,02,05,06,100.0,3702.0000000000005,501.99999999999994,94.0,589.0,206.0,375.0,291.0,471.0,122.0,132.0,63.0,313.0,97.0,82.0,678.0,217.0,135.0,85.0,836.9999999999999,212.0,17.0,313.0,49.0,73.0,425.0,310.0,132.0
020508,02,05,08,100.0,6783.0,936.0,194.0,984.0,364.0,718.0,575.0,877.0,242.0,252.0,79.0,537.0,143.0,155.0,969.9999999999999,420.0,139.0,105.0,1384.0,350.0,65.0,559.0,33.0,178.0,495.0,582.0,357.0
030101,03,01,01,100.0,616.0,18.0,6.0,18.0,41.0,31.0,12.0,276.0,51.0,28.000000000000004,21.0,299.0,67.0,81.0,383.0,186.0,60.0,51.0,513.0,56.99999999999999,18.0,208.0,12.0,70.0,41.0,28.000000000000004,23.0
030202,03,02,02,100.0,1258.0,91.0,50.0,82.0,69.0,37.0,57.99999999999999,371.0,66.0,119.0,43.0,133.0,13.0,52.0,417.0,148.0,86.0,56.99999999999999,527.0,166.0,7.000000000000001,182.0,18.0,68.0,66.0,143.0,102.0
030203,03,02,03,100.0,613.0,28.999999999999996,21.0,30.0,16.0,19.0,3.0,312.0,48.0,21.0,19.0,70.0,15.0,18.0,644.0,299.0,49.0,175.0,465.00000000000006,129.0,9.0,90.0,15.0,28.000000000000004,31.0,25.0,38.0
030304,03,03,04,100.0,568.0,24.0,22.0,15.0,36.0,20.0,15.0,256.0,34.0,19.0,12.0,80.0,3.0,24.0,497.0,225.0,37.0,152.0,279.0,22.0,0.0,59.0,6.0,28.000000000000004,21.0,30.0,21.0
030307,03,03,07,100.0,310.0,12.0,3.0,9.0,16.0,6.0,13.0,124.0,44.0,12.0,6.0,28.000000000000004,0.0,12.0,139.0,65.0,21.0,21.0,258.0,64.0,9.0,130.0,19.0,40.0,30.0,13.0,51.0
030405,03,04,05,100.0,930.0000000000001,96.0,37.0,51.0,62.0,21.0,41.0,316.0,56.00000000000001,30.0,37.0,132.0,18.0,39.0,379.0,157.0,46.0,98.0,650.0,361.0,21.0,85.0,18.0,13.0,34.0,53.0,142.0
030406,03,04,06,100.0,1861.0,160.0,51.0,162.0,118.0,111.00000000000001,142.0,509.0,112.99999999999999,86.0,27.0,141.0,33.0,42.0,573.0,304.0,67.0,53.0,541.0,127.0,25.0,198.0,46.0,36.0,83.0,142.0,125.0
030408,03,04,08,100.0,1930.9999999999998,157.0,33.0,238.0,93.0,148.0,134.0,459.99999999999994,89.0,105.0,45.0,297.0,66.0,92.0,587.0,229.0,127.0,32.0,776.0,94.0,42.0,364.0,27.0,119.0,72.0,118.0,67.0
030509,03,05,09,100.0,2401.0,172.0,101.0,272.0,108.0,144.0,127.0,565.0,208.0,162.0,55.00000000000001,550.0,127.0,193.0,716.0,244.0,107.0,90.0,1039.0,160.0,45.0,462.0,24.0,204.99999999999997,252.99999999999997,111.00000000000001,83.0
030510,03,05,10,100.0,557.0,24.0,40.0,57.99999999999999,24.0,24.0,21.0,178.0,57.99999999999999,22.0,0.0,107.0,33.0,50.0,329.0,171.0,46.0,55.00000000000001,395.0,36.0,6.0,219.0,6.0,144.0,91.0,16.0,18.0
030611,03,06,11,100.0,3418.0,515.0,104.0,487.0,238.0,287.0,319.0,425.0,102.0,114.99999999999999,49.0,186.0,22.0,53.0,523.0,224.00000000000003,78.0,35.0,620.0,118.0,36.0,318.0,37.0,77.0,97.0,405.99999999999994,109.00000000000001
030612,03,06,12,100.0,2748.0,256.0,120.0,425.0,175.0,277.0,231.0,388.0,122.0,85.0,21.0,149.0,37.0,54.0,484.0,204.0,68.0,36.0,562.0,142.0,34.0,231.0,24.0,35.0,252.99999999999997,211.0,109.00000000000001
030613,03,06,13,100.0,3227.0000000000005,434.99999999999994,130.0,478.0,231.99999999999997,336.0,320.0,318.0,65.0,97.0,56.99999999999999,150.0,16.0,56.00000000000001,425.0,219.0,62.0,37.0,507.0,107.0,33.0,229.0,24.0,55.00000000000001,85.0,429.0,92.0
030614,03,06,14,100.0,1743.0,105.0,56.00000000000001,197.0,62.0,154.0,117.0,409.99999999999994,127.0,67.0,37.0,245.00000000000003,61.0,69.0,574.0,218.00000000000003,133.0,37.0,893.0,107.0,15.0,408.0,18.0,202.99999999999997,423.00000000000006,128.0,80.0
030715,03,07,15,100.0,4090.9999999999995,536.0,162.0,563.0,267.0,363.0,473.00000000000006,370.0,103.0,107.0,50.0,244.0,40.0,60.0,631.0,269.0,121.0,45.0,698.0,127.0,62.0,308.0,12.0,82.0,157.0,617.0,111.00000000000001
030716,03,07,16,100.0,4142.0,573.0,127.0,536.0,321.0,307.0,433.0,562.0,162.0,133.0,42.0,234.0,56.99999999999999,68.0,737.0,339.0,118.0,68.0,877.0,237.0,50.0,352.0,38.0,93.0,269.0,505.99999999999994,118.0
040101,04,01,01,100.0,2727.0,62.0,81.0,118.0,33.0,45.0,52.0,1682.9999999999998,139.0,118.0,93.0,587.0,112.00000000000001,206.99999999999997,1091.0,401.0,231.99999999999997,146.0,3249.0,1561.0,256.0,958.0,220.00000000000003,239.0,132.0,26.0,619.0
040202,04,02,02,100.0,1445.0,98.0,65.0,129.0,77.0,97.0,167.0,342.0,80.0,67.0,30.0,128.0,28.000000000000004,42.0,370.0,127.0,80.0,12.0,623.0,154.0,136.0,188.0,21.0,37.0,27.0,147.0,139.0
040203,04,02,03,100.0,3024.0,238.0,117.0,292.0,173.0,153.0,213.0,803.9999999999999,190.0,131.0,126.0,733.0,154.0,296.0,880.0000000000001,296.0,206.0,48.0,2309.0,665.0,241.0,930.0000000000001,56.99999999999999,271.0,81.0,240.0,434.99999999999994
040304,04,03,04,100.0,3201.0,323.0,155.0,342.0,121.0,178.0,159.0,826.0,252.0,172.0,154.0,648.0,108.0,261.0,1015.0,354.0,270.0,52.0,3290.9999999999995,1701.0000000000002,243.00000000000003,969.0,135.0,243.00000000000003,84.0,233.0,721.0
040305,04,03,05,100.0,2023.0,132.0,109.00000000000001,316.0,96.0,93.0,100.0,632.0,92.0,97.0,68.0,360.0,92.0,130.0,537.0,214.0,118.0,42.0,2063.0,953.9999999999999,188.0,642.0,188.0,85.0,90.0,108.0,455.99999999999994
040306,04,03,06,100.0,3954.0,281.0,250.0,389.0,176.0,150.0,204.0,1121.0,243.00000000000003,193.0,241.0,858.0,115.99999999999999,340.0,1864.9999999999998,648.0,586.0,99.0,3354.9999999999995,1340.0,473.00000000000006,1104.0,271.0,135.0,189.0,257.0,816.0
040307,04,03,07,100.0,3564.0,386.0,191.0,416.0,227.0,200.99999999999997,273.0,750.0,156.0,184.0,139.0,615.0,136.0,247.00000000000003,1105.0,320.0,282.0,45.0,1648.9999999999998,533.0,190.0,598.0,129.0,88.0,101.0,360.0,393.0
040308,04,03,08,100.0,3613.0000000000005,319.0,254.99999999999997,455.99999999999994,184.0,271.0,229.99999999999997,663.0,195.0,234.0,173.0,740.0,88.0,346.0,927.0,322.0,204.0,40.0,2552.0,827.0,229.99999999999997,1153.0,211.0,109.00000000000001,182.0,346.0,472.0
040309,04,03,09,100.0,2503.0,270.0,135.0,266.0,172.0,157.0,271.0,484.0,96.0,87.0,74.0,344.0,49.0,160.0,865.0,287.0,219.0,25.0,1377.0,354.0,138.0,669.0,76.0,157.0,79.0,344.0,342.0
040310,04,03,10,100.0,2170.0,192.0,145.0,229.99999999999997,102.0,83.0,151.0,543.0,110.00000000000001,123.0,97.0,387.0,48.0,162.0,871.0000000000001,353.0,173.0,34.0,947.0000000000001,331.0,139.0,347.0,53.0,47.0,63.0,217.0,301.0
040411,04,04,11,100.0,2183.0,135.0,111.00000000000001,184.0,100.0,83.0,121.0,672.0,102.0,119.0,91.0,373.0,117.0,84.0,1368.0,557.0,339.0,39.0,1104.0,367.0,208.0,365.0,61.0,72.0,44.0,287.0,333.0
040412,04,04,12,100.0,1283.0,104.0,53.0,132.0,95.0,46.0,66.0,365.0,38.0,65.0,56.99999999999999,218.00000000000003,34.0,75.0,582.0,216.0,157.0,18.0,921.0000000000001,258.0,126.0,389.0,41.0,78.0,37.0,130.0,244.0
040413,04,04,13,100.0,1844.0000000000002,137.0,138.0,159.0,101.0,90.0,91.0,578.0,60.0,70.0,119.0,358.0,60.0,131.0,583.0,209.0,134.0,18.0,859.0,312.0,161.0,236.0,22.0,22.0,23.0,270.0,264.0
040514,04,05,14,100.0,4610.0,394.0,247.00000000000003,488.99999999999994,299.0,229.99999999999997,258.0,1126.0,242.0,256.0,249.00000000000003,833.0,137.0,260.0,1942.0000000000002,730.0,472.0,68.0,2698.0,849.0,364.0,1082.0,120.0,199.0,118.0,484.99999999999994,698.0
040515,04,05,15,100.0,1962.0,138.0,83.0,202.99999999999997,84.0,88.0,97.0,529.0,79.0,101.0,214.0,618.0,91.0,219.0,628.0,274.0,128.0,15.0,1593.0,497.0,102.0,723.0,70.0,322.0,57.99999999999999,168.0,367.0
040516,04,05,16,100.0,4479.0,361.0,305.0,541.0,221.0,191.0,257.0,1068.0,183.0,195.0,270.0,866.0,167.0,265.0,1411.0,462.0,363.0,82.0,2745.0,915.0,210.0,1171.0,130.0,272.0,162.0,349.0,735.0
040617,04,06,17,100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
050101,05,01,01,100.0,1639.9999999999998,46.0,34.0,84.0,52.0,22.0,122.0,881.0,62.0,65.0,77.0,352.0,68.0,141.0,472.0,189.0,76.0,119.0,2045.0,674.0,111.00000000000001,824.0,191.0,200.99999999999997,12.0,51.0,277.0
050102,05,01,02,100.0,3868.0,47.0,84.0,119.0,48.0,53.0,145.0,2404.0,208.0,217.0,181.0,802.9999999999999,145.0,305.0,3372.9999999999995,1395.0,363.0,1126.0,5662.0,2737.0,181.0,944.9999999999999,181.0,196.0,81.0,87.0,1001.0
050103,05,01,03,100.0,4416.0,72.0,142.0,267.0,90.0,82.0,129.0,1673.9999999999998,654.0,498.00000000000006,334.0,1757.9999999999998,432.0,597.0,1671.0,660.0,189.0,309.0,5536.0,2817.0,142.0,1614.9999999999998,416.0,376.0,147.0,74.0,1011.0
050204,05,02,04,100.0,1755.9999999999998,33.0,56.00000000000001,69.0,50.0,28.999999999999996,98.0,941.0,120.0,72.0,152.0,488.99999999999994,108.0,103.0,599.0,248.0,61.0,157.0,1519.0,629.0,74.0,426.0,70.0,88.0,64.0,49.0,381.0
050205,05,02,05,100.0,2911.0,43.0,99.0,155.0,51.0,40.0,104.0,1546.0,216.0,266.0,105.0,617.0,125.0,273.0,2255.0,1055.0,225.99999999999997,641.0,4265.0,1568.0,351.0,1084.0,294.0,209.0,72.0,65.0,559.0
050206,05,02,06,100.0,3340.0,93.0,117.0,231.99999999999997,99.0,71.0,190.0,1393.0,281.0,318.0,221.0,1076.0,256.0,333.0,941.0,396.0,145.0,172.0,3796.0,1589.0,192.0,1371.0,185.0,449.0,147.0,95.0,620.0
050307,05,03,07,100.0,2084.0,43.0,81.0,76.0,31.0,28.000000000000004,54.0,1351.0,42.0,46.0,150.0,449.0,53.0,153.0,969.9999999999999,423.00000000000006,119.0,263.0,2462.0,1354.0,102.0,544.0,157.0,56.00000000000001,85.0,22.0,669.0
050308,05,03,08,100.0,1463.0,22.0,31.0,123.0,28.000000000000004,12.0,39.0,756.0,91.0,67.0,127.0,685.0,79.0,318.0,337.0,125.0,50.0,37.0,2334.0,958.0,81.0,977.0,71.0,400.0,122.0,35.0,418.0
050409,05,04,09,100.0,1159.0,39.0,55.00000000000001,103.0,88.0,47.0,89.0,408.0,21.0,44.0,42.0,263.0,50.0,85.0,299.0,143.0,32.0,27.0,1031.0,260.0,166.0,445.0,12.0,212.0,21.0,61.0,169.0
060101,06,01,01,100.0,2357.0,148.0,160.0,231.0,122.0,108.0,138.0,656.0,109.00000000000001,140.0,173.0,564.0,132.0,165.0,581.0,217.0,145.0,36.0,1292.0,589.0,124.0,359.0,89.0,54.0,71.0,291.0,359.0
060102,06,01,02,100.0,5068.0,261.0,376.0,467.0,178.0,133.0,215.0,1957.0,216.0,202.99999999999997,422.0,1441.0,317.0,429.0,1485.0,548.0,336.0,122.0,3711.9999999999995,1834.0,348.0,1046.0,204.0,155.0,202.99999999999997,389.0,984.0
060203,06,02,03,100.0,3969.0,145.0,238.0,227.0,147.0,107.0,140.0,1930.9999999999998,143.0,131.0,275.0,906.0,202.0,275.0,1086.0,449.0,192.0,166.0,2785.0,1378.0,278.0,637.0,157.0,113.99999999999999,68.0,177.0,737.0
060204,06,02,04,100.0,3179.0,92.0,189.0,214.0,109.00000000000001,122.0,178.0,1532.0,99.0,122.0,128.0,560.0,152.0,159.0,842.0,357.0,137.0,133.0,2339.0,911.0,197.0,719.0,166.0,216.0,56.99999999999999,430.99999999999994,574.0
060305,06,03,05,100.0,2444.0,152.0,88.0,215.0,152.0,100.0,144.0,767.0,86.0,112.99999999999999,157.0,426.0,60.0,98.0,762.0,303.0,160.0,42.0,1576.0,462.0,199.0,542.0,49.0,163.0,28.999999999999996,716.0,343.0
060306,06,03,06,100.0,4331.0,297.0,387.0,356.0,224.00000000000003,240.0,247.00000000000003,1168.0,168.0,286.0,239.0,891.0,159.0,296.0,921.0000000000001,370.0,164.0,81.0,2639.0,941.0,382.0,789.0,103.0,231.0,65.0,672.0,588.0
060407,06,04,07,100.0,1885.0000000000002,131.0,104.0,121.0,210.0,97.0,158.0,490.00000000000006,73.0,62.0,56.99999999999999,244.0,28.000000000000004,102.0,531.0,206.99999999999997,100.0,46.0,900.0,245.00000000000003,92.0,343.0,39.0,98.0,39.0,486.00000000000006,184.0
060408,06,04,08,100.0,3214.0,304.0,173.0,268.0,300.0,160.0,334.0,707.0,111.00000000000001,80.0,56.00000000000001,227.0,39.0,96.0,1030.0,432.0,200.0,32.0,1725.0,374.0,309.0,672.0,46.0,258.0,17.0,1073.0,377.0
070101,07,01,01,100.0,6880.0,659.0,554.0,893.0,292.0,412.0,430.99999999999994,1308.0,412.0,354.0,311.0,1545.0,314.0,675.0,2632.0,861.0,777.0,94.0,8568.0,4886.0,296.0,2609.0,609.0,513.0,160.0,606.0,1787.0
070202,07,02,02,100.0,6648.999999999999,667.0,486.00000000000006,941.0,358.0,386.0,421.0,1212.0,350.0,343.0,436.00000000000006,1317.0,249.00000000000003,423.00000000000006,1041.0,391.0,206.0,63.0,6122.0,3659.0000000000005,225.99999999999997,1722.0,419.00000000000006,367.0,110.00000000000001,612.0,1498.0
070303,07,03,03,100.0,4709.0,388.0,235.0,537.0,235.0,237.0,314.0,1308.0,187.0,227.0,310.0,900.0,151.0,259.0,758.0,273.0,171.0,57.99999999999999,3836.9999999999995,2518.0,180.0,809.0,197.0,179.0,126.0,499.0,1199.0
070404,07,04,04,100.0,6734.999999999999,290.0,566.0,504.0,206.99999999999997,216.0,252.99999999999997,2401.0,512.0,310.0,676.0,2213.0,354.0,678.0,1268.0,463.0,234.0,110.00000000000001,8580.0,4652.0,206.0,2864.0,772.0,611.0,145.0,357.0,2203.0
070505,07,05,05,100.0,5067.0,122.0,285.0,269.0,186.0,64.0,106.0,2390.0,425.0,262.0,483.0,1511.0,279.0,488.0,1229.0,513.0,217.0,195.0,5615.0,3477.0000000000005,120.0,1466.0,494.00000000000006,341.0,98.0,144.0,1647.0
070606,07,06,06,100.0,3386.0,71.0,83.0,123.0,89.0,43.0,56.00000000000001,2175.0,185.0,146.0,177.0,770.0,98.0,314.0,2487.0,1212.0,273.0,622.0,3474.0,1122.0,83.0,1181.0,278.0,468.0,64.0,51.0,693.0
070707,07,07,07,100.0,3788.0000000000005,100.0,132.0,221.0,132.0,65.0,127.0,2253.0,69.0,137.0,227.99999999999997,1034.0,122.0,478.0,1123.0,526.0,138.0,250.0,2940.0,1257.0,91.0,1047.0,252.0,268.0,68.0,130.0,749.0
080101,08,01,01,100.0,5635.0,512.0,270.0,656.0,217.0,336.0,370.0,1048.0,595.0,451.99999999999994,236.0,1421.0,313.0,517.0,476.0,163.0,75.0,46.0,7244.0,4230.0,69.0,2438.0,1062.0,170.0,67.0,320.0,1161.0
080102,08,01,02,100.0,6634.0,541.0,306.0,673.0,175.0,376.0,374.0,1596.0,865.0,568.0,246.0,2145.0,442.0,850.0,547.0,190.0,98.0,30.0,9596.0,5901.0,120.0,3031.0,1271.0,243.00000000000003,71.0,324.0,1748.9999999999998
080103,08,01,03,100.0,6872.0,704.0,326.0,928.9999999999999,343.0,534.0,580.0,1130.0,391.0,376.0,227.0,1727.0,265.0,628.0,483.0,151.0,79.0,39.0,6978.0,4342.0,85.0,2100.0,799.0,212.0,84.0,572.0,1353.0
080104,08,01,04,100.0,7300.0,559.0,371.0,673.0,259.0,377.0,436.00000000000006,1558.0,738.0,1048.0,290.0,2083.0,356.0,822.0000000000001,651.0,204.0,156.0,55.00000000000001,7711.0,4166.0,105.0,2922.0,1150.0,301.0,148.0,412.0,1326.0
080105,08,01,05,100.0,1336.0,20.0,84.0,87.0,16.0,37.0,27.0,634.0,180.0,105.0,46.0,504.0,75.0,212.0,150.0,36.0,15.0,27.0,6614.0,3686.0,37.0,2702.0,1310.0,198.0,66.0,21.0,1332.0
080206,08,02,06,100.0,4616.0,91.0,179.0,380.0,96.0,78.0,91.0,2144.0,515.0,450.0,250.99999999999997,1318.0,237.0,508.0,643.0,249.00000000000003,109.00000000000001,88.0,6490.000000000001,3772.0,73.0,2185.0,899.0,313.0,68.0,91.0,1478.0
080207,08,02,07,100.0,2223.0,48.0,106.0,162.0,70.0,30.0,55.00000000000001,1194.0,106.0,120.0,159.0,831.0,108.0,422.0,594.0,254.99999999999997,74.0,144.0,2884.0,1855.9999999999998,43.0,667.0,289.0,93.0,40.0,52.0,752.0
080308,08,03,08,100.0,3817.0,52.0,141.0,155.0,69.0,44.0,22.0,2648.0,158.0,147.0,177.0,1310.0,148.0,663.0,1399.0,556.0,165.0,350.0,7929.000000000001,5344.0,67.0,1748.9999999999998,557.0,288.0,236.0,43.0,1848.0
080409,08,04,09,100.0,690.0,12.0,30.0,75.0,19.0,15.0,18.0,338.0,52.0,25.0,51.0,245.00000000000003,40.0,105.0,163.0,51.0,24.0,36.0,1165.0,824.0,30.0,225.0,93.0,34.0,21.0,4.0,343.0
080410,08,04,10,100.0,3046.0,105.0,119.0,192.0,131.0,65.0,60.0,1705.0,110.00000000000001,100.0,189.0,1171.0,123.0,619.0,418.0,167.0,99.0,60.0,3259.0000000000005,2274.0,90.0,685.0,189.0,172.0,170.0,95.0,1114.0
090101,09,01,01,100.0,1213.0,119.0,42.0,149.0,101.0,83.0,106.0,206.99999999999997,77.0,52.0,27.0,204.99999999999997,60.0,67.0,182.0,64.0,45.0,16.0,838.0000000000001,483.0,12.0,214.0,51.0,18.0,128.0,102.0,132.0
090102,09,01,02,100.0,563.0,40.0,18.0,51.0,54.0,12.0,28.000000000000004,169.0,39.0,31.0,19.0,85.0,18.0,30.0,123.0,42.0,22.0,10.0,258.0,78.0,3.0,114.99999999999999,43.0,22.0,36.0,45.0,56.99999999999999
090103,09,01,03,100.0,775.0,42.0,27.0,56.99999999999999,34.0,60.0,34.0,254.99999999999997,79.0,39.0,24.0,235.0,85.0,69.0,204.0,78.0,35.0,25.0,542.0,346.0,12.0,117.0,25.0,32.0,98.0,42.0,144.0
090104,09,01,04,100.0,638.0,21.0,30.0,27.0,21.0,28.000000000000004,18.0,304.0,18.0,52.0,9.0,143.0,43.0,70.0,275.0,99.0,43.0,57.99999999999999,628.0,193.0,10.0,315.0,23.0,170.0,19.0,19.0,90.0
090205,09,02,05,100.0,1366.0,44.0,27.0,81.0,43.0,42.0,21.0,430.99999999999994,193.0,213.0,43.0,497.0,106.0,257.0,582.0,245.00000000000003,73.0,102.0,604.0,132.0,12.0,174.0,24.0,44.0,274.0,40.0,70.0
090206,09,02,06,100.0,603.0,15.0,42.0,24.0,21.0,6.0,18.0,151.0,153.0,74.0,19.0,102.0,19.0,49.0,212.0,72.0,28.000000000000004,16.0,399.0,73.0,6.0,171.0,10.0,61.0,75.0,15.0,31.0
090207,09,02,07,100.0,748.0,36.0,31.0,50.0,15.0,31.0,30.0,198.0,78.0,63.0,21.0,195.0,38.0,100.0,330.0,138.0,71.0,33.0,428.0,57.99999999999999,21.0,215.0,9.0,102.0,106.0,36.0,42.0
090208,09,02,08,100.0,505.99999999999994,6.0,21.0,36.0,6.0,18.0,12.0,278.0,28.000000000000004,31.0,9.0,31.0,10.0,6.0,222.00000000000003,84.0,38.0,36.0,182.0,27.0,0.0,57.99999999999999,18.0,10.0,36.0,15.0,20.0
090309,09,03,09,100.0,1029.0,34.0,64.0,42.0,24.0,24.0,24.0,547.0,65.0,69.0,34.0,184.0,41.0,78.0,821.0000000000001,351.0,63.0,244.0,919.0,333.0,6.0,196.0,21.0,95.0,42.0,18.0,149.0
090310,09,03,10,100.0,492.0,10.0,22.0,9.0,21.0,9.0,15.0,239.0,54.0,15.0,6.0,35.0,0.0,9.0,155.0,50.0,24.0,24.0,194.0,81.0,12.0,40.0,0.0,15.0,21.0,18.0,31.0
090311,09,03,11,100.0,181.0,6.0,3.0,12.0,24.0,3.0,9.0,66.0,30.0,7.000000000000001,0.0,90.0,27.0,26.0,59.0,18.0,9.0,10.0,125.0,12.0,0.0,66.0,3.0,44.0,12.0,10.0,4.0
090312,09,03,12,100.0,145.0,0.0,3.0,9.0,12.0,7.000000000000001,10.0,57.99999999999999,0.0,6.0,0.0,6.0,0.0,0.0,63.0,31.0,9.0,11.0,23.0,6.0,0.0,6.0,0.0,0.0,12.0,12.0,9.0
090413,09,04,13,100.0,310.0,22.0,6.0,27.0,21.0,9.0,15.0,104.0,12.0,6.0,3.0,114.99999999999999,42.0,31.0,216.0,92.0,21.0,22.0,341.0,28.000000000000004,12.0,171.0,9.0,77.0,52.0,22.0,12.0
