id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
020202,02,02,02,63540,25917,47419,37623,9796,16121,100.0,40.78847969782814,74.62858042178155,59.21152030217186,15.417060119609694,25.371419578218447
020303,02,03,03,22391,12713,14529,9678,4851,7862,100.0,56.77727658434192,64.88767808494484,43.22272341565807,21.664954669286768,35.112321915055155
020304,02,03,04,26305,12528,18084,13777,4307,8221,100.0,47.62592662991826,68.74738642843566,52.37407337008173,16.373313058353926,31.252613571564343
020405,02,04,05,23416,5245,20077,18171,1906,3339,100.0,22.39921421250427,85.74051930304066,77.60078578749572,8.139733515544927,14.259480696959345
020407,02,04,07,24023,7019,19264,17004,2260,4759,100.0,29.217832910127793,80.18981809099613,70.7821670898722,9.407651001123924,19.81018190900387
020506,02,05,06,29213,7384,24067,21829,2238,5146,100.0,25.276418033067472,82.38455482148359,74.72358196693253,7.660972854551056,17.615445178516413
020508,02,05,08,49377,12995,40142,36382,3760,9235,100.0,26.317921299390406,81.29696012313426,73.6820787006096,7.614881422524657,18.70303987686575
030101,03,01,01,15602,1989,14170,13613,557,1432,100.0,12.748365594154595,90.82168952698372,87.25163440584541,3.570055121138316,9.17831047301628
030202,03,02,02,27108,2985,25449,24123,1326,1659,100.0,11.011509517485612,93.88003541389995,88.98849048251438,4.891544931385569,6.1199645861000445
030203,03,02,03,17517,1799,16901,15718,1183,616,100.0,10.270023405834332,96.48341611006451,89.72997659416568,6.753439515898842,3.5165838899354913
030304,03,03,04,18790,1429,18218,17361,857,572,100.0,7.605109100585418,96.95582756785525,92.39489089941458,4.56093666844066,3.044172432144758
030307,03,03,07,14715,940,14279,13775,504,436,100.0,6.388039415562351,97.03703703703704,93.61196058443765,3.4250764525993884,2.9629629629629632
030405,03,04,05,17602,2382,16709,15220,1489,893,100.0,13.532553118963756,94.9267128735371,86.46744688103625,8.459265992500852,5.073287126462902
030406,03,04,06,35043,3964,32873,31079,1794,2170,100.0,11.311816910652626,93.80760779613617,88.68818308934738,5.119424706788802,6.192392203863824
030408,03,04,08,33827,4333,30974,29494,1480,2853,100.0,12.809294350666628,91.56590888934875,87.19070564933338,4.375203240015373,8.434091110651256
030509,03,05,09,36497,5547,32712,30950,1762,3785,100.0,15.198509466531496,89.62928459873413,84.80149053346851,4.827794065265638,10.370715401265858
030510,03,05,10,15202,1563,14149,13639,510,1053,100.0,10.281541902381266,93.07327983160111,89.71845809761874,3.3548217339823707,6.926720168398895
030611,03,06,11,25156,6402,20746,18754,1992,4410,100.0,25.449197010653524,82.469391000159,74.55080298934648,7.91858801081253,17.53060899984099
030612,03,06,12,26903,5477,23213,21426,1787,3690,100.0,20.35832435044419,86.2840575400513,79.64167564955581,6.642381890495484,13.715942459948705
030613,03,06,13,22264,6102,18243,16162,2081,4021,100.0,27.407473948975923,81.9394538268056,72.59252605102408,9.34692777578153,18.060546173194396
030614,03,06,14,25883,4656,22828,21227,1601,3055,100.0,17.988641193061085,88.19688598694123,82.01135880693892,6.185527180002318,11.803114013058764
030715,03,07,15,25640,8051,20070,17589,2481,5570,100.0,31.40015600624025,78.27613104524181,68.59984399375975,9.67628705148206,21.723868954758192
030716,03,07,16,32227,8234,26822,23993,2829,5405,100.0,25.550004654482265,83.22834889999069,74.44999534551773,8.778353554472957,16.771651100009308
040101,04,01,01,19122,8625,14472,10497,3975,4650,100.0,45.10511452776906,75.6824599937245,54.89488547223094,20.787574521493568,24.317540006275497
040202,04,02,02,12625,3416,10468,9209,1259,2157,100.0,27.05742574257426,82.91485148514852,72.94257425742575,9.972277227722772,17.085148514851486
040203,04,02,03,27623,8523,22338,19100,3238,5285,100.0,30.854722513847154,80.86739311443363,69.14527748615285,11.72211562828078,19.132606885566375
040304,04,03,04,24086,10163,17916,13923,3993,6170,100.0,42.19463588806776,74.38345927094578,57.80536411193224,16.578095159013532,25.616540729054222
040305,04,03,05,15108,6324,11352,8784,2568,3756,100.0,41.85861795075457,75.13899920571883,58.141382049245436,16.997617156473392,24.86100079428118
040306,04,03,06,26290,12188,19125,14102,5023,7165,100.0,46.35983263598326,72.74629136553823,53.64016736401673,19.10612400152149,27.25370863446177
040307,04,03,07,23712,8893,18089,14819,3270,5623,100.0,37.50421727395412,76.2862685560054,62.49578272604588,13.790485829959515,23.7137314439946
040308,04,03,08,21407,10056,14890,11351,3539,6517,100.0,46.97528845704676,69.55668706497875,53.02471154295324,16.531975522025505,30.443312935021254
040309,04,03,09,14982,6665,10608,8317,2291,4374,100.0,44.48671739420638,70.80496595915098,55.51328260579362,15.291683353357364,29.195034040849016
040310,04,03,10,14670,5537,11429,9133,2296,3241,100.0,37.74369461486026,77.90729379686435,62.25630538513974,15.650988411724608,22.092706203135652
040411,04,04,11,18714,6277,15192,12437,2755,3522,100.0,33.54173346157957,81.1798653414556,66.45826653842043,14.72159880303516,18.820134658544404
040412,04,04,12,14382,3768,12340,10614,1726,2042,100.0,26.1994159365874,85.80169656515089,73.8005840634126,12.001112501738284,14.198303434849116
040413,04,04,13,18272,4857,15517,13415,2102,2755,100.0,26.581654991243433,84.92228546409807,73.41834500875657,11.503940455341507,15.077714535901926
040514,04,05,14,31052,12736,23359,18316,5043,7693,100.0,41.015071492979516,75.22542831379621,58.984928507020484,16.24049980677573,24.774571686203785
040515,04,05,15,14531,5797,10930,8734,2196,3601,100.0,39.894019682059046,75.21849838276788,60.105980317940954,15.112518064826922,24.781501617232124
040516,04,05,16,33824,12051,26508,21773,4735,7316,100.0,35.628547776726585,78.37038789025544,64.37145222327342,13.998935666982023,21.62961210974456
040617,04,06,17,68,6,65,62,3,3,100.0,8.823529411764707,95.58823529411765,91.17647058823529,4.411764705882353,4.411764705882353
050101,05,01,01,23732,4980,21125,18752,2373,2607,100.0,20.98432496207652,89.0148322939491,79.01567503792349,9.999157256025619,10.985167706050902
050102,05,01,02,40040,13788,34107,26252,7855,5933,100.0,34.43556443556444,85.18231768231769,65.56443556443557,19.617882117882118,14.817682317682317
050103,05,01,03,35697,14396,27206,21301,5905,8491,100.0,40.328318906350674,76.21368742471356,59.67168109364933,16.542006331064236,23.786312575286438
050204,05,02,04,23332,4755,21289,18577,2712,2043,100.0,20.379735984913424,91.24378535916338,79.62026401508658,11.623521344076803,8.75621464083662
050205,05,02,05,27976,10348,23315,17628,5687,4661,100.0,36.98884758364313,83.33929082070345,63.01115241635687,20.328138404346582,16.66070917929654
050206,05,02,06,36126,10306,30314,25820,4494,5812,100.0,28.527930022698335,83.91186403144549,71.47206997730167,12.43979405414383,16.088135968554504
050307,05,03,07,15438,6514,12812,8924,3888,2626,100.0,42.194584790776005,82.99002461458738,57.805415209223995,25.18460940536339,17.009975385412616
050308,05,03,08,12708,5632,9224,7076,2148,3484,100.0,44.31853950267548,72.584198929808,55.68146049732452,16.902738432483474,27.415801070192003
050409,05,04,09,19581,3307,18031,16274,1757,1550,100.0,16.88882079566927,92.08416321944742,83.11117920433074,8.972984015116694,7.915836780552576
060101,06,01,01,21720,6168,18434,15552,2882,3286,100.0,28.397790055248617,84.87108655616943,71.60220994475138,13.26887661141805,15.128913443830571
060102,06,01,02,52007,14426,44677,37581,7096,7330,100.0,27.738573653546638,85.90574345761148,72.26142634645336,13.644317111158113,14.094256542388525
060203,06,02,03,42120,10158,37054,31962,5092,5066,100.0,24.11680911680912,87.97245963912631,75.88319088319089,12.089268755935423,12.027540360873694
060204,06,02,04,34992,8560,30598,26432,4166,4394,100.0,24.46273433927755,87.44284407864656,75.53726566072245,11.905578417924097,12.557155921353452
060305,06,03,05,33544,7120,29857,26424,3433,3687,100.0,21.22585261149535,89.008466491772,78.77414738850466,10.23431910326735,10.991533508227999
060306,06,03,06,47575,11463,41235,36112,5123,6340,100.0,24.094587493431423,86.67367314766159,75.90541250656858,10.768260641093011,13.326326852338413
060407,06,04,07,25789,5266,22736,20523,2213,3053,100.0,20.419558726588853,88.16161929504828,79.58044127341114,8.581178021637133,11.838380704951723
060408,06,04,08,42018,9358,36994,32660,4334,5024,100.0,22.271407492027226,88.04321957256414,77.72859250797278,10.314627064591365,11.956780427435861
070101,07,01,01,49235,24086,34422,25149,9273,14813,100.0,48.92048339595816,69.91367929318574,51.07951660404184,18.834162689143902,30.086320706814256
070202,07,02,02,49967,19013,38698,30954,7744,11269,100.0,38.051113735065144,77.44711509596334,61.948886264934856,15.498228831028479,22.552884904036663
070303,07,03,03,45520,13465,38498,32055,6443,7022,100.0,29.580404217926187,84.5738137082601,70.41959578207381,14.154217926186291,15.426186291739894
070404,07,04,04,63310,22247,51321,41063,10258,11989,100.0,35.13978834307376,81.0630232190807,64.86021165692624,16.20281156215448,18.936976780919288
070505,07,05,05,51317,15616,43750,35701,8049,7567,100.0,30.43046164039207,85.25439912699495,69.56953835960793,15.684860767387027,14.745600873005046
070606,07,06,06,31635,10521,27140,21114,6026,4495,100.0,33.2574679943101,85.79105421210684,66.74253200568991,19.048522206416944,14.208945787893157
070707,07,07,07,50177,9991,45843,40186,5657,4334,100.0,19.91151324311936,91.3625764792634,80.08848675688064,11.274089722382765,8.637423520736592
080101,08,01,01,32706,17433,21306,15273,6033,11400,100.0,53.30214639515686,65.14401027334435,46.69785360484315,18.446156668501192,34.855989726655665
080102,08,01,02,38690,22271,24586,16419,8167,14104,100.0,57.5626776944947,63.5461359524425,42.4373223055053,21.108813646937193,36.45386404755751
080103,08,01,03,40376,19619,27496,20757,6739,12880,100.0,48.59074697840301,68.0998613037448,51.40925302159699,16.690608282147814,31.900138696255205
080104,08,01,04,40681,20682,27003,19999,7004,13678,100.0,50.839458223740806,66.37742435043387,49.16054177625919,17.216882574174676,33.62257564956614
080105,08,01,05,15582,10272,10648,5310,5338,4934,100.0,65.92221794378129,68.3352586317546,34.077782056218716,34.257476575535875,31.664741368245412
080206,08,02,06,42645,15044,34797,27601,7196,7848,100.0,35.27728924844647,81.59690467815687,64.72271075155352,16.874193926603354,18.403095321843125
080207,08,02,07,28111,7419,24882,20692,4190,3229,100.0,26.391803920173594,88.51339333357049,73.6081960798264,14.905197253744085,11.486606666429513
080308,08,03,08,36736,16437,30122,20299,9823,6614,100.0,44.743575783972126,81.99586236933798,55.25642421602788,26.739438153310104,18.004137630662022
080409,08,04,09,9463,2650,8419,6813,1606,1044,100.0,28.003804290394168,88.96755785691641,71.99619570960584,16.97136214731058,11.032442143083589
080410,08,04,10,43072,9579,39428,33493,5935,3644,100.0,22.239505943536404,91.53974739970282,77.76049405646359,13.779253343239228,8.460252600297178
090101,09,01,01,11668,3069,9824,8599,1225,1844,100.0,26.302708261912922,84.19609187521426,73.69729173808707,10.498800137127185,15.80390812478574
090102,09,01,02,10985,1290,10269,9695,574,716,100.0,11.743286299499317,93.48202093764225,88.25671370050068,5.225307237141557,6.517979062357761
090103,09,01,03,18022,2235,16795,15787,1008,1227,100.0,12.401509266452114,93.1916546443236,87.59849073354789,5.5931639107757185,6.808345355676396
090104,09,01,04,19035,1883,18007,17152,855,1028,100.0,9.892303651168898,94.59942211715261,90.1076963488311,4.491725768321513,5.4005778828473865
090205,09,02,05,20829,3377,18577,17452,1125,2252,100.0,16.212972298238036,89.18815113543617,83.78702770176196,5.401123433674204,10.81184886456383
090206,09,02,06,10974,1500,9926,9474,452,1048,100.0,13.66867140513942,90.45015491160926,86.33132859486058,4.118826316748678,9.549845088390741
090207,09,02,07,16588,2070,15073,14518,555,1515,100.0,12.478900409934893,90.8668917289607,87.5210995900651,3.345792138895587,9.133108271039307
090208,09,02,08,10326,1050,9699,9276,423,627,100.0,10.168506682161533,93.92794886693783,89.83149331783846,4.09645554909936,6.072051133062173
090309,09,03,09,26337,2986,25056,23351,1705,1281,100.0,11.33766184455329,95.13612028704864,88.6623381554467,6.473782131601929,4.863879712951361
090310,09,03,10,12421,958,11897,11463,434,524,100.0,7.712744545527735,95.78133805651719,92.28725545447226,3.4940826020449243,4.218661943482811
090311,09,03,11,5786,511,5430,5275,155,356,100.0,8.831662633944003,93.8472174213619,91.168337366056,2.678880055305911,6.152782578638092
090312,09,03,12,4196,308,4028,3888,140,168,100.0,7.340324118207817,95.99618684461392,92.65967588179218,3.336510962821735,4.003813155386082
090413,09,04,13,16087,1112,15351,14975,376,736,100.0,6.9124137502331084,95.42487723006154,93.0875862497669,2.3372909802946475,4.57512276993846
090414,09,04,14,6251,679,5793,5572,221,458,100.0,10.862262038073908,92.67317229243321,89.13773796192609,3.5354343305071185,7.32682770756679
090415,09,04,15,7197,827,6757,6370,387,440,100.0,11.490898985688482,93.88634153119355,88.50910101431153,5.3772405168820345,6.113658468806447
090416,09,04,16,6578,309,6447,6269,178,131,100.0,4.6974764366068715,98.00851322590452,95.30252356339312,2.7059896625114015,1.9914867740954696
090517,09,05,17,17997,924,17487,17073,414,510,100.0,5.134189031505251,97.16619436572762,94.86581096849474,2.3003833972328724,2.8338056342723785
090518,09,05,18,9258,678,8850,8580,270,408,100.0,7.323395981853532,95.59300064808815,92.67660401814646,2.916396629941672,4.4069993519118595
090519,09,05,19,10346,779,9894,9567,327,452,100.0,7.529479992267543,95.63116180166247,92.47052000773246,3.1606417939300213,4.368838198337522
090520,09,05,20,12452,578,12151,11874,277,301,100.0,4.6418246064889175,97.58271763572117,95.35817539351108,2.224542242210087,2.417282364278831
100101,10,01,01,23459,5133,21396,18326,3070,2063,100.0,21.880728078775736,91.20593375676712,78.11927192122427,13.086661835542863,8.794066243232875
100102,10,01,02,47552,9450,42743,38102,4641,4809,100.0,19.87298115746972,89.88686069986541,80.12701884253029,9.759841857335127,10.11313930013459
100103,10,01,03,37125,6483,34554,30642,3912,2571,100.0,17.462626262626262,93.07474747474748,82.53737373737374,10.537373737373738,6.9252525252525245
100204,10,02,04,34614,6684,31164,27930,3234,3450,100.0,19.310105737562836,90.03293465071937,80.68989426243716,9.343040388282198,9.967065349280638
100205,10,02,05,19792,2784,18051,17008,1043,1741,100.0,14.06628940986257,91.20351657235246,85.93371059013742,5.269805982215036,8.796483427647535
100206,10,02,06,24607,2764,23411,21843,1568,1196,100.0,11.23257609623278,95.13959442435079,88.76742390376722,6.372170520583574,4.860405575649206
100307,10,03,07,25752,2765,24301,22987,1314,1451,100.0,10.737030133581857,94.36548617583101,89.26296986641815,5.102516309412861,5.634513824168996
100408,10,04,08,18794,1054,18316,17740,576,478,100.0,5.608172821113121,97.45663509630734,94.39182717888687,3.0648079174204534,2.5433649036926678
100409,10,04,09,27678,1511,27027,26167,860,651,100.0,5.45920948045379,97.64795144157816,94.54079051954622,3.1071609220319387,2.3520485584218513
110101,11,01,01,4710,584,4288,4126,162,422,100.0,12.399150743099788,91.0403397027601,87.60084925690022,3.4394904458598727,8.959660297239914
110102,11,01,02,28410,5589,25647,22821,2826,2763,100.0,19.672650475184795,90.27455121436114,80.3273495248152,9.947201689545935,9.72544878563886
110103,11,01,03,26070,4941,23599,21129,2470,2471,100.0,18.95281933256617,90.5216724204066,81.04718066743382,9.474491752972765,9.478327579593403
110204,11,02,04,14515,2235,13162,12280,882,1353,100.0,15.39786427833276,90.67860833620392,84.60213572166724,6.076472614536686,9.321391663796073
110205,11,02,05,30507,5035,27360,25472,1888,3147,100.0,16.50440882420428,89.6843347428459,83.49559117579571,6.188743567050185,10.315665257154096
110306,11,03,06,32489,7609,28188,24880,3308,4301,100.0,23.42023454092154,86.76167318169227,76.57976545907846,10.181907722613808,13.238326818307735
110307,11,03,07,29135,8519,22391,20616,1775,6744,100.0,29.239746009953667,76.8525828041874,70.76025399004634,6.092328814141068,23.147417195812597
110308,11,03,08,9986,3018,8209,6968,1241,1777,100.0,30.22231123573002,82.20508712197075,69.77768876426997,12.427398357700781,17.79491287802924
110409,11,04,09,31223,5190,27932,26033,1899,3291,100.0,16.622361720526534,89.45969317490312,83.37763827947346,6.082054895429652,10.540306825096883
110410,11,04,10,13957,3573,11804,10384,1420,2153,100.0,25.600057318908075,84.57404886436913,74.39994268109193,10.174106183277209,15.425951135630866
110411,11,04,11,24682,4477,22050,20205,1845,2632,100.0,18.138724576614536,89.33635847986386,81.86127542338546,7.475083056478406,10.663641520136132
110512,11,05,12,3423,428,3227,2995,232,196,100.0,12.503651767455448,94.27402862985686,87.49634823254455,6.7776803973123,5.725971370143149
110513,11,05,13,26035,3634,23602,22401,1201,2433,100.0,13.958133282120222,90.65488765123871,86.04186671787978,4.61302093335894,9.345112348761281
121031,12,10,31,27105,11525,20548,15580,4968,6557,100.0,42.51983028961446,75.8088913484597,57.48016971038554,18.328721638074157,24.191108651540304
121032,12,10,32,26272,9253,21533,17019,4514,4739,100.0,35.22000609013398,81.96178440925699,64.77999390986602,17.181790499390985,18.038215590742997
122141,12,21,41,14809,4136,12892,10673,2219,1917,100.0,27.92896211763117,87.0551691538929,72.07103788236883,14.984131271524074,12.944830846107097
122144,12,21,44,26375,11692,19939,14683,5256,6436,100.0,44.32985781990521,75.59810426540284,55.670142180094786,19.927962085308057,24.401895734597158
122145,12,21,45,10791,1925,9756,8866,890,1035,100.0,17.83893985728848,90.40867389491243,82.16106014271152,8.247613752200907,9.591326105087573
122242,12,22,42,23903,2656,22863,21247,1616,1040,100.0,11.11157595280927,95.64908170522529,88.88842404719072,6.760657658034557,4.350918294774715
122311,12,23,11,33021,3542,31529,29479,2050,1492,100.0,10.726507374095274,95.4816631840344,89.27349262590472,6.208170558129675,4.518336815965598
123012,12,30,12,31098,6766,27313,24332,2981,3785,100.0,21.75702617531674,87.82879927969644,78.24297382468326,9.585825455013184,12.171200720303558
123021,12,30,21,38128,16796,30108,21332,8776,8020,100.0,44.051615610574906,78.96558959295005,55.9483843894251,23.017205203524966,21.034410407049936
123022,12,30,22,8941,2868,7533,6073,1460,1408,100.0,32.076948887149086,84.25232076948888,67.92305111285091,16.32926965663796,15.747679230511128
123043,12,30,43,16174,2385,14960,13789,1171,1214,100.0,14.745888462965254,92.49412637566465,85.25411153703475,7.2400148386299,7.505873624335353
