id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,109.00000000000001,95.0,23.0,359.0,621.0,200.0,150.0,141.0,784.0,1161.0
01011102,01,01,11,02,100.0,6.0,3.0,0.0,12.0,36.0,12.0,3.0,3.0,27.0,63.0
01011103,01,01,11,03,100.0,243.00000000000003,357.0,98.0,505.99999999999994,1046.0,368.0,320.0,242.0,1423.0,2103.0
01011104,01,01,11,04,100.0,227.99999999999997,326.0,104.0,597.0,996.0000000000001,324.0,196.0,137.0,1365.0,1689.0
01011105,01,01,11,05,100.0,66.0,45.0,18.0,62.0,218.00000000000003,109.00000000000001,67.0,37.0,301.0,453.0
01011201,01,01,12,01,100.0,63.0,108.0,30.0,143.0,336.0,123.0,129.0,68.0,463.99999999999994,648.0
01011202,01,01,12,02,100.0,21.0,37.0,10.0,30.0,102.0,18.0,18.0,9.0,125.0,183.0
01011203,01,01,12,03,100.0,33.0,30.0,9.0,69.0,187.0,78.0,51.0,24.0,241.0,355.0
01011204,01,01,12,04,100.0,200.0,256.0,64.0,364.0,1072.0,360.0,252.0,208.0,1395.0,1826.0000000000002
01011301,01,01,13,01,100.0,208.0,139.0,19.0,315.0,1179.0,250.99999999999997,110.00000000000001,93.0,1137.0,1662.0
01011302,01,01,13,02,100.0,329.0,451.0,87.0,575.0,2176.0,527.0,185.0,109.00000000000001,2189.0,3047.0
01011303,01,01,13,03,100.0,254.0,235.0,71.0,618.0,1667.0000000000002,368.0,210.0,95.0,1628.0,2534.0
01011304,01,01,13,04,100.0,268.0,307.0,99.0,448.00000000000006,982.0,365.0,175.0,127.0,1391.0,1711.0
01011305,01,01,13,05,100.0,206.99999999999997,211.0,63.0,290.0,986.9999999999999,326.0,127.0,93.0,1066.0,1476.0
01011306,01,01,13,06,100.0,287.0,264.0,90.0,539.0,1315.0,358.0,183.0,109.00000000000001,1536.0,2023.0
01011401,01,01,14,01,100.0,551.0,528.0,108.0,794.0,2997.0,548.0,196.0,111.00000000000001,2916.0,4184.0
01011402,01,01,14,02,100.0,451.0,350.0,49.0,505.99999999999994,2488.0,409.0,136.0,90.0,2267.0,3117.0
01022101,01,02,21,01,100.0,149.0,134.0,52.0,352.0,617.0,221.0,129.0,96.0,798.0,1204.0
01022102,01,02,21,02,100.0,294.0,333.0,110.00000000000001,542.0,1378.0,466.0,304.0,227.99999999999997,1664.0,2520.0
01022103,01,02,21,03,100.0,19.0,26.0,6.0,16.0,56.00000000000001,18.0,18.0,6.0,76.0,118.0
01022104,01,02,21,04,100.0,632.0,798.0,220.00000000000003,1262.0,3055.0,1140.0,738.0,598.0,3942.0,5339.0
01022105,01,02,21,05,100.0,252.99999999999997,342.0,113.99999999999999,493.0,972.0000000000001,380.0,225.0,188.0,1394.0,1829.0
01022106,01,02,21,06,100.0,301.0,395.0,142.0,520.0,1428.0,474.0,351.0,261.0,1892.0000000000002,2288.0
01022201,01,02,22,01,100.0,436.00000000000006,463.99999999999994,161.0,860.0,1882.0,664.0,352.0,278.0,2404.0,3110.0
