id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0101,01,01,100.0,16151.0,1985.0000000000002,662.0,1888.0,1001.0,1364.0,1396.0,2061.0,1068.0,670.0,292.0,1542.0,284.0,444.00000000000006,5258.0,2303.0,974.0,278.0,8360.0,2450.0,432.0,3711.0,459.99999999999994,935.0,1340.0,1886.0,1385.0
0102,01,02,100.0,12467.0,1022.0000000000001,662.0,1209.0,426.0,637.0,547.0,3483.0,1151.0,840.0,527.0,2692.0,525.0,1059.0,2971.0,1127.0,665.0,200.0,13863.999999999998,6481.0,441.0,5187.0,1622.0,819.9999999999999,383.0,570.0,2531.0
0103,01,03,100.0,11042.0,524.0,785.0,815.0,277.0,495.0,329.0,3113.0,2019.0000000000002,835.0,505.99999999999994,3488.0000000000005,863.0000000000001,1287.0,2672.0,1159.0,411.00000000000006,328.0,22651.0,14322.0,144.0,5762.0,2232.0,682.0,224.00000000000003,349.0,3503.0
0104,01,04,100.0,16474.0,913.0000000000001,1067.0,1287.0,459.99999999999994,701.0,512.0,4774.0,3065.0,903.9999999999999,683.0,4257.0,1105.0,1512.0,2536.0,969.9999999999999,468.0,213.0,22329.0,13141.999999999998,286.0,6010.0,1855.0,840.0,390.0,479.0,3326.0
0201,02,01,100.0,4147.0,282.0,339.0,476.0,149.0,261.0,189.0,975.0,529.0,132.0,200.0,981.0,305.0,312.0,1310.0,490.00000000000006,263.0,95.0,15716.0,11064.0,204.0,3771.0,1369.0,483.0,93.0,284.0,3170.0
0202,02,02,100.0,9638.0,1170.0,501.0,1418.0,551.0,782.0,855.0000000000001,1266.0,430.99999999999994,326.0,463.99999999999994,1401.0,289.0,387.0,818.0,316.0,140.0,55.00000000000001,8625.0,5374.0,245.00000000000003,2469.0,947.0000000000001,343.0,79.0,1121.0,1625.0
0203,02,03,100.0,7043.000000000001,868.0,315.0,1056.0,449.0,709.0,721.0,688.0,434.99999999999994,148.0,151.0,708.0,182.0,242.0,469.00000000000006,160.0,77.0,39.0,11954.0,10175.0,138.0,1260.0,335.0,150.0,36.0,822.0000000000001,2011.0
0204,02,04,100.0,4497.0,405.99999999999994,121.0,527.0,235.0,398.0,302.0,738.0,326.0,364.0,93.0,717.0,151.0,235.0,1513.0,618.0,256.0,173.0,2141.0,529.0,52.0,737.0,76.0,188.0,1296.0,305.0,416.0
0205,02,05,100.0,10485.0,1438.0,288.0,1573.0,570.0,1093.0,866.0,1348.0,364.0,384.0,142.0,850.0,240.0,237.0,1648.0,637.0,274.0,190.0,2221.0,562.0,82.0,872.0000000000001,82.0,250.99999999999997,919.9999999999999,892.0,488.99999999999994
0301,03,01,100.0,616.0,18.0,6.0,18.0,41.0,31.0,12.0,276.0,51.0,28.000000000000004,21.0,299.0,67.0,81.0,383.0,186.0,60.0,51.0,513.0,56.99999999999999,18.0,208.0,12.0,70.0,41.0,28.000000000000004,23.0
0302,03,02,100.0,1871.0,120.0,71.0,112.00000000000001,85.0,56.00000000000001,61.0,683.0,113.99999999999999,140.0,62.0,202.99999999999997,28.000000000000004,70.0,1061.0,447.0,135.0,231.99999999999997,992.0,295.0,16.0,272.0,33.0,96.0,97.0,168.0,140.0
