id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
01022204,01,02,22,04,5877,2225,4470,3652,818,1407,100.0,37.85945210141228,76.05921388463501,62.14054789858772,13.918665986047305,23.940786115364983
01022205,01,02,22,05,3236,1837,2284,1399,885,952,100.0,56.76761433868974,70.58096415327564,43.23238566131026,27.34857849196539,29.419035846724352
01022206,01,02,22,06,3030,1150,2415,1880,535,615,100.0,37.95379537953795,79.70297029702971,62.04620462046204,17.656765676567655,20.2970297029703
01022207,01,02,22,07,5671,2420,3978,3251,727,1693,100.0,42.67324986774819,70.14635866690178,57.3267501322518,12.819608534649973,29.853641333098217
01033101,01,03,31,01,26582,15905,16148,10677,5471,10434,100.0,59.83372206756452,60.7478745015424,40.166277932435484,20.581596569106914,39.2521254984576
01033102,01,03,31,02,11672,6902,7366,4770,2596,4306,100.0,59.1329677861549,63.10829335161069,40.8670322138451,22.24126113776559,36.8917066483893
01033201,01,03,32,01,12988,8438,9067,4550,4517,3921,100.0,64.96766245765322,69.810594394826,35.03233754234678,34.77825685247921,30.18940560517401
01033202,01,03,32,02,9780,5270,7199,4510,2689,2581,100.0,53.88548057259713,73.60940695296524,46.11451942740286,27.494887525562373,26.390593047034766
01033203,01,03,32,03,14165,8768,8797,5397,3400,5368,100.0,61.89904694669961,62.10377691493116,38.10095305330039,24.00282386163078,37.89622308506883
01044101,01,04,41,01,20282,9103,14492,11179,3313,5790,100.0,44.88216152253229,71.4525194753969,55.11783847746771,16.334680997929198,28.547480524603095
01044102,01,04,41,02,15958,5811,12485,10147,2338,3473,100.0,36.41433763629527,78.23662113046748,63.58566236370472,14.650958766762754,21.763378869532524
01044103,01,04,41,03,8131,3980,5499,4151,1348,2632,100.0,48.948468823023,67.63005780346822,51.05153117697701,16.578526626491204,32.369942196531795
01044201,01,04,42,01,23529,15665,13439,7864,5575,10090,100.0,66.57741510476434,57.11674954311701,33.422584895235666,23.694164647881337,42.88325045688299
01044202,01,04,42,02,16699,9421,10137,7278,2859,6562,100.0,56.416551889334684,60.704233786454274,43.58344811066531,17.12078567578897,39.29576621354572
01044203,01,04,42,03,16113,9070,10082,7043,3039,6031,100.0,56.28995221249923,62.57059517160057,43.71004778750078,18.860547384099796,37.42940482839943
02010101,02,01,01,01,6133,4253,3698,1880,1818,2435,100.0,69.34616011739769,60.29675525843796,30.653839882602313,29.642915375835642,39.703244741562045
02010102,02,01,01,02,13405,8888,9168,4517,4651,4237,100.0,66.3036180529653,68.39239089891831,33.69638194703469,34.69600895188363,31.607609101081685
02010103,02,01,01,03,15524,10563,10144,4961,5183,5380,100.0,68.04303014686937,65.3439835094048,31.956969853130634,33.387013656274156,34.656016490595206
02010104,02,01,01,04,5066,3231,3435,1835,1600,1631,100.0,63.77812870114489,67.80497433872878,36.22187129885511,31.583103039873667,32.195025661271224
02020201,02,02,02,01,643,286,473,357,116,170,100.0,44.47900466562986,73.56143079315707,55.52099533437014,18.040435458786934,26.43856920684292
02020202,02,02,02,02,5832,2361,4284,3471,813,1548,100.0,40.483539094650205,73.4567901234568,59.5164609053498,13.940329218106996,26.543209876543212
02020203,02,02,02,03,10696,3929,8309,6767,1542,2387,100.0,36.73335826477187,77.68324607329843,63.26664173522813,14.416604338070307,22.316753926701573
02020204,02,02,02,04,12215,4954,9072,7261,1811,3143,100.0,40.55669259107654,74.26934097421204,59.44330740892345,14.82603356528858,25.730659025787965
02020205,02,02,02,05,14982,5870,11344,9112,2232,3638,100.0,39.18034975303698,75.71752769990655,60.81965024696302,14.897877452943531,24.282472300093445
02020206,02,02,02,06,19172,8517,13937,10655,3282,5235,100.0,44.42416023367411,72.69455455873148,55.5758397663259,17.118714792405594,27.305445441268517
02030301,02,03,03,01,9186,5732,5634,3454,2180,3552,100.0,62.39930328761159,61.33246244284781,37.60069671238841,23.731765730459394,38.66753755715219
02030302,02,03,03,02,13205,6981,8895,6224,2671,4310,100.0,52.866338508140856,67.3608481635744,47.133661491859144,20.22718667171526,32.6391518364256
02030401,02,03,04,01,15076,7030,10509,8046,2463,4567,100.0,46.630405943221014,69.70681878482357,53.36959405677899,16.337224728044575,30.29318121517644
02030402,02,03,04,02,11229,5498,7575,5731,1844,3654,100.0,48.96250779232345,67.45925728025648,51.03749220767655,16.421765072579927,32.54074271974352
02040501,02,04,05,01,5455,1223,4730,4232,498,725,100.0,22.419798350137487,86.70944087992667,77.58020164986252,9.129239230064162,13.290559120073327
02040502,02,04,05,02,7146,1669,6110,5477,633,1036,100.0,23.35572348166807,85.50237895326056,76.64427651833194,8.858102434928632,14.497621046739434
02040503,02,04,05,03,10815,2353,9237,8462,775,1578,100.0,21.75681923254739,85.40915395284327,78.24318076745261,7.165973185390662,14.590846047156727
02040701,02,04,07,01,12260,4015,9630,8245,1385,2630,100.0,32.74877650897226,78.54812398042415,67.25122349102773,11.29690048939641,21.451876019575856
02040702,02,04,07,02,10686,2296,9173,8390,783,1513,100.0,21.486056522552875,85.84128766610519,78.51394347744713,7.327344188658056,14.158712333894815
02040703,02,04,07,03,1077,708,461,369,92,616,100.0,65.73816155988858,42.804085422469825,34.26183844011142,8.542246982358403,57.195914577530175
02050601,02,05,06,01,8817,2263,7192,6554,638,1625,100.0,25.66632641488035,81.56969490756492,74.33367358511966,7.236021322445277,18.430305092435066
02050602,02,05,06,02,20396,5121,16875,15275,1600,3521,100.0,25.107864287115124,82.7368111394391,74.89213571288488,7.844675426554226,17.263188860560895
02050801,02,05,08,01,18946,5323,15157,13623,1534,3789,100.0,28.095640240684048,80.00105563179562,71.90435975931595,8.09669587247968,19.99894436820437
02050802,02,05,08,02,19985,5231,16163,14754,1409,3822,100.0,26.174630973229924,80.87565674255693,73.82536902677008,7.05028771578684,19.124343257443083
02050803,02,05,08,03,6716,1693,5525,5023,502,1191,100.0,25.208457415128056,82.26622989874926,74.79154258487195,7.4746873138773084,17.733770101250744
02050804,02,05,08,04,3730,748,3297,2982,315,433,100.0,20.05361930294906,88.39142091152816,79.94638069705093,8.445040214477212,11.608579088471851
03010101,03,01,01,01,3687,384,3428,3303,125,259,100.0,10.414971521562245,92.97531868727962,89.58502847843775,3.390290208841877,7.024681312720368
03010102,03,01,01,02,11707,1562,10559,10145,414,1148,100.0,13.342444691210387,90.19390108482105,86.65755530878961,3.536345776031434,9.806098915178953
03010104,03,01,01,04,208,43,183,165,18,25,100.0,20.673076923076923,87.98076923076923,79.32692307692307,8.653846153846153,12.01923076923077
03020203,03,02,02,03,2094,97,2063,1997,66,31,100.0,4.632282712511939,98.51957975167144,95.36771728748806,3.151862464183381,1.4804202483285578
03020209,03,02,02,09,14386,1849,13308,12537,771,1078,100.0,12.85277352982066,92.50660364243014,87.14722647017933,5.3593771722508,7.493396357569859
03020210,03,02,02,10,10628,1039,10078,9589,489,550,100.0,9.776063229205871,94.82499059089199,90.22393677079414,4.601053820097855,5.175009409108017
03020307,03,02,03,07,17517,1799,16901,15718,1183,616,100.0,10.270023405834332,96.48341611006451,89.72997659416568,6.753439515898842,3.5165838899354913
03030405,03,03,04,05,10654,941,10279,9713,566,375,100.0,8.832363431574995,96.48019523183781,91.16763656842501,5.312558663412803,3.5198047681621927
03030406,03,03,04,06,8136,488,7939,7648,291,197,100.0,5.99803343166175,97.57866273352998,94.00196656833825,3.5766961651917404,2.42133726647001
03030711,03,03,07,11,6781,321,6660,6460,200,121,100.0,4.733815071523375,98.21560241852234,95.26618492847663,2.949417490045716,1.784397581477658
03030715,03,03,07,15,6789,592,6486,6197,289,303,100.0,8.71998821623214,95.53689792311091,91.28001178376786,4.256886139343055,4.4631020768890854
03030716,03,03,07,16,1145,27,1133,1118,15,12,100.0,2.3580786026200875,98.95196506550218,97.64192139737992,1.3100436681222707,1.0480349344978166
03040508,03,04,05,08,4592,855,4353,3737,616,239,100.0,18.619337979094077,94.79529616724739,81.38066202090593,13.414634146341465,5.204703832752614
03040512,03,04,05,12,9620,1118,9155,8502,653,465,100.0,11.621621621621623,95.16632016632016,88.37837837837837,6.787941787941788,4.833679833679834
03040513,03,04,05,13,3390,409,3201,2981,220,189,100.0,12.064896755162243,94.42477876106194,87.93510324483775,6.489675516224189,5.575221238938053
03040614,03,04,06,14,35043,3964,32873,31079,1794,2170,100.0,11.311816910652626,93.80760779613617,88.68818308934738,5.119424706788802,6.192392203863824
03040818,03,04,08,18,33827,4333,30974,29494,1480,2853,100.0,12.809294350666628,91.56590888934875,87.19070564933338,4.375203240015373,8.434091110651256
03050919,03,05,09,19,5565,968,4734,4597,137,831,100.0,17.39442946990117,85.06738544474393,82.60557053009883,2.4618149146451036,14.932614555256066
03050920,03,05,09,20,7283,873,6768,6410,358,515,100.0,11.986818618701085,92.92873815735274,88.0131813812989,4.915556776053824,7.071261842647261
03050923,03,05,09,23,8909,1402,8004,7507,497,905,100.0,15.736895274441576,89.84173307890897,84.26310472555842,5.5786283533505445,10.158266921091032
03050924,03,05,09,24,5701,1061,4947,4640,307,754,100.0,18.610770040343798,86.77425013155586,81.38922995965619,5.385020171899667,13.225749868444133
03050925,03,05,09,25,9039,1243,8259,7796,463,780,100.0,13.7515211859719,91.3707268503153,86.24847881402809,5.1222480362872,8.6292731496847
03051017,03,05,10,17,4175,714,3669,3461,208,506,100.0,17.101796407185628,87.88023952095809,82.89820359281437,4.982035928143713,12.119760479041917
03051021,03,05,10,21,6518,596,6099,5922,177,419,100.0,9.143909174593434,93.57164774470696,90.85609082540657,2.7155569193003988,6.428352255293035
03051022,03,05,10,22,4509,253,4381,4256,125,128,100.0,5.6110002217786645,97.1612330893768,94.38899977822133,2.772233311155467,2.838766910623198
03061126,03,06,11,26,14985,3487,12604,11498,1106,2381,100.0,23.269936603269937,84.11077744411077,76.73006339673006,7.380714047380714,15.889222555889223
03061131,03,06,11,31,10171,2915,8142,7256,886,2029,100.0,28.659915445875527,80.05112574968047,71.34008455412447,8.711041195555993,19.948874250319538
03061227,03,06,12,27,14452,3177,12317,11275,1042,2135,100.0,21.983116523664545,85.22695820647661,78.01688347633545,7.210074730141157,14.773041793523387
03061228,03,06,12,28,12451,2300,10896,10151,745,1555,100.0,18.47241185446952,87.5110432896956,81.52758814553049,5.983455144165127,12.488956710304393
03061332,03,06,13,32,22264,6102,18243,16162,2081,4021,100.0,27.407473948975923,81.9394538268056,72.59252605102408,9.34692777578153,18.060546173194396
03061429,03,06,14,29,10024,1114,9367,8910,457,657,100.0,11.113328012769355,93.44573024740622,88.88667198723064,4.559058260175579,6.5542697525937745
03061430,03,06,14,30,3371,856,2685,2515,170,686,100.0,25.393058439632156,79.64995550281816,74.60694156036784,5.043013942450311,20.350044497181845
03061434,03,06,14,34,6133,1244,5297,4889,408,836,100.0,20.283711071253872,86.36882439263005,79.71628892874612,6.652535463883908,13.631175607369967
03061435,03,06,14,35,3891,883,3291,3008,283,600,100.0,22.693395014135184,84.57979953739398,77.30660498586481,7.27319455152917,15.420200462606015
03061441,03,06,14,41,2464,559,2188,1905,283,276,100.0,22.68668831168831,88.7987012987013,77.31331168831169,11.48538961038961,11.2012987012987
03071536,03,07,15,36,10642,3455,8320,7187,1133,2322,100.0,32.465701935726365,78.18079308400677,67.53429806427363,10.646495019733134,21.819206915993234
03071537,03,07,15,37,14998,4596,11750,10402,1348,3248,100.0,30.64408587811708,78.34377917055608,69.35591412188292,8.987865048673155,21.656220829443924
03071633,03,07,16,33,2846,554,2526,2292,234,320,100.0,19.465917076598735,88.756148981026,80.53408292340126,8.222066057624737,11.243851018973999
03071638,03,07,16,38,17062,4776,13847,12286,1561,3215,100.0,27.992029070448947,81.15695698042433,72.00797092955105,9.148986050873285,18.843043019575664
03071639,03,07,16,39,12319,2904,10449,9415,1034,1870,100.0,23.573341992044806,84.82019644451661,76.4266580079552,8.39353843656141,15.179803555483401
04010101,04,01,01,01,10604,4568,8011,6036,1975,2593,100.0,43.07808374198416,75.54696341003395,56.92191625801585,18.625047152018105,24.45303658996605
04010102,04,01,01,02,811,288,558,523,35,253,100.0,35.511713933415535,68.8039457459926,64.48828606658446,4.315659679408138,31.1960542540074
04010103,04,01,01,03,7707,3769,5903,3938,1965,1804,100.0,48.903594135201764,76.59270792785779,51.096405864798236,25.496302063059556,23.40729207214221
04020204,04,02,02,04,183,66,142,117,25,41,100.0,36.0655737704918,77.59562841530054,63.934426229508205,13.661202185792352,22.404371584699454
04020205,04,02,02,05,1282,296,1099,986,113,183,100.0,23.08892355694228,85.72542901716068,76.91107644305772,8.814352574102964,14.274570982839313
04020206,04,02,02,06,2583,517,2288,2066,222,295,100.0,20.015485869144406,88.57917150600078,79.9845141308556,8.59465737514518,11.420828493999226
04020207,04,02,02,07,2584,703,2190,1881,309,394,100.0,27.205882352941174,84.75232198142415,72.79411764705883,11.958204334365325,15.247678018575852
04020208,04,02,02,08,2846,680,2489,2166,323,357,100.0,23.893183415319747,87.45607870695713,76.10681658468025,11.34926212227688,12.543921293042867
04020209,04,02,02,09,3147,1154,2260,1993,267,887,100.0,36.66984429615507,71.81442643787734,63.33015570384494,8.484270734032412,28.185573562122656
04020310,04,02,03,10,623,302,359,321,38,264,100.0,48.47512038523274,57.62439807383628,51.52487961476726,6.099518459069021,42.375601926163725
04020311,04,02,03,11,14269,3894,12046,10375,1671,2223,100.0,27.289929217184106,84.4207723035952,72.71007078281589,11.710701520779313,15.579227696404793
04020312,04,02,03,12,5273,1468,4372,3805,567,901,100.0,27.839939313483786,82.91295277830457,72.16006068651622,10.752892091788356,17.08704722169543
04020313,04,02,03,13,7443,2844,5561,4599,962,1882,100.0,38.21039903264813,74.71449684267097,61.78960096735187,12.924895875319093,25.285503157329035
04020314,04,02,03,14,15,15,0,0,0,15,100.0,100.0,0.0,0.0,0.0,100.0
04030415,04,03,04,15,2762,1369,1743,1393,350,1019,100.0,49.56553222302679,63.10644460535843,50.434467776973214,12.671976828385228,36.89355539464157
04030416,04,03,04,16,10489,4844,7732,5645,2087,2757,100.0,46.1817141767566,73.71532081227953,53.81828582324339,19.897034989036133,26.284679187720467
04030417,04,03,04,17,10835,3950,8441,6885,1556,2394,100.0,36.45592985694508,77.90493770189202,63.54407014305491,14.360867558837102,22.095062298107983
04030518,04,03,05,18,9428,3938,7057,5490,1567,2371,100.0,41.7691981332202,74.85150615188799,58.2308018667798,16.620704285108186,25.148493848112007
04030519,04,03,05,19,5680,2386,4295,3294,1001,1385,100.0,42.00704225352113,75.61619718309859,57.992957746478865,17.623239436619716,24.383802816901408
04030620,04,03,06,20,8450,3581,6355,4869,1486,2095,100.0,42.378698224852066,75.20710059171599,57.62130177514793,17.585798816568047,24.792899408284025
04030621,04,03,06,21,2956,1536,2031,1420,611,925,100.0,51.96211096075778,68.70771312584574,48.03788903924222,20.66982408660352,31.292286874154264
04030622,04,03,06,22,10268,4583,7575,5685,1890,2693,100.0,44.63381379041682,73.77288663809894,55.36618620958317,18.406700428515776,26.22711336190105
04030623,04,03,06,23,4616,2488,3164,2128,1036,1452,100.0,53.89948006932409,68.54419410745234,46.10051993067591,22.44367417677643,31.455805892547662
04030724,04,03,07,24,6354,2117,5094,4237,857,1260,100.0,33.31759521561221,80.16997167138811,66.68240478438778,13.487566887000316,19.8300283286119
04030725,04,03,07,25,11929,4562,8936,7367,1569,2993,100.0,38.242937379495345,74.90988347724034,61.757062620504655,13.152820856735687,25.090116522759658
04030726,04,03,07,26,5429,2214,4059,3215,844,1370,100.0,40.78099097439676,74.76515011972738,59.21900902560324,15.546141094124147,25.23484988027261
04030827,04,03,08,27,12074,6155,8055,5919,2136,4019,100.0,50.977306609243,66.7135994699354,49.022693390757,17.6909060791784,33.286400530064604
04030828,04,03,08,28,9333,3901,6835,5432,1403,2498,100.0,41.797921354334086,73.234758384228,58.202078645665914,15.032679738562091,26.76524161577199
04030929,04,03,09,29,5768,2319,4309,3449,860,1459,100.0,40.204576976421635,74.70527045769764,59.795423023578365,14.909847434119278,25.294729542302356
04030930,04,03,09,30,5563,2351,4026,3212,814,1537,100.0,42.26136976451555,72.37102282940859,57.73863023548446,14.632392593924143,27.628977170591405
04030931,04,03,09,31,3651,1995,2273,1656,617,1378,100.0,54.64256368118324,62.256915913448374,45.35743631881676,16.899479594631607,37.74308408655163
04031032,04,03,10,32,14670,5537,11429,9133,2296,3241,100.0,37.74369461486026,77.90729379686435,62.25630538513974,15.650988411724608,22.092706203135652
04041133,04,04,11,33,33,6,33,27,6,0,100.0,18.181818181818183,100.0,81.81818181818183,18.181818181818183,0.0
04041134,04,04,11,34,5073,1834,4023,3239,784,1050,100.0,36.15217819830475,79.30218805440568,63.84782180169525,15.454366252710427,20.69781194559432
04041135,04,04,11,35,2735,881,2233,1854,379,502,100.0,32.21206581352833,81.6453382084095,67.78793418647166,13.857404021937844,18.354661791590495
04041136,04,04,11,36,3003,925,2454,2078,376,549,100.0,30.802530802530804,81.71828171828172,69.1974691974692,12.520812520812521,18.28171828171828
04041137,04,04,11,37,7870,2631,6449,5239,1210,1421,100.0,33.43074968233799,81.9440914866582,66.56925031766201,15.374841168996186,18.055908513341805
04041238,04,04,12,38,5650,1635,4855,4015,840,795,100.0,28.938053097345133,85.929203539823,71.06194690265487,14.867256637168142,14.07079646017699
04041239,04,04,12,39,190,97,117,93,24,73,100.0,51.05263157894737,61.578947368421055,48.94736842105264,12.631578947368421,38.421052631578945
04041240,04,04,12,40,1522,400,1296,1122,174,226,100.0,26.28120893561104,85.15111695137976,73.71879106438897,11.432325886990801,14.848883048620237
04041241,04,04,12,41,7020,1636,6072,5384,688,948,100.0,23.304843304843303,86.4957264957265,76.6951566951567,9.8005698005698,13.504273504273504
04041342,04,04,13,42,4025,1183,3390,2842,548,635,100.0,29.391304347826086,84.22360248447205,70.6086956521739,13.614906832298137,15.77639751552795
04041343,04,04,13,43,3548,1001,3003,2547,456,545,100.0,28.213077790304396,84.63923337091319,71.7869222096956,12.852311161217585,15.360766629086807
04041344,04,04,13,44,10699,2673,9124,8026,1098,1575,100.0,24.983643331152443,85.27899803719974,75.01635666884756,10.262641368352183,14.721001962800262
04051445,04,05,14,45,6253,2541,4801,3712,1089,1452,100.0,40.63649448264833,76.77914600991525,59.36350551735167,17.41564049256357,23.22085399008476
04051446,04,05,14,46,10527,4256,8036,6271,1765,2491,100.0,40.4293720908141,76.33703809252398,59.5706279091859,16.76641018333808,23.662961907476014
04051447,04,05,14,47,5275,2063,3991,3212,779,1284,100.0,39.1090047393365,75.65876777251185,60.8909952606635,14.76777251184834,24.341232227488153
04051448,04,05,14,48,8997,3876,6531,5121,1410,2466,100.0,43.081027009003,72.59086362120706,56.918972990997,15.67189063021007,27.40913637879293
04051549,04,05,15,49,4781,2108,3293,2673,620,1488,100.0,44.091194310813634,68.87680401589625,55.90880568918636,12.967998326709893,31.123195984103745
04051550,04,05,15,50,5413,2025,4256,3388,868,1157,100.0,37.4099390356549,78.62553112876408,62.5900609643451,16.035470164418992,21.374468871235912
04051551,04,05,15,51,4337,1664,3381,2673,708,956,100.0,38.36753516255476,77.95711321189762,61.632464837445234,16.324648374452387,22.042886788102376
04051652,04,05,16,52,9655,3474,7458,6181,1277,2197,100.0,35.98135680994303,77.2449508026929,64.01864319005696,13.22630761263594,22.755049197307095
04051653,04,05,16,53,6629,2545,5115,4084,1031,1514,100.0,38.39191431588475,77.16095942072711,61.60808568411525,15.552873736611858,22.839040579272893
04051654,04,05,16,54,3016,1007,2397,2009,388,619,100.0,33.38859416445623,79.4761273209549,66.61140583554376,12.86472148541114,20.523872679045095
04051655,04,05,16,55,6989,2805,5294,4184,1110,1695,100.0,40.134497066819286,75.74760337673487,59.865502933180714,15.882100443554156,24.25239662326513
04051656,04,05,16,56,7535,2220,6244,5315,929,1291,100.0,29.462508294625085,82.86662242866623,70.53749170537492,12.329130723291307,17.133377571333774
04061757,04,06,17,57,68,6,65,62,3,3,100.0,8.823529411764707,95.58823529411765,91.17647058823529,4.411764705882353,4.411764705882353
05010101,05,01,01,01,10550,2821,8996,7729,1267,1554,100.0,26.739336492891,85.2701421800948,73.260663507109,12.009478672985782,14.729857819905213
05010102,05,01,01,02,5789,1091,5178,4698,480,611,100.0,18.846087407151494,89.4455000863707,81.15391259284851,8.291587493522197,10.554499913629297
05010103,05,01,01,03,7393,1068,6951,6325,626,442,100.0,14.4460976599486,94.02137156769918,85.55390234005141,8.467469227647776,5.978628432300825
05010204,05,01,02,04,3180,1147,2662,2033,629,518,100.0,36.069182389937104,83.71069182389938,63.930817610062896,19.77987421383648,16.28930817610063
05010205,05,01,02,05,1902,474,1729,1428,301,173,100.0,24.9211356466877,90.90431125131441,75.0788643533123,15.825446898002102,9.095688748685594
05010206,05,01,02,06,10113,3143,8811,6970,1841,1302,100.0,31.078809453179073,87.12548205280332,68.92119054682092,18.204291505982397,12.87451794719668
05010207,05,01,02,07,11300,5231,9242,6069,3173,2058,100.0,46.292035398230084,81.78761061946904,53.70796460176991,28.079646017699115,18.212389380530976
05010208,05,01,02,08,7482,2168,6279,5314,965,1203,100.0,28.976209569633788,83.9214113873296,71.0237904303662,12.89762095696338,16.07858861267041
05010209,05,01,02,09,6063,1625,5384,4438,946,679,100.0,26.801913244268516,88.80092363516411,73.19808675573148,15.602836879432624,11.19907636483589
05010310,05,01,03,10,3833,1140,3190,2693,497,643,100.0,29.741716671014874,83.2246282285416,70.25828332898513,12.966344899556484,16.77537177145839
05010311,05,01,03,11,5566,2810,4100,2756,1344,1466,100.0,50.48508803449515,73.6615163492634,49.51491196550485,24.146604383758532,26.338483650736617
05010312,05,01,03,12,7016,3488,4679,3528,1151,2337,100.0,49.71493728620297,66.69042189281642,50.28506271379703,16.405359179019385,33.30957810718358
05010313,05,01,03,13,6584,2444,5156,4140,1016,1428,100.0,37.120291616038884,78.31105710814094,62.879708383961116,15.43134872417983,21.688942891859053
05010314,05,01,03,14,11891,4039,9697,7852,1845,2194,100.0,33.96686569674544,81.54907072575898,66.03313430325456,15.515936422504414,18.450929274241023
05010339,05,01,03,39,807,475,384,332,52,423,100.0,58.85997521685255,47.58364312267658,41.14002478314746,6.443618339529119,52.41635687732342
05020415,05,02,04,15,3926,713,3723,3213,510,203,100.0,18.16097809475293,94.82934284258788,81.83902190524707,12.990320937340805,5.1706571574121245
05020416,05,02,04,16,1733,86,1706,1647,59,27,100.0,4.962492787074437,98.44200807847663,95.03750721292556,3.4045008655510673,1.5579919215233697
05020417,05,02,04,17,5787,1487,5114,4300,814,673,100.0,25.695524451356487,88.37048557110766,74.30447554864351,14.066010022464143,11.629514428892344
05020418,05,02,04,18,4032,725,3711,3307,404,321,100.0,17.981150793650794,92.03869047619048,82.01884920634922,10.01984126984127,7.961309523809524
05020419,05,02,04,19,6940,1609,6166,5331,835,774,100.0,23.18443804034582,88.84726224783861,76.81556195965418,12.031700288184439,11.152737752161384
05020420,05,02,04,20,914,135,869,779,90,45,100.0,14.770240700218817,95.07658643326039,85.22975929978118,9.846827133479213,4.923413566739606
05020521,05,02,05,21,3053,730,2814,2323,491,239,100.0,23.910907304290863,92.17163445791026,76.08909269570914,16.082541762201114,7.828365542089748
05020522,05,02,05,22,7236,2905,5529,4331,1198,1707,100.0,40.14648977335544,76.40961857379767,59.85351022664456,16.556108347153124,23.590381426202324
05020523,05,02,05,23,11548,5744,9231,5804,3427,2317,100.0,49.74021475580187,79.93591963976446,50.25978524419813,29.676134395566333,20.06408036023554
