id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0101,01,01,100.0,3524.0,3742.0,942.0,6227.0,18405.0,4744.0,2508.0,1696.0,20255.0,28235.000000000004
0102,01,02,100.0,3082.0,3909.0000000000005,1268.0,6111.0,13472.0,4883.0,3116.0,2641.0,18300.0,23787.0
0103,01,03,100.0,4533.0,6158.0,1935.0000000000002,6697.0,14481.0,5648.0,3063.0,2768.0,21479.0,26610.000000000004
0104,01,04,100.0,4321.0,5755.0,1814.9999999999998,8510.0,18435.0,7008.0,3963.0000000000005,3243.0,24509.0,34578.0
0201,02,01,100.0,2344.0,3700.0,1211.0,3803.0,8436.0,3684.0000000000005,1907.9999999999998,1848.9999999999998,13179.0,13683.000000000002
0202,02,02,100.0,2043.0,2465.0,894.9999999999999,3511.0,10194.0,3332.0,1848.9999999999998,1628.0,12592.0,16121.0
0203,02,03,100.0,1659.0,2465.0,908.0,3256.0,9771.0,3322.9999999999995,1698.0,2161.0,12216.0,16083.000000000002
0204,02,04,100.0,1146.0,1225.0,320.0,2237.0,5234.0,1196.0,663.0,243.00000000000003,5965.0,8098.0
0205,02,05,100.0,1664.9999999999998,1354.0,307.0,3629.9999999999995,10818.0,1612.0,697.0,296.0,9666.0,14381.0
0301,03,01,100.0,238.0,239.0,45.0,351.0,740.0,173.0,122.0,81.0,844.9999999999999,1432.0
0302,03,02,100.0,566.0,665.0,221.0,588.0,1539.0,617.0,373.0,215.0,2445.0,2275.0
0303,03,03,100.0,302.0,358.0,105.0,212.0,745.0,308.0,212.0,127.0,1176.0,1008.0
0304,03,04,100.0,1343.0,1382.0,338.0,1278.0,4186.0,1175.0,611.0,366.0,5355.0,5916.0
0305,03,05,100.0,851.0,781.0,221.0,1146.0,2819.0,755.0,336.0,200.99999999999997,3294.0,4838.0
0306,03,06,100.0,2327.0,2049.0,377.0,3296.0,11176.0,2177.0,827.0,408.0,11189.0,15176.0
0307,03,07,100.0,1770.0,1705.9999999999998,294.0,2050.0,7750.0,1741.0,607.0,367.0,8012.0,10975.0
0401,04,01,100.0,800.0,989.0,282.0,1132.0,2714.0,1185.0,856.0,667.0,4236.0,4650.0
0402,04,02,100.0,864.0,1233.0,387.0,1812.0,3889.0,1639.9999999999998,1116.0,998.0,5825.0,7442.0
0403,04,03,100.0,4157.0,5288.0,1638.0,6780.0,19999.0,8963.0,6754.000000000001,6247.0,29723.0,36846.0
0404,04,04,100.0,1170.0,1743.0,517.0,1356.0,4364.0,2409.0,1750.0,1593.0,7739.0,8319.0
0405,04,05,100.0,2265.0,2962.0,848.0,3395.0000000000005,9964.0,4475.0,3528.0,3147.0,15221.0,18610.0
0406,04,06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0
0501,05,01,100.0,3272.0,4363.0,1338.0,4036.9999999999995,9925.0,4496.0,3215.9999999999995,2517.0,16321.0,17031.0
0502,05,02,100.0,2574.0,3597.9999999999995,1126.0,2977.0,7329.000000000001,3496.0,2472.0,1837.0,12541.0,12516.0
0503,05,03,100.0,1209.0,1509.0,513.0,1545.0,3692.0,1612.0,1204.0,861.9999999999999,5902.0,6110.0
0504,05,04,100.0,341.0,608.0,162.0,335.0,819.0,476.99999999999994,298.0,267.0,1632.0,1550.0
0601,06,01,100.0,1873.9999999999998,2248.0,657.0,2140.0,6592.0,3022.0,2256.0,1805.0,10529.0,10616.0
0602,06,02,100.0,1661.0,2224.0,685.0,2153.0,5559.0,2580.0,2124.0,1732.0,9556.0,9460.0
0603,06,03,100.0,1516.0,2522.0,833.0,2248.0,5172.0,2717.0,1939.0,1636.0,9470.0,10027.0
0604,06,04,100.0,1122.0,2124.0,648.0,2028.0,3596.0,2179.0,1482.0,1445.0,7551.000000000001,8077.0
0701,07,01,100.0,1628.0,2449.0,798.0,2995.0,7720.0,3565.0,2529.0,2402.0,11623.0,14813.0
0702,07,02,100.0,1544.0,1913.0,548.0,2519.0,6634.0,2685.0,1702.0,1468.0,9146.0,11269.0
0703,07,03,100.0,1159.0,1638.0,509.0,1614.9999999999998,4202.0,1948.0,1342.0,1052.0,6856.999999999999,7022.0
0704,07,04,100.0,2167.0,2568.0,750.0,2745.0,7558.0,2989.0,1866.0,1604.0,10903.0,11989.0
0705,07,05,100.0,1395.0,1889.9999999999998,581.0,1826.0000000000002,4850.0,2215.0,1647.0,1212.0,7764.0,7567.0
0706,07,06,100.0,991.0,1425.0,438.99999999999994,1109.0,3041.0,1412.0,1182.0,922.0000000000001,5191.0,4495.0
0707,07,07,100.0,913.0000000000001,1529.0,507.0,925.0,2558.0,1586.0,1111.0,861.9999999999999,5098.0,4334.0
0801,08,01,100.0,8105.0,10296.0,3288.0000000000005,12517.0,34054.0,10777.0,6143.0,5097.0,43101.0,56996.0
0802,08,02,100.0,2393.0,2941.0,925.0,2881.0,6729.000000000001,3061.0,2011.0,1522.0,10942.0,11077.0
0803,08,03,100.0,1657.0,2276.0,732.0,1780.9999999999998,4498.0,2293.0,1844.0000000000002,1356.0,8250.0,6614.0
0804,08,04,100.0,1156.0,1819.0000000000002,634.0,1254.0,3277.0000000000005,1921.0,1273.0,894.9999999999999,6130.0,4688.0
0901,09,01,100.0,953.9999999999999,1059.0,240.0,1177.0,3308.0,1000.0,466.0,273.0,4161.0,4815.0
0902,09,02,100.0,911.9999999999999,894.0,290.0,1573.0,2810.0,844.0,434.99999999999994,239.0,3647.0,5442.0
0903,09,03,100.0,517.0,689.0,188.0,534.0,1510.0,662.0,429.0,234.0,2328.0,2329.0
0904,09,04,100.0,286.0,405.0,91.0,501.99999999999994,901.0,367.0,208.0,167.0,1306.0,1764.9999999999998
0905,09,05,100.0,313.0,394.0,96.0,395.0,1003.9999999999999,375.0,219.0,163.0,1444.0,1671.0
1001,10,01,100.0,2381.0,3062.0,712.0,2758.0,6523.999999999999,2342.0,2069.0,1218.0,10378.0,9443.0
1002,10,02,100.0,1597.0,1644.0000000000002,416.0,1673.9999999999998,3890.0,1368.0,977.9999999999999,665.0,6051.0,6387.0
1003,10,03,100.0,204.0,272.0,95.0,659.0,791.0,350.0,231.0,163.0,1326.0,1451.0
1004,10,04,100.0,275.0,395.0,111.00000000000001,264.0,761.0,363.0,270.0,126.0,1294.0,1129.0
1101,11,01,100.0,1286.0,1645.0,422.0,1418.0,3376.0,1339.0,1113.0,515.0,5505.0,5656.0
1102,11,02,100.0,972.0000000000001,1066.0,278.0,1003.9999999999999,2453.0,777.0,504.0,216.0,3565.0,4500.0
1103,11,03,100.0,1843.0,1839.0,558.0,3929.0,6909.0,2066.0,1354.0,648.0,8428.0,12822.0
1104,11,04,100.0,1405.0,1487.0,384.0,2289.0,4744.0,1480.0,978.9999999999999,472.0,6495.999999999999,8076.000000000001
1105,11,05,100.0,459.0,509.0,115.99999999999999,948.0,1389.0,347.0,182.0,112.00000000000001,1832.9999999999998,2629.0
1210,12,10,100.0,2161.0,2570.0,752.0,2643.0,6745.999999999999,2763.0,1819.0000000000002,1324.0,10082.0,11296.0
1221,12,21,100.0,1698.9999999999998,2261.0,706.0,2153.0,5555.0,2461.0,1632.0,1286.0,8563.0,9388.0
1222,12,22,100.0,274.0,395.0,162.0,212.0,609.0,448.00000000000006,312.0,244.0,1397.0,1040.0
1223,12,23,100.0,291.0,584.0,210.0,277.0,787.0,583.0,426.0,384.0,1855.0,1492.0
1230,12,30,100.0,3297.0,4797.0,1484.0,3282.0,8016.0,3719.0,2573.0,1647.0,14291.0,14427.000000000002
