district,forecast_area,district_region,planning_area,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
1,1,13,5,3700,963.0,84.0,15.0,109.0,42.0,91.0,99.0,121.0,86.0,28.0,27.0,78.0,15.0,13,581.0,301.0,106.0,23.0,836.0,187.0,31.0,452.0,31.0,145.0,106.0,114.0,127.0
1,1,13,6,4939,1520.0,133.0,43.0,198.0,73.0,114.0,135.0,238.0,97.0,71.0,40.0,207.0,25.0,57,468.0,179.0,99.0,46.0,1140.0,591.0,40.0,306.0,19.0,87.0,219.0,385.0,226.0
1,1,14,1,8085,3417.0,418.0,128.0,413.0,231.0,263.0,372.0,394.0,127.0,150.0,50.0,182.0,21.0,42,864.0,408.0,168.0,46.0,1323.0,257.0,86.0,639.0,18.0,201.0,73.0,515.0,170.0
1,1,14,2,5578,2703.0,376.0,118.0,398.0,201.0,226.0,340.0,208.0,80.0,82.0,39.0,136.0,21.0,48,424.0,200.0,73.0,16.0,589.0,144.0,50.0,252.0,15.0,36.0,53.0,523.0,111.0
1,2,21,1,1913,710.0,50.0,39.0,40.0,24.0,22.0,34.0,225.0,81.0,63.0,28.0,139.0,40.0,52,108.0,32.0,29.0,6.0,688.0,163.0,40.0,386.0,144.0,82.0,7.0,39.0,86.0
1,2,21,2,4258,1387.0,100.0,98.0,105.0,34.0,52.0,55.0,338.0,226.0,79.0,72.0,360.0,51.0,135,187.0,65.0,27.0,15.0,1585.0,571.0,38.0,748.0,159.0,149.0,48.0,59.0,227.0
1,2,21,3,248,40.0,3.0,7.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,6.0,16.0,4.0,3,0.0,0.0,0.0,0.0,148.0,36.0,6.0,53.0,15.0,12.0,7.0,3.0,18.0
1,2,21,4,9559,3021.0,256.0,166.0,344.0,100.0,173.0,187.0,717.0,246.0,196.0,180.0,768.0,117.0,271,569.0,230.0,125.0,30.0,3393.0,1364.0,110.0,1437.0,427.0,327.0,114.0,189.0,511.0
1,2,21,5,3154,936.0,51.0,50.0,105.0,27.0,32.0,33.0,155.0,267.0,72.0,32.0,201.0,31.0,107,197.0,73.0,66.0,6.0,1287.0,515.0,45.0,587.0,208.0,138.0,10.0,32.0,202.0
1,2,21,6,4120,1499.0,156.0,72.0,172.0,72.0,92.0,99.0,284.0,99.0,115.0,57.0,225.0,47.0,67,427.0,176.0,111.0,34.0,1141.0,421.0,84.0,444.0,116.0,68.0,21.0,113.0,166.0
1,2,22,1,5627,1762.0,193.0,94.0,214.0,76.0,103.0,101.0,366.0,116.0,137.0,75.0,317.0,69.0,93,342.0,133.0,85.0,20.0,2157.0,1051.0,86.0,718.0,154.0,221.0,43.0,128.0,327.0
1,2,22,2,2277,546.0,34.0,35.0,88.0,38.0,27.0,52.0,84.0,34.0,16.0,13.0,69.0,7.0,25,229.0,129.0,44.0,6.0,802.0,480.0,18.0,245.0,66.0,43.0,12.0,49.0,221.0
1,2,22,3,4304,1092.0,70.0,61.0,72.0,26.0,52.0,40.0,269.0,166.0,64.0,89.0,349.0,90.0,94,277.0,108.0,73.0,23.0,1969.0,1029.0,26.0,752.0,262.0,154.0,18.0,42.0,369.0
1,2,22,4,2661,980.0,103.0,60.0,84.0,42.0,47.0,48.0,226.0,56.0,74.0,28.0,130.0,10.0,48,307.0,141.0,67.0,10.0,652.0,246.0,44.0,262.0,42.0,62.0,21.0,80.0,120.0
1,2,22,5,2109,367.0,9.0,6.0,52.0,9.0,19.0,18.0,148.0,34.0,16.0,19.0,160.0,33.0,61,296.0,110.0,92.0,12.0,1017.0,355.0,33.0,482.0,143.0,143.0,7.0,15.0,168.0
1,2,22,6,1304,500.0,30.0,41.0,51.0,18.0,29.0,22.0,132.0,48.0,18.0,6.0,50.0,6.0,12,130.0,55.0,18.0,16.0,351.0,160.0,26.0,117.0,16.0,13.0,21.0,27.0,68.0
1,2,22,7,2797,1069.0,124.0,49.0,113.0,53.0,127.0,60.0,183.0,60.0,45.0,24.0,94.0,24.0,19,312.0,132.0,71.0,17.0,576.0,165.0,39.0,215.0,24.0,60.0,31.0,77.0,87.0
1,3,31,1,17239,5036.0,204.0,502.0,339.0,131.0,187.0,166.0,1048.0,1208.0,528.0,194.0,1408.0,385.0,497,801.0,337.0,105.0,63.0,8035.0,4173.0,69.0,2665.0,648.0,629.0,65.0,140.0,1038.0
1,3,31,2,7311,1878.0,139.0,129.0,179.0,51.0,64.0,76.0,409.0,370.0,152.0,90.0,595.0,128.0,208,316.0,113.0,77.0,27.0,3542.0,2265.0,26.0,909.0,269.0,180.0,41.0,70.0,508.0
1,3,32,1,9580,1397.0,74.0,52.0,156.0,66.0,96.0,64.0,384.0,89.0,77.0,70.0,383.0,76.0,86,703.0,269.0,120.0,136.0,5652.0,3510.0,53.0,1536.0,600.0,277.0,53.0,101.0,982.0
1,3,32,2,6219,1243.0,65.0,49.0,130.0,52.0,69.0,56.0,434.0,91.0,39.0,88.0,365.0,51.0,134,455.0,181.0,96.0,57.0,3048.0,1943.0,26.0,747.0,190.0,126.0,22.0,71.0,629.0
1,3,32,3,9473,2450.0,176.0,110.0,226.0,48.0,126.0,111.0,568.0,342.0,227.0,120.0,742.0,199.0,213,553.0,287.0,79.0,57.0,4352.0,2289.0,42.0,1599.0,503.0,355.0,58.0,150.0,682.0
1,4,41,1,10472,3433.0,238.0,191.0,354.0,96.0,104.0,132.0,927.0,580.0,181.0,206.0,907.0,214.0,276,505.0,215.0,95.0,19.0,4023.0,2186.0,77.0,1214.0,253.0,248.0,86.0,157.0,702.0
1,4,41,2,7011,2191.0,151.0,101.0,160.0,53.0,71.0,59.0,812.0,336.0,88.0,100.0,608.0,143.0,116,382.0,162.0,58.0,29.0,2738.0,1429.0,50.0,852.0,175.0,213.0,58.0,37.0,610.0
1,4,41,3,4756,1585.0,130.0,85.0,171.0,49.0,83.0,48.0,282.0,309.0,142.0,65.0,239.0,46.0,39,294.0,131.0,59.0,31.0,1799.0,770.0,43.0,710.0,93.0,254.0,33.0,83.0,216.0
1,4,42,1,16538,4455.0,276.0,288.0,365.0,131.0,181.0,197.0,870.0,945.0,488.0,167.0,1187.0,407.0,364,722.0,286.0,144.0,48.0,7883.0,4358.0,70.0,2564.0,786.0,448.0,89.0,197.0,1127.0
1,4,42,2,10170,3161.0,211.0,168.0,276.0,128.0,182.0,157.0,723.0,542.0,217.0,93.0,584.0,119.0,209,472.0,176.0,108.0,45.0,3768.0,1519.0,85.0,1480.0,355.0,303.0,90.0,156.0,533.0
1,4,42,3,9636,3105.0,199.0,274.0,220.0,67.0,118.0,113.0,697.0,686.0,260.0,84.0,677.0,175.0,257,419.0,171.0,68.0,30.0,4051.0,2465.0,76.0,1103.0,342.0,230.0,76.0,139.0,537.0
2,1,1,1,4568,911.0,59.0,49.0,106.0,41.0,45.0,53.0,175.0,129.0,43.0,43.0,190.0,52.0,49,432.0,186.0,72.0,40.0,2021.0,885.0,115.0,812.0,249.0,152.0,39.0,50.0,365.0
2,1,1,2,9442,1545.0,119.0,133.0,176.0,57.0,84.0,103.0,292.0,188.0,56.0,78.0,341.0,112.0,93,628.0,241.0,117.0,27.0,5132.0,2921.0,80.0,1845.0,633.0,330.0,46.0,181.0,1095.0
2,1,1,3,10751,1342.0,96.0,94.0,164.0,76.0,83.0,67.0,309.0,182.0,37.0,31.0,272.0,89.0,103,326.0,116.0,70.0,27.0,6827.0,5345.0,61.0,1088.0,289.0,252.0,54.0,58.0,1423.0
2,1,1,4,3291,479.0,50.0,51.0,54.0,19.0,42.0,45.0,57.0,67.0,22.0,12.0,72.0,42.0,15,45.0,19.0,3.0,0.0,2035.0,1473.0,23.0,505.0,166.0,90.0,6.0,54.0,413.0
2,2,2,1,719,240.0,40.0,3.0,17.0,13.0,15.0,24.0,28.0,10.0,14.0,6.0,12.0,0.0,3,77.0,33.0,15.0,3.0,147.0,60.0,19.0,50.0,4.0,0.0,0.0,25.0,31.0
2,2,2,2,2683,923.0,103.0,55.0,132.0,43.0,57.0,98.0,127.0,45.0,42.0,63.0,144.0,34.0,29,122.0,48.0,13.0,13.0,900.0,395.0,21.0,436.0,107.0,135.0,6.0,137.0,152.0
2,2,2,3,4411,1753.0,185.0,100.0,326.0,87.0,139.0,185.0,252.0,57.0,33.0,85.0,248.0,49.0,77,151.0,72.0,30.0,9.0,1159.0,588.0,34.0,406.0,89.0,114.0,15.0,231.0,189.0
2,2,2,4,5504,2155.0,243.0,134.0,296.0,87.0,186.0,212.0,314.0,90.0,91.0,97.0,328.0,51.0,116,255.0,98.0,61.0,24.0,1570.0,905.0,74.0,463.0,92.0,117.0,27.0,241.0,232.0
2,2,2,5,6417,2289.0,307.0,135.0,318.0,144.0,198.0,245.0,231.0,50.0,92.0,107.0,259.0,39.0,50,203.0,95.0,33.0,10.0,1869.0,1273.0,79.0,394.0,107.0,93.0,9.0,539.0,403.0
2,2,2,6,8998,3206.0,415.0,134.0,455.0,187.0,221.0,344.0,399.0,250.0,99.0,104.0,400.0,101.0,117,255.0,106.0,41.0,13.0,3178.0,1885.0,57.0,1069.0,513.0,118.0,15.0,398.0,515.0
2,3,3,1,5614,946.0,133.0,53.0,137.0,53.0,64.0,113.0,77.0,61.0,42.0,30.0,147.0,60.0,31,81.0,21.0,16.0,6.0,3296.0,2853.0,29.0,319.0,74.0,62.0,15.0,126.0,627.0
2,3,3,2,7151,1695.0,241.0,83.0,228.0,124.0,142.0,177.0,154.0,126.0,47.0,59.0,185.0,46.0,56,157.0,59.0,30.0,12.0,3652.0,2916.0,45.0,512.0,89.0,123.0,12.0,213.0,640.0
2,3,4,1,7473,2497.0,255.0,121.0,393.0,173.0,215.0,309.0,272.0,115.0,64.0,58.0,266.0,57.0,75,185.0,68.0,28.0,18.0,2733.0,1992.0,61.0,530.0,145.0,101.0,6.0,360.0,508.0
2,3,4,2,5650,1859.0,236.0,106.0,287.0,117.0,176.0,210.0,211.0,99.0,26.0,25.0,130.0,31.0,49,157.0,51.0,31.0,13.0,2157.0,1775.0,40.0,187.0,48.0,50.0,12.0,250.0,384.0
2,4,5,1,1619,422.0,30.0,12.0,45.0,15.0,15.0,21.0,97.0,51.0,22.0,3.0,64.0,7.0,31,230.0,119.0,41.0,21.0,387.0,74.0,9.0,193.0,14.0,89.0,282.0,10.0,55.0
2,4,5,2,2458,835.0,68.0,24.0,101.0,45.0,65.0,52.0,161.0,70.0,41.0,22.0,130.0,31.0,39,310.0,112.0,58.0,33.0,414.0,67.0,18.0,182.0,6.0,78.0,336.0,46.0,84.0
2,4,5,3,3282,1423.0,165.0,56.0,184.0,73.0,134.0,132.0,251.0,57.0,44.0,42.0,133.0,37.0,36,290.0,120.0,59.0,28.0,426.0,83.0,22.0,191.0,19.0,62.0,248.0,125.0,109.0
2,4,7,1,5991,1439.0,88.0,40.0,129.0,52.0,119.0,105.0,300.0,179.0,81.0,23.0,423.0,80.0,126,769.0,337.0,148.0,48.0,1572.0,341.0,77.0,743.0,64.0,224.0,651.0,96.0,207.0
2,4,7,2,3572,1562.0,202.0,50.0,236.0,77.0,162.0,149.0,190.0,56.0,49.0,35.0,120.0,20.0,40,295.0,119.0,60.0,32.0,531.0,144.0,18.0,241.0,18.0,76.0,81.0,184.0,90.0
2,4,7,3,804,453.0,9.0,10.0,31.0,3.0,19.0,20.0,31.0,16.0,244.0,12.0,36.0,0.0,9,81.0,38.0,9.0,6.0,113.0,50.0,3.0,30.0,0.0,3.0,21.0,14.0,9.0
2,5,6,1,3128,1350.0,176.0,56.0,213.0,56.0,118.0,109.0,189.0,56.0,59.0,22.0,151.0,55.0,39,240.0,97.0,48.0,24.0,449.0,75.0,29.0,208.0,9.0,85.0,170.0,124.0,50.0
2,5,6,2,7217,3368.0,414.0,82.0,565.0,179.0,336.0,320.0,383.0,109.0,114.0,81.0,297.0,78.0,73,695.0,264.0,125.0,92.0,943.0,201.0,38.0,399.0,18.0,133.0,266.0,388.0,136.0
2,5,8,1,7739,3277.0,414.0,88.0,537.0,180.0,333.0,280.0,364.0,128.0,126.0,35.0,375.0,112.0,127,571.0,255.0,101.0,70.0,1253.0,227.0,34.0,728.0,12.0,336.0,417.0,383.0,178.0
2,5,8,2,7541,3814.0,536.0,135.0,584.0,218.0,337.0,446.0,443.0,98.0,122.0,42.0,201.0,45.0,49,494.0,201.0,75.0,60.0,903.0,226.0,46.0,411.0,25.0,139.0,101.0,457.0,165.0
2,5,8,3,2823,1298.0,139.0,61.0,204.0,55.0,108.0,109.0,175.0,20.0,121.0,24.0,112.0,9.0,39,294.0,122.0,57.0,28.0,440.0,128.0,15.0,178.0,14.0,55.0,86.0,101.0,62.0
2,5,8,4,1042,414.0,36.0,17.0,43.0,27.0,25.0,44.0,74.0,16.0,14.0,0.0,42.0,12.0,21,121.0,37.0,41.0,9.0,141.0,37.0,11.0,57.0,3.0,13.0,45.0,45.0,40.0
3,1,1,1,702,264.0,7.0,6.0,22.0,22.0,10.0,3.0,83.0,36.0,15.0,6.0,46.0,16.0,12,114.0,49.0,18.0,9.0,177.0,29.0,18.0,65.0,3.0,25.0,3.0,12.0,15.0
3,1,1,2,2834,527.0,13.0,15.0,25.0,9.0,10.0,21.0,261.0,38.0,24.0,6.0,116.0,36.0,37,519.0,234.0,56.0,54.0,1354.0,112.0,58.0,596.0,16.0,217.0,220.0,16.0,12.0
3,1,1,4,45,42.0,0.0,0.0,6.0,3.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,138,67.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,10.0,11.0,0.0,10.0,3.0,4,10.0,0.0,4.0,0.0,22.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0
3,2,2,9,2631,1099.0,113.0,92.0,67.0,84.0,29.0,42.0,309.0,73.0,86.0,36.0,89.0,16.0,16,309.0,125.0,40.0,26.0,498.0,89.0,32.0,177.0,9.0,53.0,42.0,193.0,59.0
3,2,2,10,1807,619.0,30.0,15.0,55.0,37.0,16.0,41.0,210.0,47.0,67.0,9.0,87.0,37.0,19,284.0,113.0,52.0,31.0,505.0,146.0,33.0,212.0,29.0,81.0,19.0,30.0,66.0
3,2,3,7,2485,859.0,25.0,29.0,46.0,23.0,37.0,9.0,369.0,67.0,39.0,25.0,115.0,24.0,25,662.0,314.0,70.0,131.0,667.0,144.0,24.0,241.0,22.0,112.0,26.0,30.0,54.0
3,3,4,5,2129,568.0,19.0,20.0,32.0,24.0,30.0,9.0,243.0,37.0,27.0,15.0,93.0,13.0,37,497.0,233.0,35.0,128.0,816.0,52.0,28.0,384.0,6.0,212.0,43.0,11.0,21.0
3,3,4,6,746,312.0,16.0,9.0,9.0,24.0,14.0,9.0,116.0,24.0,15.0,3.0,25.0,0.0,19,186.0,73.0,24.0,53.0,166.0,12.0,0.0,43.0,3.0,20.0,6.0,28.0,12.0
3,3,7,11,524,212.0,19.0,19.0,8.0,7.0,7.0,12.0,86.0,12.0,3.0,0.0,15.0,0.0,9,92.0,29.0,21.0,21.0,127.0,24.0,6.0,48.0,3.0,3.0,4.0,9.0,30.0
3,3,7,15,1666,367.0,27.0,3.0,15.0,28.0,12.0,19.0,95.0,45.0,22.0,7.0,70.0,18.0,15,231.0,66.0,18.0,12.0,750.0,79.0,18.0,373.0,27.0,126.0,39.0,13.0,44.0
3,3,7,16,33,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
3,4,5,8,946,286.0,38.0,7.0,18.0,9.0,12.0,6.0,114.0,27.0,7.0,12.0,28.0,4.0,9,178.0,57.0,14.0,57.0,350.0,179.0,9.0,59.0,18.0,13.0,18.0,13.0,76.0
3,4,5,12,1908,681.0,40.0,15.0,33.0,27.0,15.0,46.0,257.0,50.0,15.0,29.0,87.0,9.0,33,259.0,85.0,60.0,49.0,565.0,234.0,23.0,171.0,9.0,50.0,13.0,24.0,117.0
3,4,5,13,563,237.0,14.0,9.0,15.0,21.0,3.0,22.0,73.0,14.0,15.0,0.0,24.0,0.0,13,73.0,25.0,7.0,11.0,147.0,35.0,7.0,64.0,9.0,30.0,0.0,25.0,29.0
3,4,6,14,6151,2639.0,190.0,50.0,251.0,142.0,171.0,201.0,627.0,161.0,133.0,80.0,291.0,51.0,81,810.0,364.0,139.0,74.0,1142.0,222.0,87.0,471.0,46.0,183.0,134.0,230.0,162.0
3,4,8,18,6528,2721.0,194.0,90.0,333.0,152.0,159.0,170.0,705.0,150.0,146.0,56.0,269.0,61.0,49,914.0,364.0,179.0,69.0,1296.0,161.0,70.0,612.0,50.0,166.0,100.0,184.0,92.0
3,5,9,19,692,230.0,16.0,0.0,25.0,6.0,9.0,9.0,79.0,10.0,17.0,3.0,47.0,13.0,13,108.0,53.0,15.0,9.0,204.0,7.0,6.0,121.0,3.0,56.0,27.0,12.0,7.0
3,5,9,20,1216,650.0,32.0,18.0,41.0,34.0,30.0,30.0,181.0,62.0,27.0,12.0,46.0,0.0,13,162.0,56.0,28.0,18.0,159.0,36.0,7.0,86.0,4.0,35.0,21.0,30.0,15.0
3,5,9,23,2349,1033.0,53.0,43.0,173.0,38.0,55.0,66.0,238.0,80.0,82.0,21.0,108.0,15.0,42,348.0,132.0,72.0,43.0,390.0,71.0,27.0,143.0,0.0,55.0,69.0,66.0,56.0
3,5,9,24,1523,693.0,67.0,21.0,88.0,23.0,48.0,47.0,144.0,62.0,26.0,65.0,153.0,29.0,34,176.0,90.0,38.0,13.0,241.0,64.0,13.0,113.0,3.0,55.0,44.0,46.0,30.0
3,5,9,25,1941,799.0,74.0,13.0,91.0,42.0,45.0,52.0,130.0,54.0,127.0,25.0,96.0,37.0,22,253.0,96.0,29.0,28.0,423.0,42.0,12.0,217.0,6.0,122.0,81.0,24.0,49.0
3,5,10,17,975,322.0,10.0,18.0,30.0,10.0,12.0,9.0,75.0,24.0,65.0,3.0,43.0,15.0,16,202.0,94.0,32.0,29.0,289.0,23.0,6.0,205.0,6.0,142.0,50.0,25.0,10.0
3,5,10,21,871,313.0,0.0,16.0,23.0,13.0,11.0,20.0,104.0,34.0,29.0,9.0,84.0,16.0,21,174.0,111.0,12.0,9.0,183.0,18.0,18.0,65.0,3.0,24.0,41.0,0.0,18.0
3,5,10,22,518,166.0,9.0,12.0,9.0,6.0,7.0,9.0,79.0,0.0,0.0,0.0,19.0,7.0,6,99.0,46.0,21.0,7.0,141.0,21.0,0.0,72.0,0.0,22.0,30.0,3.0,9.0
3,6,11,26,4959,2374.0,285.0,51.0,309.0,130.0,196.0,218.0,328.0,102.0,130.0,43.0,159.0,22.0,41,513.0,199.0,72.0,41.0,722.0,147.0,51.0,359.0,28.0,122.0,62.0,256.0,90.0
3,6,11,31,3628,1904.0,286.0,51.0,307.0,153.0,134.0,243.0,192.0,50.0,83.0,29.0,92.0,12.0,22,271.0,128.0,53.0,9.0,314.0,77.0,34.0,137.0,9.0,38.0,38.0,269.0,31.0
3,6,12,27,3992,1886.0,180.0,82.0,324.0,140.0,146.0,230.0,230.0,55.0,63.0,24.0,84.0,9.0,38,397.0,185.0,66.0,37.0,461.0,103.0,38.0,160.0,24.0,35.0,111.0,222.0,59.0
3,6,12,28,3282,1468.0,113.0,43.0,232.0,77.0,150.0,93.0,228.0,91.0,71.0,43.0,113.0,27.0,25,341.0,140.0,48.0,40.0,493.0,82.0,31.0,227.0,20.0,61.0,171.0,104.0,53.0
3,6,13,32,7391,3556.0,422.0,126.0,581.0,252.0,318.0,415.0,406.0,77.0,118.0,70.0,178.0,19.0,43,642.0,317.0,95.0,48.0,808.0,173.0,62.0,372.0,16.0,159.0,79.0,582.0,114.0
3,6,14,29,1784,536.0,18.0,16.0,65.0,6.0,33.0,28.0,168.0,57.0,19.0,13.0,59.0,9.0,6,237.0,75.0,61.0,20.0,439.0,87.0,18.0,165.0,3.0,83.0,256.0,27.0,33.0
3,6,14,30,1737,376.0,13.0,18.0,28.0,6.0,9.0,21.0,61.0,87.0,63.0,6.0,125.0,40.0,47,143.0,54.0,15.0,18.0,834.0,28.0,15.0,535.0,18.0,279.0,94.0,12.0,13.0
3,6,14,34,1924,828.0,75.0,34.0,124.0,42.0,56.0,80.0,126.0,39.0,46.0,6.0,50.0,10.0,25,207.0,93.0,59.0,6.0,273.0,54.0,28.0,119.0,12.0,51.0,56.0,96.0,24.0
3,6,14,35,1202,446.0,32.0,3.0,75.0,19.0,37.0,32.0,77.0,27.0,19.0,15.0,44.0,16.0,10,139.0,67.0,23.0,8.0,171.0,28.0,6.0,82.0,4.0,36.0,124.0,65.0,33.0
3,6,14,41,755,298.0,20.0,0.0,36.0,10.0,28.0,24.0,69.0,24.0,12.0,12.0,44.0,3.0,13,108.0,27.0,54.0,0.0,34.0,12.0,0.0,10.0,0.0,7.0,22.0,42.0,30.0
3,7,15,36,4217,1874.0,261.0,71.0,298.0,125.0,172.0,211.0,145.0,45.0,68.0,41.0,101.0,21.0,21,329.0,148.0,69.0,22.0,412.0,108.0,43.0,138.0,16.0,33.0,49.0,421.0,58.0
3,7,15,37,5665,2682.0,324.0,110.0,382.0,171.0,220.0,335.0,218.0,74.0,75.0,40.0,125.0,18.0,27,580.0,270.0,98.0,27.0,590.0,108.0,57.0,258.0,21.0,53.0,60.0,527.0,72.0
3,7,16,33,1005,297.0,39.0,13.0,27.0,16.0,9.0,24.0,57.0,19.0,17.0,0.0,9.0,3.0,6,188.0,91.0,28.0,21.0,236.0,47.0,6.0,87.0,6.0,41.0,41.0,46.0,18.0
3,7,16,38,5806,2773.0,420.0,106.0,364.0,188.0,260.0,285.0,303.0,135.0,56.0,28.0,114.0,21.0,26,527.0,246.0,101.0,46.0,652.0,156.0,50.0,257.0,12.0,86.0,186.0,392.0,73.0
3,7,16,39,3577,1689.0,216.0,69.0,196.0,142.0,107.0,201.0,241.0,32.0,63.0,12.0,87.0,18.0,26,334.0,150.0,70.0,19.0,428.0,98.0,29.0,215.0,27.0,85.0,89.0,266.0,53.0
4,1,1,1,5307,1809.0,25.0,45.0,94.0,26.0,47.0,55.0,1016.0,118.0,110.0,89.0,445.0,64.0,98,525.0,211.0,90.0,66.0,1880.0,764.0,197.0,617.0,100.0,175.0,56.0,60.0,248.0
4,1,1,2,349,118.0,4.0,0.0,7.0,3.0,4.0,3.0,45.0,9.0,25.0,0.0,62.0,6.0,45,41.0,11.0,3.0,3.0,98.0,24.0,6.0,56.0,10.0,9.0,8.0,0.0,14.0
4,1,1,3,4415,1082.0,10.0,31.0,33.0,9.0,12.0,9.0,641.0,136.0,63.0,33.0,267.0,32.0,109,651.0,230.0,153.0,90.0,1895.0,797.0,97.0,733.0,178.0,216.0,59.0,12.0,400.0
4,2,2,4,70,30.0,0.0,0.0,6.0,0.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,0,3.0,0.0,0.0,0.0,21.0,4.0,3.0,14.0,0.0,0.0,0.0,0.0,6.0
4,2,2,5,324,102.0,15.0,0.0,10.0,9.0,0.0,13.0,21.0,6.0,6.0,3.0,19.0,13.0,3,25.0,10.0,6.0,0.0,75.0,18.0,18.0,18.0,0.0,0.0,0.0,18.0,12.0
