id,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01044203,16058,100.0,9636.0,60.0,9705.0,60.4,6422.0,40.0,3283.0,20.4,6353.0,39.6,16058,879.0,1151.0,373.0,2121.0,5769.0,1941.0,1688.0,2136.0,7578.0,6353.0,9636,650.0,971.0,325.0,1264.0,3384.0,1306.0,844.0,892.0,4481.0,6353.0,9636,3105.0,199.0,274.0,220.0,67.0,118.0,113.0,697.0,686.0,260.0,84.0,677.0,175.0,257,419.0,171.0,68.0,30.0,4051.0,2465.0,76.0,1103.0,342.0,230.0,76.0,139.0,537.0
02010101,6482,100.0,4568.0,70.5,3802.0,58.6547361925332,1914.0,29.5279234804073,1888.0,29.1,2680.0,41.3,6482,377.0,537.0,165.0,937.0,2340.0,846.0,650.0,630.0,2979.0,2680.0,4568,325.0,489.0,149.0,618.0,1688.0,628.0,391.0,280.0,2153.0,2680.0,4568,911.0,59.0,49.0,106.0,41.0,45.0,53.0,175.0,129.0,43.0,43.0,190.0,52.0,49,432.0,186.0,72.0,40.0,2021.0,885.0,115.0,812.0,249.0,152.0,39.0,50.0,365.0
02010102,13770,100.0,9442.0,68.6,9112.0,66.1728395061728,4328.0,31.4306463326071,4784.0,34.7,4658.0,33.8,13770,905.0,1403.0,470.0,1863.0,4159.0,1777.0,1441.0,1752.0,6873.0,4658.0,9442,763.0,1272.0,437.0,1130.0,2896.0,1289.0,820.0,835.0,4746.0,4658.0,9442,1545.0,119.0,133.0,176.0,57.0,84.0,103.0,292.0,188.0,56.0,78.0,341.0,112.0,93,628.0,241.0,117.0,27.0,5132.0,2921.0,80.0,1845.0,633.0,330.0,46.0,181.0,1095.0
02010103,15183,100.0,10751.0,70.8,9746.0,64.1902127379306,4432.0,29.1905420536126,5314.0,35.0,5437.0,35.8,15183,988.0,1493.0,510.0,1924.0,4445.0,2185.0,1676.0,1962.0,7491.0,5437.0,10751,885.0,1362.0,459.0,1194.0,3333.0,1624.0,963.0,931.0,5227.0,5437.0,10751,1342.0,96.0,94.0,164.0,76.0,83.0,67.0,309.0,182.0,37.0,31.0,272.0,89.0,103,326.0,116.0,70.0,27.0,6827.0,5345.0,61.0,1088.0,289.0,252.0,54.0,58.0,1423.0
02010104,5095,100.0,3291.0,64.6,3472.0,68.1452404317959,1804.0,35.4072620215898,1668.0,32.7,1623.0,31.9,5095,295.0,542.0,168.0,600.0,1493.0,702.0,640.0,655.0,2529.0,1623.0,3291,241.0,452.0,147.0,361.0,986.0,465.0,340.0,299.0,1592.0,1623.0,3291,479.0,50.0,51.0,54.0,19.0,42.0,45.0,57.0,67.0,22.0,12.0,72.0,42.0,15,45.0,19.0,3.0,0.0,2035.0,1473.0,23.0,505.0,166.0,90.0,6.0,54.0,413.0
02020201,1860,100.0,719.0,38.7,1447.0,77.7956989247312,1141.0,61.3440860215054,306.0,16.5,413.0,22.2,1860,192.0,170.0,22.0,126.0,711.0,193.0,193.0,253.0,938.0,413.0,719,90.0,100.0,13.0,73.0,301.0,67.0,30.0,45.0,342.0,413.0,719,240.0,40.0,3.0,17.0,13.0,15.0,24.0,28.0,10.0,14.0,6.0,12.0,0.0,3,77.0,33.0,15.0,3.0,147.0,60.0,19.0,50.0,4.0,0.0,0.0,25.0,31.0
02020202,6037,100.0,2683.0,44.4,4326.0,71.6581083319529,3354.0,55.5573960576445,972.0,16.1,1711.0,28.3,6037,371.0,491.0,165.0,691.0,2032.0,871.0,748.0,668.0,2934.0,1711.0,2683,204.0,256.0,91.0,361.0,978.0,350.0,213.0,230.0,1291.0,1711.0,2683,923.0,103.0,55.0,132.0,43.0,57.0,98.0,127.0,45.0,42.0,63.0,144.0,34.0,29,122.0,48.0,13.0,13.0,900.0,395.0,21.0,436.0,107.0,135.0,6.0,137.0,152.0
02020203,10965,100.0,4411.0,40.2,8246.0,75.202918376653,6554.0,59.7720018239854,1692.0,15.4,2719.0,24.8,10965,736.0,751.0,180.0,1043.0,4122.0,1566.0,1382.0,1185.0,5365.0,2719.0,4411,384.0,387.0,104.0,512.0,1792.0,567.0,388.0,277.0,2142.0,2719.0,4411,1753.0,185.0,100.0,326.0,87.0,139.0,185.0,252.0,57.0,33.0,85.0,248.0,49.0,77,151.0,72.0,30.0,9.0,1159.0,588.0,34.0,406.0,89.0,114.0,15.0,231.0,189.0
02020204,12657,100.0,5504.0,43.5,9151.0,72.2999130915699,7153.0,56.5141818756419,1998.0,15.8,3506.0,27.7,12657,769.0,812.0,266.0,1271.0,4820.0,1788.0,1630.0,1301.0,6123.0,3506.0,5504,409.0,436.0,161.0,608.0,2303.0,668.0,494.0,425.0,2622.0,3506.0,5504,2155.0,243.0,134.0,296.0,87.0,186.0,212.0,314.0,90.0,91.0,97.0,328.0,51.0,116,255.0,98.0,61.0,24.0,1570.0,905.0,74.0,463.0,92.0,117.0,27.0,241.0,232.0
02020205,15140,100.0,6417.0,42.4,11204.0,74.002642007926,8723.0,57.6155878467635,2481.0,16.4,3936.0,26.0,15140,824.0,951.0,318.0,1757.0,5160.0,2326.0,2141.0,1663.0,7541.0,3936.0,6417,418.0,521.0,171.0,951.0,2398.0,893.0,524.0,541.0,3185.0,3936.0,6417,2289.0,307.0,135.0,318.0,144.0,198.0,245.0,231.0,50.0,92.0,107.0,259.0,39.0,50,203.0,95.0,33.0,10.0,1869.0,1273.0,79.0,394.0,107.0,93.0,9.0,539.0,403.0
02020206,18988,100.0,8998.0,47.4,13643.0,71.8506425110596,9990.0,52.6121761112282,3653.0,19.2,5345.0,28.1,18988,1255.0,1420.0,426.0,1789.0,7193.0,2688.0,2266.0,1951.0,9442.0,5345.0,8998,679.0,865.0,314.0,961.0,3645.0,1206.0,692.0,636.0,4398.0,5345.0,8998,3206.0,415.0,134.0,455.0,187.0,221.0,344.0,399.0,250.0,99.0,104.0,400.0,101.0,117,255.0,106.0,41.0,13.0,3178.0,1885.0,57.0,1069.0,513.0,118.0,15.0,398.0,515.0
02030301,8893,100.0,5614.0,63.1,5538.0,62.2736984144833,3279.0,36.8716968402114,2259.0,25.4,3355.0,37.7,8893,402.0,668.0,265.0,976.0,3010.0,1424.0,1111.0,1037.0,4259.0,3355.0,5614,288.0,515.0,215.0,628.0,1806.0,875.0,572.0,715.0,2734.0,3355.0,5614,946.0,133.0,53.0,137.0,53.0,64.0,113.0,77.0,61.0,42.0,30.0,147.0,60.0,31,81.0,21.0,16.0,6.0,3296.0,2853.0,29.0,319.0,74.0,62.0,15.0,126.0,627.0
02030302,13096,100.0,7151.0,54.6,8806.0,67.2419059254734,5945.0,45.395540623091,2861.0,21.8,4290.0,32.8,13096,729.0,980.0,304.0,1437.0,4671.0,1945.0,1611.0,1419.0,6316.0,4290.0,7151,463.0,680.0,224.0,817.0,2636.0,1012.0,638.0,681.0,3433.0,4290.0,7151,1695.0,241.0,83.0,228.0,124.0,142.0,177.0,154.0,126.0,47.0,59.0,185.0,46.0,56,157.0,59.0,30.0,12.0,3652.0,2916.0,45.0,512.0,89.0,123.0,12.0,213.0,640.0
02030401,15168,100.0,7473.0,49.3,10361.0,68.3082805907173,7695.0,50.7318037974684,2666.0,17.6,4807.0,31.7,15168,849.0,1037.0,313.0,1429.0,6152.0,2284.0,1711.0,1393.0,7302.0,4807.0,7473,429.0,629.0,232.0,831.0,3190.0,1037.0,537.0,588.0,3556.0,4807.0,7473,2497.0,255.0,121.0,393.0,173.0,215.0,309.0,272.0,115.0,64.0,58.0,266.0,57.0,75,185.0,68.0,28.0,18.0,2733.0,1992.0,61.0,530.0,145.0,101.0,6.0,360.0,508.0
02030402,11017,100.0,5650.0,51.3,7337.0,66.5970772442589,5367.0,48.715621312517,1970.0,17.9,3680.0,33.4,11017,642.0,690.0,207.0,1130.0,4559.0,1591.0,1249.0,949.0,5243.0,3680.0,5650,341.0,432.0,149.0,657.0,2338.0,738.0,460.0,535.0,2663.0,3680.0,5650,1859.0,236.0,106.0,287.0,117.0,176.0,210.0,211.0,99.0,26.0,25.0,130.0,31.0,49,157.0,51.0,31.0,13.0,2157.0,1775.0,40.0,187.0,48.0,50.0,12.0,250.0,384.0
02040501,5427,100.0,1619.0,29.8,4544.0,83.7295006449235,3808.0,70.1676801179289,736.0,13.6,883.0,16.3,5427,250.0,392.0,100.0,435.0,1202.0,626.0,705.0,1717.0,2863.0,883.0,1619,156.0,216.0,49.0,203.0,523.0,192.0,134.0,146.0,848.0,883.0,1619,422.0,30.0,12.0,45.0,15.0,15.0,21.0,97.0,51.0,22.0,3.0,64.0,7.0,31,230.0,119.0,41.0,21.0,387.0,74.0,9.0,193.0,14.0,89.0,282.0,10.0,55.0
02040502,7558,100.0,2458.0,32.5,5982.0,79.1479227308812,5100.0,67.4781688277322,882.0,11.7,1576.0,20.9,7558,491.0,429.0,121.0,715.0,2913.0,849.0,733.0,1307.0,3834.0,1576.0,2458,240.0,239.0,60.0,313.0,1115.0,229.0,117.0,145.0,1213.0,1576.0,2458,835.0,68.0,24.0,101.0,45.0,65.0,52.0,161.0,70.0,41.0,22.0,130.0,31.0,39,310.0,112.0,58.0,33.0,414.0,67.0,18.0,182.0,6.0,78.0,336.0,46.0,84.0
02040503,11351,100.0,3282.0,28.9,9199.0,81.0413179455555,8069.0,71.0862479076733,1130.0,10.0,2152.0,19.0,11351,842.0,682.0,134.0,976.0,5050.0,1414.0,935.0,1318.0,5649.0,2152.0,3282,356.0,233.0,50.0,409.0,1681.0,285.0,140.0,128.0,1622.0,2152.0,3282,1423.0,165.0,56.0,184.0,73.0,134.0,132.0,251.0,57.0,44.0,42.0,133.0,37.0,36,290.0,120.0,59.0,28.0,426.0,83.0,22.0,191.0,19.0,62.0,248.0,125.0,109.0
02040701,13406,100.0,5991.0,44.7,9465.0,70.6027152021483,7415.0,55.3110547516038,2050.0,15.3,3941.0,29.4,13406,821.0,775.0,225.0,1683.0,4654.0,1352.0,1292.0,2604.0,6770.0,3941.0,5991,564.0,516.0,152.0,1095.0,2479.0,549.0,335.0,301.0,2899.0,3941.0,5991,1439.0,88.0,40.0,129.0,52.0,119.0,105.0,300.0,179.0,81.0,23.0,423.0,80.0,126,769.0,337.0,148.0,48.0,1572.0,341.0,77.0,743.0,64.0,224.0,651.0,96.0,207.0
02040702,11314,100.0,3572.0,31.6,8774.0,77.5499381297508,7742.0,68.4284956690826,1032.0,9.1,2540.0,22.5,11314,585.0,699.0,156.0,1359.0,4819.0,1474.0,985.0,1237.0,5428.0,2540.0,3572,240.0,219.0,51.0,860.0,1699.0,262.0,133.0,108.0,1664.0,2540.0,3572,1562.0,202.0,50.0,236.0,77.0,162.0,149.0,190.0,56.0,49.0,35.0,120.0,20.0,40,295.0,119.0,60.0,32.0,531.0,144.0,18.0,241.0,18.0,76.0,81.0,184.0,90.0
02040703,1160,100.0,804.0,69.3,454.0,39.1379310344828,356.0,30.6896551724138,98.0,8.4,706.0,60.9,1160,96.0,99.0,25.0,195.0,571.0,69.0,61.0,44.0,514.0,706.0,804,87.0,92.0,22.0,144.0,366.0,37.0,37.0,19.0,363.0,706.0,804,453.0,9.0,10.0,31.0,3.0,19.0,20.0,31.0,16.0,244.0,12.0,36.0,0.0,9,81.0,38.0,9.0,6.0,113.0,50.0,3.0,30.0,0.0,3.0,21.0,14.0,9.0
02050601,9268,100.0,3128.0,33.8,7057.0,76.1437203280104,6140.0,66.2494605092792,917.0,9.9,2211.0,23.9,9268,633.0,512.0,90.0,961.0,4903.0,1029.0,653.0,487.0,4355.0,2211.0,3128,261.0,221.0,36.0,418.0,1766.0,217.0,155.0,54.0,1509.0,2211.0,3128,1350.0,176.0,56.0,213.0,56.0,118.0,109.0,189.0,56.0,59.0,22.0,151.0,55.0,39,240.0,97.0,48.0,24.0,449.0,75.0,29.0,208.0,9.0,85.0,170.0,124.0,50.0
02050602,21899,100.0,7217.0,33.0,16861.0,76.9943833051738,14682.0,67.0441572674551,2179.0,10.0,5038.0,23.0,21899,1557.0,1480.0,347.0,1970.0,11158.0,2851.0,1428.0,1108.0,10553.0,5038.0,7217,649.0,509.0,109.0,865.0,4035.0,601.0,249.0,200.0,3525.0,5038.0,7217,3368.0,414.0,82.0,565.0,179.0,336.0,320.0,383.0,109.0,114.0,81.0,297.0,78.0,73,695.0,264.0,125.0,92.0,943.0,201.0,38.0,399.0,18.0,133.0,266.0,388.0,136.0
02050801,20636,100.0,7739.0,37.5,15062.0,72.9889513471603,12897.0,62.4975770498159,2165.0,10.5,5574.0,27.0,20636,1385.0,1288.0,300.0,2243.0,10896.0,2369.0,1232.0,923.0,9842.0,5574.0,7739,670.0,555.0,153.0,1084.0,4263.0,625.0,265.0,124.0,3730.0,5574.0,7739,3277.0,414.0,88.0,537.0,180.0,333.0,280.0,364.0,128.0,126.0,35.0,375.0,112.0,127,571.0,255.0,101.0,70.0,1253.0,227.0,34.0,728.0,12.0,336.0,417.0,383.0,178.0
02050802,21625,100.0,7541.0,34.9,16099.0,74.4462427745665,14084.0,65.128323699422,2015.0,9.3,5526.0,25.6,21625,1429.0,1235.0,253.0,2278.0,11685.0,2747.0,1235.0,763.0,10236.0,5526.0,7541,554.0,402.0,68.0,1119.0,4522.0,528.0,234.0,114.0,3577.0,5526.0,7541,3814.0,536.0,135.0,584.0,218.0,337.0,446.0,443.0,98.0,122.0,42.0,201.0,45.0,49,494.0,201.0,75.0,60.0,903.0,226.0,46.0,411.0,25.0,139.0,101.0,457.0,165.0
02050803,7719,100.0,2823.0,36.6,5702.0,73.8696722373364,4896.0,63.4279051690634,806.0,10.4,2017.0,26.1,7719,540.0,384.0,93.0,889.0,4000.0,787.0,506.0,520.0,3629.0,2017.0,2823,266.0,133.0,33.0,443.0,1597.0,205.0,81.0,65.0,1299.0,2017.0,2823,1298.0,139.0,61.0,204.0,55.0,108.0,109.0,175.0,20.0,121.0,24.0,112.0,9.0,39,294.0,122.0,57.0,28.0,440.0,128.0,15.0,178.0,14.0,55.0,86.0,101.0,62.0
02050804,4672,100.0,1042.0,22.3,4167.0,89.1909246575342,3630.0,77.6969178082192,537.0,11.5,505.0,10.8,4672,509.0,436.0,97.0,205.0,1718.0,746.0,423.0,538.0,2315.0,505.0,1042,182.0,119.0,25.0,55.0,433.0,109.0,48.0,71.0,535.0,505.0,1042,414.0,36.0,17.0,43.0,27.0,25.0,44.0,74.0,16.0,14.0,0.0,42.0,12.0,21,121.0,37.0,41.0,9.0,141.0,37.0,11.0,57.0,3.0,13.0,45.0,45.0,40.0
03010101,4259,100.0,702.0,16.5,3803.0,89.3,3557.0,83.5,246.0,5.8,456.0,10.7,4259,366.0,360.0,71.0,291.0,1358.0,583.0,541.0,689.0,2046.0,456.0,702,64.0,68.0,3.0,88.0,309.0,78.0,42.0,50.0,283.0,456.0,702,264.0,7.0,6.0,22.0,22.0,10.0,3.0,83.0,36.0,15.0,6.0,46.0,16.0,12,114.0,49.0,18.0,9.0,177.0,29.0,18.0,65.0,3.0,25.0,3.0,12.0,15.0
03010102,12606,100.0,2834.0,22.5,10419.0,82.7,9772.0,77.5,647.0,5.1,2187.0,17.3,12606,910.0,1096.0,323.0,1198.0,3183.0,1288.0,1453.0,3155.0,6457.0,2187.0,2834,379.0,350.0,85.0,508.0,967.0,234.0,130.0,181.0,1239.0,2187.0,2834,527.0,13.0,15.0,25.0,9.0,10.0,21.0,261.0,38.0,24.0,6.0,116.0,36.0,37,519.0,234.0,56.0,54.0,1354.0,112.0,58.0,596.0,16.0,217.0,220.0,16.0,12.0
03010104,229,100.0,45.0,19.7,202.0,88.2,184.0,80.3,18.0,7.9,27.0,11.8,229,12.0,24.0,9.0,30.0,78.0,44.0,25.0,7.0,93.0,27.0,45,0.0,9.0,3.0,6.0,24.0,0.0,3.0,0.0,18.0,27.0,45,42.0,0.0,0.0,6.0,3.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03020203,2064,100.0,138.0,6.7,2002.0,97.0,1926.0,93.3,76.0,3.7,62.0,3.0,2064,87.0,186.0,53.0,106.0,360.0,353.0,373.0,546.0,1017.0,62.0,138,6.0,24.0,7.0,16.0,40.0,16.0,10.0,19.0,53.0,62.0,138,67.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,10.0,11.0,0.0,10.0,3.0,4,10.0,0.0,4.0,0.0,22.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0
03020209,15170,100.0,2631.0,17.3,13643.0,89.9,12539.0,82.7,1104.0,7.3,1527.0,10.1,15170,954.0,1498.0,444.0,1309.0,3685.0,2577.0,2064.0,2639.0,7848.0,1527.0,2631,256.0,345.0,90.0,490.0,846.0,302.0,138.0,164.0,1371.0,1527.0,2631,1099.0,113.0,92.0,67.0,84.0,29.0,42.0,309.0,73.0,86.0,36.0,89.0,16.0,16,309.0,125.0,40.0,26.0,498.0,89.0,32.0,177.0,9.0,53.0,42.0,193.0,59.0
03020210,11472,100.0,1807.0,15.8,10448.0,91.1,9665.0,84.2,783.0,6.8,1024.0,8.9,11472,813.0,1143.0,313.0,771.0,3022.0,1907.0,1539.0,1964.0,5856.0,1024.0,1807,238.0,267.0,56.0,179.0,602.0,208.0,104.0,153.0,926.0,1024.0,1807,619.0,30.0,15.0,55.0,37.0,16.0,41.0,210.0,47.0,67.0,9.0,87.0,37.0,19,284.0,113.0,52.0,31.0,505.0,146.0,33.0,212.0,29.0,81.0,19.0,30.0,66.0
03020307,18259,100.0,2485.0,13.6,17211.0,94.3,15774.0,86.4,1437.0,7.9,1048.0,5.7,18259,1239.0,1838.0,523.0,1191.0,4291.0,2982.0,2909.0,3286.0,9304.0,1048.0,2485,287.0,387.0,98.0,186.0,696.0,329.0,216.0,286.0,1276.0,1048.0,2485,859.0,25.0,29.0,46.0,23.0,37.0,9.0,369.0,67.0,39.0,25.0,115.0,24.0,25,662.0,314.0,70.0,131.0,667.0,144.0,24.0,241.0,22.0,112.0,26.0,30.0,54.0
03030405,11444,100.0,2129.0,18.6,10213.0,89.2,9315.0,81.4,898.0,7.8,1231.0,10.8,11444,1045.0,1185.0,327.0,889.0,3267.0,1474.0,1385.0,1872.0,5924.0,1231.0,2129,360.0,309.0,63.0,225.0,695.0,182.0,137.0,158.0,1031.0,1231.0,2129,568.0,19.0,20.0,32.0,24.0,30.0,9.0,243.0,37.0,27.0,15.0,93.0,13.0,37,497.0,233.0,35.0,128.0,816.0,52.0,28.0,384.0,6.0,212.0,43.0,11.0,21.0
03030406,8235,100.0,746.0,9.1,7913.0,96.1,7489.0,90.9,424.0,5.1,322.0,3.9,8235,388.0,714.0,223.0,536.0,1536.0,1361.0,1553.0,1924.0,4183.0,322.0,746,79.0,103.0,18.0,61.0,219.0,99.0,49.0,118.0,398.0,322.0,746,312.0,16.0,9.0,9.0,24.0,14.0,9.0,116.0,24.0,15.0,3.0,25.0,0.0,19,186.0,73.0,24.0,53.0,166.0,12.0,0.0,43.0,3.0,20.0,6.0,28.0,12.0
03030711,6875,100.0,524.0,7.6,6674.0,97.1,6351.0,92.4,323.0,4.7,201.0,2.9,6875,351.0,654.0,178.0,396.0,1258.0,1149.0,1264.0,1625.0,3466.0,201.0,524,60.0,92.0,30.0,45.0,129.0,52.0,43.0,73.0,283.0,201.0,524,212.0,19.0,19.0,8.0,7.0,7.0,12.0,86.0,12.0,3.0,0.0,15.0,0.0,9,92.0,29.0,21.0,21.0,127.0,24.0,6.0,48.0,3.0,3.0,4.0,9.0,30.0
03030715,7869,100.0,1666.0,21.2,6690.0,85.0,6203.0,78.8,487.0,6.2,1179.0,15.0,7869,492.0,679.0,205.0,680.0,1780.0,1264.0,1210.0,1559.0,3799.0,1179.0,1666,223.0,240.0,64.0,275.0,519.0,164.0,82.0,99.0,721.0,1179.0,1666,367.0,27.0,3.0,15.0,28.0,12.0,19.0,95.0,45.0,22.0,7.0,70.0,18.0,15,231.0,66.0,18.0,12.0,750.0,79.0,18.0,373.0,27.0,126.0,39.0,13.0,44.0
03030716,1120,100.0,33.0,2.9,1111.0,99.2,1087.0,97.1,24.0,2.1,9.0,0.8,1120,38.0,70.0,38.0,43.0,165.0,181.0,228.0,357.0,568.0,9.0,33,6.0,3.0,3.0,3.0,9.0,6.0,3.0,0.0,21.0,9.0,33,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
03040508,4551,100.0,946.0,20.8,4251.0,93.4,3605.0,79.2,646.0,14.2,300.0,6.6,4551,264.0,490.0,150.0,397.0,904.0,842.0,745.0,759.0,2287.0,300.0,946,98.0,160.0,47.0,78.0,223.0,137.0,91.0,112.0,475.0,300.0,946,286.0,38.0,7.0,18.0,9.0,12.0,6.0,114.0,27.0,7.0,12.0,28.0,4.0,9,178.0,57.0,14.0,57.0,350.0,179.0,9.0,59.0,18.0,13.0,18.0,13.0,76.0
03040512,10354,100.0,1908.0,18.4,9403.0,90.8,8446.0,81.6,957.0,9.2,951.0,9.2,10354,586.0,839.0,282.0,853.0,2380.0,1683.0,1462.0,2269.0,5359.0,951.0,1908,232.0,259.0,66.0,226.0,630.0,229.0,121.0,145.0,963.0,951.0,1908,681.0,40.0,15.0,33.0,27.0,15.0,46.0,257.0,50.0,15.0,29.0,87.0,9.0,33,259.0,85.0,60.0,49.0,565.0,234.0,23.0,171.0,9.0,50.0,13.0,24.0,117.0
03040513,3424,100.0,563.0,16.4,3153.0,92.1,2861.0,83.6,292.0,8.5,271.0,7.9,3424,158.0,388.0,113.0,300.0,661.0,595.0,498.0,711.0,1769.0,271.0,563,66.0,95.0,21.0,73.0,161.0,66.0,35.0,46.0,257.0,271.0,563,237.0,14.0,9.0,15.0,21.0,3.0,22.0,73.0,14.0,15.0,0.0,24.0,0.0,13,73.0,25.0,7.0,11.0,147.0,35.0,7.0,64.0,9.0,30.0,0.0,25.0,29.0
03040614,37024,100.0,6151.0,16.6,33629.0,90.8,30873.0,83.4,2756.0,7.4,3395.0,9.2,37024,2666.0,3758.0,927.0,2723.0,10925.0,5611.0,3951.0,6463.0,19618.0,3395.0,6151,774.0,796.0,197.0,638.0,2349.0,646.0,315.0,436.0,3126.0,3395.0,6151,2639.0,190.0,50.0,251.0,142.0,171.0,201.0,627.0,161.0,133.0,80.0,291.0,51.0,81,810.0,364.0,139.0,74.0,1142.0,222.0,87.0,471.0,46.0,183.0,134.0,230.0,162.0
03040818,35345,100.0,6528.0,18.5,31211.0,88.3,28817.0,81.5,2394.0,6.8,4134.0,11.7,35345,2301.0,2796.0,722.0,2668.0,11733.0,5113.0,4009.0,6003.0,18456.0,4134.0,6528,757.0,669.0,143.0,711.0,2892.0,621.0,333.0,402.0,3251.0,4134.0,6528,2721.0,194.0,90.0,333.0,152.0,159.0,170.0,705.0,150.0,146.0,56.0,269.0,61.0,49,914.0,364.0,179.0,69.0,1296.0,161.0,70.0,612.0,50.0,166.0,100.0,184.0,92.0
03050919,5140,100.0,692.0,13.5,4662.0,90.7,4448.0,86.5,214.0,4.2,478.0,9.3,5140,324.0,349.0,106.0,428.0,1385.0,779.0,675.0,1094.0,2664.0,478.0,692,87.0,87.0,30.0,98.0,233.0,64.0,34.0,59.0,320.0,478.0,692,230.0,16.0,0.0,25.0,6.0,9.0,9.0,79.0,10.0,17.0,3.0,47.0,13.0,13,108.0,53.0,15.0,9.0,204.0,7.0,6.0,121.0,3.0,56.0,27.0,12.0,7.0
03050920,7517,100.0,1216.0,16.2,6804.0,90.5,6301.0,83.8,503.0,6.7,713.0,9.5,7517,490.0,714.0,164.0,505.0,2251.0,1104.0,843.0,1446.0,3950.0,713.0,1216,157.0,165.0,24.0,98.0,489.0,143.0,60.0,80.0,598.0,713.0,1216,650.0,32.0,18.0,41.0,34.0,30.0,30.0,181.0,62.0,27.0,12.0,46.0,0.0,13,162.0,56.0,28.0,18.0,159.0,36.0,7.0,86.0,4.0,35.0,21.0,30.0,15.0
03050923,9762,100.0,2349.0,24.1,8200.0,84.0,7413.0,75.9,787.0,8.1,1562.0,16.0,9762,759.0,724.0,184.0,831.0,4058.0,1332.0,947.0,927.0,4739.0,1562.0,2349,271.0,192.0,57.0,307.0,1146.0,205.0,102.0,69.0,1099.0,1562.0,2349,1033.0,53.0,43.0,173.0,38.0,55.0,66.0,238.0,80.0,82.0,21.0,108.0,15.0,42,348.0,132.0,72.0,43.0,390.0,71.0,27.0,143.0,0.0,55.0,69.0,66.0,56.0
03050924,6287,100.0,1523.0,24.2,5245.0,83.4,4764.0,75.8,481.0,7.7,1042.0,16.6,6287,498.0,602.0,139.0,579.0,2426.0,913.0,626.0,504.0,3081.0,1042.0,1523,158.0,156.0,37.0,203.0,695.0,143.0,84.0,47.0,741.0,1042.0,1523,693.0,67.0,21.0,88.0,23.0,48.0,47.0,144.0,62.0,26.0,65.0,153.0,29.0,34,176.0,90.0,38.0,13.0,241.0,64.0,13.0,113.0,3.0,55.0,44.0,46.0,30.0
03050925,9822,100.0,1941.0,19.8,8575.0,87.3,7881.0,80.2,694.0,7.1,1247.0,12.7,9822,741.0,1037.0,303.0,773.0,3183.0,1583.0,1025.0,1177.0,5078.0,1247.0,1941,239.0,263.0,71.0,249.0,745.0,201.0,104.0,69.0,982.0,1247.0,1941,799.0,74.0,13.0,91.0,42.0,45.0,52.0,130.0,54.0,127.0,25.0,96.0,37.0,22,253.0,96.0,29.0,28.0,423.0,42.0,12.0,217.0,6.0,122.0,81.0,24.0,49.0
03051017,4249,100.0,975.0,22.9,3576.0,84.2,3274.0,77.1,302.0,7.1,673.0,15.8,4249,223.0,315.0,66.0,467.0,1303.0,665.0,617.0,593.0,2049.0,673.0,975,61.0,83.0,6.0,208.0,387.0,92.0,71.0,67.0,416.0,673.0,975,322.0,10.0,18.0,30.0,10.0,12.0,9.0,75.0,24.0,65.0,3.0,43.0,15.0,16,202.0,94.0,32.0,29.0,289.0,23.0,6.0,205.0,6.0,142.0,50.0,25.0,10.0
