district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
6,1,1,1,1860,145.0,235.0,69.0,205.0,495.0,273.0,209.0,229.0,959.0,949.0
6,1,1,2,3209,267.0,359.0,98.0,320.0,1030.0,441.0,358.0,336.0,1685.0,1724.0
6,1,1,3,2077,173.0,200.0,60.0,249.0,674.0,300.0,170.0,251.0,1068.0,1071.0
6,1,2,4,2414,189.0,277.0,76.0,273.0,715.0,345.0,257.0,282.0,1212.0,1191.0
6,1,2,5,3212,276.0,355.0,79.0,349.0,1025.0,504.0,306.0,318.0,1628.0,1675.0
6,1,2,6,2347,195.0,249.0,65.0,239.0,735.0,310.0,223.0,331.0,1196.0,1224.0
6,1,2,7,2755,240.0,298.0,86.0,303.0,910.0,348.0,298.0,272.0,1398.0,1461.0
6,1,2,8,2144,170.0,202.0,48.0,182.0,737.0,282.0,253.0,270.0,1094.0,1108.0
6,1,2,9,3287,302.0,336.0,89.0,319.0,1105.0,436.0,349.0,351.0,1691.0,1762.0
6,1,2,10,1387,131.0,128.0,40.0,126.0,432.0,214.0,165.0,151.0,710.0,749.0
6,2,3,1,1205,116.0,136.0,46.0,109.0,356.0,161.0,132.0,149.0,617.0,568.0
6,2,3,2,1871,172.0,222.0,75.0,262.0,549.0,231.0,146.0,214.0,904.0,1098.0
6,2,3,3,2273,220.0,251.0,55.0,224.0,775.0,277.0,271.0,200.0,1133.0,1194.0
6,2,3,4,2158,216.0,242.0,66.0,225.0,714.0,263.0,210.0,222.0,1095.0,1089.0
6,2,3,5,3946,310.0,457.0,111.0,571.0,1210.0,501.0,316.0,470.0,2026.0,2101.0
6,2,3,6,1260,97.0,130.0,35.0,137.0,305.0,194.0,176.0,186.0,657.0,557.0
6,2,4,7,2338,173.0,297.0,80.0,223.0,699.0,313.0,296.0,257.0,1162.0,1214.0
6,2,4,8,2009,204.0,262.0,73.0,243.0,554.0,279.0,204.0,190.0,994.0,1080.0
6,2,4,9,2227,201.0,258.0,100.0,246.0,649.0,279.0,220.0,274.0,1131.0,1256.0
6,2,4,10,1456,113.0,161.0,41.0,193.0,406.0,186.0,149.0,207.0,736.0,843.0
6,2,4,11,2267,228.0,331.0,116.0,202.0,581.0,306.0,228.0,275.0,1169.0,1074.0
6,3,5,1,1405,104.0,171.0,66.0,239.0,384.0,173.0,113.0,155.0,629.0,862.0
6,3,5,2,1375,134.0,181.0,48.0,153.0,367.0,221.0,123.0,148.0,735.0,730.0
6,3,5,3,3496,307.0,457.0,127.0,343.0,992.0,474.0,383.0,413.0,1810.0,1817.0
6,3,5,4,2554,198.0,385.0,119.0,248.0,583.0,381.0,280.0,360.0,1342.0,1275.0
6,3,6,5,1997,143.0,222.0,58.0,224.0,600.0,295.0,244.0,211.0,1010.0,1082.0
6,3,6,6,2193,209.0,312.0,95.0,303.0,639.0,244.0,207.0,184.0,1070.0,1408.0
6,3,6,7,1179,57.0,107.0,29.0,384.0,345.0,95.0,83.0,79.0,569.0,840.0
6,3,6,8,3954,362.0,638.0,193.0,421.0,1063.0,553.0,371.0,353.0,1902.0,1876.0
6,3,6,9,3077,241.0,412.0,101.0,339.0,901.0,464.0,314.0,305.0,1602.0,1666.0
6,3,6,10,2039,172.0,297.0,84.0,180.0,549.0,302.0,200.0,255.0,1091.0,1077.0
6,4,7,1,2377,168.0,347.0,103.0,252.0,560.0,359.0,249.0,339.0,1190.0,1335.0
6,4,7,2,1332,116.0,189.0,68.0,152.0,315.0,194.0,105.0,193.0,640.0,669.0
6,4,7,3,3295,153.0,291.0,79.0,941.0,949.0,324.0,263.0,295.0,1616.0,2259.0
6,4,8,4,1424,124.0,192.0,72.0,141.0,285.0,233.0,160.0,217.0,750.0,687.0
6,4,8,5,1192,98.0,183.0,48.0,119.0,299.0,155.0,111.0,179.0,627.0,589.0
6,4,8,6,1246,82.0,171.0,67.0,159.0,286.0,165.0,149.0,167.0,684.0,628.0
6,4,8,7,1468,99.0,212.0,64.0,125.0,400.0,218.0,151.0,199.0,779.0,745.0
6,4,8,8,1782,177.0,318.0,104.0,162.0,367.0,312.0,196.0,146.0,923.0,682.0
6,4,8,9,1570,95.0,198.0,61.0,174.0,402.0,230.0,160.0,250.0,807.0,952.0
6,4,8,10,2327,176.0,312.0,122.0,303.0,572.0,329.0,256.0,257.0,1217.0,1275.0
7,1,1,1,5110,323.0,418.0,108.0,532.0,1636.0,765.0,642.0,686.0,2429.0,3127.0
7,1,1,2,9485,637.0,955.0,345.0,1169.0,2932.0,1362.0,1005.0,1080.0,4502.0,5870.0
7,1,1,3,4213,334.0,357.0,124.0,506.0,1449.0,590.0,430.0,423.0,2043.0,2530.0
7,1,1,4,7758,501.0,808.0,230.0,896.0,2447.0,1107.0,806.0,963.0,3867.0,4606.0
7,2,2,1,3813,289.0,380.0,93.0,371.0,1264.0,534.0,402.0,480.0,1923.0,2069.0
7,2,2,2,4754,384.0,459.0,155.0,562.0,1798.0,622.0,402.0,372.0,2256.0,2898.0
