id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0320,03,20,100.0,2899.0,185.0,169.0,238.0,155.0,122.0,982.0,229.0,225.0,71.0,144.0,418.0,115.99999999999999,120.0,2004.0,619.0,574.0,212.0,2325.0,537.0,125.0,956.0,65.0,398.0,147.0,337.0,206.0
0330,03,30,100.0,1801.0000000000002,86.0,62.0,91.0,87.0,61.0,600.0,163.0,244.0,34.0,74.0,327.0,67.0,122.0,1792.0000000000002,459.99999999999994,498.00000000000006,221.0,2113.0,243.00000000000003,103.0,877.9999999999999,51.0,401.0,178.0,78.0,134.0
0340,03,40,100.0,7008.0,560.0,221.0,801.0,363.0,455.99999999999994,1857.0,528.0,384.0,204.99999999999997,532.0,889.0,161.0,244.0,3609.0000000000005,1177.0,1237.0,260.0,4660.0,1115.0,328.0,1647.0,159.0,522.0,317.0,527.0,620.0
0350,03,50,100.0,4391.0,335.0,167.0,575.0,200.99999999999997,266.0,1055.0,378.0,303.0,128.0,332.0,702.0,151.0,248.0,2680.0,975.0,843.0,172.0,3203.0,411.00000000000006,188.0,1381.0,51.0,620.0,573.0,305.0,254.99999999999997
0360,03,60,100.0,13405.000000000002,1712.0,552.0,2208.0,847.0000000000001,1220.0,1882.9999999999998,641.0,766.0,266.0,1484.0,1086.0,169.0,322.0,4874.0,1689.9999999999998,1785.0000000000002,235.0,5778.0,1126.0,363.0,2630.0,212.0,1036.0,1203.0,1702.0,733.0
0370,03,70,100.0,8643.0,1242.0,338.0,1381.0,686.0,805.0000000000001,989.0,331.0,324.0,140.0,1104.0,547.0,86.0,154.0,2884.0,1056.0,988.0000000000001,131.0,2586.0,659.0,208.0,999.0,74.0,322.0,472.0,1598.0,382.0
0410,04,10,100.0,2809.0,56.00000000000001,69.0,136.0,50.0,49.0,1547.0,287.0,227.0,117.0,36.0,909.0,122.0,262.0,1242.0,429.0,382.0,131.0,4233.0,1611.0,294.0,1546.0,303.0,480.99999999999994,129.0,38.0,680.0
0420,04,20,100.0,3963.0000000000005,287.0,202.99999999999997,378.0,257.0,200.0,1065.0,246.0,354.0,162.0,310.0,740.0,146.0,225.99999999999997,2512.0,615.0,1201.0,87.0,3714.0,1023.0,568.0,1356.0,90.0,409.99999999999994,140.0,392.0,716.0
0430,04,30,100.0,13763.0,1188.0,907.0,1712.0,690.0,893.0,3112.0,889.0,1007.0,788.0,832.0,3222.0,535.0,1156.0,7939.0,2483.0,3279.9999999999995,377.0,14193.0,5347.0,1666.0,4701.0,982.0,983.0,676.0,1488.0,2899.0
0440,04,40,100.0,5617.0,493.0,299.0,553.0,348.0,225.99999999999997,1650.0,269.0,388.0,322.0,352.0,1097.0,210.0,317.0,4629.0,1625.0,1800.0,141.0,4394.0,1237.0,790.0,1427.0,168.0,334.0,142.0,709.0,1059.0
0450,04,50,100.0,15047.999999999998,1373.0,967.0,1918.0,877.9999999999999,823.0,3419.0,791.0,1061.0,916.0,1110.0,3440.0,599.0,1152.0,10173.0,3141.0,4323.0,333.0,11710.0,3583.0,1434.0,4376.0,567.0,1261.0,610.0,1905.0,2658.0
0510,05,10,100.0,12798.0,192.0,359.0,725.0,215.0,231.0,5506.0,1920.0,1447.0,827.0,393.0,4186.0,986.9999999999999,1398.0,8126.000000000001,2630.0,2465.0,1337.0,20139.0,7238.0,860.0,7017.0,1071.0,2520.0,505.0,220.00000000000003,2955.0
0520,05,20,100.0,10063.0,193.0,330.0,611.0,275.0,224.00000000000003,4236.0,1655.0,1057.0,528.0,390.0,3170.0,706.0,1126.0,5450.0,1773.9999999999998,1685.0000000000002,915.0,14485.0,4290.0,881.0,5735.0,681.0,2378.0,507.0,231.99999999999997,1905.0
0530,05,30,100.0,4571.0,86.0,164.0,270.0,81.0,76.0,2406.0,386.0,347.0,316.0,103.0,1307.0,222.00000000000003,401.99999999999994,2164.0,702.0,807.0,285.0,6260.0,2720.0,371.0,2032.9999999999998,403.0,556.0,164.0,70.0,1577.0
0540,05,40,100.0,1321.0,81.0,31.0,100.0,105.0,61.0,505.0,42.0,72.0,75.0,147.0,165.0,13.0,25.0,746.0,244.0,313.0,67.0,1028.0,384.0,191.0,233.0,39.0,61.0,28.999999999999996,96.0,191.0
0610,06,10,100.0,8365.0,501.0,655.0,938.0000000000001,408.0,289.0,2534.0,428.0,479.0,756.0,446.0,2434.0,526.0,605.0,3693.0,1101.0,1596.0,172.0,6436.0,2490.0,680.0,2179.0,324.0,622.0,269.0,749.0,1704.0
0620,06,20,100.0,7522.0,256.0,565.0,486.00000000000006,308.0,236.0,3361.0,386.0,491.0,491.0,276.0,1995.0,446.0,610.0,3482.0,1057.0,1245.0,293.0,8270.0,2895.0,628.0,2894.0,486.00000000000006,957.0,229.0,676.0,1557.0
0630,06,30,100.0,7329.000000000001,517.0,603.0,762.0,425.0,374.0,2044.0000000000002,397.0,459.0,454.0,535.0,1426.0,244.0,384.0,3400.0,993.0,1288.0,206.99999999999997,6473.999999999999,1591.0,897.0000000000001,2317.0,211.0,866.0,198.0,1477.0,1170.0
0640,06,40,100.0,5652.0,557.0,288.0,512.0,584.0,304.0,1391.0,180.0,291.0,160.0,655.0,745.0,126.0,248.0,3402.0000000000005,919.0,1517.0,104.0,3632.0,791.0,705.0,1121.0,94.0,352.0,152.0,1536.0,647.0
0710,07,10,100.0,6618.000000000001,664.0,484.0,1019.9999999999999,304.0,432.0,1234.0,413.0,408.0,342.0,558.0,1385.0,285.0,429.0,3664.0,1115.0,1556.0,118.0,8840.0,4658.0,384.0,2721.0,640.0,791.0,195.0,736.0,1889.0
0720,07,20,100.0,6709.999999999999,848.0,440.00000000000006,982.0,382.0,384.0,1206.0,409.99999999999994,413.99999999999994,418.0,573.0,1349.0,225.99999999999997,404.0,1932.9999999999998,617.0,768.0,81.0,6648.999999999999,3553.0,355.0,1923.9999999999998,461.00000000000006,470.0,167.0,815.0,1563.0
0730,07,30,100.0,5065.0,508.0,249.00000000000003,595.0,284.0,280.0,1274.0,268.0,379.0,327.0,375.0,976.0,187.0,252.99999999999997,1556.0,494.00000000000006,615.0,56.00000000000001,4887.0,2513.0,330.0,1316.0,313.0,413.0,200.99999999999997,584.0,1248.0
0740,07,40,100.0,7541.0,426.0,559.0,721.0,262.0,305.0,2303.0,703.0,527.0,686.0,388.0,2419.0,475.0,578.0,2923.0,718.0,1356.0,132.0,9753.0,4662.0,359.0,3446.0,907.0,909.0,211.0,480.0,2781.0
0750,07,50,100.0,5659.0,144.0,399.0,396.0,200.99999999999997,125.0,2339.0,509.99999999999994,422.0,524.0,144.0,1847.0,330.0,541.0,2156.0,653.0,797.0,206.99999999999997,7448.0,3783.0,192.0,2442.0,707.0,695.0,156.0,206.0,2104.0
0760,07,60,100.0,8225.0,225.0,344.0,430.99999999999994,225.99999999999997,152.0,4569.0,484.0,462.0,598.0,224.00000000000003,2517.0,380.0,933.0,4365.0,1677.0,1150.0,801.0,10270.0,3190.0,367.0,4295.0,808.0,1763.0,194.0,272.0,1921.0
0810,08,10,100.0,25966.000000000004,2653.0,1445.0,3436.0,1145.0,1722.0,4800.0,2628.0,2244.0,894.0,2596.0,6623.0,1139.0,2030.0,4312.0,1066.0,1793.0,246.0,37732.0,19206.0,634.0,14611.000000000002,5752.0,2346.0,420.0,2421.0,6950.0
0820,08,20,100.0,7612.0,220.00000000000003,328.0,689.0,199.0,168.0,3207.0,946.0000000000001,762.0,405.99999999999994,182.0,2459.0,409.99999999999994,916.0,1977.0,556.0,767.0,209.0,13253.0,6448.999999999999,227.99999999999997,5017.0,1587.0,1280.0,198.0,231.0,3236.0
0830,08,30,100.0,3994.0,51.0,172.0,185.0,79.0,40.0,2470.0,349.0,150.0,192.0,25.0,1672.0,204.99999999999997,722.0,1454.0,509.99999999999994,317.0,290.0,10316.0,6275.0,101.0,3030.0,917.0,770.0,210.0,48.0,2859.0
0840,08,40,100.0,4317.0,123.0,145.0,353.0,209.0,59.0,2099.0,315.0,275.0,326.0,112.00000000000001,1969.0000000000002,227.0,933.0,1058.0,266.0,459.99999999999994,111.00000000000001,7205.0,4276.0,183.0,2160.0,606.0,592.0,197.0,111.00000000000001,2167.0
0910,09,10,100.0,5303.0,451.99999999999994,164.0,645.0,279.0,333.0,1337.0,372.0,417.0,160.0,352.0,1103.0,252.99999999999997,352.0,2029.0,641.0,696.0,152.0,4497.0,1466.0,181.0,1814.0,332.0,559.0,433.0,371.0,770.0
0920,09,20,100.0,6698.0,238.0,209.0,550.0,212.0,327.0,1842.0000000000002,760.0,1106.0,212.0,285.0,1538.0,335.0,538.0,3579.9999999999995,1272.0,1190.0,306.0,6276.0,1025.0,301.0,3049.0,194.0,1306.0,779.0,266.0,498.00000000000006
0930,09,30,100.0,3158.0,85.0,99.0,202.99999999999997,80.0,86.0,1335.0,302.0,337.0,111.00000000000001,132.0,902.9999999999999,175.0,281.0,2582.0,688.0,708.0,430.99999999999994,4174.0,1036.0,177.0,1763.0,206.0,715.0,193.0,110.00000000000001,531.0
0940,09,40,100.0,1736.0,56.00000000000001,77.0,100.0,55.00000000000001,43.0,614.0,177.0,190.0,37.0,77.0,213.0,37.0,73.0,1838.0,383.0,894.0,190.0,1804.0,134.0,65.0,823.0,36.0,405.0,142.0,65.0,113.99999999999999
0950,09,50,100.0,2629.0,119.0,70.0,191.0,115.99999999999999,110.00000000000001,858.0,199.0,304.0,36.0,170.0,320.0,61.0,113.99999999999999,1814.0,551.0,725.0,115.99999999999999,1600.0,189.0,104.0,706.0,25.0,329.0,138.0,113.99999999999999,111.00000000000001
1010,10,10,100.0,6673.0,61.0,140.0,233.0,85.0,108.0,2231.0,697.0,1639.9999999999998,133.0,48.0,1621.0,280.0,563.0,13547.0,5124.0,2154.0,3340.0,11138.0,821.0000000000001,202.99999999999997,3722.9999999999995,101.0,1801.0000000000002,3714.0,71.0,555.0
1020,10,20,100.0,7476.000000000001,47.0,239.0,188.0,78.0,123.0,2387.0,851.0,2335.0,142.0,70.0,1556.0,269.0,696.0,7758.0,2588.0,1613.0,1454.0,9568.0,647.0,235.0,3968.0,109.00000000000001,2064.0,1982.0,47.0,297.0
1030,10,30,100.0,1556.0,46.0,35.0,67.0,53.0,54.0,501.0,150.0,272.0,26.0,56.99999999999999,293.0,52.0,105.0,2124.0,766.0,469.00000000000006,357.0,1675.0,211.0,82.0,476.0,16.0,198.0,451.0,54.0,141.0
1040,10,40,100.0,1611.0,57.99999999999999,52.0,75.0,69.0,57.99999999999999,569.0,96.0,170.0,42.0,72.0,195.0,59.0,49.0,1850.0,573.0,674.0,309.0,996.0000000000001,140.0,44.0,310.0,21.0,139.0,245.00000000000003,61.0,113.99999999999999
1110,11,10,100.0,3756.0,56.99999999999999,169.0,147.0,73.0,65.0,1099.0,630.0,765.0,128.0,32.0,1701.0000000000002,216.0,720.0,5451.0,2065.0,736.0,1255.0,7955.0,588.0,145.0,3735.0,63.0,2147.0,2691.0,51.0,399.0
1120,11,20,100.0,2972.0,82.0,115.99999999999999,227.0,38.0,126.0,865.0,357.0,450.0,85.0,89.0,1018.0,185.0,415.00000000000006,3187.0,1134.0,625.0,523.0,5022.0,446.0,155.0,2417.0,103.0,1136.0,2324.0,72.0,332.0
1130,11,30,100.0,7376.000000000001,300.0,252.99999999999997,609.0,178.0,349.0,2232.0,969.9999999999999,754.0,242.0,231.0,2203.0,562.0,772.0,6679.000000000001,2036.0,1794.0000000000002,1001.0,7962.0,943.0,325.0,3215.0,168.0,1240.0,3407.0,225.0,661.0
1140,11,40,100.0,6311.0,348.0,202.0,606.0,185.0,340.0,1542.0,841.0,768.0,175.0,270.0,1744.0000000000002,307.0,534.0,5245.0,2044.0000000000002,1155.0,852.0,7036.0,743.0,295.0,3268.0,158.0,1400.0,2711.0,348.0,609.0
1150,11,50,100.0,2240.0,186.0,77.0,229.0,109.00000000000001,115.99999999999999,603.0,140.0,206.0,51.0,176.0,243.00000000000003,47.0,56.99999999999999,1661.0,579.0,578.0,134.0,2347.0,204.0,105.0,1202.0,28.000000000000004,534.0,361.0,130.0,192.0
1210,12,10,100.0,7531.999999999999,289.0,254.99999999999997,515.0,128.0,206.0,2800.0,1535.0,574.0,438.0,174.0,2551.0,633.0,655.0,2053.0,566.0,772.0,199.0,11643.0,5911.0,266.0,3699.0,841.0,901.0,243.00000000000003,178.0,2324.0
1220,12,20,100.0,7015.000000000001,277.0,545.0,453.0,150.0,148.0,2347.0,1276.0,641.0,462.0,172.0,2331.0,538.0,736.0,2944.0,966.0,819.9999999999999,377.0,9376.0,3872.9999999999995,347.0,3235.0,591.0,1011.0,260.0,200.99999999999997,1835.0000000000002
1240,12,40,100.0,3557.0,337.0,161.0,318.0,285.0,138.0,1103.0,191.0,179.0,186.0,229.0,484.0,65.0,122.0,1398.0,295.0,802.9999999999999,64.0,1914.9999999999998,695.0,217.0,553.0,47.0,186.0,113.99999999999999,282.0,519.0
1250,12,50,100.0,3925.0,365.0,141.0,264.0,113.99999999999999,142.0,1531.0,405.0,254.0,249.00000000000003,125.0,928.9999999999999,236.0,250.0,1764.0,405.0,744.0,112.00000000000001,4553.0,1727.0,206.0,1473.0,223.0,459.99999999999994,156.0,147.0,872.0000000000001
1260,12,60,100.0,5693.0,215.0,167.0,593.0,92.0,63.0,2975.0,426.0,432.0,222.00000000000003,74.0,1911.0,371.0,749.0,2725.0,1380.0,422.0,379.0,12722.0,5595.0,280.0,4310.0,711.0,1345.0,374.0,62.0,2078.0
