id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
011001,01,10,01,16254,820,1061,291,2111,5712,1903,1966,2390,7643,6920,100.0,5.044912021656208,6.527623969484435,1.790328534514581,12.987572289897873,35.14211886304909,11.707887289282638,12.095484188507443,14.704072843607726,47.02227144087609,42.57413559739141
011002,01,10,02,13725,731,807,233,1357,5033,1611,1607,2346,6679,5620,100.0,5.326047358834244,5.879781420765028,1.6976320582877962,9.887067395264117,36.67030965391621,11.737704918032787,11.70856102003643,17.092896174863387,48.66302367941712,40.947176684881605
011003,01,10,03,61297,3357,3968,1106,6463,22737,7715,6709,9242,30156,20589,100.0,5.476613863647486,6.473400003262802,1.8043297388126662,10.54374602345955,37.09316932313163,12.58626033900517,10.945070721242475,15.077409987438212,49.1965349038289,33.58891952297828
011004,01,10,04,32422,2134,2703,772,2925,13441,5309,3105,2033,16059,10472,100.0,6.581950527419653,8.33693171303436,2.381099253593239,9.021651964715318,41.45641848127815,16.374683856640555,9.576830547159336,6.270433656159398,49.531182530380605,32.29905619640985
012005,01,20,05,47057,2372,3112,1001,6472,17186,5237,5633,6044,22298,16410,100.0,5.040695326943919,6.613256263680217,2.1272074292878846,13.753532949401789,36.52166521452706,11.129056250929724,11.970588860318337,12.843997704911065,47.38508617208917,34.87260131330089
012006,01,20,06,43047,2433,2947,881,5513,16193,4812,4582,5686,20679,15161,100.0,5.651961809185309,6.8460055288405695,2.046600227658141,12.806931958092319,37.61702325365298,11.178479336539132,10.644179617627245,13.208818268404302,48.03819081469092,35.21964364531791
013007,01,30,07,38400,2428,3660,1158,5372,13311,4607,3891,3973,18357,16015,100.0,6.322916666666667,9.53125,3.015625,13.989583333333332,34.6640625,11.997395833333334,10.1328125,10.346354166666668,47.8046875,41.705729166666664
013008,01,30,08,40302,2614,3944,1274,5653,12787,4760,4197,5073,19868,14439,100.0,6.486030469951863,9.78611483301077,3.1611334425090565,14.026599176219543,31.727953947694903,11.810828246737135,10.413875241923478,12.587464641953252,49.29780159793559,35.82700610391544
014009,01,40,09,46109,2557,3040,933,5461,15738,5172,5651,7557,22858,14951,100.0,5.545555097703268,6.593072935869353,2.0234661345941136,11.84367477065215,34.132165087076274,11.21689908694615,12.255741829143984,16.3894250580147,49.57383591055976,32.42533995532326
014010,01,40,10,56986,3258,4196,1395,8501,21511,6355,5843,5927,26958,24413,100.0,5.717193696697435,7.363212016986628,2.447969676762714,14.917699083985541,37.7478678973783,11.151861860807918,10.253395570841962,10.4008001965395,47.30635594707472,42.840346751833785
021001,02,10,01,41457,2425,3815,1384,5341,13144,5466,4826,5056,20498,15532,100.0,5.849434353667656,9.202306003811177,3.3383988228767154,12.883228405335649,31.705140265817594,13.184745640060786,11.640977398268085,12.195769110162336,49.44400221916685,37.46532551800661
022002,02,20,02,64846,3599,4738,1409,6313,23157,8990,8906,7734,32219,17739,100.0,5.550072479412763,7.306541652530611,2.1728402677111927,9.735373037658453,35.71076087962249,13.863615334793202,13.734077660919716,11.926718687351572,49.68540850630725,27.355580914782717
023003,02,30,03,20080,961,1456,514,2079,6746,3059,2850,2415,9627,6893,100.0,4.785856573705179,7.250996015936255,2.5597609561752988,10.353585657370518,33.59561752988048,15.23406374501992,14.193227091633467,12.026892430278885,47.94322709163347,34.32768924302788
023004,02,30,04,26536,1304,1810,549,2602,10319,4046,3223,2683,12744,8742,100.0,4.914078987036478,6.820922520349713,2.0688875489900513,9.805547181187821,38.88679529695508,15.247211335544167,12.145764244799517,10.110792885137172,48.025324088031354,32.94392523364486
024005,02,40,05,25509,1583,1815,475,2197,9687,2978,2563,4211,12950,5894,100.0,6.2056529068172015,7.115135834411385,1.8620878905484337,8.612646516915598,37.974832412089846,11.674311027480497,10.047434238896075,16.507899172840958,50.76639617389941,23.105570582931513
024006,02,40,06,26623,1523,1651,501,3284,10436,2945,2503,3780,12989,8630,100.0,5.720617511174549,6.20140480036059,1.881831499079743,12.335198888179393,39.1991886714495,11.061863801975736,9.401645194005184,14.198249633775307,48.78864140029298,32.415580513090184
025007,02,50,07,31645,1946,2280,550,2834,15559,4261,2451,1764,15321,8366,100.0,6.149470690472429,7.204929688734397,1.738031284563122,8.955601200821615,49.16732501185022,13.465002370042662,7.745299415389477,5.574340338126086,48.41523147416654,26.437035866645598
025008,02,50,08,56535,3669,3870,897,5400,28214,7372,4125,2988,26967,16148,100.0,6.489785088882993,6.845317060228178,1.5866277527195543,9.551605200318388,49.905368355885734,13.039709914212436,7.296365083576546,5.285221544176174,47.69965508092332,28.56283718050765
031001,03,10,01,17703,1256,1708,433,1653,4720,1935,2108,3890,8922,3505,100.0,7.0948426820312935,9.648082245947014,2.4459131220697055,9.337400440603288,26.662147658588943,10.930350788002034,11.907586284810485,21.97367677794724,50.39823758684968,19.79890414054115
032002,03,20,02,29386,1690,3004,875,2656,6935,4484,4403,5339,15077,3865,100.0,5.751037909208467,10.222554958143332,2.977608384945212,9.038317566187981,23.59967331382291,15.25896685496495,14.983325393044305,18.168515619682843,51.306744708364526,13.15252160892942
032003,03,20,03,18725,1126,1947,605,1371,4357,2665,3151,3503,9540,1662,100.0,6.013351134846462,10.397863818424566,3.2309746328437914,7.321762349799734,23.268357810413885,14.23230974632844,16.82777036048064,18.707610146862482,50.9479305740988,8.875834445927904
033004,03,30,04,20152,1374,2190,616,1571,4708,2604,3168,3921,10378,2289,100.0,6.8181818181818175,10.867407701468837,3.056768558951965,7.795752282651847,23.362445414847162,12.921794362842398,15.72052401746725,19.457125843588727,51.49861055974593,11.358674077014689
