id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0110,01,10,123698,63669,80097,60029,20068,43601,100.0,51.47132532458083,64.75205743019289,48.52867467541916,16.223382754773723,35.24794256980711
0120,01,20,90104,49061,58533,41043,17490,31571,100.0,54.44930302761254,64.96159992897097,45.55069697238746,19.410902956583502,35.03840007102904
0130,01,30,78702,51391,48248,27311,20937,30454,100.0,65.29821351426901,61.304668242230186,34.701786485730985,26.602881756499198,38.695331757769814
0140,01,40,103095,60703,63731,42392,21339,39364,100.0,58.88064406615258,61.81774091857025,41.11935593384742,20.69838498472283,38.18225908142975
0210,02,10,41457,29065,25925,12392,13533,15532,100.0,70.10878741828883,62.53467448199339,29.89121258171117,32.64346190028222,37.46532551800661
0220,02,20,64846,29448,47107,35398,11709,17739,100.0,45.41220738364741,72.64441908521728,54.587792616352594,18.056626468864696,27.355580914782717
0230,02,30,46616,25464,30981,21152,9829,15635,100.0,54.62502145186202,66.46001372919169,45.37497854813798,21.085035181053716,33.539986270808306
0240,02,40,52132,21603,37608,30529,7079,14524,100.0,41.4390393616205,72.13995242845085,58.5609606383795,13.578991790071356,27.860047571549146
0250,02,50,88180,34935,63666,53245,10421,24514,100.0,39.617827171694266,72.20004536176003,60.382172828305734,11.817872533454297,27.799954638239967
0310,03,10,17703,4560,14198,13143,1055,3505,100.0,25.758346043043552,80.20109585945885,74.24165395695644,5.959441902502401,19.79890414054115
0320,03,20,48111,9404,42584,38707,3877,5527,100.0,19.546465465278214,88.51198270665752,80.4535345347218,8.058448171935732,11.488017293342478
0330,03,30,36726,6960,32305,29766,2539,4421,100.0,18.95115177258618,87.96220661112018,81.04884822741381,6.913358383706367,12.037793388879813
0340,03,40,93568,20748,81051,72820,8231,12517,100.0,22.17424760601915,86.62256326949385,77.82575239398085,8.796810875512996,13.377436730506156
0350,03,50,56853,14201,46913,42652,4261,9940,100.0,24.978453203876665,82.5163140027791,75.02154679612335,7.494767206655761,17.483685997220903
0360,03,60,106578,36351,81636,70227,11409,24942,100.0,34.10741428812701,76.59742160671058,65.892585711873,10.704835894837583,23.40257839328942
0370,03,70,61229,22176,46495,39053,7442,14734,100.0,36.218131930947756,75.93623936370021,63.78186806905225,12.154371294647962,24.06376063629979
0410,04,10,19350,10564,13374,8786,4588,5976,100.0,54.59431524547803,69.11627906976744,45.405684754521964,23.71059431524548,30.883720930232556
0420,04,20,41051,14727,32266,26324,5942,8785,100.0,35.87488733526589,78.59979050449441,64.1251126647341,14.474677839760297,21.40020949550559
0430,04,30,108255,52501,76898,55754,21144,31357,100.0,48.497528982495034,71.03413237263868,51.502471017504966,19.53166135513371,28.965867627361323
0440,04,40,54468,20525,43147,33943,9204,11321,100.0,37.68267606668135,79.21531908643608,62.31732393331865,16.897995153117424,20.78468091356393
0450,04,50,118031,53909,86276,64122,22154,31755,100.0,45.673594225245914,73.09605103743931,54.32640577475409,18.769645262685227,26.90394896256068
0510,05,10,110237,49796,80434,60441,19993,29803,100.0,45.171766285366985,72.96461260738228,54.82823371463302,18.136378892749256,27.03538739261772
0520,05,20,91455,37112,69364,54343,15021,22091,100.0,40.579519982505055,75.84495106883166,59.420480017494945,16.424471051336724,24.155048931168334
0530,05,30,32256,16746,23346,15510,7836,8910,100.0,51.91592261904761,72.37723214285714,48.08407738095239,24.293154761904763,27.622767857142854
0540,05,40,20227,4092,18569,16135,2434,1658,100.0,20.230385128788253,91.8030355465467,79.76961487121174,12.033420675334948,8.196964453453305
0610,06,10,76215,27053,61547,49162,12385,14668,100.0,35.49563734173063,80.75444466312406,64.50436265826937,16.250082004854686,19.245555336875945
0620,06,20,80036,26021,65908,54015,11893,14128,100.0,32.51161977110301,82.34794342545855,67.488380228897,14.859563196561549,17.652056574541454
0630,06,30,84584,25212,70740,59372,11368,13844,100.0,29.80705570793531,83.63283836186513,70.1929442920647,13.439894069800435,16.36716163813487
0640,06,40,70205,19550,59432,50655,8777,10773,100.0,27.84701944305961,84.65493910690121,72.15298055694039,12.501958549960829,15.345060893098783
0710,07,10,50465,26656,34515,23809,10706,15950,100.0,52.82076686812643,68.39393639155851,47.17923313187357,21.21470325968493,31.60606360844149
0720,07,20,52343,22540,39392,29803,9589,12951,100.0,43.06210954664425,75.25743652446364,56.937890453355756,18.319546071107883,24.742563475536368
0730,07,30,46965,17082,37777,29883,7894,9188,100.0,36.37176620887895,80.43649526242946,63.62823379112105,16.808261471308423,19.56350473757053
0740,07,40,66057,28255,50352,37802,12550,15705,100.0,42.773665167961006,76.2250783414324,57.226334832038994,18.998743509393403,23.774921658567603
0750,07,50,53032,20591,42417,32441,9976,10615,100.0,38.82750037713079,79.98378337607483,61.17249962286921,18.81128375320561,20.016216623925175
0760,07,60,85051,28616,71030,56435,14595,14021,100.0,33.645694935979584,83.51459712407849,66.35430506402041,17.160292060058083,16.48540287592151
0810,08,10,164809,94802,105608,70007,35601,59201,100.0,57.52234404674502,64.07902481053826,42.47765595325498,21.60136885728328,35.92097518946174
0820,08,20,72583,30225,57027,42358,14669,15556,100.0,41.64198228235262,78.56798423873359,58.35801771764738,20.209966521086205,21.432015761266413
0830,08,30,38149,20692,29560,17457,12103,8589,100.0,54.23995386510787,77.48564837872553,45.760046134892136,31.72560224383339,22.514351621274475
0840,08,40,53935,17774,46321,36161,10160,7614,100.0,32.95448224714935,85.8830073236303,67.04551775285066,18.837489570779642,14.116992676369705
0910,09,10,65047,16438,54963,48609,6354,10084,100.0,25.270957922732794,84.4973634448937,74.72904207726721,9.768321367626486,15.502636555106308
0920,09,20,72885,22167,56173,50718,5455,16712,100.0,30.413665363243464,77.07072785895589,69.58633463675653,7.484393222199355,22.92927214104411
0930,09,30,57451,12102,50427,45349,5078,7024,100.0,21.064907486379695,87.77392908739621,78.9350925136203,8.838836573775913,12.226070912603785
0940,09,40,38719,6161,34624,32558,2066,4095,100.0,15.91208450631473,89.4237971021979,84.08791549368527,5.335881608512617,10.576202897802114
0950,09,50,55078,7712,50136,47366,2770,4942,100.0,14.001960855513998,91.02727041650024,85.998039144486,5.0292312720142345,8.972729583499763
1010,10,10,115687,34332,94985,81355,13630,20702,100.0,29.676627451658355,82.10516306931635,70.32337254834164,11.781790520974699,17.894836930683656
1020,10,20,89130,27870,69254,61260,7994,19876,100.0,31.268933019185457,77.69998878043307,68.73106698081453,8.968921799618535,22.300011219566926
1030,10,30,30741,6491,26949,24250,2699,3792,100.0,21.115123125467615,87.6646823460525,78.88487687453238,8.779805471520119,12.335317653947497
1040,10,40,50120,5268,47533,44852,2681,2587,100.0,10.510774142059057,94.83838786911413,89.48922585794095,5.349162011173184,5.161612130885874
1110,11,10,64548,21248,50093,43300,6793,14455,100.0,32.918138439610836,77.60581272851212,67.08186156038917,10.523951168122947,22.394187271487883
