id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0320,03,20,48111,2816,4951,1480,4027,11292,7149,7554,8842,24617,5527,100.0,5.853131300534181,10.290785890960487,3.07621957556484,8.370227182972709,23.47072395086363,14.859387666022322,15.701190995822161,18.37833343725967,51.167092764648416,11.488017293342478
0330,03,30,36726,2277,3781,1080,2810,8284,4797,6107,7590,18617,4421,100.0,6.199967325600392,10.295158743124762,2.9406959647116486,7.65125524151827,22.55622719599194,13.061591243260906,16.628546533790775,20.666557752001307,50.69160812503404,12.037793388879813
0340,03,40,93568,5553,8722,2528,7857,26912,13542,12231,16223,48997,12517,100.0,5.934721272229822,9.32156292749658,2.7017783857729136,8.397101573187413,28.761969904240765,14.472896716826266,13.071776675786595,17.338192544459645,52.36512482900137,13.377436730506156
0350,03,50,56853,3565,5059,1466,4822,18384,7578,7069,8910,29019,9940,100.0,6.270557402423795,8.898387068404482,2.5785798462702054,8.481522522997906,32.33602448419609,13.329111920215292,12.433820554764042,15.671996200728195,51.042161363516435,17.483685997220903
0360,03,60,106578,6037,8341,2361,9496,40763,16686,10900,11994,53891,24942,100.0,5.664396029199272,7.826193022950327,2.215278950627709,8.909906359661468,38.247105406369045,15.656139165681473,10.227251402728518,11.253729662782188,50.56484452701307,23.40257839328942
0370,03,70,61229,3699,5485,1746,5459,22111,10965,7069,4695,30694,14734,100.0,6.041254960884548,8.95817341455846,2.851589932874945,8.915709876039132,36.11197308464943,17.90818076401705,11.545182838197587,7.667935128778847,50.12984043508795,24.06376063629979
0410,04,10,19350,1134,1639,508,1993,4906,2480,2572,4118,9902,5976,100.0,5.8604651162790695,8.470284237726098,2.6253229974160206,10.299741602067183,25.354005167958654,12.81653746770026,13.291989664082687,21.281653746770026,51.17312661498708,30.883720930232556
0420,04,20,41051,1757,2977,987,4362,9048,4823,5883,11214,21479,8785,100.0,4.280041899101119,7.25195488538647,2.4043263257898713,10.625806923095661,22.04087598353268,11.748800272831355,14.330954178948138,27.31723953131471,52.322720518379576,21.40020949550559
0430,04,30,108255,5422,6667,2162,11922,33227,13042,14771,21042,55454,31357,100.0,5.00854463997044,6.158606992748602,1.9971363909288256,11.012886240820286,30.69327051868274,12.047480485889798,13.644635351715856,19.437439379243454,51.225347559004206,28.965867627361323
0440,04,40,54468,2744,4178,1249,4462,11882,6879,7878,15196,29170,11321,100.0,5.03782037159433,7.670558860248219,2.293089520452376,8.191965924946757,21.814643460380406,12.629433795990305,14.463538224278475,27.89894984210913,53.55438055371962,20.78468091356393
0450,04,50,118031,5558,7805,2546,11391,32123,14669,16856,27083,60963,31755,100.0,4.708932399115487,6.612669552914065,2.157060433276004,9.650854436546332,27.215731460379054,12.428090925265396,14.280993976158808,22.945666816344858,51.64999025679694,26.90394896256068
0510,05,10,110237,7021,10015,3058,11339,28690,12869,15036,22209,56193,29803,100.0,6.36900496203634,9.084971470558886,2.7740232408356538,10.286020120286292,26.025744532235095,11.673938877146512,13.639703547810624,20.146593249090596,50.974718107350526,27.03538739261772
0520,05,20,91455,5425,8464,2659,9037,21830,10847,13205,19988,46795,22091,100.0,5.931879066207425,9.254824777212837,2.9074408178885793,9.88136241867585,23.869662675632824,11.860477830627085,14.438795035809962,21.855557377945438,51.16724071947952,24.155048931168334
0530,05,30,32256,2248,2936,864,3566,9125,3907,4135,5475,16339,8910,100.0,6.969246031746032,9.10218253968254,2.6785714285714284,11.05530753968254,28.289310515873016,12.1124751984127,12.819320436507937,16.973586309523807,50.65414186507936,27.622767857142854
0540,05,40,20227,1070,2095,699,1454,3355,2691,3285,5578,10350,1658,100.0,5.289958965738864,10.357443021703663,3.4557769318238,7.188411529144213,16.586740495377466,13.30399960448905,16.240668413506697,27.57700103821625,51.16922924803481,8.196964453453305
0610,06,10,76215,3995,5374,1609,7504,20752,9397,11027,16557,40365,14668,100.0,5.241750311618447,7.051105425441186,2.111132979072361,9.845830873187692,27.228235911565964,12.329593911959588,14.468280522206914,21.724070064947846,52.9620153513088,19.245555336875945
0620,06,20,80036,4189,6402,1963,7347,17727,9689,11675,21044,42213,14128,100.0,5.233894747363686,7.9989004947773505,2.4526463091608774,9.179619171372883,22.148783047628566,12.105802388924984,14.587185766405117,26.293168074366534,52.74251586785946,17.652056574541454
0630,06,30,84584,3984,7307,2465,7904,17342,11035,12908,21639,44492,13844,100.0,4.7101106592263315,8.638749645322992,2.9142627447271354,9.344556890191999,20.502695545256785,13.046202591506667,15.26056937482266,25.58285254894543,52.60096472146032,16.36716163813487
0640,06,40,70205,3151,6620,2330,6485,11744,9195,10812,19868,37243,10773,100.0,4.488284310234314,9.429527811409443,3.318851933622961,9.237233815255323,16.728153265436934,13.097357738052844,15.40061249198775,28.29997863400043,53.048928139021434,15.345060893098783
0710,07,10,50465,2567,3377,1152,5023,14954,6813,7472,9107,24304,15950,100.0,5.086693748142277,6.691766570890717,2.2827702367977807,9.953433072426435,29.632418507876746,13.500445853561875,14.806301397007825,18.046170613296344,48.160110967997625,31.60606360844149
0720,07,20,52343,2942,3640,1046,5380,17116,6677,7334,8208,26295,12951,100.0,5.620617847658712,6.954129492004661,1.998356991383757,10.278356227193704,32.69969241350324,12.756242477504157,14.011424641308293,15.681179909443479,50.23594367919302,24.742563475536368
0730,07,30,46965,2591,3621,1223,4768,12382,5957,7076,9347,24786,9188,100.0,5.516874268071968,7.709996806132226,2.604066858298733,10.152241030554668,26.36431385073991,12.683913552645587,15.066538911955712,19.902054721601193,52.77547109549665,19.56350473757053
0740,07,40,66057,3891,5088,1466,6733,19614,7927,9005,12333,33996,15705,100.0,5.890367409964123,7.7024388028520825,2.2192954569538426,10.192712354481735,29.692538262409734,12.000242215056693,13.632166159528891,18.670239338752896,51.464644170943274,23.774921658567603
0750,07,50,53032,2991,3881,1141,4849,13374,6038,7412,13346,27580,10615,100.0,5.639990948861065,7.318222959722432,2.151531151003168,9.143535978277265,25.218735857595416,11.385578518630261,13.976467038769044,25.165937547141347,52.006335797254486,20.016216623925175
0760,07,60,85051,4969,7792,2467,7668,17417,10318,12387,22033,43904,14021,100.0,5.842376926785105,9.161561886397573,2.900612573632291,9.015767010382007,20.478301254541392,12.131544602650175,14.564202654877661,25.905633090733794,51.62079223054402,16.48540287592151
0810,08,10,164809,9267,12521,3952,16381,68131,19943,17223,17391,80617,59201,100.0,5.622872537300754,7.597279274796886,2.3979272976597152,9.939384378280312,41.339368602442825,12.100674113670976,10.450278807589392,10.552214988259136,48.91541117293352,35.92097518946174
0820,08,20,72583,4107,6125,1828,6898,17746,8915,10738,16226,36817,15556,100.0,5.658349751319179,8.438615102710001,2.5184960665720624,9.503602771998953,24.449251202072112,12.282490390311782,14.794097791493876,22.355096923522037,50.72399873248556,21.432015761266413
0830,08,30,38149,2561,3245,1048,3682,8762,4199,4904,9748,20017,8589,100.0,6.71315106555873,8.506120737109754,2.7471231224933814,9.651629138378464,22.967836640541037,11.00684159479934,12.854858580827807,25.55243912029149,52.470575899761464,22.514351621274475
0840,08,40,53935,3147,4692,1431,4781,10684,6625,8502,14073,27783,7614,100.0,5.8348011495318435,8.699360341151385,2.6531936590340224,8.864373783257625,19.80902938722536,12.283303977009364,15.763418930193751,26.092518772596645,51.51200519143413,14.116992676369705
0910,09,10,65047,3786,4908,1320,5522,20784,7878,8436,12413,33382,10084,100.0,5.82040678278783,7.54531338878042,2.029301889403047,8.489246237336081,31.952280658600706,12.111242639937277,12.969083893184926,19.083124509969714,51.31981490307008,15.502636555106308
0920,09,20,72885,4775,5636,1478,9335,25627,7616,7916,10502,35604,16712,100.0,6.551416615215751,7.732729642587638,2.0278520957673045,12.80784797969404,35.16086986348357,10.449337998216368,10.860945324826782,14.409000480208547,48.849557522123895,22.92927214104411
0930,09,30,57451,3898,5503,1536,4739,13786,7267,9161,11561,29152,7024,100.0,6.78491236009817,9.578597413447982,2.6735827052618752,8.248768515778664,23.996101025221492,12.649040051522167,15.945762475848985,20.123235452820666,50.74237176028268,12.226070912603785
0940,09,40,38719,2014,3135,902,2614,8527,4460,6072,10995,20037,4095,100.0,5.201580619334177,8.096800020661691,2.329605619979855,6.751207417546941,22.022779513933727,11.518892533381544,15.68222319791317,28.396911077248898,51.749786926315245,10.576202897802114
0950,09,50,55078,3045,4188,1226,3910,13192,6715,8328,14474,28872,4942,100.0,5.528523185300846,7.6037619376157455,2.2259341297795854,7.099023203456915,23.951486982098118,12.191800718980355,15.120374741276008,26.279095101492427,52.42020407422201,8.972729583499763
1010,10,10,115687,6855,10438,3159,10814,30222,11649,14774,27776,57981,20702,100.0,5.925471314840907,9.022621383560816,2.730643892572199,9.347636294484255,26.123937866830328,10.069411429114766,12.770665675486443,24.00961214311029,50.11885518684035,17.894836930683656
1020,10,20,89130,6606,9236,2567,8336,26099,8877,13616,13793,45042,19876,100.0,7.411645910467855,10.36239201166835,2.8800628295747788,9.352630988443845,29.28194771681813,9.95960955907102,15.276562324694268,15.475148659261754,50.535173342308994,22.300011219566926
1030,10,30,30741,1777,2536,709,2493,6913,3632,5078,7603,15482,3792,100.0,5.780553657981198,8.249568979538727,2.3063660908883903,8.109690641163267,22.48788263231515,11.814840115806252,16.51865586675775,24.732442015549267,50.36270778439218,12.335317653947497
1040,10,40,50120,2629,4595,1250,2858,9837,6647,10139,12165,25359,2587,100.0,5.245411013567438,9.167996807661611,2.4940143655227454,5.702314445331205,19.626895450917797,13.26217079010375,20.229449321628092,24.271747805267356,50.59656823623304,5.161612130885874
1110,11,10,64548,4371,6468,1842,5613,16932,6530,10490,12302,32409,14455,100.0,6.771704777839747,10.020449897750511,2.8536902770031602,8.695854248001487,26.231641569064884,10.116502447790792,16.251471772944164,19.058685009605256,50.209146681539316,22.394187271487883
1120,11,20,51443,3504,4836,1338,4335,14369,5911,6481,10669,26143,10851,100.0,6.811422350951539,9.400695915868049,2.6009369593530707,8.426802480415217,27.931885776490482,11.490387419085202,12.598409890558482,20.739459207277957,50.819353459168404,21.093248838520303
1130,11,30,78174,4618,5649,1495,8835,26194,8210,8217,14956,38605,21279,100.0,5.9073349195384655,7.226187735052575,1.9124005423798194,11.301711566505487,33.50730421879397,10.502213011998874,10.511167395809348,19.131680609921457,49.3834267147645,27.22004758615396
1140,11,40,79392,5088,5665,1555,8137,27866,7937,7954,15190,40031,17856,100.0,6.408706166868199,7.135479645304313,1.9586356307940347,10.249143490528013,35.09925433293027,9.997228939943572,10.018641676743249,19.13291011688835,50.42195687222893,22.49093107617896
1150,11,50,34729,2653,3762,1007,3082,10334,4524,4195,5172,17711,5381,100.0,7.639148838146793,10.832445506637105,2.8995939992513464,8.874427711710673,29.75611160701431,13.026577212128194,12.079242131935846,14.89245299317573,50.99772524403237,15.494255521322236
1210,12,10,56011,3478,4274,1346,6400,16566,6509,7530,9908,27931,16801,100.0,6.20949456356787,7.630643980646659,2.4030993911910157,11.426326971487743,29.576333220260302,11.620931602720894,13.443787827391048,17.689382442734463,49.866990412597524,29.99589366374462
1220,12,20,55276,3107,4318,1360,5844,14485,6642,7694,11826,27706,14918,100.0,5.620884289746002,7.811708517258846,2.460380635357117,10.5724003184022,26.204862869961648,12.016064838266155,13.919241623851219,21.394456907156815,50.12301903176785,26.988204645777554
1240,12,40,57719,2800,5208,1685,4104,8997,7381,9999,17545,29919,4428,100.0,4.851088896204023,9.023025346939482,2.919315996465635,7.110310296436182,15.587588142552713,12.787816836743534,17.323584954694297,30.397269529964138,51.83561738768863,7.671650582996933
1250,12,50,48898,2447,3503,1071,4555,11076,5813,7864,12569,24869,7725,100.0,5.004294654178085,7.163892183729397,2.1902736308233464,9.315309419608164,22.651233179271134,11.888011779622888,16.082457360219234,25.704527792547754,50.858930835617,15.798192155098366
1260,12,60,50404,3547,5972,1917,5526,11451,5839,5963,10189,25842,13657,100.0,7.03713990953099,11.848266010634077,3.803269581779224,10.963415601936354,22.71843504483771,11.584398063645743,11.830410284898024,20.214665502737876,51.269740496785964,27.095071819696848
