id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0110,01,10,100.0,4899.0,5688.0,1508.0,7822.0,28987.0,7170.0,4101.0,3494.0,31358.0,43601.0
0120,01,20,100.0,3359.0000000000005,4484.0,1464.0,6506.0,19301.0,5746.0,4115.0,4086.0,23179.0,31570.999999999996
0130,01,30,100.0,4068.0,6581.0,2169.0,6634.999999999999,16773.0,6576.000000000001,4526.0,4063.0000000000005,24806.0,30454.000000000004
0140,01,40,100.0,4343.0,5915.0,1964.9999999999998,8375.0,22071.0,7620.999999999999,5598.0,4815.0,28620.999999999996,39364.0
0210,02,10,100.0,2086.0,3418.0,1276.0,3198.0,9398.0,4148.0,2996.0,2545.0,14378.0,15532.0
0220,02,20,100.0,2014.9999999999998,2614.0,848.0,3173.0,11792.0,3982.0,2627.0,2397.0,14461.000000000002,17739.0
0230,02,30,100.0,1405.0,2096.0,796.0,2565.0,9812.0,3829.0,2459.0,2502.0,12201.0,15635.0
0240,02,40,100.0,1939.9999999999998,1853.0,569.0,3135.0,10018.0,1942.0000000000002,1107.0,1039.0,10562.0,14524.0
0250,02,50,100.0,2908.0,2550.0,593.0,3858.0,19867.0,3025.0,1306.0,827.9999999999999,16948.0,24514.0
0310,03,10,100.0,548.0,607.0,155.0,668.0,1595.0,473.00000000000006,254.99999999999997,259.0,2086.0,3504.9999999999995
0320,03,20,100.0,1005.0000000000001,1338.0,394.0,1233.0,3045.0,1058.0,614.0,717.0,4761.0,5527.0
0330,03,30,100.0,897.0000000000001,1149.0,280.0,782.0,2296.0,680.0,378.0,498.00000000000006,3504.9999999999995,4421.0
0340,03,40,100.0,2265.0,2610.0,659.0,2175.0,8511.0,2169.0,1136.0,1223.0,10606.0,12517.0
0350,03,50,100.0,1554.0,1636.0,449.0,1641.0,6185.0,1368.0,737.0,631.0,6989.0,9940.0
0360,03,60,100.0,3133.0,3586.0,936.0,3797.9999999999995,17794.0,3975.0,1830.9999999999998,1298.0,18329.0,24942.0
0370,03,70,100.0,1932.9999999999998,2262.0,647.0,2165.0,10415.0,2800.0,1229.0,725.0,11354.0,14734.0
0410,04,10,100.0,877.0,1279.0,383.0,1067.0,3277.0000000000005,1550.0,1074.0,1057.0,5226.0,5976.0
0420,04,20,100.0,982.0,1673.0,519.0,2035.0000000000002,4627.0,1898.0,1405.0,1588.0,7509.0,8785.0
0430,04,30,100.0,3567.0,4557.0,1501.0,5900.0,18650.0,6897.0,5239.0,6190.0,26627.0,31357.0
0440,04,40,100.0,1691.0,2561.0,727.0,1810.0000000000002,6159.0,3021.0,2070.0,2486.0,10703.0,11321.0
0450,04,50,100.0,3694.0,5381.0,1714.9999999999998,5494.0,17753.0,7378.0,5590.0,6904.000000000001,27777.0,31755.0
0510,05,10,100.0,4772.0,6812.0,2078.0,5202.0,15438.0,6448.999999999999,4562.0,4483.0,24580.0,29802.999999999996
0520,05,20,100.0,3454.9999999999995,5293.0,1661.0,3908.0,11211.0,4794.0,3584.0000000000005,3206.0,18254.0,22091.0
0530,05,30,100.0,1570.0,2079.0,597.0,1614.0,5410.0,2278.0,1597.0,1601.0000000000002,8327.0,8910.0
0540,05,40,100.0,343.0,710.0,225.0,302.0,877.9999999999999,642.0,419.00000000000006,573.0,2170.0,1657.9999999999998
0610,06,10,100.0,2076.0,3003.0,883.0,2632.0,8936.0,3747.0,2783.0,2993.0,14112.0,14668.0
0620,06,20,100.0,2217.0,3242.0,934.0,2791.0,7943.000000000001,3393.0,2551.0,2950.0,13191.0,14128.0
0630,06,30,100.0,1980.0,3404.9999999999995,1142.0,2858.0,7270.999999999999,3407.0,2514.0,2635.0,12985.0,13844.0
0640,06,40,100.0,1416.0,2739.0,908.0,2528.0,4945.0,2686.0,2027.0,2301.0,10291.0,10773.0
0710,07,10,100.0,1707.0,2439.0,847.0000000000001,2707.0,8773.0,3782.0,2968.0,3433.0,13026.0,15950.0
0720,07,20,100.0,1659.0,2230.0,665.0,2376.0,8262.0,3017.0,2167.0,2164.0,11079.0,12951.0
0730,07,30,100.0,1398.0,1848.0,648.0,1867.0000000000002,5585.0,2229.0,1714.9999999999998,1792.0000000000002,8822.0,9188.0
0740,07,40,100.0,2504.0,3208.0,941.0,2940.0,9947.0,3667.0,2553.0,2495.0,13972.0,15705.000000000002
0750,07,50,100.0,1911.0,2470.0,735.0,1902.0,6600.0,2787.0,2004.0,2182.0,10300.0,10615.0
0760,07,60,100.0,2743.0,4154.0,1332.0,2750.0,7633.0,3861.0,2989.0,3154.0,14362.0,14021.0
0810,08,10,100.0,6393.0,9808.0,3397.9999999999995,9816.0,38244.0,12059.0,8036.0,7048.0,45637.0,59201.0
0820,08,20,100.0,2814.0,3965.0,1180.0,3101.0,9410.0,4114.0,2975.0,2666.0,14593.0,15556.0
0830,08,30,100.0,2119.0,2665.0,858.0,1839.0,5826.0,2664.0,2325.0,2396.0,10390.0,8589.0
0840,08,40,100.0,1771.0,2561.0,809.0,1709.0,4666.0,2550.0,1936.0,1772.0,8876.0,7614.0
0910,09,10,100.0,1713.0,1711.0,486.00000000000006,1755.9999999999998,7167.0,1730.9999999999998,961.0,913.0000000000001,8097.0,10084.0
