id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
011001,01,10,01,100.0,605.0,815.0,262.0,1297.0,3595.0000000000005,1129.0,919.0,802.9999999999999,4423.0,6056.0
011002,01,10,02,100.0,559.0,577.0,181.0,750.0,3083.0,828.9999999999999,572.0,463.99999999999994,3424.0,4829.0
011003,01,10,03,100.0,2249.0,2283.0,599.0,3397.0,12456.0,3095.0,1635.0000000000002,1063.0,12941.999999999998,18304.0
011004,01,10,04,100.0,1202.0,1288.0,272.0,1202.0,6928.0,1581.0,548.0,339.0,6770.0,9127.0
012005,01,20,05,100.0,1607.9999999999998,2097.0,711.0,3035.0,8704.0,2906.0,2102.0,1891.0,10681.0,14838.999999999998
012006,01,20,06,100.0,1702.0,2120.0,664.0,2959.0,8855.0,2578.0,1735.0000000000002,1704.0,10713.0,13716.0
013007,01,30,07,100.0,2064.0,3066.0,963.0000000000001,3171.0,7919.0,3066.0,2023.0,1625.0,11326.0,15208.000000000002
013008,01,30,08,100.0,2194.0,3413.0000000000005,1069.0,3162.0,8001.000000000001,3155.0,2211.0,1889.9999999999998,12190.0,13376.0
014009,01,40,09,100.0,1839.9999999999998,2163.0,712.0,2637.0,8258.0,2816.0,2023.0,1654.0,10523.0,13794.0
014010,01,40,10,100.0,2520.0,3690.0,1217.0,5042.0,12701.0,4554.0,3246.0,2509.0,16445.0,23254.0
021001,02,10,01,100.0,2157.0,3461.9999999999995,1194.0,2983.0,8894.0,3925.0,2755.0,2282.0,13583.000000000002,14216.999999999998
022002,02,20,02,100.0,2086.0,2553.0,844.9999999999999,2895.0,11453.0,3820.0000000000005,2531.0,2145.0,13700.0,17070.0
023003,02,30,03,100.0,669.0,1050.0,395.0,1172.0,4002.0000000000005,1737.0,1234.0,1279.0,5531.0,6920.0
023004,02,30,04,100.0,786.0,1086.0,400.0,1409.0,5709.0,1907.9999999999998,1161.0,1192.0,6473.0,8629.0
024005,02,40,05,100.0,825.0,775.0,193.0,885.0,3738.0000000000005,763.0,455.0,215.0,3915.0,4992.0
024006,02,40,06,100.0,931.0,872.0000000000001,227.0,1870.0,4953.0,910.0,525.0,332.0,5000.0,7400.0
025007,02,50,07,100.0,919.9999999999999,825.0,187.0,1177.0,6150.0,949.0,400.0,224.00000000000003,5289.0,7508.0
025008,02,50,08,100.0,1886.0,1374.0,278.0,2438.0,11643.0,1714.9999999999998,722.0,344.0,9708.0,14381.0
031001,03,10,01,100.0,438.0,433.0,90.0,400.0,1178.0,309.0,167.0,131.0,1397.0,2291.0
032002,03,20,02,100.0,550.0,681.0,181.0,596.0,1525.0,596.0,308.0,200.99999999999997,2348.0,2675.0
032003,03,20,03,100.0,306.0,450.0,124.0,208.0,802.9999999999999,365.0,243.00000000000003,192.0,1370.0,1254.0
033004,03,30,04,100.0,450.0,451.0,88.0,267.0,872.0000000000001,319.0,195.0,148.0,1420.0,1513.0
033005,03,30,05,100.0,286.0,316.0,76.0,288.0,756.0,222.00000000000003,137.0,71.0,1003.9999999999999,1343.0
034006,03,40,06,100.0,409.0,554.0,162.0,338.0,1155.0,497.0,309.0,189.0,1810.0000000000002,1689.0
034007,03,40,07,100.0,878.9999999999999,923.0,196.0,604.0,2601.0,713.0,313.0,258.0,3282.0,3688.0000000000005
034008,03,40,08,100.0,813.0000000000001,762.0,152.0,748.0,3377.0000000000005,698.0,344.0,239.0,3511.9999999999995,4682.0
035009,03,50,09,100.0,1011.9999999999999,1015.0,250.99999999999997,931.0,3997.9999999999995,882.0,409.99999999999994,238.0,4249.0,5845.0
035010,03,50,10,100.0,341.0,338.0,75.0,371.0,1134.0,262.0,177.0,105.0,1317.0,1976.0000000000002
036011,03,60,11,100.0,813.0000000000001,817.0,148.0,996.0000000000001,4739.0,1028.0,349.0,208.0,4432.0,6184.0
036012,03,60,12,100.0,652.0,622.0,164.0,725.0,3997.9999999999995,783.0,379.0,192.0,3811.0,4986.0
036013,03,60,13,100.0,636.0,738.0,164.0,705.0,3654.0,1022.0000000000001,365.0,173.0,3750.0,4891.0
036014,03,60,14,100.0,863.0000000000001,961.0,212.0,927.9999999999999,3353.0,716.0,397.0,243.00000000000003,3806.0,5363.0
037015,03,70,15,100.0,986.9999999999999,1017.0,294.0,961.0,4794.0,1308.0,494.00000000000006,264.0,5112.0,6784.999999999999
037016,03,70,16,100.0,991.0,1155.0,287.0,1032.0,4979.0,1278.0,519.0,290.0,5353.0,6798.0
041001,04,10,01,100.0,872.0000000000001,1223.0,341.0,1007.0,3195.0,1464.0,1054.0,911.9999999999999,4945.0,5623.0
042002,04,20,02,100.0,235.0,472.0,132.0,692.0,1244.0,550.0,413.0,316.0,1994.0000000000002,2541.0
042003,04,20,03,100.0,754.0,1045.0,339.0,1345.0,3296.0,1392.0,952.9999999999999,1006.0,4991.0,6128.0
043004,04,30,04,100.0,1248.0,1610.0000000000002,516.0,1969.0000000000002,6117.0,2551.0,2005.9999999999998,2180.0,9147.0,10801.0
043005,04,30,05,100.0,513.0,625.0,182.0,723.0,2604.0,1007.0,783.0,738.0,3486.0,4280.0
043006,04,30,06,100.0,1629.0,2022.0,631.0,2659.0,8797.0,3658.0,2765.0,2829.0,12343.0,15266.999999999998
044007,04,40,07,100.0,613.0,948.0,273.0,709.0,2309.0,1253.0,886.0,881.0,4022.0,4338.0
044008,04,40,08,100.0,906.0,1259.0,343.0,938.0000000000001,3161.0,1566.0,1214.0,1234.0,5417.0,5732.0
045009,04,50,09,100.0,898.0,1144.0,332.0,1149.0,4047.9999999999995,1850.0,1461.0,1383.0,6276.0,7084.0
045010,04,50,10,100.0,1201.0,1602.0,450.0,1670.0,6009.0,2723.0,2391.0,2612.0,9306.0,11249.0
045011,04,50,11,100.0,1466.0,2057.0,655.0,2118.0,6848.0,2927.0,2158.0,2167.0,10039.0,12057.0
051001,05,10,01,100.0,952.9999999999999,1044.0,283.0,775.0,2611.0,973.0,674.0,654.0,3953.0,4225.0
051002,05,10,02,100.0,1739.0,2591.0,774.0,1693.0,5309.0,2369.0,1839.9999999999998,1723.0,8998.0,9426.0
051003,05,10,03,100.0,1742.0000000000002,2357.0,699.0,2146.0,5881.0,2490.0,1618.0,1401.0,8805.0,11661.0
052004,05,20,04,100.0,634.0,935.0,288.0,641.0,1829.0,860.0,735.0,537.0,3195.0,3244.0
052005,05,20,05,100.0,1494.0,2242.0,669.0,1381.0,3775.0,1761.0,1306.0,1102.0,6875.0,7594.0
052006,05,20,06,100.0,1191.0,1592.0,492.0,1505.0,4243.0,1725.0,1239.0,1061.0,6211.0,8004.000000000001
053007,05,30,07,100.0,826.0,1036.0,325.0,754.0,2521.0,1161.0,918.0,734.0,4191.0,3747.9999999999995
053008,05,30,08,100.0,519.0,741.0,222.00000000000003,678.0,1953.0,814.0,555.0,603.0,2897.0,3546.0
054009,05,40,09,100.0,339.0,654.0,202.0,243.00000000000003,780.0,598.0,425.0,396.0,1878.0,1330.0
061001,06,10,01,100.0,552.0,792.0,252.99999999999997,653.0,2176.0,1073.0,733.0,754.0,3638.0000000000005,3601.0
061002,06,10,02,100.0,1518.0,1898.0,509.99999999999994,1661.0,5690.0,2482.0,1932.9999999999998,1841.0,8981.0,9192.0
062003,06,20,03,100.0,1201.0,1520.0,408.0,1350.0,4102.0,1725.0,1339.0,1323.0,6498.999999999999,6717.0
062004,06,20,04,100.0,917.0,1411.0,416.0,1042.0,2964.0,1400.0,1114.0,1152.0,5244.0,5531.0
063005,06,30,05,100.0,688.0,1241.0,366.0,867.0,2340.0,1258.0,923.0,994.9999999999999,4465.0,4522.0
063006,06,30,06,100.0,1146.0,1944.0000000000002,559.0,1602.0,4002.0000000000005,1939.0,1472.0,1311.0,7003.0,7448.0
064007,06,40,07,100.0,451.99999999999994,841.0,254.99999999999997,1198.0,1823.9999999999998,877.0,665.0,746.0,3335.0,4168.0
