id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0110,01,10,100.0,16690.0,1917.0000000000002,752.0,2376.0,1117.0,1562.0,2260.0,1225.0,927.9999999999999,392.0,1957.0,1851.0000000000002,295.0,578.0,7344.0,3464.0,1431.0,453.0,12061.0,3242.0,817.0,5488.0,496.0,1481.0,2032.9999999999998,2888.0,1846.0
0120,01,20,100.0,12879.0,1103.0,726.0,1431.0,523.0,756.0,3045.0,1468.0,897.0000000000001,619.0,857.0,2854.0,537.0,980.0000000000001,3624.0,1481.0,844.0,227.99999999999997,15863.999999999998,6371.0,634.0,6508.0,1705.0,1576.0,361.0,892.0,2713.0
0130,01,30,100.0,10794.0,602.0,866.0,944.9999999999999,326.0,483.0,2655.0,1971.0,982.0,560.0,546.0,3429.9999999999995,841.0,1109.0,2732.0,1201.0,463.0,317.0,24271.0,13584.0,257.0,7714.0,2291.0,1723.9999999999998,235.0,534.0,3997.9999999999995
0140,01,40,100.0,16201.0,1072.0,1033.0,1480.0,493.0,750.0,3843.0,3381.0,1287.0,685.0,784.0,3975.0,1017.0,1198.0,2717.0,1114.0,476.99999999999994,194.0,24109.0,12379.0,442.0,7993.000000000001,1991.0,1734.0,433.0,752.0,3708.0
0210,02,10,100.0,4303.0,345.0,312.0,559.0,184.0,279.0,911.9999999999999,606.0,212.0,183.0,266.0,798.0,252.99999999999997,194.0,1395.0,555.0,308.0,102.0,15529.0,10065.0,233.0,4294.0,1332.0,884.0,200.99999999999997,282.0,3313.0000000000005
0220,02,20,100.0,9641.0,1373.0,538.0,1639.0,572.0,799.0,1313.0,542.0,409.99999999999994,444.00000000000006,1121.0,1298.0,273.0,328.0,1092.0,472.0,177.0,72.0,8461.0,4749.0,311.0,2686.0,852.0,576.0,93.0,1285.0,1662.0
0230,02,30,100.0,6381.0,928.9999999999999,378.0,1078.0,438.0,630.0,672.0,408.0,215.0,156.0,796.0,669.0,188.0,158.0,549.0,188.0,83.0,50.0,11360.0,9060.0,172.0,1595.0,343.0,351.0,65.0,802.0,2116.0
0240,02,40,100.0,5769.0,571.0,189.0,802.9999999999999,265.0,539.0,886.9999999999999,487.0,490.00000000000006,148.0,495.0,874.0,170.0,239.0,2063.0,906.0,367.0,193.0,3881.0,886.0,213.0,1698.0,100.0,650.0,1739.9999999999998,488.99999999999994,613.0
0250,02,50,100.0,12976.0,1889.0,496.0,2287.0,724.0,1386.0,1646.0,549.0,631.0,250.99999999999997,1448.0,1180.0,301.0,322.0,2606.0,1112.0,476.99999999999994,284.0,4627.0,1030.0,185.0,2235.0,155.0,865.0,1119.0,1511.0,674.0
0310,03,10,100.0,731.0,27.0,21.0,31.0,28.000000000000004,25.0,337.0,91.0,46.0,21.0,16.0,167.0,43.0,49.0,593.0,256.0,88.0,66.0,1271.0,128.0,54.0,541.0,21.0,214.0,197.0,24.0,45.0
0320,03,20,100.0,2486.0,178.0,151.0,229.0,130.0,88.0,793.0,206.0,211.0,89.0,128.0,351.0,89.0,94.0,1366.0,603.0,168.0,200.99999999999997,1788.0,376.0,93.0,770.0,60.0,328.0,121.0,202.0,202.0
0330,03,30,100.0,1345.0,91.0,50.0,84.0,99.0,51.0,442.0,119.0,98.0,23.0,59.0,261.0,43.0,101.0,938.0000000000001,372.0,133.0,188.0,1666.0,169.0,60.0,764.0,46.0,363.0,130.0,51.0,112.99999999999999
0340,03,40,100.0,6077.0,531.0,174.0,740.0,358.0,378.0,1544.0,436.00000000000006,349.0,191.0,482.0,800.0,158.0,221.0,2467.0,986.9999999999999,488.99999999999994,266.0,3956.0,934.0,231.99999999999997,1481.0,117.0,479.0,284.0,490.00000000000006,467.0
0350,03,50,100.0,4135.0,312.0,162.0,520.0,178.0,254.0,911.0,348.0,381.0,134.0,264.0,681.0,134.0,219.0,1751.0000000000002,787.0,289.0,154.0,2473.0,311.0,121.0,1163.0,50.0,539.0,476.0,248.0,252.99999999999997
0360,03,60,100.0,12838.999999999998,1672.0,478.0,2097.0,889.0,1207.0,1751.0000000000002,631.0,746.0,258.0,1421.0,1009.0,167.0,303.0,3085.0,1379.0,571.0,231.99999999999997,5006.0,873.0,348.0,2287.0,147.0,927.0,1027.0,1551.0,557.0
0370,03,70,100.0,8416.0,1289.0,382.0,1299.0,688.0,792.0,931.0,296.0,313.0,134.0,1117.0,498.00000000000006,80.0,144.0,1962.0,927.0,386.0,122.0,2420.0,592.0,192.0,981.0,90.0,302.0,480.0,1540.0,387.0
0410,04,10,100.0,2903.0,62.0,68.0,114.99999999999999,34.0,57.99999999999999,1700.0,285.0,188.0,127.0,36.0,781.0,127.0,244.0,1097.0,423.00000000000006,245.00000000000003,136.0,4018.0,1639.0,308.0,1446.0,302.0,438.99999999999994,143.0,50.0,673.0
0420,04,20,100.0,4507.0,398.0,227.99999999999997,434.0,269.0,245.00000000000003,1156.0,335.0,330.0,187.0,390.0,782.0,160.0,260.0,1657.0,576.0,381.0,81.0,3665.9999999999995,944.0,515.0,1400.0,123.0,382.0,158.0,403.0,645.0
0430,04,30,100.0,15629.0,1513.0,973.0,1914.0,785.0,926.0,3665.0,948.0,1052.0,825.0,1051.0,3320.0000000000005,554.0,1241.0,5876.0,2103.0,1521.0,343.0,13483.000000000002,5193.0,1491.0,4533.0,869.9999999999999,955.0000000000001,722.0,1400.0,2726.0
0440,04,40,100.0,5833.0,532.0,310.0,531.0,309.0,281.0,1716.0,262.0,457.0,319.0,348.0,1074.0,193.0,315.0,3286.9999999999995,1309.0,806.0,140.0,4032.0,1126.0,707.0,1380.0,144.0,329.0,133.0,765.0,919.9999999999999
0450,04,50,100.0,16992.0,1644.0000000000002,1078.0,2122.0,919.0,936.0,3797.9999999999995,936.0,1162.0,950.0,1234.0,3311.9999999999995,564.0,1080.0,7295.0,2726.0,1750.0,308.0,11064.0,3324.0,1287.0,4413.0,530.0,1227.0,610.0,1867.0000000000002,2472.0
0510,05,10,100.0,12244.0,191.0,315.0,685.0,219.0,208.0,5401.0,1792.0000000000002,1329.0,806.0,375.0,3897.0,877.0,1374.0,6226.0,2509.0,756.0,1402.0,18267.0,6897.0,739.0,6249.0,965.0,2186.0,412.0,241.0,2902.0
0520,05,20,100.0,9536.0,142.0,296.0,566.0,214.0,202.0,4108.0,1531.0,989.0,600.0,413.0,2921.0,653.0,963.0000000000001,4212.0,1814.9999999999998,501.0,919.9999999999999,13341.999999999998,4183.0,803.9999999999999,5187.0,628.0,2093.0,426.99999999999994,239.0,1794.0000000000002
0530,05,30,100.0,4297.0,95.0,147.0,267.0,79.0,67.0,2366.0,302.0,246.0,305.0,106.0,1224.0,209.0,392.0,1422.0,614.0,215.0,269.0,5380.0,2393.0,300.0,1768.0,317.0,495.0,168.0,79.0,1332.0
0540,05,40,100.0,1317.0,51.0,43.0,86.0,118.0,69.0,519.0,44.0,47.0,71.0,119.0,181.0,13.0,37.0,451.99999999999994,221.0,68.0,56.00000000000001,886.0,315.0,155.0,223.0,27.0,51.0,33.0,84.0,189.0
0610,06,10,100.0,7770.999999999999,426.0,596.0,843.0,394.0,291.0,2462.0,428.0,430.0,689.0,419.00000000000006,2305.0,504.0,631.0,2501.0,986.0,562.0,191.0,6088.0,2464.0,656.0,1989.0,317.0,504.0,281.0,745.0,1646.0
0620,06,20,100.0,7363.0,236.0,461.00000000000006,508.0,303.0,220.00000000000003,3436.0,352.0,486.00000000000006,490.00000000000006,276.0,1951.0000000000002,468.0,589.0,2430.0,972.0000000000001,478.0,296.0,7354.000000000001,2558.0,592.0,2630.0,429.0,874.0,225.0,667.0,1402.0
0630,06,30,100.0,6917.0,438.99999999999994,544.0,688.0,446.0,331.0,2014.9999999999998,378.0,449.0,425.0,466.0,1386.0,241.0,407.0,2216.0,902.9999999999999,393.0,204.0,5998.0,1442.0,872.0000000000001,2224.0,178.0,881.0,170.0,1495.0,1116.0
0640,06,40,100.0,5428.0,563.0,246.0,480.0,570.0,289.0,1332.0,166.0,275.0,139.0,652.0,598.0,112.00000000000001,196.0,2127.0,882.0,351.0,107.0,3431.0,781.0,563.0,1126.0,131.0,293.0,144.0,1591.0,532.0
0710,07,10,100.0,6968.000000000001,730.0,505.0,1075.0,302.0,487.0,1338.0,419.00000000000006,436.00000000000006,319.0,561.0,1412.0,316.0,505.0,2819.0,955.0000000000001,882.0,110.00000000000001,8858.0,4685.0,403.0,2877.0,634.0,866.0,176.0,738.0,1605.9999999999998
0720,07,20,100.0,6744.0,782.0,449.0,986.9999999999999,375.0,428.0,1306.0,409.0,395.0,394.0,566.0,1325.0,229.0,420.0,1440.0,552.0,296.0,90.0,6620.0,3533.0,317.0,1980.0,507.0,417.0,136.0,736.0,1495.0
