id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01100101,01,10,01,01,3436,140,159,38,428,1153,359,410,749,1647,1421,100.0,4.074505238649592,4.627473806752038,1.1059371362048895,12.456344586728754,33.556461001164145,10.448195576251456,11.932479627473807,21.79860302677532,47.933643771827704,41.35622817229336
01100102,01,10,01,02,1791,91,106,25,142,654,283,254,236,788,901,100.0,5.080960357342267,5.9184812953657175,1.3958682300390843,7.928531546621999,36.515912897822446,15.801228364042435,14.182021217197097,13.176996091568958,43.99776661083194,50.307091010608595
01100103,01,10,01,03,5251,273,318,114,583,1624,628,740,971,2440,1904,100.0,5.199009712435727,6.055989335364693,2.1710150447533803,11.10264711483527,30.927442391925346,11.959626737764236,14.092553799276327,18.49171586364502,46.4673395543706,36.25976004570558
01100104,01,10,01,04,4677,261,398,131,758,1670,570,522,367,2111,1830,100.0,5.58050032071841,8.509728458413512,2.8009407740004275,16.206970280094076,35.70664956168484,12.187299550994227,11.16100064143682,7.846910412657687,45.13577079324354,39.127645926876205
01100205,01,10,02,05,2732,120,138,58,352,952,316,349,447,1278,1289,100.0,4.392386530014641,5.051244509516837,2.12298682284041,12.88433382137628,34.84626647144949,11.566617862371888,12.774524158125915,16.36163982430454,46.77891654465593,47.181551976573935
01100206,01,10,02,06,1823,102,110,31,142,644,285,244,265,865,657,100.0,5.595172792100932,6.034009873834338,1.7004936917169502,7.789358200767965,35.32638507953922,15.633571036752606,13.384530992868898,14.53647833241909,47.44925946242458,36.03949533735601
01100207,01,10,02,07,8379,479,444,137,706,3003,1012,1031,1567,4110,2883,100.0,5.716672633965867,5.298961689939134,1.6350399809046425,8.425826470939253,35.83959899749373,12.077813581572979,12.304570951187491,18.7015156939969,49.051199427139274,34.40744718940208
01100308,01,10,03,08,7032,438,441,95,651,2985,1063,678,681,3391,2232,100.0,6.228668941979522,6.271331058020478,1.350967007963595,9.257679180887372,42.448805460750854,15.116609783845277,9.641638225255972,9.684300341296929,48.22241183162685,31.74061433447099
01100309,01,10,03,09,12314,691,950,311,1045,4603,2183,1489,1042,5985,3316,100.0,5.611499106707813,7.714796166964431,2.52558063992204,8.486275783660874,37.38021763846029,17.727789507877212,12.091927886957935,8.461913269449408,48.603215851875916,26.928699041741105
01100310,01,10,03,10,10043,496,540,144,1082,4033,1259,988,1501,4756,3602,100.0,4.938763317733745,5.376879418500448,1.4338345116001194,10.773673205217564,40.15732350891168,12.53609479239271,9.837697899034154,14.945733346609579,47.356367619237275,35.86577715821965
01100311,01,10,03,11,9197,527,652,169,954,2603,907,928,2457,4781,2804,100.0,5.730129390018484,7.089268239643362,1.8375557246928347,10.372947700337066,28.30270740458845,9.861911492878113,10.090246819615093,26.715233228226598,51.984342720452325,30.48820267478526
01100312,01,10,03,12,9772,568,504,117,882,3715,1054,1020,1912,4770,3020,100.0,5.812525583299222,5.157593123209169,1.1972984036021286,9.025787965616045,38.01678264428981,10.785918952108064,10.437986082685223,19.566107245190338,48.81293491608678,30.904625460499386
01100313,01,10,03,13,10715,630,571,140,1337,3853,1315,1252,1617,5236,3330,100.0,5.879608026131591,5.328978068128792,1.3065795613625757,12.477834811012599,35.9589360709286,12.272515165655623,11.684554363042464,15.090993933737751,48.866075594960336,31.077928138124122
01100414,01,10,04,14,5185,489,361,77,449,2674,589,290,256,2537,2049,100.0,9.431051108968177,6.962391513982642,1.485053037608486,8.659594985535197,51.571841851494696,11.359691417550627,5.593056894889104,4.93731918997107,48.92960462873674,39.517839922854385
01100415,01,10,04,15,12666,727,1049,306,1140,5112,2263,1290,779,6274,3428,100.0,5.7397757776725085,8.282014842886468,2.4159166271909047,9.000473709142586,40.360018948365706,17.866729827885678,10.184746565608718,6.1503237012474345,49.53418600978999,27.064582346439288
01100416,01,10,04,16,13435,936,1181,240,1036,5667,2399,1112,864,6689,3650,100.0,6.966877558615557,8.790472646073688,1.7863788611834759,7.711202084108672,42.18087085969483,17.85634536657983,8.276888723483438,6.430963900260514,49.78786751023446,27.167845180498695
01200517,01,20,05,17,3723,244,252,97,485,1499,421,405,320,1687,1509,100.0,6.553854418479721,6.768734891216761,2.6054257319366103,13.02712865968305,40.26322857910287,11.308084877786731,10.878323932312652,8.595218909481602,45.312919688423314,40.531829170024174
01200518,01,20,05,18,6851,365,427,128,1205,2671,753,672,630,3093,3014,100.0,5.327689388410451,6.232666763976062,1.868340388264487,17.588673186396147,38.98700919573785,10.991096190337176,9.808787038388557,9.195737848489271,45.146693913297334,43.99357757991534
01200519,01,20,05,19,9097,455,583,190,1258,3454,1072,976,1109,4252,3323,100.0,5.001648895240189,6.408706166868199,2.088600637572826,13.828734747719029,37.96856106408706,11.784104649884577,10.72881169616357,12.190832142464549,46.74068374189293,36.52852588765527
01200520,01,20,05,20,9375,495,572,171,1137,3508,1087,1210,1195,4427,2774,100.0,5.28,6.101333333333334,1.8239999999999998,12.128,37.41866666666667,11.594666666666667,12.906666666666666,12.746666666666668,47.221333333333334,29.589333333333336
01200521,01,20,05,21,5208,290,393,133,795,1864,598,559,576,2353,1933,100.0,5.568356374807988,7.546082949308756,2.553763440860215,15.264976958525345,35.79109062980031,11.482334869431643,10.733486943164362,11.059907834101383,45.1804915514593,37.115975422427034
01200522,01,20,05,22,11365,599,672,227,1237,3441,1435,1695,2059,5755,2286,100.0,5.270567531896172,5.912890453145622,1.9973603167619887,10.884293884733832,30.277166739991202,12.626484821821382,14.91421029476463,18.117025956885175,50.6379234491861,20.11438627364716
01200623,01,20,06,23,10763,636,713,216,1472,4315,1274,1122,1015,5058,3302,100.0,5.909133141317477,6.624547059370064,2.0068754064851806,13.676484251602714,40.09105268047942,11.836848462324632,10.424602805909133,9.43045619251138,46.99433243519465,30.679178667657713
