id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0110,01,10,100.0,4615.0,4963.0,1314.0,6645.999999999999,26062.0,6634.0,3674.0,2669.0,27558.999999999996,38316.0
0120,01,20,100.0,3310.0,4217.0,1375.0,5994.0,17559.0,5484.0,3836.9999999999995,3595.0000000000005,21394.0,28555.0
0130,01,30,100.0,4258.0,6479.000000000001,2032.0,6333.0,15919.999999999998,6221.0,4234.0,3515.0,23516.0,28583.999999999996
0140,01,40,100.0,4360.0,5853.0,1929.0,7679.000000000001,20959.0,7370.0,5269.0,4163.0,26968.0,37048.0
0210,02,10,100.0,2157.0,3461.9999999999995,1194.0,2983.0,8894.0,3925.0,2755.0,2282.0,13583.000000000002,14216.999999999998
0220,02,20,100.0,2086.0,2553.0,844.9999999999999,2895.0,11453.0,3820.0000000000005,2531.0,2145.0,13700.0,17070.0
0230,02,30,100.0,1455.0,2136.0,795.0,2581.0,9711.0,3645.0000000000005,2395.0,2471.0,12004.0,15549.0
0240,02,40,100.0,1755.9999999999998,1647.0,420.0,2755.0,8691.0,1673.0,980.0000000000001,547.0,8915.0,12392.0
0250,02,50,100.0,2806.0,2199.0,465.00000000000006,3615.0,17793.0,2664.0,1122.0,568.0,14997.0,21889.0
0310,03,10,100.0,438.0,433.0,90.0,400.0,1178.0,309.0,167.0,131.0,1397.0,2291.0
0320,03,20,100.0,856.0,1131.0,305.0,803.9999999999999,2328.0,961.0,551.0,393.0,3718.0,3929.0
0330,03,30,100.0,736.0,767.0,164.0,555.0,1628.0,541.0,332.0,219.0,2424.0,2856.0
0340,03,40,100.0,2101.0,2239.0,509.99999999999994,1689.9999999999998,7133.0,1907.9999999999998,966.0,686.0,8604.0,10059.0
0350,03,50,100.0,1353.0,1353.0,326.0,1302.0,5132.0,1144.0,587.0,343.0,5566.0,7820.999999999999
0360,03,60,100.0,2964.0,3138.0,688.0,3354.0,15744.0,3549.0,1490.0,816.0,15799.0,21424.0
0370,03,70,100.0,1978.0,2172.0,581.0,1993.0,9773.0,2586.0,1013.0000000000001,554.0,10465.0,13583.000000000002
0410,04,10,100.0,872.0000000000001,1223.0,341.0,1007.0,3195.0,1464.0,1054.0,911.9999999999999,4945.0,5623.0
0420,04,20,100.0,989.0,1517.0,471.0,2037.0,4540.0,1942.0000000000002,1366.0,1322.0,6984.999999999999,8669.0
0430,04,30,100.0,3390.0,4257.0,1329.0,5351.0,17518.0,7216.0,5554.0,5747.0,24976.0,30348.0
0440,04,40,100.0,1519.0,2207.0,616.0,1647.0,5470.0,2819.0,2100.0,2115.0,9439.0,10070.0
0450,04,50,100.0,3565.0,4803.0,1437.0,4937.0,16905.0,7500.0,6010.0,6162.0,25620.999999999996,30389.999999999996
0510,05,10,100.0,4434.0,5992.0,1755.9999999999998,4614.0,13801.0,5832.0,4132.0,3778.0,21756.0,25312.0
0520,05,20,100.0,3319.0,4769.0,1449.0,3527.0000000000005,9847.0,4346.0,3279.9999999999995,2700.0,16281.0,18842.0
0530,05,30,100.0,1345.0,1777.0,547.0,1432.0,4474.0,1975.0,1473.0,1337.0,7088.0,7294.0
0540,05,40,100.0,339.0,654.0,202.0,243.00000000000003,780.0,598.0,425.0,396.0,1878.0,1330.0
0610,06,10,100.0,2070.0,2690.0,763.0,2314.0,7866.0,3554.9999999999995,2666.0,2595.0,12619.0,12793.0
0620,06,20,100.0,2118.0,2931.0,824.0,2392.0,7066.0,3125.0,2453.0,2475.0,11743.0,12248.0
0630,06,30,100.0,1834.0,3185.0,925.0,2469.0,6342.0,3197.0,2395.0,2306.0,11468.0,11970.0
0640,06,40,100.0,1326.0,2395.0,761.0,2265.0,4385.0,2447.0,1917.0000000000002,2053.0,8965.0,9429.0
0710,07,10,100.0,1698.0,2409.0,823.0,2606.0,8301.0,3807.0,2908.0,3105.0,12408.0,15263.999999999998
0720,07,20,100.0,1664.9999999999998,2104.0,619.0,2255.0,7891.0,2916.0,2099.0,1979.0,10474.0,12389.0
0730,07,30,100.0,1264.0,1738.0,522.0,1634.0,5005.0,2120.0,1622.0,1518.0,7898.0,8123.999999999999
0740,07,40,100.0,2317.0,2862.0,813.0000000000001,2608.0,8863.0,3396.0,2440.0,2146.0,12539.0,13611.000000000002
0750,07,50,100.0,1843.0,2215.0,683.0,1784.0,6096.0,2639.0,1938.0,1855.9999999999998,9467.0,9666.0
0760,07,60,100.0,2672.0,3840.9999999999995,1218.0,2460.0,7061.0,3572.0,2844.0,2662.0,13168.0,12641.0
0810,08,10,100.0,6672.0,10011.0,3210.0,9681.0,37035.0,11481.0,7694.0,6248.0,44168.0,56783.00000000001
0820,08,20,100.0,2703.0,3760.0,1105.0,2934.0,8810.0,3792.0,2707.0,2221.0,13443.0,14002.000000000002
0830,08,30,100.0,2076.0,2511.0,794.0,1764.9999999999998,5554.0,2520.0,2267.0,1982.9999999999998,9770.0,8045.999999999999
0840,08,40,100.0,1639.0,2335.0,754.0,1539.0,4219.0,2442.0,1759.0,1492.0,8023.999999999999,6711.0
0910,09,10,100.0,1524.0,1464.0,386.0,1481.0,5789.0,1484.0,819.0,521.0,6612.0,7991.0
0920,09,20,100.0,2041.0,1782.0,422.0,2885.0,7209.0,1501.0,799.0,442.0,7959.0,12520.0
0930,09,30,100.0,1094.0,1314.0,357.0,951.0,2911.0,1088.0,691.0,463.0,4279.0,4907.0
0940,09,40,100.0,504.0,605.0,158.0,462.0,1424.0,509.0,334.0,256.0,2077.0,2563.0
0950,09,50,100.0,698.0,690.0,233.0,690.0,2106.0,687.0,379.0,310.0,2872.0,3544.0
1010,10,10,100.0,3214.0,4115.0,1190.0,3265.0,9459.0,3220.0000000000005,2431.0,2057.0,13984.0,16247.0
1020,10,20,100.0,3035.0,3277.0000000000005,817.0,2720.0,7591.0,2345.0,1463.0,1143.0,10911.0,15226.0
1030,10,30,100.0,514.0,575.0,149.0,768.0,1632.9999999999998,523.0,408.0,266.0,2253.0,2619.0
1040,10,40,100.0,455.99999999999994,608.0,180.0,373.0,1325.0,539.0,382.0,252.0,2079.0,1917.0000000000002
1110,11,10,100.0,2375.0,2758.0,755.0,1977.0,5779.0,1898.0,1444.0,977.9999999999999,8777.0,11819.0
1120,11,20,100.0,1826.0000000000002,2059.0,535.0,1654.0,5013.0,1353.0,811.9999999999999,398.0,6597.0,9430.0
1130,11,30,100.0,2290.0,2511.0,638.0,4212.0,9978.0,2559.0,1844.0000000000002,968.0,11466.0,17017.0
1140,11,40,100.0,2518.0,2302.0,645.0,3233.0,9253.0,2030.0,1353.0,891.0,10839.0,14877.000000000002
1150,11,50,100.0,676.0,662.0,152.0,965.0,2285.0,528.0,284.0,167.0,2671.0,3489.0
1210,12,10,100.0,2552.0,3113.0,906.0,3070.0,9220.0,3492.0,2451.0,1943.0,12630.0,15790.0
