id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
011001,01,10,01,100.0,2327.0,261.0,126.0,271.0,120.0,192.0,413.0,186.0,217.0,84.0,158.0,378.0,93.0,125.0,1407.0,601.0,322.0,104.0,3112.0,853.9999999999999,211.0,1511.0,248.0,281.0,85.0,247.00000000000003,480.99999999999994
011002,01,10,02,100.0,1825.0,149.0,97.0,192.0,114.99999999999999,143.0,202.0,323.0,121.0,43.0,179.0,186.0,32.0,72.0,1461.0,786.0,289.0,71.0,1453.0,306.0,93.0,765.0,60.0,231.99999999999997,247.00000000000003,241.0,216.0
011003,01,10,03,100.0,7542.0,869.9999999999999,296.0,1082.0,484.0,753.0,1058.0,535.0,370.0,173.0,911.0,943.0,130.0,282.0,3137.0,1466.0,554.0,219.0,5644.0,1680.9999999999998,361.0,2384.0,150.0,747.0,1528.0,1357.0,860.0
011004,01,10,04,100.0,4996.0,637.0,233.0,831.0,398.0,474.0,587.0,181.0,220.00000000000003,92.0,709.0,344.0,40.0,99.0,1339.0,611.0,266.0,59.0,1852.0,401.0,152.0,827.9999999999999,38.0,221.0,173.0,1043.0,289.0
012005,01,20,05,100.0,6881.0,539.0,384.0,743.0,258.0,356.0,1655.0,959.0,515.0,396.0,450.0,1734.0,303.0,643.0,1481.0,581.0,349.0,84.0,8090.000000000001,3000.0,298.0,3561.9999999999995,1001.0,830.0000000000001,206.0,440.00000000000006,1263.0
012006,01,20,06,100.0,5998.0,564.0,342.0,688.0,265.0,400.0,1390.0,509.0,382.0,223.0,407.0,1120.0,234.0,337.0,2143.0,900.0,495.0,144.0,7773.999999999999,3371.0,336.0,2946.0,704.0,746.0,155.0,451.99999999999994,1450.0
013007,01,30,07,100.0,6138.0,295.0,653.0,454.0,154.0,223.0,1322.0,1409.0,654.0,286.0,312.0,1932.9999999999998,517.0,658.0,1031.0,448.00000000000006,160.0,94.0,11348.0,6185.0,123.0,3553.0,888.0000000000001,814.0,98.0,221.0,1686.0
013008,01,30,08,100.0,4656.0,307.0,213.0,491.0,172.0,260.0,1333.0,562.0,328.0,274.0,234.0,1497.0,324.0,451.0,1701.0000000000002,753.0,303.0,223.0,12922.999999999998,7398.999999999999,134.0,4161.0,1403.0,910.0,137.0,313.0,2312.0
014009,01,40,09,100.0,6525.0,488.0,381.0,656.0,166.0,279.0,1754.0,1223.0,398.0,351.0,301.0,1729.0,396.0,413.99999999999994,1122.0,490.00000000000006,181.0,68.0,8680.0,4395.0,182.0,2815.0,533.0,714.0,189.0,274.0,1522.0
014010,01,40,10,100.0,9676.0,584.0,652.0,824.0,327.0,471.0,2089.0,2158.0,889.0,334.0,483.0,2246.0,621.0,784.0,1595.0,624.0,296.0,126.0,15429.0,7984.0,260.0,5178.0,1458.0,1019.9999999999999,244.0,478.0,2186.0
021001,02,10,01,100.0,4303.0,345.0,312.0,559.0,184.0,279.0,911.9999999999999,606.0,212.0,183.0,266.0,798.0,252.99999999999997,194.0,1395.0,555.0,308.0,102.0,15529.0,10065.0,233.0,4294.0,1332.0,884.0,200.99999999999997,282.0,3313.0000000000005
022002,02,20,02,100.0,9641.0,1373.0,538.0,1639.0,572.0,799.0,1313.0,542.0,409.99999999999994,444.00000000000006,1121.0,1298.0,273.0,328.0,1092.0,472.0,177.0,72.0,8461.0,4749.0,311.0,2686.0,852.0,576.0,93.0,1285.0,1662.0
023003,02,30,03,100.0,2298.0,342.0,128.0,341.0,163.0,227.99999999999997,216.0,179.0,98.0,56.99999999999999,278.0,263.0,89.0,64.0,218.00000000000003,67.0,42.0,14.000000000000002,6078.0,5077.0,69.0,719.0,113.99999999999999,183.0,46.0,288.0,1132.0
