id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01100101,01,10,01,01,100.0,106.0,138.0,32.0,326.0,866.0,237.0,183.0,204.0,1002.9999999999999,1421.0
01100102,01,10,01,02,100.0,82.0,96.0,22.0,100.0,523.0,188.0,124.0,64.0,553.0,901.0
01100103,01,10,01,03,100.0,219.0,254.99999999999997,98.0,370.0,1080.0,372.0,343.0,359.0,1474.0,1904.0
01100104,01,10,01,04,100.0,198.0,326.0,110.00000000000001,501.0,1126.0,332.0,269.0,176.0,1393.0,1830.0
01100205,01,10,02,05,100.0,105.0,123.0,49.0,261.0,732.0,197.0,134.0,133.0,793.0,1289.0
01100206,01,10,02,06,100.0,72.0,92.0,22.0,65.0,433.0,142.0,77.0,54.0,475.0,657.0
01100207,01,10,02,07,100.0,382.0,362.0,110.00000000000001,424.0,1918.0,490.00000000000006,361.0,277.0,2156.0,2883.0
01100308,01,10,03,08,100.0,259.0,215.0,55.00000000000001,310.0,1617.0000000000002,386.0,151.0,140.0,1518.0,2232.0
01100309,01,10,03,09,100.0,405.99999999999994,501.0,139.0,441.0,2341.0,726.0,342.0,150.0,2479.0,3315.9999999999995
01100310,01,10,03,10,100.0,359.0,370.0,101.0,612.0,2506.0,527.0,294.0,189.0,2328.0,3602.0000000000005
01100311,01,10,03,11,100.0,424.0,499.0,129.0,612.0,1655.0,450.0,291.0,194.0,2129.0,2804.0
01100312,01,10,03,12,100.0,397.0,352.0,80.0,463.99999999999994,2203.0,487.0,265.0,197.0,2079.0,3020.0
01100313,01,10,03,13,100.0,404.0,346.0,95.0,958.0,2134.0,519.0,292.0,193.0,2409.0,3329.9999999999995
01100414,01,10,04,14,100.0,318.0,262.0,50.0,236.0,1534.0,252.0,59.0,50.0,1408.0,2049.0
01100415,01,10,04,15,100.0,365.0,482.0,140.0,513.0,2586.0,654.0,241.0,152.0,2587.0,3428.0
01100416,01,10,04,16,100.0,519.0,544.0,82.0,453.0,2808.0,675.0,248.0,137.0,2775.0,3650.0
01200517,01,20,05,17,100.0,196.0,219.0,79.0,254.99999999999997,864.0,252.99999999999997,179.0,131.0,997.0000000000001,1509.0
01200518,01,20,05,18,100.0,299.0,362.0,115.99999999999999,706.0,1639.0,556.0,345.0,318.0,1951.0000000000002,3014.0
01200519,01,20,05,19,100.0,297.0,436.00000000000006,145.0,622.0,1889.0,642.0,413.99999999999994,467.0,2259.0,3322.9999999999995
01200520,01,20,05,20,100.0,291.0,413.99999999999994,125.0,546.0,1705.9999999999998,566.0,509.0,356.0,2096.0,2774.0
01200521,01,20,05,21,100.0,214.0,330.0,114.99999999999999,453.0,1040.0,401.99999999999994,267.0,249.00000000000003,1355.0,1932.9999999999998
01200522,01,20,05,22,100.0,311.0,336.0,131.0,453.0,1566.0,487.0,388.0,370.0,2023.0,2286.0
01200623,01,20,06,23,100.0,390.0,514.0,170.0,718.0,2086.0,702.0,501.0,358.0,2585.0,3302.0000000000005
01200624,01,20,06,24,100.0,376.0,298.0,77.0,487.0,2108.0,284.0,144.0,122.0,1866.0,2683.0
01200625,01,20,06,25,100.0,323.0,491.0,175.0,491.0,1296.0,543.0,338.0,476.0,2017.0000000000002,2349.0
01200626,01,20,06,26,100.0,163.0,204.99999999999997,62.0,249.00000000000003,1032.0,349.0,238.0,204.99999999999997,1193.0,1500.0
01200627,01,20,06,27,100.0,215.0,312.0,86.0,221.0,599.0,262.0,204.0,199.0,1034.0,1075.0
01200628,01,20,06,28,100.0,110.00000000000001,138.0,47.0,119.0,580.0,161.0,120.0,111.00000000000001,664.0,768.0
01200629,01,20,06,29,100.0,125.0,162.0,47.0,674.0,1154.0,277.0,190.0,233.0,1354.0,2039.0
01300730,01,30,07,30,100.0,513.0,784.0,231.0,760.0,1834.0,742.0,484.99999999999994,376.0,2701.0,3756.0
