id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
075011,07,50,11,20860,1097,1433,493,1885,4467,2542,2855,6088,10939,3595,100.0,5.258868648130393,6.86960690316395,2.363374880153404,9.036433365292426,21.414189837008628,12.186001917545541,13.68648130393097,29.185043144774685,52.44007670182167,17.233940556088207
076012,07,60,12,17773,1042,1670,565,1682,3716,2241,2397,4460,8961,3486,100.0,5.8628256343892415,9.396275248973161,3.1789793507005006,9.463793394474765,20.90811905699657,12.609013672424464,13.48674956394531,25.09424407809599,50.419175153322456,19.614021268215833
076013,07,60,13,14371,868,1187,384,1251,3131,1668,1882,4000,7615,2383,100.0,6.039941548952752,8.259689652772947,2.672047874191079,8.705030965138127,21.786932015865286,11.6067079535175,13.09581796673857,27.83383202282374,52.988657713450706,16.58200542759724
076014,07,60,14,21372,1181,1808,562,1693,4093,2891,3318,5826,11113,2154,100.0,5.525921766797679,8.459666853827438,2.629608833988396,7.9215796369081035,19.15122590305072,13.527044731424292,15.524985962942168,27.259966311061202,51.99794123151788,10.078607523862997
076015,07,60,15,30785,1923,2749,889,2718,6006,3953,4454,8093,15903,4618,100.0,6.246548643820042,8.929673542309565,2.8877700178658436,8.828975150235504,19.50950138054247,12.840669157057008,14.468085106382977,26.288777001786585,51.658275133993826,15.00081208380705
081001,08,10,01,32504,1826,2185,673,3229,14376,3735,3295,3185,15580,11601,100.0,5.617770120600542,6.722249569283781,2.0705143982279104,9.934161949298549,44.228402658134385,11.490893428501108,10.137213881368448,9.798793994585282,47.93256214619739,35.69099187792272
081002,08,10,02,37768,2053,2886,966,4184,15422,4377,3820,4060,18431,13894,100.0,5.435818682482525,7.64138953611523,2.5577208218597756,11.078161406481678,40.833509849608134,11.58917602202923,10.114382546070749,10.74984113535268,48.800571912730355,36.787756831179834
081003,08,10,03,38957,2164,2588,733,3376,17018,5132,4162,3784,19339,12746,100.0,5.554842518674437,6.6432220140154525,1.8815617218985035,8.665965038375646,43.68406191441846,13.173498986061555,10.683574197191776,9.71327360936417,49.64191287830172,32.71812511230331
081004,08,10,04,39415,2511,2869,839,3854,17155,4307,3914,3966,19388,13565,100.0,6.370671064315616,7.27895471267284,2.128631231764557,9.778003298236712,43.524039071419516,10.927311937079793,9.930229608017251,10.062159076493721,49.18939490041862,34.415831536217176
081005,08,10,05,15360,1186,2021,548,1886,3960,1919,1752,2088,7566,4977,100.0,7.721354166666666,13.157552083333332,3.567708333333333,12.278645833333334,25.78125,12.493489583333334,11.40625,13.593749999999998,49.2578125,32.40234375
082006,08,20,06,20393,1334,1791,494,2258,6081,2441,2578,3416,10085,6104,100.0,6.541460305006621,8.782425342029129,2.4223998430834106,11.07242681312215,29.8190555582798,11.969793556612563,12.64159270337861,16.750845878487716,49.453243760113764,29.931839356641987
082007,08,20,07,23101,1171,1768,539,2109,5210,3035,3728,5541,11863,3246,100.0,5.069044630102592,7.653348339898705,2.3332323276048657,9.129474914505865,22.553136227868922,13.137959395697155,16.137829531189126,23.985974633132763,51.3527552919787,14.051339768841176
082008,08,20,08,28522,1609,2386,715,2617,6039,3657,4134,7365,14648,4652,100.0,5.641259378725195,8.365472267021948,2.506836827711942,9.175373395975036,21.173129514059323,12.821681509010588,14.494074749316319,25.82217235817965,51.35684734590842,16.310216674847485
083009,08,30,09,19847,1259,1527,471,1761,4311,2168,2582,5768,10529,4046,100.0,6.343527989116743,7.693858013805613,2.3731546329420063,8.872877512974252,21.721166926991483,10.923565274348768,13.009522849800979,29.062326800020156,53.05083891772057,20.385952536907343
083010,08,30,10,17753,1286,1536,535,1741,4157,2049,2299,4150,9235,4000,100.0,7.243846110516533,8.652058806962204,3.0135751703937363,9.806793218047654,23.41576071649862,11.541711260068722,12.949923956514391,23.37633076099814,52.019377006703095,22.53140314313074
084011,08,40,11,9665,547,713,234,841,1945,1161,1434,2790,5023,1422,100.0,5.659596482152096,7.377133988618727,2.421107087428867,8.701500258665288,20.124159337816867,12.012415933781687,14.837040869115365,28.86704604242111,51.971029487842735,14.7128815312985
084012,08,40,12,43788,2573,3658,1232,3867,8365,5888,6817,11388,22474,5289,100.0,5.876039097469627,8.353886909655614,2.813556225449895,8.831186626473006,19.103407326208092,13.44660637617612,15.568192198775922,26.007125239791723,51.32456380743583,12.07865168539326
091001,09,10,01,13153,1001,1147,280,924,5193,1902,1367,1339,6583,2567,100.0,7.610431080361894,8.720444005169924,2.12879191059074,7.025013304949441,39.481487113206114,14.46057933551281,10.393066220634076,10.180187029575002,50.04941838363871,19.516460123165817
091002,09,10,02,11229,623,687,171,912,3581,1398,1430,2427,5769,1379,100.0,5.548134295128684,6.11808709591237,1.5228426395939088,8.121827411167512,31.89064030634963,12.449906492118622,12.734882892510463,21.61367886721881,51.37590168314187,12.280701754385964
091003,09,10,03,18779,1043,1211,321,1551,5904,2099,2316,4334,9739,2286,100.0,5.554076361893605,6.448692688641568,1.7093561957505725,8.25922573086959,31.439373768571276,11.177378987166515,12.332925075882635,23.07897119122424,51.861121465466745,12.173172160391928
091004,09,10,04,20166,1193,1490,466,1688,5235,2547,2868,4679,10453,1759,100.0,5.9158980462164035,7.388674005752256,2.3108201924030545,8.370524645442824,25.959535852424874,12.63016959238322,14.221957750669443,23.202419914707924,51.83477139740157,8.722602400079342
092005,09,20,05,23760,1738,1804,448,3194,8862,2512,2397,2805,11598,4706,100.0,7.314814814814814,7.592592592592593,1.8855218855218854,13.442760942760943,37.2979797979798,10.572390572390573,10.088383838383837,11.805555555555555,48.813131313131315,19.806397306397304
092006,09,20,06,13174,896,907,271,1519,4464,1326,1442,2349,6398,2601,100.0,6.801275239107333,6.884773037801731,2.0570821314710797,11.53028692879915,33.884924851981175,10.065280097161075,10.945802337938364,17.830575375740093,48.565356004250795,19.743434036739032
092007,09,20,07,20227,1360,1386,379,2305,6663,2249,2400,3485,10004,3554,100.0,6.723686162060612,6.852227221041182,1.8737331289860086,11.395659267315963,32.94111830721313,11.11880160181935,11.865328521283432,17.229445790280316,49.45864438621644,17.570573985267217
092008,09,20,08,11534,817,978,281,1129,3640,1377,1384,1928,5761,1659,100.0,7.083405583492283,8.47927865441304,2.4362753598057916,9.788451534593376,31.558869429512743,11.938616264955783,11.999306398474078,16.715796774752906,49.947979885555746,14.383561643835616
093009,09,30,09,28659,2088,3000,812,2344,6875,3984,4635,4921,14596,2727,100.0,7.285669423217837,10.467915837956662,2.8333158868069366,8.178931574723473,23.988973795317353,13.901392232806447,16.172929969643043,17.170871279528246,50.92989985693849,9.515335496702606
093010,09,30,10,13393,736,1125,330,989,2880,1927,2348,3058,6721,1224,100.0,5.495408048980811,8.399910400955724,2.463973717613679,7.384454565817965,21.50377062644665,14.38811319345927,17.53154633017248,22.832823116553424,50.182931382065256,9.139102516239825
093011,09,30,11,7343,490,488,137,478,2013,943,990,1804,3753,734,100.0,6.67302192564347,6.645785101457171,1.8657224567615416,6.50960098052567,27.413863543510825,12.842162603840393,13.482227972218439,24.56761541604249,51.10990058559172,9.995914476372054
093012,09,30,12,4504,273,354,113,247,877,649,774,1217,2274,222,100.0,6.061278863232682,7.859680284191829,2.5088809946714035,5.484014209591474,19.47158081705151,14.409413854351689,17.184724689165186,27.020426287744225,50.48845470692718,4.928952042628774
094013,09,40,13,12028,501,798,216,646,2233,1527,2195,3912,6284,494,100.0,4.165281010974393,6.634519454605919,1.7958097771865646,5.370801463252411,18.565014965081478,12.695377452610575,18.249085467243102,32.52411040904556,52.24476222148321,4.107083471898902
094014,09,40,14,11300,561,717,257,713,2329,1075,1441,4207,5994,800,100.0,4.964601769911504,6.345132743362831,2.274336283185841,6.309734513274336,20.61061946902655,9.513274336283185,12.752212389380531,37.23008849557522,53.04424778761062,7.079646017699115
094015,09,40,15,7340,553,732,203,698,2287,878,975,1014,3731,1017,100.0,7.5340599455040875,9.97275204359673,2.76566757493188,9.509536784741144,31.158038147138967,11.961852861035423,13.283378746594005,13.814713896457768,50.83106267029973,13.855585831062669
