id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0603,06,03,100.0,1864.0,3096.0,892.0,2749.0,6247.0,3132.0,2285.0,2457.0,11475.0,12269.0
0604,06,04,100.0,1275.0,2341.0,756.0,2496.0,4374.0,2503.0,1755.0,2214.0,9065.0,9695.0
0701,07,01,100.0,1754.0,2492.0,833.0,3060.0,8610.0,3836.0,2920.0,3145.0,12736.0,16237.0
0702,07,02,100.0,1612.0,1950.0,609.0,2502.0,7573.0,2858.0,1947.0,2029.0,10293.0,12288.0
0703,07,03,100.0,1188.0,1784.0,505.99999999999994,1879.0,4975.0,2150.0,1578.0,1543.0,7958.0,8343.0
0704,07,04,100.0,2393.0,2835.0,800.0,2913.0,8837.0,3396.0,2228.0,2242.0,12553.0,13959.0
0705,07,05,100.0,1776.0000000000002,2097.0,637.0,1970.0,5851.0,2538.0,1857.9999999999998,1882.0,9172.0,9350.0
0706,07,06,100.0,1143.0,1676.0000000000002,522.0,1198.0,3381.0,1595.0,1282.0,1367.0,6037.0,5623.0
0707,07,07,100.0,1348.0,1884.0,599.0,1208.0,3306.0,1818.0,1332.0,1306.0,6468.000000000001,6134.0
0801,08,01,100.0,7429.000000000001,10326.0,3061.0,10708.0,36198.0,11289.0,6902.0,6406.0,44177.0,56971.0
0802,08,02,100.0,2703.0,3544.0,1071.0,3143.0,8411.0,3645.0000000000005,2401.0,2253.0,13038.0,13634.0
0803,08,03,100.0,1873.9999999999998,2372.0,730.0,1861.0,5175.0,2422.0,2143.0,1914.0,9272.0,7452.0
0804,08,04,100.0,1513.0,2117.0,697.0,1569.0,3928.0,2332.0,1551.0,1463.0,7525.0,6186.0
0901,09,01,100.0,1337.0,1280.0,340.0,1476.0,4891.0,1328.0,676.0,796.0,5936.0,6970.0
0902,09,02,100.0,1772.0,1479.0,394.0,2730.0,5526.0,1244.0,682.0,689.0,6798.999999999999,10258.0
0903,09,03,100.0,826.0,1055.0,247.00000000000003,844.9999999999999,2272.0,905.0000000000001,556.0,698.0,3571.0,3815.0
0904,09,04,100.0,459.0,483.0,166.0,484.99999999999994,1223.0,448.00000000000006,311.0,511.00000000000006,1947.0,2273.0
0905,09,05,100.0,562.0,594.0,183.0,617.0,1732.0,567.0,304.0,689.0,2616.0,2910.0
1001,10,01,100.0,2823.0,3744.0,1024.0,3042.0,8155.0,2781.0,2340.0,2446.0,12844.0,13218.0
1002,10,02,100.0,2467.0,2603.0,626.0,2214.0,5934.0,1797.0,1303.0,1365.0,8998.0,11318.0
1003,10,03,100.0,393.0,518.0,140.0,786.0,1392.0,415.00000000000006,370.0,441.0,2159.0,2479.0
1004,10,04,100.0,403.0,521.0,150.0,401.99999999999994,1115.0,527.0,364.0,541.0,1995.0,1742.0000000000002
1101,11,01,100.0,2164.0,2464.0,651.0,1982.9999999999998,5019.0,1666.0,1386.0,1073.0,8076.000000000001,10060.0
1102,11,02,100.0,1617.0000000000002,1759.0,470.0,1639.0,3926.0,1147.0,714.0,692.0,5740.0,7906.999999999999
1103,11,03,100.0,2163.0,2353.0,681.0,4504.0,9008.0,2431.0,1679.0,1326.0,11050.0,16185.0
1104,11,04,100.0,1973.9999999999998,1968.0,501.0,3161.0,7353.0,1748.0,1237.0,1204.0,9371.0,12168.0
1105,11,05,100.0,581.0,589.0,111.00000000000001,967.0,1868.0,467.0,210.0,322.0,2381.0,3003.0
1210,12,10,100.0,2524.0,2946.0,893.0,3225.0,8506.0,3304.0,2245.0,1832.0,12146.0,14627.000000000002
1221,12,21,100.0,2127.0,2647.0,831.0,2613.0,6868.000000000001,3063.0,2023.9999999999998,1873.9999999999998,10447.0,12537.0
1222,12,22,100.0,304.0,498.00000000000006,164.0,281.0,697.0,529.0,369.0,421.0,1709.0,1300.0
1223,12,23,100.0,403.0,690.0,217.0,398.0,1052.0,648.0,530.0,655.0,2425.0,2036.0
1230,12,30,100.0,3736.0,5462.0,1623.9999999999998,3777.0000000000005,9695.0,4500.0,3028.0,2698.0,16955.0,17940.0
