id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,144.0,114.99999999999999,27.0,399.0,814.0,184.0,172.0,214.0,972.0000000000001,1427.0
01011102,01,01,11,02,100.0,0.0,9.0,0.0,6.0,38.0,10.0,6.0,9.0,31.0,63.0
01011103,01,01,11,03,100.0,211.0,240.0,99.0,377.0,980.0000000000001,347.0,334.0,334.0,1381.0,1773.9999999999998
01011104,01,01,11,04,100.0,183.0,334.0,118.0,548.0,1073.0,347.0,224.00000000000003,183.0,1365.0,1811.0
01011105,01,01,11,05,100.0,93.0,60.0,16.0,108.0,413.99999999999994,150.0,90.0,71.0,484.99999999999994,749.0
01011201,01,01,12,01,100.0,105.0,119.0,51.0,211.0,501.99999999999994,175.0,128.0,147.0,675.0,1003.9999999999999
01011202,01,01,12,02,100.0,31.0,28.000000000000004,3.0,33.0,137.0,47.0,23.0,24.0,163.0,237.0
01011203,01,01,12,03,100.0,54.0,43.0,15.0,53.0,249.00000000000003,95.0,52.0,43.0,288.0,412.0
01011204,01,01,12,04,100.0,362.0,347.0,78.0,447.0,1836.0,501.0,329.0,332.0,2109.0,2838.0
01011301,01,01,13,01,100.0,229.0,204.0,42.0,325.0,1529.0,323.0,155.0,145.0,1458.0,2083.0
01011302,01,01,13,02,100.0,394.0,473.00000000000006,134.0,523.0,2432.0,700.0,294.0,158.0,2484.0,3461.9999999999995
01011303,01,01,13,03,100.0,329.0,348.0,74.0,757.0,2377.0,473.00000000000006,261.0,227.0,2267.0,3536.9999999999995
01011304,01,01,13,04,100.0,371.0,397.0,111.00000000000001,491.0,1365.0,412.0,266.0,262.0,1882.0,2290.0
01011305,01,01,13,05,100.0,298.0,269.0,86.0,389.0,1554.0,459.99999999999994,212.0,216.0,1619.0000000000002,2325.0
01011306,01,01,13,06,100.0,364.0,329.0,75.0,1115.0,1935.0000000000002,457.0,271.0,208.0,2397.0,3219.0
01011401,01,01,14,01,100.0,732.0,738.0,160.0,878.9999999999999,4092.0,889.0,298.0,202.99999999999997,3976.0,5779.0
01011402,01,01,14,02,100.0,534.0,498.00000000000006,66.0,562.0,2949.0,582.0,199.0,160.0,2767.0,3779.0
01022101,01,02,21,01,100.0,147.0,190.0,49.0,266.0,817.0,244.0,167.0,112.00000000000001,865.0,1391.0
01022102,01,02,21,02,100.0,297.0,350.0,112.00000000000001,682.0,1522.0,555.0,343.0,337.0,1953.0,2917.0
01022103,01,02,21,03,100.0,19.0,33.0,9.0,28.000000000000004,64.0,18.0,15.0,17.0,99.0,151.0
01022104,01,02,21,04,100.0,648.0,876.0,245.00000000000003,1381.0,3538.0000000000005,1159.0,861.9999999999999,830.0000000000001,4410.0,6202.0
01022105,01,02,21,05,100.0,236.0,321.0,107.0,470.0,1097.0,451.0,243.00000000000003,229.0,1462.0,1996.0
01022106,01,02,21,06,100.0,281.0,359.0,101.0,512.0,1531.0,476.0,408.0,390.0,2026.0000000000002,2338.0
01022201,01,02,22,01,100.0,399.0,542.0,138.0,840.0,2159.0,645.0,455.0,371.0,2646.0,3447.0
01022202,01,02,22,02,100.0,164.0,170.0,44.0,242.0,741.0,186.0,97.0,100.0,816.0,1009.0
01022203,01,02,22,03,100.0,364.0,559.0,147.0,518.0,1321.0,559.0,306.0,455.99999999999994,2085.0,2386.0
01022204,01,02,22,04,100.0,185.0,212.0,53.0,349.0,1096.0,332.0,221.0,191.0,1180.0,1628.0
01022205,01,02,22,05,100.0,229.0,302.0,95.0,236.0,613.0,256.0,202.99999999999997,183.0,1042.0,1109.0
01022206,01,02,22,06,100.0,88.0,128.0,40.0,141.0,454.0,145.0,126.0,101.0,598.0,646.0
01022207,01,02,22,07,100.0,122.0,148.0,46.0,796.0,959.0,285.0,166.0,212.0,1302.0,1986.0
01033101,01,03,31,01,100.0,1597.0,2230.0,648.0,2378.0,5724.0,2137.0,1350.0,1103.0,8052.0,11340.0
01033102,01,03,31,02,100.0,604.0,888.0000000000001,262.0,1157.0,2441.0,991.0,548.0,526.0,3506.0,4665.0
01033201,01,03,32,01,100.0,956.0,1479.0,424.0,1011.0,2980.0,1159.0,778.0,789.0,4735.0,4491.0
01033202,01,03,32,02,100.0,565.0,779.0,221.0,811.0,1904.0,728.0,503.0,513.0,2988.0,3007.0
01033203,01,03,32,03,100.0,784.0,1162.0,398.0,1396.0,3256.0,1169.0,697.0,617.0,4410.0,5930.0
01044101,01,04,41,01,100.0,844.0,991.0,286.0,1360.0,3813.0000000000005,1346.0,938.0000000000001,777.0,4831.0,6595.999999999999
01044102,01,04,41,02,100.0,683.0,683.0,194.0,760.0,2499.0,816.0,648.0,571.0,3292.0,4036.9999999999995
01044103,01,04,41,03,100.0,322.0,415.00000000000006,155.0,800.0,1773.0,622.0,361.0,270.0,2198.0,3286.0
01044201,01,04,42,01,100.0,1277.0,1972.0,605.0,2334.0,5615.0,2280.0,1358.0,1156.0,7716.0,10653.0
01044202,01,04,42,02,100.0,670.0,857.0,297.0,1886.0,4024.0,1110.0,700.0,504.0,4484.0,7018.000000000001
01044203,01,04,42,03,100.0,679.0,988.0000000000001,311.0,1266.0,3389.0,1327.0,871.0000000000001,908.0,4511.0,6448.0
02010101,02,01,01,01,100.0,356.0,507.0,161.0,816.0,1780.9999999999998,614.0,392.0,297.0,2270.0,3031.0
02010102,02,01,01,02,100.0,757.0,1277.0,419.00000000000006,1071.0,2900.0,1290.0,811.9999999999999,801.0,4667.0,4553.0
02010103,02,01,01,03,100.0,916.0,1402.0,451.99999999999994,1175.0,3286.0,1632.0,903.9999999999999,948.0,5186.0,5360.0
02010104,02,01,01,04,100.0,229.0,444.00000000000006,156.0,369.0,1000.0,467.0,322.0,292.0,1589.0,1625.0
