id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0402,04,02,41752,1800,2747,936,4478,8997,5671,5423,11700,21549,8826,100.0,4.311170722360606,6.579325541291435,2.241808775627515,10.725234719294884,21.54866832726576,13.582582870281662,12.988599348534201,28.022609695343938,51.61189883119371,21.139107108641504
0403,04,03,145951,7182,8434,2725,15179,41539,20647,20320,29925,74174,41786,100.0,4.920829593493707,5.7786517392823615,1.8670649738610903,10.400065775499996,28.46092181622599,14.146528629471536,13.922480832608203,20.50345663955711,50.82116600776973,28.630156696425512
0404,04,04,53092,2413,3699,1148,4258,10753,7756,7532,15533,28439,9657,100.0,4.544940857379643,6.967151359903563,2.16228433662322,8.020040684095532,20.25352218790025,14.608603932795901,14.18669479394259,29.256761847359304,53.56550892789874,18.18918104422512
0405,04,05,81980,3862,5083,1621,7914,21727,11679,11435,18659,42012,20841,100.0,4.710905098804587,6.200292754330325,1.9773115393998535,9.653574042449378,26.502805562332277,14.246157599414492,13.94852403025128,22.76042937301781,51.24664552329836,25.42205415955111
0406,04,06,67,0,0,0,9,7,3,30,18,21,12,100.0,0.0,0.0,0.0,13.432835820895523,10.44776119402985,4.477611940298507,44.776119402985074,26.865671641791046,31.343283582089555,17.91044776119403
0501,05,01,105220,6702,8645,2766,11075,26213,13868,13894,22057,53691,23263,100.0,6.369511499714883,8.216118608629538,2.628777798897548,10.525565481847558,24.912564151302032,13.180003801558641,13.204713932712412,20.962744725337387,51.027371222201104,22.108914655008554
0502,05,02,90441,5521,7852,2475,9122,20497,12367,12112,20495,46341,17662,100.0,6.104532236485665,8.681903119160559,2.73659070554284,10.086133501398702,22.66339381475216,13.674107981999315,13.392156212337325,22.661182428323436,51.238929246691214,19.52875355203945
0503,05,03,28482,1811,2479,752,2988,7347,3916,3687,5502,14482,6541,100.0,6.358401797626572,8.703742714697002,2.6402640264026402,10.49083631767432,25.795239098377927,13.749034477915878,12.945017906045925,19.317463661259744,50.8461484446317,22.965381644547435
0504,05,04,19834,1064,2016,680,1459,3250,3030,3009,5326,10018,1478,100.0,5.364525562165977,10.164364223051326,3.4284561863466774,7.3560552586467685,16.386003831803972,15.276797418574164,15.170918624584049,26.852878894827064,50.509226580619135,7.4518503579711615
0601,06,01,75428,4165,4942,1555,7385,19900,10594,10413,16474,39839,12528,100.0,5.5218221350161745,6.551943575330116,2.061568648247335,9.790793869650527,26.382775627088083,14.045182160470912,13.805218221350163,21.84069576284669,52.817256191334785,16.609216736490428
0602,06,02,79001,4078,5898,1865,7171,16804,10946,10813,21426,41689,11603,100.0,5.161959975190188,7.465728281920482,2.360729611017582,9.077100289869747,21.270616827635095,13.855520816192199,13.687168516854218,27.12117568132049,52.77021809850508,14.687155858786596
0603,06,03,84347,4290,7106,2350,7730,16856,12557,11775,21683,44138,12269,100.0,5.086132286862603,8.424721685418568,2.786109760868792,9.164522745325856,19.98411324646994,14.88731075201252,13.960188269885117,25.706901253156605,52.32906920222414,14.545864108978387
0604,06,04,69921,3277,6401,2289,6336,11336,10687,9677,19918,36828,9695,100.0,4.68671786730739,9.154617353870798,3.2736945981893855,9.061655296691981,16.212582771985527,15.284392385692424,13.839905035683127,28.486434690579372,52.67087141202214,13.865648374594187
0701,07,01,51204,2618,3416,1117,5351,14990,7845,7258,8609,24321,16237,100.0,5.112881806108898,6.671353800484338,2.181470197640809,10.450355440981173,29.275056636200297,15.32106866651043,14.174673853605189,16.813139598468872,47.49824232481837,31.710413248964926
0702,07,02,51287,2939,3251,1013,5416,16526,7486,6876,7780,25662,12288,100.0,5.730497007038821,6.338838302103847,1.9751593971181782,10.560180942539045,32.22259052001482,14.596291457874317,13.406906233548463,15.169536139762513,50.0360715190984,23.95928792871488
0703,07,03,46675,2549,3570,1171,4761,12049,7023,6724,8828,24547,8343,100.0,5.461167648634172,7.648634172469201,2.508837707552223,10.200321371183717,25.814675950723085,15.046598821638993,14.40599892876272,18.91376539903589,52.591322978039635,17.874665238350296
0704,07,04,65311,3997,4693,1379,6833,18583,8854,8477,12495,33636,13959,100.0,6.119949166296642,7.185619574038064,2.111436052119857,10.462249850714276,28.4530936595673,13.556674985836995,12.97943684831039,19.131539863116473,51.50127849826216,21.373122444917396
0705,07,05,52963,2892,3432,1144,5054,12732,6942,7112,13655,27524,9350,100.0,5.4604157619470195,6.479995468534637,2.159998489511546,9.542510809433,24.03942374865472,13.107263561354152,13.428242357872477,25.782149802692444,51.96835526688442,17.653833808507827
0706,07,06,32454,1946,2779,933,2958,6920,4157,4199,8562,16707,5623,100.0,5.996179207493683,8.562889012140259,2.8748382325753377,9.114438898132741,21.32248721267024,12.808898748998581,12.938312688728661,26.38195599926049,51.47901645405805,17.326061502434214
0707,07,07,51750,2947,4323,1495,4427,9795,7465,7298,14000,26870,6134,100.0,5.694685990338164,8.353623188405797,2.888888888888889,8.554589371980677,18.927536231884055,14.425120772946858,14.102415458937198,27.053140096618357,51.92270531400966,11.853140096618358
0801,08,01,166126,10710,12657,3599,17883,68076,20124,16043,17034,81085,56971,100.0,6.446913788329341,7.61891576273431,2.1664278920819138,10.764720754126387,40.97853436548162,12.11369683252471,9.657127722331243,10.253662882390474,48.80933749082022,34.29384924695713
0802,08,02,72673,4200,5749,1816,7406,16979,10035,9973,16515,36937,13634,100.0,5.7793128121860935,7.910778418394727,2.4988647778404633,10.190854925488145,23.363560056692307,13.808429540544632,13.723115875221884,22.725083593631748,50.82630412945661,18.760750209844097
0803,08,03,37317,2393,2966,950,3582,8035,4434,4760,10197,19694,7452,100.0,6.412626952863307,7.948120159712732,2.5457566256665864,9.598842350671276,21.531741565506337,11.881984082321729,12.755580566497843,27.32534769676019,52.77487472197658,19.969450920492
0804,08,04,53575,3030,4079,1484,4922,10161,7822,7952,14125,27552,6186,100.0,5.6556229584694355,7.613625758282781,2.769948670088661,9.187120858609427,18.965935604293048,14.600093327111527,14.84274381707886,26.364909006066263,51.42697153523098,11.546430237984135
0901,09,01,62624,3843,4217,1189,4936,19577,8505,7303,13054,32200,6970,100.0,6.136624936126724,6.733840061318344,1.8986331119059785,7.88196218702095,31.26117782319877,13.581055186509964,11.661663260091977,20.845043433827286,51.41798671435871,11.129918242207461
0902,09,02,66367,4725,4797,1273,7912,22143,7775,7142,10600,32747,10258,100.0,7.119502162219176,7.2279898142148955,1.9181219582021185,11.921587535974204,33.36447330751729,11.715159642593457,10.761372368797746,15.971793210481113,49.34229360977594,15.45647686350144
0903,09,03,51555,3308,4511,1314,3846,11875,8239,7892,10570,26108,3815,100.0,6.416448453108331,8.749878770245369,2.5487343613616527,7.459994180971778,23.03365337988556,15.980991174473862,15.307923576762681,20.502376103190766,50.6410629424886,7.399864222674814
0904,09,04,37530,1921,2666,816,2377,8093,4991,5796,10870,19279,2273,100.0,5.118571809219291,7.1036504130029305,2.1742605915267785,6.333599786837196,21.56408206767919,13.298694377831069,15.443645083932852,28.96349586997069,51.36957100985878,6.056488142819078
0905,09,05,53077,2946,3738,1156,3375,12272,7480,7422,14688,27858,2910,100.0,5.550426738511973,7.042598488987697,2.177967858017597,6.358686436686324,23.12112591141172,14.092733198937394,13.983457994988413,27.673003372458883,52.486010889839285,5.482600749853986
1001,10,01,110415,6759,9517,2696,9028,28571,11428,17065,25351,55421,13218,100.0,6.121450889824752,8.619299913960965,2.4416972331657836,8.176425304532899,25.8760132228411,10.350043019517276,15.455327627586831,22.959742788570395,50.19336140922882,11.971199565276457
1002,10,02,81808,6231,7849,1981,7125,23636,9706,13180,12100,41629,11318,100.0,7.616614512028164,9.594416194015256,2.4215235673772737,8.709417171914726,28.892039898298457,11.864365343242715,16.11089380011735,14.790729513006063,50.88622139644045,13.834832779190299
1003,10,03,27723,1435,2134,588,2055,5976,3891,4944,6700,13982,2479,100.0,5.176207481152834,7.697579627024492,2.120982577643112,7.41261768206904,21.556108646250404,14.035277567362838,17.833567795693106,24.16765862280417,50.43465714388775,8.942033690437542
1004,10,04,48602,2610,3976,1159,2761,9742,7921,9704,10729,24376,1742,100.0,5.3701493765688655,8.180733303156249,2.3846755277560594,5.680836179581087,20.044442615530226,16.29768322291264,19.966256532652977,22.075223241841897,50.15431463725773,3.5842146413727827
1101,11,01,61630,4264,5753,1603,4847,15779,7189,11455,10740,31112,10060,100.0,6.91870842122343,9.334739574882363,2.6010060035696903,7.864676294012655,25.60279084861269,11.664773649196821,18.586727243225702,17.426577965276653,50.4819081616096,16.32321921142301
1102,11,02,48728,3455,4106,1200,4006,13254,6103,6383,10221,24789,7907,100.0,7.090379248070924,8.426366770645215,2.462649811196848,8.221145953045477,27.199967164669186,12.524626498111967,13.099244787391234,20.97561976686915,50.87218847479888,16.226810047611227
1103,11,03,74802,4435,4795,1331,8507,24213,8290,7759,15472,36988,16185,100.0,5.928985855993155,6.41025641025641,1.7793641881233124,11.372690569770862,32.36945536215609,11.082591374562178,10.372717307023876,20.683938932114117,49.44787572524799,21.63712200208551
1104,11,04,74565,4684,4738,1274,7446,25240,7819,7665,15699,37634,12168,100.0,6.281767585328237,6.354187621538256,1.7085764098437606,9.985918326292497,33.84966136927513,10.486153020854289,10.27962180647757,21.054113860390263,50.47140079125595,16.318648159324077
1105,11,05,31727,2617,3170,700,2542,9643,4555,3655,4845,16189,3003,100.0,8.248494972736156,9.991489898193967,2.2063226904529265,8.012103255901913,30.39367100576796,14.356856935732973,11.520156333722067,15.270904907492042,51.025940051060616,9.465124342043055
1210,12,10,55999,3536,4081,1284,6707,15710,7428,7127,10126,27997,14627,100.0,6.314398471401275,7.287630136252433,2.2928980874658476,11.97699958927838,28.054072394149898,13.26452258076037,12.727012982374685,18.082465758317113,49.9955356345649,26.120109287665848
1221,12,21,54503,3225,4006,1298,5597,13706,7485,7180,12006,27298,12537,100.0,5.91710548043227,7.350054125460984,2.3815202832871583,10.26915949580757,25.147239601489822,13.733188998770709,13.173586775039906,22.028145239711574,50.08531640460158,23.00240353741996
1222,12,22,24114,1229,1961,706,1645,3785,3708,4089,6991,12305,1300,100.0,5.096624367587293,8.132205357883388,2.9277598075806583,6.821763291034253,15.696276022227751,15.376959442647426,16.956954466285147,28.991457244754088,51.02844820436261,5.3910591357717506
1223,12,23,33355,1655,2885,1009,2335,4960,5042,5128,10341,17333,2036,100.0,4.961774846349873,8.649377904362163,3.02503372807675,7.000449707690001,14.870334282716236,15.11617448658372,15.374006895517914,31.002848148703343,51.96522260530655,6.10403237895368
1230,12,30,97254,6096,8998,2979,9493,20893,13079,12617,23099,49735,17940,100.0,6.268122647911654,9.252061611861723,3.0631130853229687,9.761038106401793,21.48292101096099,13.448290044625413,12.973245316388017,23.751208176527445,51.13928475949575,18.446542044543154
