id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14861,789,909,306,2051,4823,1856,1816,2311,6846,5824,100.0,5.309198573447278,6.116681246214925,2.0590808155574996,13.801224682053698,32.45407442298634,12.48906533880627,12.219904447883723,15.550770473050266,46.066886481394256,39.18982571832313
010112,01,01,12,12560,729,647,192,1149,4230,1697,1538,2378,6049,4491,100.0,5.804140127388536,5.151273885350319,1.5286624203821657,9.148089171974522,33.67834394904459,13.511146496815288,12.245222929936306,18.93312101910828,48.160828025477706,35.7563694267516
010113,01,01,13,57532,3179,3398,896,5989,20961,7873,6035,9201,28270,16916,100.0,5.525620524229994,5.906278245150525,1.557394145866648,10.40985886115553,36.43363693248974,13.684558158937635,10.489814364179935,15.992838767989989,49.13787109782382,29.40276715566989
010114,01,01,14,31840,2320,2576,533,2733,14248,5215,2372,1843,15691,9558,100.0,7.2864321608040195,8.090452261306533,1.673994974874372,8.583542713567839,44.74874371859296,16.378768844221106,7.449748743718593,5.7883165829145735,49.28077889447236,30.018844221105528
010221,01,02,21,46300,2499,2894,894,6581,16460,5823,5453,5696,22087,14995,100.0,5.397408207343412,6.250539956803455,1.9308855291576672,14.213822894168466,35.550755939524834,12.576673866090712,11.777537796976242,12.302375809935205,47.704103671706264,32.3866090712743
010222,01,02,22,38998,2268,2722,767,5533,13264,4847,4124,5473,18733,12211,100.0,5.815682855531053,6.979845120262578,1.9667675265398228,14.187907072157547,34.01200061541618,12.428842504743832,10.574901276988562,14.03405302836043,48.03579670752347,31.311862146776757
010331,01,03,31,39013,2763,3621,1062,5853,13366,4806,3617,3925,18532,16005,100.0,7.082254633071027,9.281521544100684,2.7221695332325124,15.002691410555455,34.26037474687924,12.318970599543743,9.271268551508472,10.06074898110886,47.50211467972215,41.02478660959167
010332,01,03,32,39299,2826,3864,1186,5333,12620,4636,3861,4973,19178,13428,100.0,7.19102267233263,9.832311254739306,3.017888495890481,13.570319855467062,32.11277640652434,11.796737830479147,9.82467747270923,12.654266011857809,48.800223924272885,34.1688083666251
010441,01,04,41,46260,2665,2856,874,5946,15152,5686,5499,7582,22766,13919,100.0,5.760916558581928,6.1738002594033725,1.8893212278426286,12.85343709468223,32.75399913532209,12.291396454820578,11.887159533073929,16.389969736273237,49.21314310419368,30.088629485516645
010442,01,04,42,57509,3402,4345,1364,8966,21382,6872,5373,5805,26832,24119,100.0,5.91559581978473,7.5553391643047165,2.3718026743640124,15.590603209932357,37.18026743640126,11.949434001634526,9.342885461406041,10.094072232172357,46.65704498426334,41.93952250952025
020101,02,01,01,40724,2625,4017,1312,5417,12473,5572,4303,5005,19878,14569,100.0,6.445830468519792,9.863962282683431,3.221687457027797,13.301738532560654,30.628130831941853,13.682349474511343,10.566250859444063,12.29005009331107,48.81151163932816,35.77497298890089
020202,02,02,02,65635,4138,4620,1313,6635,24194,9566,8247,6922,32291,17322,100.0,6.304563114192123,7.038927401538814,2.000457073207892,10.108935781214292,36.8614306391407,14.574541022320409,12.564942484954674,10.546202483431097,49.197836520149316,26.391407023691627
020303,02,03,03,22101,1175,1657,564,2391,7820,3362,2700,2432,10621,7671,100.0,5.316501515768517,7.497398307768879,2.551920727568888,10.818514999321298,35.38301434324239,15.211981358309579,12.216641780914891,11.004026967105561,48.05664902040632,34.70883670422153
020304,02,03,04,26402,1523,1723,526,2637,10895,3917,2881,2300,12646,8590,100.0,5.768502386182865,6.526020756003333,1.9922733126278311,9.987879706082872,41.265813195970004,14.835997272933868,10.912052117263844,8.711461252935383,47.8978865237482,32.535413983789105
020405,02,04,05,24109,1552,1475,346,2084,9087,2869,2351,4345,12262,4394,100.0,6.4374300053921765,6.118047202289601,1.43514869965573,8.644074826828156,37.69131859471567,11.90012028702974,9.751545066157867,18.022315317931064,50.860674436932264,18.22555891990543
