id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01011101,01,01,11,01,100.0,601.0,45.0,52.0,66.0,27.0,83.0,19.0,106.0,28.000000000000004,22.0,30.0,112.99999999999999,18.0,31.0,343.0,135.0,69.0,25.0,447.0,88.0,38.0,231.99999999999997,7.000000000000001,37.0,16.0,46.0,65.0
01011102,01,01,11,02,100.0,50.0,0.0,0.0,4.0,3.0,6.0,6.0,15.0,0.0,7.000000000000001,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,4.0
01011103,01,01,11,03,100.0,977.9999999999999,156.0,35.0,95.0,18.0,55.00000000000001,50.0,193.0,71.0,115.99999999999999,35.0,140.0,12.0,75.0,437.0,177.0,93.0,31.0,903.9999999999999,340.0,75.0,339.0,41.0,84.0,26.0,73.0,106.0
01011104,01,01,11,04,100.0,653.0,91.0,43.0,77.0,34.0,50.0,44.0,98.0,54.0,21.0,19.0,130.0,56.99999999999999,25.0,264.0,111.00000000000001,65.0,6.0,1309.0,388.0,75.0,687.0,212.0,123.0,19.0,42.0,198.0
01011105,01,01,11,05,100.0,273.0,19.0,13.0,37.0,19.0,19.0,12.0,51.0,15.0,9.0,0.0,12.0,3.0,6.0,221.0,131.0,47.0,21.0,308.0,33.0,12.0,225.99999999999997,3.0,15.0,3.0,36.0,15.0
01011201,01,01,12,01,100.0,392.0,30.0,3.0,34.0,7.000000000000001,28.000000000000004,22.0,34.0,96.0,33.0,9.0,50.0,6.0,20.0,356.0,156.0,98.0,12.0,310.0,56.99999999999999,24.0,189.0,26.0,12.0,44.0,39.0,33.0
01011202,01,01,12,02,100.0,135.0,21.0,0.0,13.0,19.0,3.0,12.0,6.0,0.0,20.0,0.0,9.0,0.0,6.0,40.0,15.0,9.0,0.0,28.999999999999996,3.0,3.0,10.0,0.0,0.0,0.0,46.0,0.0
01011203,01,01,12,03,100.0,206.99999999999997,10.0,27.0,24.0,9.0,9.0,18.0,24.0,19.0,18.0,0.0,0.0,0.0,0.0,227.0,150.0,12.0,3.0,65.0,19.0,6.0,28.000000000000004,0.0,3.0,12.0,24.0,6.0
01011204,01,01,12,04,100.0,1347.0,112.00000000000001,56.99999999999999,112.99999999999999,66.0,107.0,67.0,181.0,239.0,47.0,31.0,132.0,12.0,53.0,886.0,468.0,159.0,49.0,882.0,179.0,27.0,501.0,37.0,168.0,171.0,130.0,124.0
01011301,01,01,13,01,100.0,1322.0,126.0,43.0,130.0,119.0,112.99999999999999,107.0,176.0,52.0,71.0,19.0,59.0,8.0,16.0,401.0,196.0,75.0,16.0,415.00000000000006,91.0,39.0,171.0,3.0,47.0,25.0,169.0,63.0
01011302,01,01,13,02,100.0,2343.0,340.0,65.0,294.0,150.0,210.0,316.0,242.0,96.0,63.0,51.0,151.0,8.0,39.0,466.0,234.0,82.0,15.0,628.0,190.0,56.00000000000001,263.0,13.0,99.0,110.00000000000001,409.99999999999994,93.0
01011303,01,01,13,03,100.0,1661.0,208.0,64.0,212.0,78.0,158.0,146.0,217.0,99.0,60.0,21.0,131.0,24.0,47.0,647.0,289.0,117.0,43.0,909.0,143.0,56.99999999999999,463.0,25.0,168.0,306.0,245.00000000000003,109.00000000000001
01011304,01,01,13,04,100.0,831.0,61.0,21.0,100.0,24.0,105.0,32.0,171.0,65.0,40.0,6.0,211.0,26.0,30.0,384.0,147.0,62.0,30.0,868.0,264.0,34.0,360.0,18.0,109.00000000000001,706.0,61.0,121.0
01011305,01,01,13,05,100.0,957.0,99.0,28.000000000000004,107.0,54.0,86.0,79.0,113.99999999999999,96.0,34.0,21.0,84.0,13.0,21.0,531.0,286.0,79.0,15.0,729.0,185.0,22.0,390.0,12.0,130.0,134.0,99.0,106.0
01011306,01,01,13,06,100.0,1458.0,128.0,35.0,186.0,64.0,109.00000000000001,134.0,236.0,79.0,70.0,37.0,189.0,17.0,52.0,487.0,186.0,93.0,48.0,1138.0,601.0,43.0,312.0,22.0,79.0,179.0,353.0,224.00000000000003
01011401,01,01,14,01,100.0,3538.0000000000005,480.0,135.0,438.0,254.99999999999997,271.0,332.0,387.0,139.0,124.0,51.0,200.99999999999997,37.0,49.0,787.0,350.0,157.0,25.0,1319.0,227.0,106.0,646.0,36.0,185.0,82.0,514.0,126.0
01011402,01,01,14,02,100.0,2846.0,398.0,121.0,403.0,199.0,222.00000000000003,341.0,258.0,65.0,95.0,50.0,149.0,16.0,51.0,416.0,187.0,87.0,3.0,518.0,122.0,41.0,243.00000000000003,16.0,54.0,56.99999999999999,488.99999999999994,98.0
01022101,01,02,21,01,100.0,782.0,51.0,40.0,52.0,23.0,30.0,34.0,263.0,80.0,83.0,25.0,126.0,36.0,37.0,126.0,42.0,27.0,9.0,709.0,147.0,34.0,423.00000000000006,143.0,110.00000000000001,7.000000000000001,36.0,94.0
01022102,01,02,21,02,100.0,1379.0,96.0,86.0,123.0,30.0,56.99999999999999,46.0,369.0,196.0,73.0,70.0,347.0,57.99999999999999,123.0,189.0,57.99999999999999,30.0,15.0,1549.0,563.0,31.0,708.0,167.0,148.0,45.0,46.0,238.0
01022103,01,02,21,03,100.0,14.000000000000002,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0,129.0,31.0,0.0,55.00000000000001,16.0,12.0,6.0,9.0,12.0
01022104,01,02,21,04,100.0,3086.0,269.0,157.0,331.0,120.0,155.0,188.0,759.0,257.0,206.99999999999997,186.0,773.0,120.0,274.0,551.0,221.0,112.99999999999999,31.0,3422.0,1468.0,117.0,1343.0,399.0,316.0,101.0,167.0,503.0
01022105,01,02,21,05,100.0,1023.0,54.0,64.0,108.0,23.0,25.0,33.0,188.0,265.0,78.0,51.0,219.0,31.0,104.0,202.99999999999997,69.0,49.0,12.0,1340.0,537.0,35.0,604.0,223.0,127.0,19.0,46.0,155.0
01022106,01,02,21,06,100.0,1494.0,158.0,60.0,168.0,65.0,97.0,94.0,308.0,90.0,95.0,75.0,241.0,47.0,76.0,382.0,154.0,112.00000000000001,19.0,1095.0,404.0,89.0,428.0,141.0,62.0,22.0,110.00000000000001,170.0
01022201,01,02,22,01,100.0,1823.0,188.0,88.0,197.0,68.0,99.0,108.0,380.0,105.0,176.0,93.0,336.0,69.0,100.0,366.0,133.0,82.0,18.0,2026.0000000000002,1010.0,73.0,707.0,152.0,225.99999999999997,44.0,118.0,309.0
01022202,01,02,22,02,100.0,385.0,17.0,18.0,54.0,22.0,21.0,37.0,67.0,24.0,9.0,16.0,49.0,0.0,18.0,145.0,82.0,35.0,3.0,686.0,423.00000000000006,16.0,199.0,53.0,39.0,24.0,37.0,202.0
01022203,01,02,22,03,100.0,1034.0,63.0,52.0,67.0,32.0,56.99999999999999,38.0,256.0,162.0,61.0,79.0,316.0,84.0,84.0,274.0,97.0,77.0,21.0,1950.0,1035.0,33.0,718.0,237.0,162.0,18.0,45.0,386.0
01022204,01,02,22,04,100.0,984.0,100.0,70.0,102.0,31.0,45.0,53.0,222.00000000000003,64.0,73.0,19.0,103.0,12.0,36.0,295.0,124.0,65.0,12.0,723.0,291.0,42.0,278.0,49.0,51.0,28.999999999999996,72.0,100.0
01022205,01,02,22,05,100.0,383.0,12.0,9.0,53.0,9.0,12.0,9.0,156.0,39.0,19.0,18.0,172.0,39.0,76.0,305.0,120.0,84.0,15.0,988.0000000000001,322.0,33.0,457.0,112.00000000000001,140.0,3.0,19.0,184.0
01022206,01,02,22,06,100.0,446.0,36.0,44.0,34.0,12.0,26.0,17.0,150.0,38.0,12.0,3.0,45.0,12.0,12.0,131.0,63.0,16.0,15.0,306.0,130.0,9.0,107.0,19.0,12.0,16.0,28.000000000000004,89.0
01022207,01,02,22,07,100.0,1075.0,130.0,47.0,125.0,53.0,121.0,53.0,192.0,56.00000000000001,38.0,33.0,106.0,6.0,37.0,310.0,123.0,80.0,15.0,545.0,167.0,36.0,202.99999999999997,33.0,54.0,31.0,85.0,77.0
01033101,01,03,31,01,100.0,5170.0,204.99999999999997,537.0,321.0,133.0,191.0,170.0,1093.0,1232.0,557.0,187.0,1436.0,372.0,554.0,772.0,341.0,103.0,64.0,7773.999999999999,4179.0,61.0,2494.0,606.0,590.0,79.0,135.0,1100.0
01033102,01,03,31,02,100.0,1967.0000000000002,117.0,127.0,191.0,57.99999999999999,60.0,87.0,455.99999999999994,371.0,160.0,94.0,578.0,131.0,206.0,362.0,122.0,70.0,39.0,3550.0,2250.0,50.0,903.9999999999999,250.0,190.0,52.0,88.0,512.0
01033201,01,03,32,01,100.0,1469.0,108.0,59.0,159.0,71.0,103.0,65.0,417.0,103.0,65.0,56.00000000000001,398.0,84.0,98.0,665.0,250.99999999999997,128.0,125.0,5562.0,3465.9999999999995,38.0,1537.0,676.0,262.0,44.0,98.0,957.0
01033202,01,03,32,02,100.0,1252.0,62.0,47.0,109.00000000000001,44.0,46.0,59.0,445.0,90.0,69.0,108.0,338.0,37.0,117.0,453.0,180.0,110.00000000000001,46.0,3049.0,1935.0000000000002,36.0,788.0,225.0,154.0,16.0,64.0,583.0
