district,forecast_area,district_region,planning_area,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
1,20,6,26,5873,100.0,2503.0,42.6,4373.0,74.5,3370.0,57.4,1003.0,17.1,1500.0,25.5
1,20,6,27,3263,100.0,2098.0,64.3,2188.0,67.1,1165.0,35.7,1023.0,31.4,1075.0,32.9
1,20,6,28,3182,100.0,1386.0,43.6,2414.0,75.9,1796.0,56.4,618.0,19.4,768.0,24.1
1,20,6,29,5913,100.0,2862.0,48.4,3874.0,65.5,3051.0,51.6,823.0,13.9,2039.0,34.5
1,30,7,30,7990,100.0,5725.0,71.7,4234.0,53.0,2265.0,28.3,1969.0,24.6,3756.0,47.0
1,30,7,31,8533,100.0,4962.0,58.2,5332.0,62.5,3571.0,41.8,1761.0,20.6,3201.0,37.5
1,30,7,32,9837,100.0,6128.0,62.3,5949.0,60.5,3709.0,37.7,2240.0,22.8,3888.0,39.5
1,30,7,33,11523,100.0,7082.0,61.5,7160.0,62.1,4441.0,38.5,2719.0,23.6,4363.0,37.9
1,30,8,34,14263,100.0,9475.0,66.4,9902.0,69.4,4788.0,33.6,5114.0,35.9,4361.0,30.6
1,30,8,35,10426,100.0,6195.0,59.4,7255.0,69.6,4231.0,40.6,3024.0,29.0,3171.0,30.4
1,30,8,36,14594,100.0,9425.0,64.6,8750.0,60.0,5169.0,35.4,3581.0,24.5,5844.0,40.0
1,40,9,37,10640,100.0,5169.0,48.6,7512.0,70.6,5471.0,51.4,2041.0,19.2,3128.0,29.4
1,40,9,38,9708,100.0,5113.0,52.7,6367.0,65.6,4595.0,47.3,1772.0,18.3,3341.0,34.4
1,40,9,39,5921,100.0,3056.0,51.6,3796.0,64.1,2865.0,48.4,931.0,15.7,2125.0,35.9
1,40,9,40,6748,100.0,2461.0,36.5,5635.0,83.5,4287.0,63.5,1348.0,20.0,1113.0,16.5
1,40,9,41,3761,100.0,1678.0,44.6,2822.0,75.0,2083.0,55.4,739.0,19.6,939.0,25.0
1,40,9,42,8599,100.0,4626.0,53.8,5451.0,63.4,3973.0,46.2,1478.0,17.2,3148.0,36.6
1,40,10,43,7627,100.0,5113.0,67.0,4521.0,59.3,2514.0,33.0,2007.0,26.3,3106.0,40.7
1,40,10,44,10115,100.0,6825.0,67.5,5682.0,56.2,3290.0,32.5,2392.0,23.6,4433.0,43.8
1,40,10,45,5667,100.0,4121.0,72.7,3090.0,54.5,1546.0,27.3,1544.0,27.2,2577.0,45.5
1,40,10,46,8745,100.0,4359.0,49.8,5967.0,68.2,4386.0,50.2,1581.0,18.1,2778.0,31.8
1,40,10,47,7945,100.0,5552.0,69.9,3891.0,49.0,2393.0,30.1,1498.0,18.9,4054.0,51.0
1,40,10,48,9181,100.0,5478.0,59.7,5664.0,61.7,3703.0,40.3,1961.0,21.4,3517.0,38.3
1,40,10,49,6666,100.0,4031.0,60.5,3877.0,58.2,2635.0,39.5,1242.0,18.6,2789.0,41.8
2,10,1,1,6257,100.0,4352.0,69.6,3750.0,59.9,1905.0,30.4,1845.0,29.5,2507.0,40.1
2,10,1,2,8633,100.0,6069.0,70.3,5629.0,65.2,2564.0,29.7,3065.0,35.5,3004.0,34.8
2,10,1,3,5385,100.0,3401.0,63.2,3668.0,68.1,1984.0,36.8,1684.0,31.3,1717.0,31.9
2,10,1,4,5587,100.0,3842.0,68.8,3513.0,62.9,1745.0,31.2,1768.0,31.6,2074.0,37.1
2,10,1,5,9527,100.0,6743.0,70.8,6237.0,65.5,2784.0,29.2,3453.0,36.2,3290.0,34.5
2,10,1,6,5028,100.0,3245.0,64.5,3403.0,67.7,1783.0,35.5,1620.0,32.2,1625.0,32.3
2,20,2,7,2083,100.0,837.0,40.2,1601.0,76.9,1246.0,59.8,355.0,17.0,482.0,23.1
2,20,2,8,5922,100.0,2585.0,43.7,4276.0,72.2,3337.0,56.3,939.0,15.9,1646.0,27.8
2,20,2,9,10906,100.0,4463.0,40.9,8201.0,75.2,6443.0,59.1,1758.0,16.1,2705.0,24.8
2,20,2,10,12299,100.0,5358.0,43.6,8932.0,72.6,6941.0,56.4,1991.0,16.2,3367.0,27.4
2,20,2,11,14747,100.0,6160.0,41.8,11126.0,75.4,8587.0,58.2,2539.0,17.2,3621.0,24.6
2,20,2,12,8528,100.0,4292.0,50.3,6238.0,73.1,4236.0,49.7,2002.0,23.5,2290.0,26.9
2,20,2,13,10185,100.0,4633.0,45.5,7226.0,70.9,5552.0,54.5,1674.0,16.4,2959.0,29.1
2,30,3,14,7502,100.0,4541.0,60.5,4763.0,63.5,2961.0,39.5,1802.0,24.0,2739.0,36.5
2,30,3,15,8626,100.0,4921.0,57.0,5686.0,65.9,3705.0,43.0,1981.0,23.0,2940.0,34.1
2,30,3,16,4214,100.0,2076.0,49.3,2973.0,70.6,2138.0,50.7,835.0,19.8,1241.0,29.4
2,30,4,17,8268,100.0,4516.0,54.6,5481.0,66.3,3752.0,45.4,1729.0,20.9,2787.0,33.7
2,30,4,18,7705,100.0,3673.0,47.7,5398.0,70.1,4032.0,52.3,1366.0,17.7,2307.0,29.9
2,30,4,19,10728,100.0,5462.0,50.9,7193.0,67.0,5266.0,49.1,1927.0,18.0,3535.0,33.0
2,40,5,20,5641,100.0,1864.0,33.0,4505.0,79.9,3777.0,67.0,728.0,12.9,1136.0,20.1
2,40,5,21,7799,100.0,2649.0,34.0,6105.0,78.3,5150.0,66.0,955.0,12.2,1694.0,21.7
2,40,5,22,11268,100.0,3336.0,29.6,9106.0,80.8,7932.0,70.4,1174.0,10.4,2162.0,19.2
2,40,6,23,13331,100.0,6094.0,45.7,9329.0,70.0,7237.0,54.3,2092.0,15.7,4002.0,30.0
2,40,6,24,11270,100.0,3759.0,33.4,8545.0,75.8,7511.0,66.6,1034.0,9.2,2725.0,24.2
2,40,6,25,1119,100.0,767.0,68.5,446.0,39.9,352.0,31.5,94.0,8.4,673.0,60.1
2,50,7,26,9116,100.0,3313.0,36.3,6798.0,74.6,5803.0,63.7,995.0,10.9,2318.0,25.4
2,50,7,27,6567,100.0,2343.0,35.7,4928.0,75.0,4224.0,64.3,704.0,10.7,1639.0,25.0
2,50,7,28,10078,100.0,3342.0,33.2,7718.0,76.6,6736.0,66.8,982.0,9.7,2360.0,23.4
2,50,7,29,5436,100.0,1834.0,33.7,4245.0,78.1,3602.0,66.3,643.0,11.8,1191.0,21.9
2,50,8,30,3928,100.0,1523.0,38.8,2858.0,72.8,2405.0,61.2,453.0,11.5,1070.0,27.2
2,50,8,31,7910,100.0,3035.0,38.4,5737.0,72.5,4875.0,61.6,862.0,10.9,2173.0,27.5
2,50,8,32,9029,100.0,3801.0,42.1,6293.0,69.7,5228.0,57.9,1065.0,11.8,2736.0,30.3
2,50,8,33,10145,100.0,3811.0,37.6,7263.0,71.6,6334.0,62.4,929.0,9.2,2882.0,28.4
2,50,8,34,11421,100.0,3999.0,35.0,8672.0,75.9,7422.0,65.0,1250.0,10.9,2749.0,24.1
2,50,8,35,7930,100.0,3123.0,39.4,5687.0,71.7,4807.0,60.6,880.0,11.1,2243.0,28.3
2,50,8,36,4788,100.0,1108.0,23.1,4260.0,89.0,3680.0,76.9,580.0,12.1,528.0,11.0
3,10,1,1,4536,100.0,761.0,16.8,4038.0,89.0,3775.0,83.2,263.0,5.8,498.0,11.0
3,10,1,2,3173,100.0,819.0,25.8,2555.0,80.5,2354.0,74.2,201.0,6.3,618.0,19.5
3,10,1,3,8897,100.0,1566.0,17.6,7722.0,86.8,7331.0,82.4,391.0,4.4,1175.0,13.2
3,20,2,4,2055,100.0,130.0,6.3,2003.0,97.5,1925.0,93.7,78.0,3.8,52.0,2.5
3,20,2,5,8690,100.0,1351.0,15.5,7954.0,91.5,7339.0,84.5,615.0,7.1,736.0,8.5
3,20,2,6,6326,100.0,1234.0,19.5,5539.0,87.6,5092.0,80.5,447.0,7.1,787.0,12.4
3,20,2,7,11452,100.0,1923.0,16.8,10352.0,90.4,9529.0,83.2,823.0,7.2,1100.0,9.6
3,20,3,8,5223,100.0,671.0,12.8,4932.0,94.4,4552.0,87.2,380.0,7.3,291.0,5.6
3,20,3,9,5239,100.0,806.0,15.4,4803.0,91.7,4433.0,84.6,370.0,7.1,436.0,8.3
3,20,3,10,7969,100.0,1214.0,15.2,7442.0,93.4,6755.0,84.8,687.0,8.6,527.0,6.6
3,30,4,11,11271,100.0,2073.0,18.4,10074.0,89.4,9198.0,81.6,876.0,7.8,1197.0,10.6
3,30,4,12,5139,100.0,455.0,8.9,4939.0,96.1,4684.0,91.1,255.0,5.0,200.0,3.9
3,30,4,13,3116,100.0,262.0,8.4,3000.0,96.3,2854.0,91.6,146.0,4.7,116.0,3.7
3,30,5,14,6820,100.0,552.0,8.1,6566.0,96.3,6268.0,91.9,298.0,4.4,254.0,3.7
3,30,5,15,51,100.0,7.0,13.7,44.0,86.3,44.0,86.3,0.0,0.0,7.0,13.7
3,30,5,16,7764,100.0,1545.0,19.9,6703.0,86.3,6219.0,80.1,484.0,6.2,1061.0,13.7
3,30,5,17,1110,100.0,48.0,4.3,1089.0,98.1,1062.0,95.7,27.0,2.4,21.0,1.9
3,40,6,18,4835,100.0,1031.0,21.3,4472.0,92.5,3804.0,78.7,668.0,13.8,363.0,7.5
3,40,6,19,10366,100.0,1921.0,18.5,9381.0,90.5,8445.0,81.5,936.0,9.0,985.0,9.5
3,40,6,20,3534,100.0,661.0,18.7,3193.0,90.4,2873.0,81.3,320.0,9.1,341.0,9.6
3,40,7,21,11419,100.0,2359.0,20.7,10101.0,88.5,9060.0,79.3,1041.0,9.1,1318.0,11.5
3,40,7,22,3624,100.0,558.0,15.4,3347.0,92.4,3066.0,84.6,281.0,7.8,277.0,7.6
3,40,7,23,7051,100.0,1621.0,23.0,6099.0,86.5,5430.0,77.0,669.0,9.5,952.0,13.5
3,40,7,24,7588,100.0,1012.0,13.3,7003.0,92.3,6576.0,86.7,427.0,5.6,585.0,7.7
3,40,7,25,7423,100.0,937.0,12.6,6867.0,92.5,6486.0,87.4,381.0,5.1,556.0,7.5
3,40,8,26,6672,100.0,1271.0,19.0,5770.0,86.5,5401.0,81.0,369.0,5.5,902.0,13.5
3,40,8,27,9624,100.0,2271.0,23.6,8134.0,84.5,7353.0,76.4,781.0,8.1,1490.0,15.5
3,40,8,28,4806,100.0,1169.0,24.3,3982.0,82.9,3637.0,75.7,345.0,7.2,824.0,17.1
3,40,8,29,5529,100.0,939.0,17.0,4956.0,89.6,4590.0,83.0,366.0,6.6,573.0,10.4
3,40,8,30,9256,100.0,1483.0,16.0,8363.0,90.4,7773.0,84.0,590.0,6.4,893.0,9.6
3,40,8,31,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,9,32,5336,100.0,931.0,17.4,4633.0,86.8,4405.0,82.6,228.0,4.3,703.0,13.2
3,50,9,33,7569,100.0,1289.0,17.0,6751.0,89.2,6280.0,83.0,471.0,6.2,818.0,10.8
3,50,9,34,10186,100.0,2732.0,26.8,8347.0,81.9,7454.0,73.2,893.0,8.8,1839.0,18.1
3,50,9,35,6471,100.0,1684.0,26.0,5340.0,82.5,4787.0,74.0,553.0,8.5,1131.0,17.5
3,50,9,36,9797,100.0,2101.0,21.4,8443.0,86.2,7696.0,78.6,747.0,7.6,1354.0,13.8
3,50,10,37,8510,100.0,1653.0,19.4,7343.0,86.3,6857.0,80.6,486.0,5.7,1167.0,13.7
3,50,10,38,7451,100.0,1150.0,15.4,6642.0,89.1,6301.0,84.6,341.0,4.6,809.0,10.9
3,60,11,39,3771,100.0,1306.0,34.6,2890.0,76.6,2465.0,65.4,425.0,11.3,881.0,23.4
3,60,11,40,5914,100.0,1824.0,30.8,4696.0,79.4,4090.0,69.2,606.0,10.2,1218.0,20.6
3,60,11,41,6547,100.0,2206.0,33.7,5040.0,77.0,4341.0,66.3,699.0,10.7,1507.0,23.0
3,60,11,42,10654,100.0,3762.0,35.3,8076.0,75.8,6892.0,64.7,1184.0,11.1,2578.0,24.2
3,60,12,43,6958,100.0,2023.0,29.1,5644.0,81.1,4935.0,70.9,709.0,10.2,1314.0,18.9
3,60,12,44,7549,100.0,2016.0,26.7,6244.0,82.7,5533.0,73.3,711.0,9.4,1305.0,17.3
3,60,12,45,12754,100.0,3476.0,27.3,10387.0,81.4,9278.0,72.7,1109.0,8.7,2367.0,18.6
3,60,13,46,5623,100.0,1928.0,34.3,4346.0,77.3,3695.0,65.7,651.0,11.6,1277.0,22.7
3,60,13,47,9433,100.0,3042.0,32.2,7478.0,79.3,6391.0,67.8,1087.0,11.5,1955.0,20.7
3,60,13,48,7439,100.0,2487.0,33.4,5780.0,77.7,4952.0,66.6,828.0,11.1,1659.0,22.3
3,60,14,49,9896,100.0,1828.0,18.5,8704.0,88.0,8068.0,81.5,636.0,6.4,1192.0,12.0
3,60,14,50,3971,100.0,1701.0,42.8,2550.0,64.2,2270.0,57.2,280.0,7.1,1421.0,35.8
3,60,14,51,6340,100.0,1910.0,30.1,4980.0,78.5,4430.0,69.9,550.0,8.7,1360.0,21.5
3,60,14,52,4203,100.0,1398.0,33.3,3235.0,77.0,2805.0,66.7,430.0,10.2,968.0,23.0
3,60,14,53,2820,100.0,836.0,29.6,2398.0,85.0,1984.0,70.4,414.0,14.7,422.0,15.0
3,70,15,54,11363,100.0,4340.0,38.2,8512.0,74.9,7023.0,61.8,1489.0,13.1,2851.0,25.1
3,70,15,55,7244,100.0,2354.0,32.5,5704.0,78.7,4890.0,67.5,814.0,11.2,1540.0,21.3
3,70,15,56,8645,100.0,3425.0,39.6,6251.0,72.3,5220.0,60.4,1031.0,11.9,2394.0,27.7
3,70,16,57,3220,100.0,1064.0,33.0,2488.0,77.3,2156.0,67.0,332.0,10.3,732.0,22.7
3,70,16,58,8390,100.0,2738.0,32.6,6545.0,78.0,5652.0,67.4,893.0,10.6,1845.0,22.0
3,70,16,59,9123,100.0,3122.0,34.2,7118.0,78.0,6001.0,65.8,1117.0,12.2,2005.0,22.0
3,70,16,60,12737,100.0,3607.0,28.3,10521.0,82.6,9130.0,71.7,1391.0,10.9,2216.0,17.4
4,10,1,1,11476,100.0,5695.0,49.6,8057.0,70.2,5781.0,50.4,2276.0,19.8,3419.0,29.8
4,10,1,2,7796,100.0,4373.0,56.1,5592.0,71.7,3423.0,43.9,2169.0,27.8,2204.0,28.3
4,20,2,3,1462,100.0,400.0,27.4,1249.0,85.4,1062.0,72.6,187.0,12.8,213.0,14.6
4,20,2,4,2799,100.0,876.0,31.3,2228.0,79.6,1923.0,68.7,305.0,10.9,571.0,20.4
4,20,2,5,2511,100.0,784.0,31.2,2063.0,82.2,1727.0,68.8,336.0,13.4,448.0,17.8
4,20,2,6,2912,100.0,792.0,27.2,2517.0,86.4,2120.0,72.8,397.0,13.6,395.0,13.6
4,20,2,7,3166,100.0,1202.0,38.0,2252.0,71.1,1964.0,62.0,288.0,9.1,914.0,28.9
4,20,3,8,6423,100.0,2421.0,37.7,4787.0,74.5,4002.0,62.3,785.0,12.2,1636.0,25.5
4,20,3,9,6939,100.0,1937.0,27.9,5885.0,84.8,5002.0,72.1,883.0,12.7,1054.0,15.2
4,20,3,10,7791,100.0,2890.0,37.1,6107.0,78.4,4901.0,62.9,1206.0,15.5,1684.0,21.6
4,20,3,11,7309,100.0,2882.0,39.4,5555.0,76.0,4427.0,60.6,1128.0,15.4,1754.0,24.0
4,30,4,12,3478,100.0,1892.0,54.4,2114.0,60.8,1586.0,45.6,528.0,15.2,1364.0,39.2
4,30,4,13,10225,100.0,4885.0,47.8,7563.0,74.0,5340.0,52.2,2223.0,21.7,2662.0,26.0
4,30,4,14,10695,100.0,4096.0,38.3,8328.0,77.9,6599.0,61.7,1729.0,16.2,2367.0,22.1
4,30,4,15,6389,100.0,2445.0,38.3,4941.0,77.3,3944.0,61.7,997.0,15.6,1448.0,22.7
4,30,4,16,11955,100.0,4879.0,40.8,8995.0,75.2,7076.0,59.2,1919.0,16.1,2960.0,24.8
4,30,5,17,9610,100.0,4471.0,46.5,6921.0,72.0,5139.0,53.5,1782.0,18.5,2689.0,28.0
4,30,5,18,5808,100.0,2704.0,46.6,4217.0,72.6,3104.0,53.4,1113.0,19.2,1591.0,27.4
4,30,6,19,8748,100.0,3963.0,45.3,6444.0,73.7,4785.0,54.7,1659.0,19.0,2304.0,26.3
4,30,6,20,3439,100.0,2027.0,58.9,2189.0,63.7,1412.0,41.1,777.0,22.6,1250.0,36.3
4,30,6,21,10659,100.0,5147.0,48.3,7672.0,72.0,5512.0,51.7,2160.0,20.3,2987.0,28.0
4,30,6,22,5215,100.0,3004.0,57.6,3479.0,66.7,2211.0,42.4,1268.0,24.3,1736.0,33.3
4,30,6,23,12054,100.0,6562.0,54.4,7812.0,64.8,5492.0,45.6,2320.0,19.2,4242.0,35.2
4,30,6,24,9384,100.0,4287.0,45.7,6636.0,70.7,5097.0,54.3,1539.0,16.4,2748.0,29.3
4,40,7,25,124,100.0,85.0,68.5,45.0,36.3,39.0,31.5,6.0,4.8,79.0,63.7
4,40,7,26,5440,100.0,2295.0,42.2,4162.0,76.5,3145.0,57.8,1017.0,18.7,1278.0,23.5
4,40,7,27,8250,100.0,3279.0,39.7,6456.0,78.3,4971.0,60.3,1485.0,18.0,1794.0,21.7
4,40,7,28,3132,100.0,1152.0,36.8,2512.0,80.2,1980.0,63.2,532.0,17.0,620.0,19.8
4,40,7,29,2850,100.0,1061.0,37.2,2283.0,80.1,1789.0,62.8,494.0,17.3,567.0,19.9
4,40,8,30,7080,100.0,2790.0,39.4,5601.0,79.1,4290.0,60.6,1311.0,18.5,1479.0,20.9
4,40,8,31,1495,100.0,407.0,27.2,1296.0,86.7,1088.0,72.8,208.0,13.9,199.0,13.3
4,40,8,32,6943,100.0,1811.0,26.1,5961.0,85.9,5132.0,73.9,829.0,11.9,982.0,14.1
4,40,8,33,4177,100.0,1521.0,36.4,3349.0,80.2,2656.0,63.6,693.0,16.6,828.0,19.8
4,40,8,34,3526,100.0,1131.0,32.1,2949.0,83.6,2395.0,67.9,554.0,15.7,577.0,16.4
4,40,8,35,10484,100.0,2961.0,28.2,8817.0,84.1,7523.0,71.8,1294.0,12.3,1667.0,15.9
4,50,9,36,5625,100.0,2523.0,44.9,4107.0,73.0,3102.0,55.1,1005.0,17.9,1518.0,27.0
4,50,9,37,7648,100.0,3223.0,42.1,5740.0,75.1,4425.0,57.9,1315.0,17.2,1908.0,24.9
4,50,9,38,7837,100.0,3546.0,45.2,5765.0,73.6,4291.0,54.8,1474.0,18.8,2072.0,26.4
4,50,9,39,6460,100.0,2973.0,46.0,4874.0,75.4,3487.0,54.0,1387.0,21.5,1586.0,24.6
4,50,10,40,5910,100.0,2572.0,43.5,4395.0,74.4,3338.0,56.5,1057.0,17.9,1515.0,25.6
4,50,10,41,5464,100.0,2491.0,45.6,3946.0,72.2,2973.0,54.4,973.0,17.8,1518.0,27.8
4,50,10,42,3588,100.0,2045.0,57.0,2222.0,61.9,1543.0,43.0,679.0,18.9,1366.0,38.1
4,50,10,43,11039,100.0,5029.0,45.6,8138.0,73.7,6010.0,54.4,2128.0,19.3,2901.0,26.3
4,50,10,44,5241,100.0,2206.0,42.1,3965.0,75.7,3035.0,57.9,930.0,17.7,1276.0,24.3
4,50,10,45,9135,100.0,4315.0,47.2,6462.0,70.7,4820.0,52.8,1642.0,18.0,2673.0,29.3
4,50,11,46,4701,100.0,2145.0,45.6,3382.0,71.9,2556.0,54.4,826.0,17.6,1319.0,28.1
4,50,11,47,5525,100.0,2397.0,43.4,4119.0,74.6,3128.0,56.6,991.0,17.9,1406.0,25.4
4,50,11,48,4420,100.0,1958.0,44.3,3313.0,75.0,2462.0,55.7,851.0,19.3,1107.0,25.0
4,50,11,49,9826,100.0,3945.0,40.1,7436.0,75.7,5881.0,59.9,1555.0,15.8,2390.0,24.3
4,50,11,50,3050,100.0,1156.0,37.9,2355.0,77.2,1894.0,62.1,461.0,15.1,695.0,22.8
4,50,11,51,7465,100.0,2461.0,33.0,6058.0,81.2,5004.0,67.0,1054.0,14.1,1407.0,18.8
4,50,11,52,6871,100.0,2977.0,43.3,5062.0,73.7,3894.0,56.7,1168.0,17.0,1809.0,26.3
4,50,11,53,7462,100.0,3357.0,45.0,5538.0,74.2,4105.0,55.0,1433.0,19.2,1924.0,25.8
5,10,1,1,4061,100.0,730.0,18.0,3742.0,92.1,3331.0,82.0,411.0,10.1,319.0,7.9
5,10,1,2,4330,100.0,1016.0,23.5,3744.0,86.5,3314.0,76.5,430.0,9.9,586.0,13.5
5,10,1,3,5908,100.0,2769.0,46.9,4227.0,71.5,3139.0,53.1,1088.0,18.4,1681.0,28.5
5,10,1,4,4812,100.0,1931.0,40.1,3891.0,80.9,2881.0,59.9,1010.0,21.0,921.0,19.1
5,10,1,5,7567,100.0,1521.0,20.1,6849.0,90.5,6046.0,79.9,803.0,10.6,718.0,9.5
5,10,2,6,3565,100.0,1576.0,44.2,2685.0,75.3,1989.0,55.8,696.0,19.5,880.0,24.7
5,10,2,7,2286,100.0,632.0,27.6,2040.0,89.2,1654.0,72.4,386.0,16.9,246.0,10.8
5,10,2,8,10663,100.0,4768.0,44.7,8007.0,75.1,5895.0,55.3,2112.0,19.8,2656.0,24.9
5,10,2,9,11687,100.0,6102.0,52.2,8854.0,75.8,5585.0,47.8,3269.0,28.0,2833.0,24.2
5,10,2,10,7681,100.0,2898.0,37.7,5888.0,76.7,4783.0,62.3,1105.0,14.4,1793.0,23.3
5,10,2,11,6112,100.0,2062.0,33.7,5094.0,83.3,4050.0,66.3,1044.0,17.1,1018.0,16.7
5,10,3,12,4019,100.0,1675.0,41.7,2952.0,73.5,2344.0,58.3,608.0,15.1,1067.0,26.5
5,10,3,13,6092,100.0,3272.0,53.7,4315.0,70.8,2820.0,46.3,1495.0,24.5,1777.0,29.2
5,10,3,14,7332,100.0,4331.0,59.1,4166.0,56.8,3001.0,40.9,1165.0,15.9,3166.0,43.2
5,10,3,15,6837,100.0,3114.0,45.5,4813.0,70.4,3723.0,54.5,1090.0,15.9,2024.0,29.6
5,10,3,16,10295,100.0,4239.0,41.2,7960.0,77.3,6056.0,58.8,1904.0,18.5,2335.0,22.7
5,10,3,17,3570,100.0,1703.0,47.7,2278.0,63.8,1867.0,52.3,411.0,11.5,1292.0,36.2
5,20,4,18,3828,100.0,846.0,22.1,3571.0,93.3,2982.0,77.9,589.0,15.4,257.0,6.7
5,20,4,19,1686,100.0,101.0,6.0,1659.0,98.4,1585.0,94.0,74.0,4.4,27.0,1.6
5,20,4,20,5792,100.0,1813.0,31.3,4957.0,85.6,3979.0,68.7,978.0,16.9,835.0,14.4
5,20,4,21,4370,100.0,1264.0,28.9,3608.0,82.6,3106.0,71.1,502.0,11.5,762.0,17.4
5,20,4,22,1091,100.0,224.0,20.5,989.0,90.7,867.0,79.5,122.0,11.2,102.0,9.3
5,20,4,23,6571,100.0,2211.0,33.6,5310.0,80.8,4360.0,66.4,950.0,14.5,1261.0,19.2
5,20,5,24,3338,100.0,964.0,28.9,2962.0,88.7,2374.0,71.1,588.0,17.6,376.0,11.3
5,20,5,25,2437,100.0,634.0,26.0,2223.0,91.2,1803.0,74.0,420.0,17.2,214.0,8.8
5,20,5,26,5647,100.0,3204.0,56.7,3434.0,60.8,2443.0,43.3,991.0,17.5,2213.0,39.2
5,20,5,27,11456,100.0,7087.0,61.9,7579.0,66.2,4369.0,38.1,3210.0,28.0,3877.0,33.8
5,20,5,28,6949,100.0,1841.0,26.5,6035.0,86.8,5108.0,73.5,927.0,13.3,914.0,13.2
5,20,6,29,7988,100.0,3208.0,40.2,6025.0,75.4,4780.0,59.8,1245.0,15.6,1963.0,24.6
5,20,6,30,9793,100.0,3651.0,37.3,7487.0,76.5,6142.0,62.7,1345.0,13.7,2306.0,23.5
5,20,6,31,8450,100.0,3243.0,38.4,6376.0,75.5,5207.0,61.6,1169.0,13.8,2074.0,24.5
5,20,6,32,3671,100.0,1697.0,46.2,2602.0,70.9,1974.0,53.8,628.0,17.1,1069.0,29.1
5,20,6,33,2015,100.0,546.0,27.1,1762.0,87.4,1469.0,72.9,293.0,14.5,253.0,12.6
