id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
011001,01,10,01,16293,10688,9457,5605,3852,6836,100.0,65.59872337813785,58.0433314920518,34.401276621862145,23.642054870189654,41.956668507948194
011002,01,10,02,13637,8149,8178,5488,2690,5459,100.0,59.75654469458092,59.969201437266264,40.243455305419076,19.72574613184718,40.030798562733736
011003,01,10,03,62233,32076,40771,30157,10614,21462,100.0,51.54178651197917,65.51347355904423,48.458213488020824,17.05526007102341,34.486526440955764
011004,01,10,04,32384,15508,21867,16876,4991,10517,100.0,47.887845849802375,67.52408596837944,52.11215415019763,15.411931818181818,32.47591403162055
012005,01,20,05,46905,25530,30299,21375,8924,16606,100.0,54.42916533418612,64.59652489073659,45.570834665813884,19.025690224922716,35.403475109263404
012006,01,20,06,43624,25296,27888,18328,9560,15736,100.0,57.98642948835503,63.928112965340176,42.013570511644964,21.914542453695212,36.071887034659824
013007,01,30,07,38744,25466,22314,13278,9036,16430,100.0,65.72888705347924,57.59343382201115,34.27111294652075,23.322320875490398,42.40656617798885
013008,01,30,08,40026,26658,25556,13368,12188,14470,100.0,66.60170888922201,63.84849847599061,33.398291110778,30.450207365212613,36.1515015240094
014009,01,40,09,46542,25059,30822,21483,9339,15720,100.0,53.841691375531774,66.22405569163337,46.158308624468226,20.06574706716514,33.77594430836663
014010,01,40,10,56616,37531,31901,19085,12816,24715,100.0,66.29044792991381,56.34626254062456,33.7095520700862,22.63671047053836,43.65373745937544
021001,02,10,01,40981,29145,25348,11836,13512,15633,100.0,71.11832312535077,61.853053854225124,28.881676874649227,32.9713769795759,38.146946145774876
022002,02,20,02,64657,30088,46730,34569,12161,17927,100.0,46.53479128323306,72.27369039701811,53.465208716766945,18.80848168025117,27.726309602981893
023003,02,30,03,19454,11151,12924,8303,4621,6530,100.0,57.319831397141975,66.43363832630823,42.680168602858025,23.75346972345019,33.56636167369179
023004,02,30,04,26326,13994,17528,12332,5196,8798,100.0,53.15657524880346,66.58056674010484,46.84342475119654,19.737141988908306,33.41943325989516
024005,02,40,05,26010,10443,19527,15567,3960,6483,100.0,40.14994232987313,75.07497116493657,59.85005767012688,15.22491349480969,24.925028835063436
024006,02,40,06,27252,13531,17933,13721,4212,9319,100.0,49.65140173198297,65.80434463525613,50.34859826801703,15.455746367239101,34.19565536474387
025007,02,50,07,31174,12419,22837,18755,4082,8337,100.0,39.83768525052929,73.25655995380767,60.16231474947071,13.094245204336946,26.74344004619234
025008,02,50,08,56770,24403,39805,32367,7438,16965,100.0,42.98573190065175,70.116258587282,57.01426809934824,13.101990487933769,29.883741412717985
