id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01100101,01,10,01,01,3580,165,203,49,466,1219,385,376,717,1711,1581,100.0,4.608938547486034,5.670391061452515,1.3687150837988826,13.016759776536313,34.05027932960894,10.754189944134078,10.502793296089386,20.027932960893853,47.79329608938547,44.162011173184354
01100102,01,10,01,02,2034,91,105,27,204,799,242,304,262,921,1093,100.0,4.473942969518191,5.162241887905605,1.3274336283185841,10.029498525073747,39.28220255653884,11.897738446411013,14.945919370698132,12.881022615535889,45.28023598820059,53.736479842674534
01100103,01,10,01,03,5790,287,374,123,632,1943,654,679,1098,2717,2202,100.0,4.956822107081174,6.459412780656304,2.1243523316062176,10.915371329879102,33.55785837651123,11.295336787564766,11.727115716753023,18.963730569948186,46.92573402417962,38.031088082901555
01100104,01,10,01,04,4889,255,355,129,686,1830,628,557,449,2302,1960,100.0,5.215790550214767,7.26119860912252,2.638576395991,14.031499284107179,37.43096747801186,12.845162609940683,11.392922888116178,9.183882184495806,47.08529351605645,40.089997954591944
01100205,01,10,02,05,2917,112,161,49,361,1130,303,310,491,1372,1528,100.0,3.839561193006513,5.519369214946863,1.6798080219403495,12.37572848817278,38.73842989372643,10.387384298937265,10.62735687350017,16.832362015769625,47.034624614329786,52.382584847446
01100206,01,10,02,06,1876,85,112,41,201,658,256,274,249,903,674,100.0,4.5309168443496795,5.970149253731343,2.185501066098081,10.714285714285714,35.07462686567165,13.646055437100213,14.60554371002132,13.272921108742002,48.134328358208954,35.927505330490405
01100207,01,10,02,07,8844,452,582,134,729,3301,974,1030,1642,4371,3257,100.0,5.110809588421529,6.580732700135686,1.5151515151515151,8.242876526458616,37.32473993668023,11.013116236996833,11.646313885119856,18.56625961103573,49.423337856173674,36.82722749886929
01100308,01,10,03,08,7297,366,470,123,664,3088,1061,784,741,3569,2502,100.0,5.0157599013293135,6.441003151980265,1.685624229135261,9.099629984925311,42.318761134712894,14.540222009044811,10.744141427984102,10.154858160888036,48.91051116897355,34.288063587775795
01100309,01,10,03,09,12651,593,865,340,1248,4485,2075,1830,1215,6200,3660,100.0,4.687376491976919,6.837404157774089,2.6875345822464625,9.864832819539957,35.45174294522172,16.401865465180617,14.465259663267727,9.603983874792506,49.00798355861197,28.930519326535453
01100310,01,10,03,10,10181,464,595,166,1082,4039,1230,1120,1485,4804,3877,100.0,4.5575090855515175,5.844219624791277,1.6304881642274827,10.627639721049013,39.671937923583144,12.081327963854239,11.000883999607112,14.585993517336215,47.18593458402907,38.08073863078283
01100311,01,10,03,11,9787,457,742,210,1246,2950,940,965,2277,5035,3455,100.0,4.6694594870746915,7.581485644221927,2.145703484213753,12.731174006334934,30.142025135383673,9.604577500766323,9.86001839174415,23.26555635026055,51.445795442934504,35.301931133135795
01100312,01,10,03,12,10727,591,676,175,995,4128,1166,1142,1854,5280,3784,100.0,5.50946210496877,6.301855131910133,1.6313974084086884,9.275659550666543,38.48233429663466,10.86976787545446,10.646033373729841,17.283490258226905,49.221590379416426,35.27547310524844
01100313,01,10,03,13,11590,572,750,163,1617,4136,1323,1271,1758,5704,4184,100.0,4.935289042277826,6.47109577221743,1.4063848144952544,13.951682484900777,35.685936151855046,11.415012942191545,10.96635030198447,15.168248490077655,49.21484037963762,36.10008628127696
01100414,01,10,04,14,5513,452,465,102,459,2785,624,360,266,2681,2422,100.0,8.198802829675312,8.434609105750045,1.8501723199709779,8.3257754398694,50.51695991293307,11.318701251587157,6.530019952838745,4.824959187375295,48.6305097043352,43.932523127154
01100415,01,10,04,15,13348,647,1005,378,1446,5076,2140,1709,947,6629,4163,100.0,4.847168115073419,7.5292178603536115,2.831884926580761,10.833083608031165,38.028169014084504,16.032364399160922,12.803416242133652,7.09469583458196,49.66287084207372,31.188192987713514
01100416,01,10,04,16,13523,752,1068,364,1110,5307,2385,1543,994,6766,3932,100.0,5.560896250831917,7.8976558455963906,2.6917104192856613,8.208237817052428,39.244250536123644,17.636619093396437,11.410190046587296,7.35043999112623,50.03327663979886,29.076388375360494
01200517,01,20,05,17,3924,173,285,94,595,1592,429,376,380,1753,1767,100.0,4.408766564729868,7.2629969418960245,2.3955147808358817,15.163098878695209,40.57084607543323,10.932721712538227,9.582059123343527,9.683995922528032,44.67380224260958,45.030581039755354
01200518,01,20,05,18,7096,402,418,127,1159,2879,730,704,677,3304,3270,100.0,5.665163472378805,5.890642615558061,1.789740698985344,16.33314543404735,40.57215332581736,10.28748590755355,9.92108229988726,9.540586245772266,46.56144306651635,46.08229988726043
01200519,01,20,05,19,9592,434,610,220,1243,3913,1035,998,1139,4466,3831,100.0,4.524603836530442,6.359466221851543,2.293577981651376,12.958715596330276,40.794412010008344,10.79024186822352,10.404503753127607,11.874478732276897,46.559633027522935,39.939532944120096
01200520,01,20,05,20,9513,418,574,190,1174,3635,1071,1169,1282,4542,2989,100.0,4.3939871754441295,6.033848417954378,1.9972668979291497,12.341007042993798,38.21086933669715,11.258278145695364,12.288447387785135,13.476295595500892,47.74519079154841,31.42016188373804
01200521,01,20,05,21,5259,253,386,131,708,1992,573,576,640,2414,2126,100.0,4.810800532420612,7.339798440768207,2.490967864613044,13.462635482030805,37.87792355961209,10.89560752994866,10.952652595550486,12.169613995056094,45.902262787602204,40.42593648982697
01200522,01,20,05,22,11521,521,681,234,1218,3652,1312,1643,2260,5838,2623,100.0,4.522176894366808,5.910945230448745,2.0310736915198335,10.571998958423748,31.69863727107022,11.387900355871885,14.260914851141393,19.616352747157364,50.67268466278969,22.76712090964326
01200623,01,20,06,23,10990,547,731,247,1346,4534,1269,1182,1134,5204,3731,100.0,4.977252047315742,6.65150136487716,2.247497725204732,12.247497725204731,41.255686988171064,11.546860782529572,10.75523202911738,10.318471337579618,47.35213830755232,33.94904458598726
01200624,01,20,06,24,6942,596,463,94,853,3720,574,384,258,3253,3593,100.0,8.585422068568136,6.669547680783635,1.3540766349755113,12.287525208873523,53.586862575626625,8.268510515701527,5.531547104580812,3.7165082108902334,46.8596946125036,51.75741861135119
01200625,01,20,06,25,6905,324,598,215,862,2311,807,766,1022,3404,2441,100.0,4.692251991310645,8.660391020999276,3.113685734974656,12.483707458363504,33.46850108616945,11.687183200579291,11.093410572049239,14.800868935553947,49.297610427226644,35.35119478638668
01200626,01,20,06,26,6079,255,376,111,601,2183,706,780,1067,2987,1772,100.0,4.1947688764599445,6.185227833525251,1.8259582168119757,9.886494489225202,35.91051159730219,11.613752261885178,12.83105773975983,17.552228985030432,49.136371113670016,29.14953117289028
01200627,01,20,06,27,3388,210,412,121,427,892,405,390,531,1684,1195,100.0,6.198347107438017,12.160566706021251,3.571428571428571,12.603305785123966,26.32821723730815,11.953955135773317,11.511216056670602,15.672963400236128,49.70484061393152,35.271546635183
01200628,01,20,06,28,3281,178,188,61,320,1132,406,506,490,1577,886,100.0,5.42517525144773,5.729960377933557,1.8591892715635476,9.75312404754648,34.50167631819567,12.374276135324596,15.422127400182873,14.934471197805546,48.06461444681499,27.003962206644317
01200629,01,20,06,29,6039,193,267,81,972,1978,576,735,1237,2931,2118,100.0,3.195893359827786,4.4212617983109785,1.3412816691505216,16.095380029806257,32.75376717999669,9.538002980625931,12.170889220069547,20.483523762212286,48.534525583705914,35.072031793343264
01300730,01,30,07,30,8060,476,803,291,1230,2662,974,771,853,3741,3968,100.0,5.905707196029777,9.962779156327544,3.6104218362282876,15.260545905707195,33.027295285359806,12.084367245657567,9.56575682382134,10.583126550868487,46.41439205955335,49.23076923076923
01300731,01,30,07,31,8922,495,748,268,1269,3176,979,974,1013,4232,3745,100.0,5.54808338937458,8.38377045505492,3.003810804752298,14.22326832548756,35.59739968616902,10.972876036763058,10.916834790405739,11.353956511992827,47.43331091683479,41.97489352163192
01300732,01,30,07,32,10078,642,935,289,1329,3628,1201,1033,1021,4875,4075,100.0,6.370311569755904,9.277634451280017,2.8676324667592774,13.187140305616193,35.9992061917047,11.917047033141497,10.250049613018456,10.130978368723953,48.37269299464179,40.43461004167494
01300733,01,30,07,33,11684,586,1044,376,1548,4087,1499,1239,1305,5653,4642,100.0,5.015405682985279,8.935296131461829,3.218076001369394,13.24888736733995,34.97945908935296,12.82951044162958,10.604245121533722,11.169120164327285,48.3824032865457,39.72954467648066
01300834,01,30,08,34,14258,898,1631,555,1691,4287,1800,1591,1805,7162,4465,100.0,6.298218543975312,11.439192032543135,3.892551550007014,11.860008416327677,30.067330621405524,12.62449151353626,11.158647776686772,12.659559545518306,50.231449011081494,31.315752559966338
