id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
011001,01,10,01,100.0,644.0,847.0000000000001,276.0,1413.0,4210.0,1290.0,953.9999999999999,1054.0,5136.0,6836.0
011002,01,10,02,100.0,532.0,725.0,178.0,893.0,3604.9999999999995,931.0,614.0,671.0,4031.0,5459.0
011003,01,10,03,100.0,2214.0,2756.0,739.0,4492.0,14372.0,3670.0000000000005,2167.0,1666.0,15713.999999999998,21462.0
011004,01,10,04,100.0,1169.0,1468.0,407.0,1573.0,7598.999999999999,1917.0000000000002,872.0000000000001,503.0,7822.0,10517.0
012005,01,20,05,100.0,1508.0,2132.0,736.0,3514.0,9916.0,3037.0,2340.0,2347.0,12006.0,16606.0
012006,01,20,06,100.0,1691.0,2264.0,689.0,3261.0,10437.0,2848.0,2056.0,2050.0,12184.0,15736.000000000002
013007,01,30,07,100.0,1773.9999999999998,2985.0,1052.0,3465.0,8528.0,3306.0,2346.0,2010.0000000000002,12004.0,16430.0
013008,01,30,08,100.0,1805.9999999999998,3311.0,1150.0,3622.9999999999995,8342.0,3503.0,2571.0,2352.0,13040.0,14469.999999999998
014009,01,40,09,100.0,1807.0,2335.0,744.0,3229.0,9407.0,3057.0,2338.0,2142.0,11942.0,15719.999999999998
014010,01,40,10,100.0,2146.0,3435.0,1306.0,5548.0,13519.999999999998,4651.0,3754.0,3171.0,17523.0,24715.0
021001,02,10,01,100.0,1853.0,3165.0,1247.0,3402.0000000000005,9372.0,4112.0,3261.9999999999995,2732.0,14258.000000000002,15633.000000000002
022002,02,20,02,100.0,1864.9999999999998,2616.0,1024.0,3409.0000000000005,11747.0,4097.0,2796.0,2534.0,14654.0,17927.0
023003,02,30,03,100.0,486.00000000000006,933.0,378.0,1079.0,3736.9999999999995,1862.0,1333.0,1343.0,5363.0,6530.0
023004,02,30,04,100.0,699.0,1057.0,397.0,1452.0,5712.0,2087.0,1320.0,1270.0,6672.0,8798.0
024005,02,40,05,100.0,931.0,1069.0,259.0,1064.0,5026.0,1027.0,593.0,474.0,5269.0,6483.0
024006,02,40,06,100.0,976.0,1077.0,291.0,2423.0,6302.0,1140.0,694.0,628.0,6400.0,9319.0
025007,02,50,07,100.0,932.0,959.0,238.0,1281.0,6901.000000000001,1188.0,542.0,378.0,6065.0,8337.0
025008,02,50,08,100.0,1842.0000000000002,1839.9999999999998,437.0,2825.0,13638.0,2239.0,1006.0,576.0,11733.0,16965.0
031001,03,10,01,100.0,580.0,599.0,172.0,750.0,1845.0,471.0,275.0,285.0,2214.0,3722.9999999999995
032002,03,20,02,100.0,680.0,1022.0000000000001,266.0,1205.0,2478.0,807.0,440.00000000000006,453.0,3649.0,4830.0
032003,03,20,03,100.0,409.0,602.0,166.0,284.0,1154.0,480.99999999999994,281.0,334.0,1910.0000000000002,1864.9999999999998
033004,03,30,04,100.0,513.0,770.0,206.0,433.0,1296.0,471.0,273.0,315.0,2130.0,2542.0
033005,03,30,05,100.0,525.0,631.0,146.0,558.0,1572.0,369.0,163.0,193.0,1996.0,2916.0
034006,03,40,06,100.0,446.0,630.0,200.0,499.0,1456.0,600.0,350.0,380.0,2282.0,2221.0
034007,03,40,07,100.0,1024.0,1297.0,345.0,944.9999999999999,3849.0,964.0,501.99999999999994,461.00000000000006,4838.0,5413.0
034008,03,40,08,100.0,931.0,981.0,239.0,1265.0,4508.0,983.0,458.0,478.0,4908.0,6578.0
035009,03,50,09,100.0,1252.0,1415.0,363.0,1455.0,5708.0,1233.0,608.0,447.0,6172.0,8627.0
035010,03,50,10,100.0,362.0,459.99999999999994,126.0,484.0,1501.0,384.0,221.0,236.0,1839.9999999999998,2635.0
036011,03,60,11,100.0,769.0,960.0,276.0,1269.0,5695.0,1269.0,565.0,326.0,5504.0,7611.0
036012,03,60,12,100.0,729.0,791.0,219.0,928.9999999999999,4952.0,1049.0,482.0,335.0,4842.0,6235.0
036013,03,60,13,100.0,567.0,793.0,233.0,860.0,3994.0,1215.0,549.0,217.0,4256.0,5484.0
036014,03,60,14,100.0,1052.0,1411.0,457.0,1647.0,4890.0,1078.0,611.0,550.0,5715.0,8533.0
037015,03,70,15,100.0,874.0,1087.0,291.0,1169.0,5148.0,1468.0,713.0,385.0,5660.0,7326.000000000001
037016,03,70,16,100.0,850.0,1215.0,343.0,1213.0,5607.0,1530.0,739.0,468.0,6107.0,7631.999999999999
041001,04,10,01,100.0,860.0,1328.0,451.99999999999994,1192.0,3502.0000000000005,1623.0,1217.0,1148.0,5595.0,6476.000000000001
042002,04,20,02,100.0,281.0,498.00000000000006,234.0,941.0,1396.0,554.0,434.99999999999994,434.99999999999994,2378.0,3056.0
042003,04,20,03,100.0,729.0,1100.0,329.0,1434.0,3424.0,1335.0,1042.0,1301.0,5471.0,6088.0
043004,04,30,04,100.0,1321.0,1811.0,553.0,2230.0,6766.0,2438.0,1951.0000000000002,2608.0,10075.0,11447.0
043005,04,30,05,100.0,573.0,785.0,278.0,1082.0,3122.0,1076.0,802.9999999999999,835.0,4173.0,5434.0
043006,04,30,06,100.0,1738.0,2149.0,819.9999999999999,3431.0,9852.0,3476.0,2801.0,3164.0,13756.0,16538.0
044007,04,40,07,100.0,668.0,1041.0,314.0,877.9999999999999,2489.0,1315.0,953.9999999999999,1141.0,4618.0,4740.0
044008,04,40,08,100.0,902.9999999999999,1492.0,474.0,1154.0,3940.9999999999995,1667.0000000000002,1289.0,1556.0,6495.0,6808.0
045009,04,50,09,100.0,869.0,1336.0,432.0,1465.0,4791.0,1846.0,1466.0,1663.0,7148.0,8058.0
045010,04,50,10,100.0,1235.0,1848.9999999999998,573.0,2153.0,6454.000000000001,2740.0,2254.0,2953.0,10505.0,12023.0
045011,04,50,11,100.0,1456.0,2212.0,851.0,2595.0,7495.999999999999,2834.0,2164.0,2548.0,11106.0,12838.0
051001,05,10,01,100.0,1198.0,1517.0,459.0,1280.0,3946.0,1360.0,822.0000000000001,941.0,5769.0,6641.0
051002,05,10,02,100.0,1851.0000000000002,2943.0,986.0,2226.0,6320.0,2816.0,2088.0,2198.0,10618.0,12071.0
051003,05,10,03,100.0,1982.0,3022.0,886.9999999999999,2916.0,7434.999999999999,2808.0,1996.0,1751.0000000000002,11073.0,15456.0
052004,05,20,04,100.0,656.0,1129.0,340.0,868.0,2346.0,1040.0,811.0,783.0,3947.0,4302.0
052005,05,20,05,100.0,1436.0,2628.0,894.0,1639.9999999999998,4555.0,2064.0,1561.0,1410.0,8166.0,9508.0
052006,05,20,06,100.0,1318.0,1920.0,569.0,1925.0,5276.0,1978.0,1522.0,1371.0,7601.000000000001,10058.0
053007,05,30,07,100.0,1110.0,1421.0,426.0,1051.0,3550.0,1462.0,1079.0,998.0,5634.0,5465.0
053008,05,30,08,100.0,590.0,787.0,260.0,788.0,2443.0,946.0000000000001,662.0,731.0,3450.0,4177.0
054009,05,40,09,100.0,308.0,777.0,267.0,356.0,919.0,628.0,478.0,595.0,2232.0,1685.0000000000002
061001,06,10,01,100.0,532.0,907.0,296.0,883.0,2527.0,1161.0,865.0,877.0,4210.0,4304.0
061002,06,10,02,100.0,1493.0,2093.0,668.0,2187.0,6861.0,2666.0,2060.0,2387.0,10511.0,11000.0
062003,06,20,03,100.0,1244.0,1850.0,546.0,1839.0,5042.0,2014.0,1485.0,1784.0,7945.0,8531.0
062004,06,20,04,100.0,935.0,1555.0,521.0,1393.0,3540.9999999999995,1607.9999999999998,1237.0,1507.0,6366.0,6739.0
063005,06,30,05,100.0,773.0,1310.0,458.0,1200.0,2923.0,1326.0,1028.0,1257.0,5339.0,5419.0
063006,06,30,06,100.0,1130.0,2098.0,707.0,2007.9999999999998,4623.0,2073.0,1548.0,1667.0000000000002,8165.000000000001,8617.0
064007,06,40,07,100.0,516.0,964.0,335.0,1497.0,1988.0,853.9999999999999,755.0,926.0,3949.0,4698.0
064008,06,40,08,100.0,819.0,1718.0,579.0,1369.0,3122.0,1609.0,1389.0,1585.0,6609.0,6030.0
