id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14663,766,959,364,2192,4491,1984,1765,2142,6709,5665,100.0,5.224033281047535,6.540271431494238,2.482438791516061,14.949191843415399,30.628111573347883,13.530655391120508,12.037100184136944,14.608197503921435,45.75462047330014,38.63465866466617
010112,01,01,12,11265,533,601,194,1112,3478,1727,1425,2195,5492,3544,100.0,4.731469152241456,5.335108743897026,1.7221482467820686,9.871282734132269,30.874389702618732,15.330670217487793,12.649800266311583,19.48513093652907,48.75277407900577,31.46027518863737
010113,01,01,13,54256,2931,2975,948,5868,19042,7966,5343,9183,26579,14352,100.0,5.402167502211737,5.48326452373931,1.7472721910940725,10.815393689177235,35.096579180182836,14.682247124741965,9.847758773223237,16.925317015629606,48.98813034503097,26.452373930993804
010114,01,01,14,29672,2194,2274,440,2690,13595,4810,1931,1738,14675,7923,100.0,7.394176327851174,7.663790779185764,1.4828794823402536,9.06578592612564,45.817605823672146,16.210568886492315,6.507818819088704,5.857373955244001,49.45740091668914,26.70194122404961
010221,01,02,21,45629,2490,2900,954,6980,15477,6368,5143,5317,21686,14140,100.0,5.457055819763747,6.355607179644525,2.090775603234785,15.29728900479958,33.91921804115803,13.956036731026323,11.271340594797168,11.65267702557584,47.526792171645226,30.989063972473645
010222,01,02,22,37541,2193,2653,802,5697,11840,5145,3854,5357,18086,11282,100.0,5.841613169601236,7.066940145440985,2.1363309448336487,15.175408220345755,31.538850856397005,13.705015849338057,10.26610905410085,14.269731759942465,48.17666018486455,30.052475959617485
010331,01,03,31,38678,2838,3494,1176,6292,12892,4928,3158,3900,18386,15460,100.0,7.3375045245359125,9.033559129220746,3.0404881327886653,16.267645690056362,33.331609700605,12.741093127876313,8.164848234138269,10.083251460778737,47.53606701484048,39.971042970163914
010332,01,03,32,37565,2743,3753,1132,5059,11658,4816,3459,4945,18245,12382,100.0,7.302009849594036,9.990682816451484,3.0134433648342873,13.467323306269133,31.034207373885263,12.820444562757885,9.20803939837615,13.163849327831759,48.5691468121922,32.96153334220684
010441,01,04,41,45549,2449,2814,920,6369,13930,6344,5094,7629,22450,13054,100.0,5.376627368328613,6.177962194559705,2.0198028496783684,13.98274385826253,30.582449669586598,13.9278579112604,11.183560561153923,16.74899558716986,49.28758040791236,28.659246086631978
010442,01,04,42,56589,3396,4284,1449,9742,19966,7174,4856,5722,26443,23129,100.0,6.00116630440545,7.570375868101574,2.560568308328474,17.215359875594196,35.282475392744175,12.67737546166216,8.581173019491422,10.111505769672553,46.72816271713584,40.871900899468095
020101,02,01,01,40396,2690,4148,1376,5655,12109,5660,3876,4882,19706,14317,100.0,6.659075155956034,10.268343400336667,3.406277849292009,13.998910783245865,29.975740172294284,14.011288246361026,9.595009406871966,12.085354985642143,48.78205762946826,35.441627883948904
020202,02,02,02,64057,3994,4402,1427,6887,23751,10110,7301,6185,31487,16503,100.0,6.235071889098771,6.872004620884526,2.2277034516134067,10.751362068158047,37.07791498196919,15.782818427338153,11.397661457764178,9.655463103173737,49.15465913171082,25.762992334951683
020303,02,03,03,22258,1209,1702,604,2495,8075,3578,2283,2312,10643,7789,100.0,5.43175487465181,7.64668883098212,2.7136310540030553,11.209452781022554,36.27909066403091,16.075119058316112,10.256986252134064,10.387276484859376,47.816515410189595,34.99415940336059
020304,02,03,04,26239,1600,1729,557,2797,10857,4056,2532,2111,12684,8298,100.0,6.097793361027478,6.589427950760318,2.122794313807691,10.65970501924616,41.37733907542208,15.457906170204657,9.649757993825984,8.04527611570563,48.340256869545335,31.624680818628757
020405,02,04,05,23538,1418,1328,344,2175,8656,2952,2227,4438,12018,3646,100.0,6.024301130087518,5.641940691647548,1.4614665647038831,9.240377262299262,36.774577279293055,12.541422380830996,9.461296626731244,18.85461806440649,51.05786387968392,15.48984620613476
020407,02,04,07,24190,1386,1414,379,2936,9020,2906,2100,4049,12027,5152,100.0,5.72964034725093,5.845390657296404,1.5667631252583711,12.137246796196775,37.28813559322034,12.01322860686234,8.6812732534105,16.73832162050434,49.718892104175275,21.298057048367095
020506,02,05,06,29964,2075,1768,391,3382,15564,3606,1712,1466,14329,5696,100.0,6.9249766386330265,5.900413829929248,1.3048992123881993,11.286877586437058,51.94233079695635,12.034441329595515,5.713522894139634,4.892537711920972,47.82071819516753,19.009478040315045
020508,02,05,08,50681,3442,2834,659,5846,26464,6079,2797,2560,24121,10531,100.0,6.791499773090508,5.5918391507665595,1.3002900495254632,11.534894733726643,52.21680708746867,11.99463309721592,5.518833487894872,5.051202620311359,47.59377281426965,20.778990154101145
030101,03,01,01,15840,1119,1262,353,1327,4050,2090,1926,3713,8194,1441,100.0,7.0643939393939394,7.967171717171717,2.228535353535354,8.377525252525253,25.568181818181817,13.194444444444445,12.15909090909091,23.440656565656564,51.72979797979798,9.097222222222221
030202,03,02,02,27974,1911,2615,741,2064,7103,5222,3444,4874,14267,2103,100.0,6.831343390290985,9.347965968399228,2.6488882533781366,7.378279831271896,25.391434903839276,18.667333952956316,12.311432044040895,17.423321655823266,51.00092943447487,7.517695002502324
030203,03,02,03,17930,1205,1713,530,1171,4366,3400,2527,3018,9145,736,100.0,6.720580033463469,9.553820412716119,2.9559397657557165,6.530953708867819,24.350250976017847,18.962632459564972,14.093697713329615,16.83212493028444,51.00390407138874,4.1048522030117125
030304,03,03,04,19231,1378,1759,552,1344,4755,3270,2568,3605,9948,902,100.0,7.165514013831833,9.146690239717122,2.8703655556133323,6.988716135406375,24.725703291560503,17.00379595444855,13.353439758722896,18.745775050699393,51.728979252248976,4.690343715875409
030307,03,03,07,15336,807,1230,426,1041,3111,2999,2437,3285,7581,1031,100.0,5.262128325508607,8.020344287949923,2.7777777777777777,6.787949921752738,20.285602503912365,19.55529473135107,15.890714658320293,21.420187793427232,49.43270735524257,6.722743870631194
030405,03,04,05,17725,981,1650,598,1337,3876,3419,2290,3574,9103,1016,100.0,5.534555712270804,9.30888575458392,3.3737658674189,7.543018335684063,21.867418899858958,19.289139633286318,12.919605077574047,20.163610719322993,51.35684062059238,5.7320169252468265
030406,03,04,06,35308,2637,3354,780,2454,10555,5717,3309,6502,18781,2449,100.0,7.468562365469582,9.499263622974963,2.2091310751104567,6.950266228616744,29.89407499716778,16.19179789282882,9.371813753257053,18.415090064574603,53.1919111816019,6.936105131981421
030408,03,04,08,34314,2259,2515,625,2712,11416,5301,3564,5922,17951,3186,100.0,6.5833187620213325,7.32936993646908,1.8214140001165706,7.9034796293058225,33.26921956052923,15.448504983388705,10.386431194264732,17.258261933904528,52.313924345748084,9.28484000699423
030509,03,05,09,37410,2821,3075,762,3311,12996,5863,3444,5138,18844,4329,100.0,7.540764501470195,8.219727345629511,2.036888532477947,8.85057471264368,34.73937449879712,15.672280139000266,9.206094627105053,13.734295642876237,50.371558406843086,11.57177225340818
