id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,100.0,101.0,19.0,354.0,677.0,163.0,186.0,147.0,818.0,1207.0
01011102,01,01,11,02,100.0,4.0,3.0,0.0,18.0,27.0,19.0,0.0,0.0,25.0,52.0
01011103,01,01,11,03,100.0,234.0,334.0,125.0,512.0,1045.0,387.0,324.0,287.0,1441.0,2148.0
01011104,01,01,11,04,100.0,206.0,322.0,153.0,646.0,1024.0,304.0,227.0,148.0,1413.0,1800.0
01011105,01,01,11,05,100.0,65.0,57.99999999999999,15.0,60.0,213.0,121.0,77.0,48.0,329.0,458.0
01011201,01,01,12,01,100.0,66.0,113.99999999999999,39.0,183.0,378.0,153.0,136.0,102.0,551.0,772.0
01011202,01,01,12,02,100.0,27.0,26.0,6.0,21.0,132.0,43.0,24.0,9.0,135.0,221.0
01011203,01,01,12,03,100.0,39.0,33.0,10.0,57.99999999999999,214.0,82.0,37.0,39.0,250.0,375.0
01011204,01,01,12,04,100.0,266.0,308.0,80.0,428.0,1341.0,393.0,285.0,202.0,1643.0,2176.0
01011301,01,01,13,01,100.0,224.00000000000003,156.0,27.0,334.0,1295.0,279.0,142.0,81.0,1228.0,1814.9999999999998
01011302,01,01,13,02,100.0,336.0,434.0,97.0,609.0,2321.0,602.0,181.0,119.0,2299.0,3246.0
01011303,01,01,13,03,100.0,260.0,263.0,206.0,752.0,1937.0,405.0,229.0,117.0,1895.0,3079.0
01011304,01,01,13,04,100.0,313.0,329.0,115.99999999999999,488.99999999999994,1118.0,378.0,213.0,128.0,1566.0,1923.9999999999998
