id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01011101,01,01,11,01,100.0,555.0,47.0,66.0,41.0,20.0,84.0,24.0,98.0,23.0,25.0,20.0,70.0,9.0,28.000000000000004,295.0,112.00000000000001,56.00000000000001,19.0,442.0,80.0,56.00000000000001,237.0,13.0,55.00000000000001,21.0,40.0,70.0
01011102,01,01,11,02,100.0,40.0,0.0,3.0,0.0,6.0,7.000000000000001,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,7.000000000000001,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,4.0
01011103,01,01,11,03,100.0,989.0,135.0,31.0,97.0,22.0,54.0,45.0,225.0,82.0,129.0,31.0,157.0,18.0,69.0,438.99999999999994,167.0,75.0,35.0,1257.0,315.0,73.0,598.0,49.0,219.0,40.0,39.0,115.99999999999999
01011104,01,01,11,04,100.0,761.0,96.0,40.0,85.0,22.0,43.0,28.000000000000004,143.0,85.0,34.0,21.0,112.00000000000001,51.0,13.0,237.0,98.0,62.0,7.000000000000001,1301.0,424.0,82.0,607.0,218.00000000000003,73.0,28.000000000000004,41.0,199.0
01011105,01,01,11,05,100.0,153.0,10.0,7.000000000000001,28.000000000000004,18.0,13.0,6.0,23.0,3.0,12.0,0.0,8.0,0.0,5.0,149.0,89.0,31.0,9.0,231.0,27.0,18.0,141.0,10.0,9.0,3.0,32.0,9.0
01011201,01,01,12,01,100.0,318.0,15.0,19.0,46.0,9.0,18.0,18.0,26.0,85.0,24.0,6.0,15.0,0.0,6.0,315.0,139.0,73.0,11.0,245.00000000000003,43.0,12.0,152.0,24.0,4.0,41.0,21.0,43.0
01011202,01,01,12,02,100.0,131.0,23.0,3.0,10.0,14.000000000000002,6.0,13.0,10.0,0.0,18.0,0.0,13.0,0.0,7.000000000000001,37.0,21.0,9.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,23.0,6.0
01011203,01,01,12,03,100.0,180.0,6.0,14.000000000000002,17.0,13.0,11.0,18.0,22.0,9.0,9.0,0.0,9.0,0.0,6.0,204.99999999999997,137.0,12.0,0.0,50.0,13.0,6.0,21.0,3.0,0.0,3.0,32.0,6.0
01011204,01,01,12,04,100.0,1155.0,92.0,43.0,95.0,54.0,77.0,72.0,168.0,237.0,51.0,28.000000000000004,129.0,16.0,43.0,702.0,369.0,107.0,27.0,644.0,127.0,23.0,355.0,22.0,119.0,112.00000000000001,74.0,96.0
01011301,01,01,13,01,100.0,1173.0,126.0,41.0,104.0,99.0,105.0,98.0,168.0,50.0,62.0,18.0,62.0,13.0,15.0,338.0,176.0,49.0,24.0,368.0,78.0,47.0,151.0,0.0,28.000000000000004,18.0,139.0,46.0
01011302,01,01,13,02,100.0,2256.0,355.0,49.0,300.0,171.0,164.0,288.0,216.0,99.0,53.0,44.0,154.0,9.0,49.0,440.00000000000006,192.0,70.0,17.0,602.0,189.0,41.0,238.0,19.0,93.0,92.0,344.0,78.0
01011303,01,01,13,03,100.0,1449.0,183.0,63.0,162.0,90.0,137.0,145.0,190.0,62.0,55.00000000000001,21.0,106.0,18.0,27.0,499.0,213.0,99.0,19.0,826.0,124.0,46.0,422.0,60.0,121.0,254.99999999999997,198.0,68.0
01011304,01,01,13,04,100.0,707.0,57.99999999999999,24.0,98.0,19.0,115.99999999999999,31.0,114.99999999999999,46.0,28.000000000000004,7.000000000000001,204.99999999999997,31.0,32.0,367.0,127.0,83.0,34.0,628.0,225.99999999999997,25.0,238.0,10.0,67.0,629.0,48.0,106.0
01011305,01,01,13,05,100.0,757.0,75.0,13.0,84.0,50.0,68.0,64.0,98.0,89.0,22.0,22.0,67.0,7.000000000000001,9.0,461.00000000000006,240.0,68.0,47.0,582.0,147.0,7.000000000000001,292.0,15.0,87.0,92.0,74.0,86.0
01011306,01,01,13,06,100.0,1173.0,100.0,40.0,121.0,49.0,97.0,106.0,235.0,64.0,61.0,28.000000000000004,164.0,35.0,46.0,314.0,114.99999999999999,61.0,21.0,1034.0,524.0,41.0,357.0,28.000000000000004,109.00000000000001,119.0,234.0,185.0
01011401,01,01,14,01,100.0,2950.0,377.0,113.99999999999999,396.0,229.0,211.0,300.0,321.0,108.0,126.0,33.0,164.0,26.0,37.0,536.0,242.0,104.0,24.0,1027.0,196.0,79.0,501.0,19.0,188.0,76.0,393.0,84.0
01011402,01,01,14,02,100.0,2578.0,332.0,119.0,371.0,174.0,239.0,310.0,218.00000000000003,59.0,61.0,28.999999999999996,92.0,14.000000000000002,25.0,444.00000000000006,189.0,96.0,13.0,401.99999999999994,98.0,31.0,170.0,12.0,35.0,61.0,383.0,61.0
01022101,01,02,21,01,100.0,810.0,38.0,54.0,52.0,18.0,22.0,25.0,301.0,79.0,91.0,31.0,126.0,32.0,50.0,105.0,34.0,12.0,3.0,605.0,148.0,24.0,356.0,132.0,61.0,10.0,22.0,102.0
01022102,01,02,21,02,100.0,1261.0,57.99999999999999,92.0,118.0,21.0,38.0,44.0,378.0,206.99999999999997,59.0,65.0,316.0,50.0,130.0,208.0,66.0,28.000000000000004,15.0,1401.0,578.0,31.0,571.0,164.0,79.0,50.0,36.0,211.0
01022103,01,02,21,03,100.0,25.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,9.0,0.0,3.0,0.0,0.0,13.0,10.0,0.0,0.0,111.00000000000001,38.0,11.0,34.0,9.0,13.0,9.0,3.0,6.0
01022104,01,02,21,04,100.0,2958.0,233.0,157.0,308.0,106.0,163.0,133.0,844.9999999999999,220.00000000000003,202.99999999999997,160.0,688.0,109.00000000000001,240.0,496.0,191.0,124.0,37.0,3208.0,1483.0,92.0,1233.0,381.0,264.0,92.0,141.0,490.00000000000006
01022105,01,02,21,05,100.0,1015.0,69.0,49.0,92.0,13.0,42.0,31.0,221.0,256.0,101.0,30.0,204.99999999999997,25.0,118.0,193.0,63.0,60.0,7.000000000000001,1223.0,509.0,26.0,552.0,213.0,64.0,18.0,39.0,172.0
01022106,01,02,21,06,100.0,1401.0,139.0,50.0,134.0,78.0,81.0,87.0,294.0,82.0,101.0,51.0,246.0,59.0,78.0,394.0,149.0,95.0,25.0,1388.0,367.0,92.0,669.0,122.0,114.99999999999999,24.0,94.0,183.0
01022201,01,02,22,01,100.0,1705.0,170.0,73.0,204.99999999999997,67.0,88.0,87.0,357.0,118.0,169.0,62.0,347.0,70.0,126.0,384.0,137.0,64.0,24.0,2279.0,1078.0,84.0,835.0,145.0,307.0,36.0,87.0,332.0
01022202,01,02,22,02,100.0,112.99999999999999,6.0,12.0,13.0,3.0,3.0,3.0,28.999999999999996,10.0,3.0,6.0,30.0,6.0,15.0,52.0,25.0,15.0,0.0,561.0,366.0,10.0,169.0,62.0,24.0,3.0,3.0,133.0
01022203,01,02,22,03,100.0,973.0,61.0,54.0,70.0,28.999999999999996,37.0,47.0,258.0,123.0,87.0,53.0,298.0,89.0,82.0,254.0,81.0,76.0,9.0,1935.0000000000002,1098.0,18.0,666.0,243.00000000000003,92.0,15.0,28.999999999999996,383.0
01022204,01,02,22,04,100.0,943.0,74.0,55.00000000000001,77.0,40.0,55.00000000000001,56.00000000000001,234.0,83.0,39.0,22.0,88.0,23.0,24.0,262.0,113.99999999999999,57.99999999999999,15.0,629.0,259.0,28.999999999999996,267.0,67.0,55.00000000000001,19.0,77.0,93.0
01022205,01,02,22,05,100.0,360.0,22.0,16.0,50.0,15.0,12.0,9.0,146.0,17.0,10.0,25.0,158.0,32.0,70.0,323.0,130.0,85.0,18.0,896.0000000000001,342.0,39.0,363.0,93.0,80.0,9.0,11.0,151.0
01022206,01,02,22,06,100.0,445.0,45.0,39.0,50.0,8.0,28.999999999999996,24.0,139.0,22.0,15.0,3.0,30.0,9.0,6.0,137.0,67.0,22.0,18.0,337.0,164.0,18.0,105.0,15.0,24.0,19.0,23.0,71.0
01022207,01,02,22,07,100.0,964.0,92.0,45.0,84.0,56.00000000000001,109.00000000000001,40.0,193.0,83.0,31.0,30.0,124.0,19.0,41.0,268.0,125.0,56.99999999999999,7.000000000000001,476.0,145.0,47.0,175.0,19.0,48.0,39.0,74.0,95.0
01033101,01,03,31,01,100.0,4769.0,193.0,511.00000000000006,300.0,120.0,163.0,105.0,1079.0,1091.0,499.0,165.0,1469.0,394.0,583.0,765.0,338.0,108.0,59.0,7651.000000000001,4340.0,57.99999999999999,2261.0,604.0,488.99999999999994,72.0,136.0,1043.0
01033102,01,03,31,02,100.0,1910.0000000000002,113.99999999999999,128.0,152.0,53.0,72.0,78.0,490.00000000000006,383.0,121.0,93.0,604.0,180.0,219.0,294.0,129.0,65.0,21.0,3554.9999999999995,2367.0,31.0,859.0,192.0,181.0,34.0,61.0,509.0
01033201,01,03,32,01,100.0,1470.0,83.0,38.0,112.99999999999999,48.0,76.0,54.0,409.99999999999994,283.0,84.0,61.0,442.0,86.0,143.0,585.0,236.0,122.0,119.0,5267.0,3339.0,23.0,1479.0,716.0,198.0,34.0,59.0,844.0
01033202,01,03,32,02,100.0,1069.0,46.0,49.0,105.0,25.0,55.00000000000001,37.0,432.0,63.0,53.0,80.0,311.0,47.0,93.0,453.0,188.0,94.0,41.0,2708.0,1820.0,27.0,600.0,164.0,101.0,31.0,51.0,570.0
01033203,01,03,32,03,100.0,2404.0,145.0,119.0,202.0,56.00000000000001,132.0,93.0,598.0,329.0,259.0,120.0,669.0,198.0,187.0,548.0,252.99999999999997,70.0,63.0,4306.0,2431.0,52.0,1411.0,524.0,268.0,68.0,113.99999999999999,590.0
01044101,01,04,41,01,100.0,3484.0000000000005,216.0,176.0,300.0,91.0,97.0,128.0,1002.0,730.0,171.0,185.0,816.0,180.0,268.0,488.0,175.0,95.0,44.0,3643.0,2122.0,77.0,986.9999999999999,245.00000000000003,173.0,77.0,107.0,665.0
01044102,01,04,41,02,100.0,2043.0,132.0,113.99999999999999,144.0,44.0,54.0,46.0,836.0,258.0,57.99999999999999,102.0,597.0,120.0,168.0,297.0,115.99999999999999,48.0,15.0,2415.0,1425.0,37.0,662.0,153.0,143.0,52.0,38.0,490.00000000000006
01044103,01,04,41,03,100.0,1469.0,97.0,85.0,146.0,53.0,68.0,52.0,321.0,289.0,87.0,77.0,233.0,32.0,56.99999999999999,240.0,118.0,44.0,9.0,1764.0,772.0,47.0,709.0,108.0,220.00000000000003,37.0,60.0,266.0
01044201,01,04,42,01,100.0,4241.0,225.99999999999997,297.0,321.0,120.0,154.0,130.0,1006.0,936.9999999999999,362.0,143.0,1246.0,419.00000000000006,438.0,674.0,276.0,118.0,49.0,7531.999999999999,4419.0,46.0,2192.0,747.0,341.0,99.0,147.0,1065.0
01044202,01,04,42,02,100.0,3069.0,196.0,206.99999999999997,249.00000000000003,89.0,180.0,114.99999999999999,800.0,534.0,166.0,79.0,543.0,113.99999999999999,202.0,442.0,157.0,88.0,47.0,3654.0,1596.0,64.0,1394.0,415.00000000000006,239.0,69.0,105.0,488.99999999999994
01044203,01,04,42,03,100.0,3188.0,153.0,217.0,217.0,61.0,128.0,85.0,793.0,736.0,309.0,109.00000000000001,648.0,194.0,223.0,413.0,158.0,68.0,35.0,4004.9999999999995,2520.0,72.0,957.0,280.0,172.0,56.99999999999999,102.0,572.0
02010101,02,01,01,01,100.0,901.0,49.0,64.0,120.0,31.0,49.0,49.0,185.0,104.0,48.0,37.0,154.0,49.0,37.0,413.0,162.0,75.0,42.0,2334.0,894.0,102.0,1074.0,259.0,229.99999999999997,33.0,42.0,317.0
02010102,02,01,01,02,100.0,1551.0,110.00000000000001,143.0,175.0,67.0,57.99999999999999,75.0,342.0,186.0,70.0,91.0,381.0,98.0,117.0,568.0,206.99999999999997,115.99999999999999,38.0,4942.0,2944.0,64.0,1707.9999999999998,692.0,225.99999999999997,38.0,139.0,1066.0
02010103,02,01,01,03,100.0,1338.0,95.0,99.0,141.0,67.0,99.0,59.0,355.0,184.0,31.0,40.0,313.0,111.00000000000001,77.0,288.0,104.0,54.0,21.0,7051.000000000001,5628.0,55.00000000000001,1081.0,248.0,249.00000000000003,39.0,46.0,1338.0
