id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0101,01,01,109856,46069,78372,63787,14585,31484,100.0,41.93580687445383,71.34066414214972,58.06419312554617,13.276471016603553,28.659335857850277
0102,01,02,83170,40526,57748,42644,15104,25422,100.0,48.726704340507396,69.43369003246363,51.273295659492604,18.160394372971023,30.56630996753637
0103,01,03,76243,47000,48401,29243,19158,27842,100.0,61.64500347572892,63.4825492176331,38.35499652427108,25.127552693362016,36.51745078236691
0104,01,04,102138,55138,65955,47000,18955,36183,100.0,53.983825804303976,64.57439934206661,46.01617419569602,18.558225146370596,35.42560065793338
0201,02,01,40396,27644,26079,12752,13327,14317,100.0,68.43251807109615,64.5583721160511,31.567481928903852,32.990890187147244,35.441627883948904
0202,02,02,64057,26607,47554,37450,10104,16503,100.0,41.53644410446945,74.23700766504831,58.46355589553054,15.773451769517774,25.762992334951683
0203,02,03,48497,25268,32410,23229,9181,16087,100.0,52.10219188815803,66.82887601294925,47.897808111841975,18.931067901107284,33.17112398705074
0204,02,04,47728,13239,38930,34489,4441,8798,100.0,27.738434461951055,81.56637613141133,72.26156553804894,9.304810593362387,18.43362386858867
0205,02,05,80645,22612,64418,58033,6385,16227,100.0,28.038936077872158,79.8784797569595,71.96106392212785,7.9174158348316706,20.121520243040486
0301,03,01,15840,2051,14399,13789,610,1441,100.0,12.948232323232322,90.90277777777777,87.05176767676768,3.8510101010101008,9.097222222222221
0302,03,02,45904,5538,43065,40366,2699,2839,100.0,12.06430812129662,93.81535378180551,87.93569187870338,5.879661903102126,6.184646218194493
0303,03,03,34567,3429,32634,31138,1496,1933,100.0,9.91986576792895,94.40796135042092,90.08013423207105,4.327827118349871,5.592038649579079
0304,03,04,87347,11686,80696,75661,5035,6651,100.0,13.378822398021683,92.38554272041398,86.62117760197832,5.764365118435665,7.614457279586019
0305,03,05,52687,7918,47200,44769,2431,5487,100.0,15.02837512099759,89.58566629339306,84.9716248790024,4.6140414143906465,10.414333706606943
0306,03,06,102042,25274,84641,76768,7873,17401,100.0,24.768232688500813,82.94721781227338,75.23176731149918,7.715450500774192,17.052782187726624
0307,03,07,59019,17548,47088,41471,5617,11931,100.0,29.73279791253664,79.78447618563513,70.26720208746336,9.517274098171775,20.215523814364865
0401,04,01,19709,9493,14317,10216,4101,5392,100.0,48.165812572936225,72.64194023035162,51.83418742706378,20.807752803287837,27.358059769648385
0402,04,02,41672,13481,32945,28191,4754,8727,100.0,32.350259166826646,79.05788059128432,67.64974083317335,11.408139758110963,20.942119408715683
0403,04,03,142561,62549,103759,80012,23747,38802,100.0,43.87525340029882,72.78217745386185,56.12474659970118,16.657430854160676,27.217822546138144
0404,04,04,51808,15607,43144,36201,6943,8664,100.0,30.124691167387276,83.27671402100061,69.87530883261273,13.401405188387894,16.72328597899938
0405,04,05,80416,32103,60778,48313,12465,19638,100.0,39.92115996816554,75.57948666931954,60.07884003183446,15.500646637485078,24.420513330680464
0406,04,06,83,24,65,59,6,18,100.0,28.915662650602407,78.3132530120482,71.08433734939759,7.228915662650602,21.686746987951807
0501,05,01,101374,36041,82093,65333,16760,19281,100.0,35.55250853275988,80.98033026219741,64.44749146724013,16.532838794957286,19.01966973780259
0502,05,02,89715,28539,74396,61176,13220,15319,100.0,31.810733990971407,82.92481747756786,68.18926600902859,14.735551468539262,17.075182522432147
0503,05,03,28797,12951,22092,15846,6246,6705,100.0,44.97343473278467,76.71632461714762,55.02656526721533,21.689759349932284,23.28367538285238
0504,05,04,20056,3680,18217,16376,1841,1839,100.0,18.34862385321101,90.83067411248504,81.65137614678899,9.179297965696051,9.169325887514958
0601,06,01,74545,21723,63149,52822,10327,11396,100.0,29.14078744382588,84.71258971091287,70.85921255617413,13.85337715473875,15.287410289087127
0602,06,02,77791,19728,67754,58063,9691,10037,100.0,25.36026018434009,87.09747914283143,74.63973981565991,12.457739327171524,12.902520857168568
0603,06,03,82616,19842,71856,62774,9082,10760,100.0,24.017139537135666,86.9758884477583,75.98286046286434,10.993027984893967,13.024111552241695
0604,06,04,69134,15913,60164,53221,6943,8970,100.0,23.017617959325367,87.02519744264762,76.98238204067464,10.04281540197298,12.974802557352389
0701,07,01,49995,25069,34534,24926,9608,15461,100.0,50.14301430143014,69.07490749074907,49.85698569856986,19.21792179217922,30.925092509250923
0702,07,02,50280,19440,38863,30840,8023,11417,100.0,38.66348448687351,77.2931583134447,61.336515513126486,15.95664280031822,22.70684168655529
0703,07,03,46380,14363,38726,32017,6709,7654,100.0,30.96808969383355,83.4971970677016,69.03191030616645,14.465286761535145,16.502802932298405
0704,07,04,64623,23712,51579,40911,10668,13044,100.0,36.692818346409176,79.81523606146419,63.307181653590824,16.508054407873356,20.184763938535816
0705,07,05,51806,16610,43526,35196,8330,8280,100.0,32.0619233293441,84.01729529398139,67.93807667065592,16.079218623325485,15.982704706018607
0706,07,06,32227,11235,27067,20992,6075,5160,100.0,34.86207217550501,83.98858100350638,65.137927824495,18.85065317901139,16.011418996493624
0707,07,07,50797,10860,45799,39937,5862,4998,100.0,21.379215307990627,90.16083626985846,78.62078469200937,11.540051577849084,9.839163730141545
0801,08,01,166504,89886,110313,76618,33695,56191,100.0,53.98428866573776,66.25246240330563,46.015711334262235,20.236751069043386,33.74753759669437
0802,08,02,71140,23700,59451,47440,12011,11689,100.0,33.31459094742761,83.56901883609783,66.6854090525724,16.883609783525444,16.430981163902164
0803,08,03,36874,17009,30011,19865,10146,6863,100.0,46.12735260617237,81.38796984324999,53.872647393827634,27.515322449422356,18.612030156750016
0804,08,04,53004,13026,47851,39978,7873,5153,100.0,24.57550373556713,90.27809221945513,75.42449626443288,14.85359595502226,9.721907780544864
0901,09,01,61122,9776,55293,51346,3947,5829,100.0,15.994241026144431,90.4633356238343,84.00575897385558,6.457576649978732,9.536664376165701
0902,09,02,60740,9617,53919,51123,2796,6821,100.0,15.833058939743166,88.77016792887719,84.16694106025683,4.603226868620349,11.229832071122818
0903,09,03,49819,5839,46585,43980,2605,3234,100.0,11.720427949176017,93.50850077279753,88.27957205082399,5.228928721973544,6.491499227202473
0904,09,04,36660,3236,34679,33424,1255,1981,100.0,8.827059465357339,94.59629023458811,91.17294053464266,3.4233496999454447,5.403709765411893
0905,09,05,51183,3542,49067,47641,1426,2116,100.0,6.920266494734579,95.86581482132739,93.07973350526541,2.7860813160619737,4.134185178672606
1001,10,01,108913,22473,98236,86440,11796,10677,100.0,20.63390045265487,90.19676255359784,79.36609954734513,10.830663006252697,9.803237446402175
1002,10,02,79630,13698,71927,65932,5995,7703,100.0,17.202059525304534,90.32651010925531,82.79794047469547,7.528569634559839,9.673489890744694
1003,10,03,26420,3386,24455,23034,1421,1965,100.0,12.816048448145345,92.56245268735806,87.18395155185465,5.378501135503407,7.437547312641938
1004,10,04,47052,2909,45722,44143,1579,1330,100.0,6.182521465612513,97.17334013431947,93.81747853438749,3.3558615999319903,2.8266598656805235
1101,11,01,60162,12598,53210,47564,5646,6952,100.0,20.94012832020212,88.4445330939796,79.05987167979788,9.384661414181709,11.555466906020412
1102,11,02,46994,9037,41049,37957,3092,5945,100.0,19.23011448269992,87.34944886581266,80.76988551730008,6.579563348512576,12.650551134187344
1103,11,03,73986,21722,58930,52264,6666,15056,100.0,29.359608574595192,79.65020409266617,70.6403914254048,9.009812667261375,20.34979590733382
1104,11,04,71408,14944,61955,56464,5491,9453,100.0,20.927627156621107,86.7619874523863,79.07237284337889,7.6896146090073945,13.238012547613712
1105,11,05,30571,4678,27422,25893,1529,3149,100.0,15.302083674070197,89.6993883091819,84.6979163259298,5.0014719832521015,10.300611690818096
1210,12,10,54638,22504,41965,32134,9831,12673,100.0,41.18745195651378,76.80551996778799,58.812548043486224,17.992971924301767,23.194480032212013
1221,12,21,52649,18835,42460,33814,8646,10189,100.0,35.77465858800737,80.64730574179947,64.22534141199263,16.421964329806833,19.352694258200536
1222,12,22,24124,2954,22851,21170,1681,1273,100.0,12.245067153042614,94.7230973304593,87.75493284695739,6.968164483501907,5.276902669540706
1223,12,23,33418,3875,31704,29543,2161,1714,100.0,11.595547309833023,94.8710275899216,88.40445269016698,6.466574899754623,5.128972410078401
1230,12,30,97090,31978,80413,65112,15301,16677,100.0,32.936450715830674,82.82315377484808,67.06354928416933,15.759604490678752,17.17684622515192
