id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
01011101,01,01,11,01,3114,1747,1907,1367,540,1207,100.0,56.1014771997431,61.23956326268465,43.898522800256906,17.341040462427745,38.76043673731535
01011102,01,01,11,02,192,71,140,121,19,52,100.0,36.97916666666667,72.91666666666666,63.020833333333336,9.895833333333332,27.083333333333332
01011103,01,01,11,03,5518,3248,3370,2270,1100,2148,100.0,58.861906487857915,61.07285248278361,41.138093512142085,19.934758970641536,38.92714751721638
01011104,01,01,11,04,4704,3030,2904,1674,1230,1800,100.0,64.41326530612244,61.73469387755102,35.58673469387755,26.147959183673468,38.265306122448976
01011105,01,01,11,05,1135,657,677,478,199,458,100.0,57.885462555066084,59.647577092511014,42.114537444933916,17.53303964757709,40.352422907488986
01011201,01,01,12,01,2190,1171,1418,1019,399,772,100.0,53.4703196347032,64.74885844748859,46.529680365296805,18.21917808219178,35.25114155251142
01011202,01,01,12,02,608,288,387,320,67,221,100.0,47.368421052631575,63.651315789473685,52.63157894736842,11.019736842105262,36.348684210526315
01011203,01,01,12,03,1004,512,629,492,137,375,100.0,50.99601593625498,62.64940239043825,49.00398406374502,13.645418326693227,37.35059760956175
01011204,01,01,12,04,7463,3303,5287,4160,1127,2176,100.0,44.258341149671715,70.84282460136674,55.74165885032829,15.101165751038456,29.157175398633257
01011301,01,01,13,01,6431,2538,4616,3893,723,1815,100.0,39.465090965635206,71.77732856476442,60.534909034364794,11.242419530399626,28.22267143523558
01011302,01,01,13,02,12535,4699,9289,7836,1453,3246,100.0,37.48703629836458,74.10450737933786,62.512963701635414,11.591543677702433,25.895492620662147
01011303,01,01,13,03,9536,4169,6457,5367,1090,3079,100.0,43.71854026845637,67.7118288590604,56.28145973154363,11.430369127516778,32.288171140939596
01011304,01,01,13,04,8607,3084,6683,5523,1160,1924,100.0,35.83130010456605,77.64610200999186,64.16869989543395,13.477402114557918,22.353897990008136
01011305,01,01,13,05,7617,2653,5878,4964,914,1739,100.0,34.82998555861888,77.16948930024944,65.17001444138111,11.999474858868322,22.83051069975056
01011306,01,01,13,06,9530,3726,6981,5804,1177,2549,100.0,39.09758656873032,73.25288562434417,60.90241343126968,12.350472193074502,26.747114375655823
01011401,01,01,14,01,16331,6296,11787,10035,1752,4544,100.0,38.55244626783418,72.17561692486682,61.447553732165815,10.728063192700999,27.82438307513318
01011402,01,01,14,02,13341,4877,9962,8464,1498,3379,100.0,36.55648002398621,74.67206356345102,63.443519976013796,11.228543587437223,25.32793643654899
01022101,01,02,21,01,3522,1825,2266,1697,569,1256,100.0,51.817149346961955,64.33844406587166,48.182850653038045,16.155593412833618,35.66155593412834
01022102,01,02,21,02,6374,3719,3821,2655,1166,2553,100.0,58.34640727957326,59.946658299341074,41.65359272042674,18.293065578914337,40.053341700658926
01022103,01,02,21,03,258,186,126,72,54,132,100.0,72.09302325581395,48.837209302325576,27.906976744186046,20.930232558139537,51.162790697674424
01022104,01,02,21,04,18377,8842,12699,9535,3164,5678,100.0,48.11449093976166,69.10268270120258,51.88550906023834,17.217173640964248,30.89731729879741
01022105,01,02,21,05,5299,3064,3368,2235,1133,1931,100.0,57.822230609548974,63.55916210605774,42.17776939045103,21.38139271560672,36.44083789394225
01022106,01,02,21,06,11799,4232,9209,7567,1642,2590,100.0,35.86744639376218,78.04898720230527,64.13255360623782,13.916433596067462,21.95101279769472
01022201,01,02,22,01,11292,5663,7701,5629,2072,3591,100.0,50.15054906128233,68.19872476089267,49.84945093871767,18.34927382217499,31.801275239107333
01022202,01,02,22,02,1488,972,1006,516,490,482,100.0,65.32258064516128,67.60752688172043,34.67741935483871,32.93010752688172,32.39247311827957
01022203,01,02,22,03,6969,4057,4647,2912,1735,2322,100.0,58.21495192997561,66.68101592767972,41.785048070024395,24.89596785765533,33.318984072320276
01022204,01,02,22,04,5824,2334,4363,3490,873,1461,100.0,40.07554945054945,74.91414835164835,59.92445054945055,14.989697802197801,25.08585164835165
01022205,01,02,22,05,3311,1969,2278,1342,936,1033,100.0,59.46843853820598,68.80096647538508,40.53156146179402,28.269405013591058,31.199033524614922
01022206,01,02,22,06,3027,1195,2379,1832,547,648,100.0,39.478031053848696,78.59266600594648,60.521968946151304,18.070697059795176,21.407333994053516
01022207,01,02,22,07,5630,2468,3885,3162,723,1745,100.0,43.83658969804618,69.00532859680284,56.16341030195382,12.841918294849023,30.99467140319716
01033101,01,03,31,01,26841,16504,15890,10337,5553,10951,100.0,61.48802205581014,59.20047688238144,38.51197794418986,20.68849893819157,40.79952311761857
01033102,01,03,31,02,11837,7182,7328,4655,2673,4509,100.0,60.67415730337079,61.907577933598034,39.325842696629216,22.58173523696883,38.09242206640196
01033201,01,03,32,01,13361,8873,9177,4488,4689,4184,100.0,66.40969987276402,68.68497866926128,33.590300127235984,35.0946785420253,31.31502133073872
01033202,01,03,32,02,9726,5343,7171,4383,2788,2555,100.0,54.93522516964836,73.73020769072589,45.06477483035163,28.665432860374256,26.26979230927411
01033203,01,03,32,03,14478,9098,8835,5380,3455,5643,100.0,62.840171294377676,61.023622047244096,37.159828705622324,23.863793341621772,38.976377952755904
01044101,01,04,41,01,20722,9735,14432,10987,3445,6290,100.0,46.979056075668375,69.64578708618859,53.02094392433163,16.624843161856965,30.354212913811406
01044102,01,04,41,02,16238,6159,12565,10079,2486,3673,100.0,37.92954797388841,77.3802192388225,62.07045202611159,15.309767212710925,22.619780761177484
01044103,01,04,41,03,8589,4451,5498,4138,1360,3091,100.0,51.82209803236698,64.01210851088601,48.17790196763302,15.834206543252998,35.987891489113984
01044201,01,04,42,01,23424,15744,13375,7680,5695,10049,100.0,67.21311475409836,57.099556010928964,32.78688524590164,24.31267076502732,42.90044398907104
01044202,01,04,42,02,16703,9539,10058,7164,2894,6645,100.0,57.10950128719392,60.216727533975934,42.890498712806085,17.32622882116985,39.783272466024066
01044203,01,04,42,03,16462,9510,10027,6952,3075,6435,100.0,57.76940833434576,60.90997448669664,42.23059166565423,18.679382821042402,39.09002551330337
02010101,02,01,01,01,6481,4617,3635,1864,1771,2846,100.0,71.23900632618422,56.08702360746798,28.760993673815772,27.32602993365221,43.912976392532016
02010102,02,01,01,02,13278,8933,9025,4345,4680,4253,100.0,67.27669829793643,67.96957373098358,32.72330170206356,35.24627202892002,32.03042626901642
02010103,02,01,01,03,15593,10842,10009,4751,5258,5584,100.0,69.53119989738985,64.18905919322772,30.468800102610142,33.72025909061758,35.810940806772265
02010104,02,01,01,04,5044,3252,3410,1792,1618,1634,100.0,64.47264076130055,67.60507533703411,35.52735923869945,32.077716098334655,32.3949246629659
02020201,02,02,02,01,911,443,642,468,174,269,100.0,48.62788144895719,70.47200878155873,51.37211855104281,19.099890230515918,29.527991218441272
02020202,02,02,02,02,5990,2535,4317,3455,862,1673,100.0,42.320534223706176,72.07011686143574,57.679465776293824,14.390651085141904,27.929883138564275
02020203,02,02,02,03,10886,4126,8343,6760,1583,2543,100.0,37.90189233878376,76.63972074223774,62.09810766121624,14.541613081021495,23.360279257762265
02020204,02,02,02,04,12326,5016,9152,7310,1842,3174,100.0,40.694466980366705,74.24955378873925,59.305533019633295,14.944020769105956,25.75044621126075
02020205,02,02,02,05,14892,5900,11271,8992,2279,3621,100.0,39.61858716089176,75.68493150684932,60.38141283910825,15.30351866774107,24.315068493150687
02020206,02,02,02,06,19052,8587,13829,10465,3364,5223,100.0,45.07138358177619,72.58555532227588,54.92861641822381,17.65693890405207,27.414444677724127
02030301,02,03,03,01,9092,5684,5624,3408,2216,3468,100.0,62.51649802023758,61.856577210734706,37.48350197976243,24.373075230972283,38.14342278926529
02030302,02,03,03,02,13166,6974,8845,6192,2653,4321,100.0,52.969770621297286,67.18061674008811,47.03022937870272,20.150387361385384,32.819383259911895
02030401,02,03,04,01,15156,7197,10405,7959,2446,4751,100.0,47.486144101346,68.6526788070731,52.51385589865399,16.138822908419108,31.34732119292689
02030402,02,03,04,02,11083,5413,7536,5670,1866,3547,100.0,48.84056663358297,67.99602995578815,51.15943336641704,16.83659658937111,32.003970044211854
02040501,02,04,05,01,5381,1263,4647,4118,529,734,100.0,23.47147370377253,86.35941274855975,76.52852629622745,9.83088645233228,13.640587251440254
02040502,02,04,05,02,7181,1831,6022,5350,672,1159,100.0,25.497841526249825,83.86018660353712,74.50215847375017,9.358028129786938,16.139813396462888
02040503,02,04,05,03,10976,2596,9223,8380,843,1753,100.0,23.651603498542272,84.02879008746356,76.34839650145773,7.680393586005831,15.971209912536445
02040701,02,04,07,01,12331,4341,9493,7990,1503,2838,100.0,35.20395750547401,76.98483496877788,64.79604249452599,12.188792474251887,23.015165031222125
02040702,02,04,07,02,10714,2446,9060,8268,792,1654,100.0,22.829942131790183,84.5622549934665,77.17005786820982,7.392197125256674,15.437745006533508
02040703,02,04,07,03,1145,762,485,383,102,660,100.0,66.55021834061135,42.35807860262008,33.44978165938864,8.90829694323144,57.64192139737992
02050601,02,05,06,01,8900,2452,7168,6448,720,1732,100.0,27.55056179775281,80.53932584269663,72.4494382022472,8.089887640449438,19.46067415730337
02050602,02,05,06,02,21064,5664,17100,15400,1700,3964,100.0,26.889479680972272,81.1811621724269,73.11052031902773,8.070641853399165,18.81883782757311
02050801,02,05,08,01,19093,5805,14833,13288,1545,4260,100.0,30.403812915728277,77.6881579636516,69.59618708427172,8.091970879379877,22.311842036348402
02050802,02,05,08,02,20431,5809,16096,14622,1474,4335,100.0,28.43228427389751,78.78224267045177,71.56771572610249,7.214526944349273,21.21775732954824
02050803,02,05,08,03,6986,1987,5571,4999,572,1415,100.0,28.44259948468365,79.7452046951045,71.55740051531635,8.187804179788149,20.254795304895506
02050804,02,05,08,04,4171,895,3650,3276,374,521,100.0,21.457684008631023,87.50899064972428,78.54231599136897,8.96667465835531,12.491009350275712
