id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0602,06,02,100.0,2066.0,2885.0,805.0000000000001,2493.0,7141.0,3140.0,2465.0,2643.0,11804.0,12415.0
0603,06,03,100.0,1866.0,3180.0,932.0,2690.0,6518.000000000001,3204.9999999999995,2395.0,2595.0,11831.0,12527.0
0604,06,04,100.0,1293.0,2396.0,756.0,2340.0,4526.0,2526.0,1873.0,2330.0,9217.0,9693.0
0701,07,01,100.0,1712.0,2427.0,785.0,2742.0,8278.0,3759.0000000000005,2941.0,3297.0,12526.0,15416.999999999998
0702,07,02,100.0,1632.9999999999998,2080.0,600.0,2312.0,7765.000000000001,2901.0,2058.0,2133.0,10456.0,12390.0
0703,07,03,100.0,1197.0,1728.0,534.0,1704.0,4944.0,2174.0,1607.0,1659.0,7955.0,8223.0
0704,07,04,100.0,2357.0,2889.0,819.0,2718.0,8863.0,3390.0,2369.0,2402.0,12640.0,13869.999999999998
0705,07,05,100.0,1818.0,2188.0,672.0,1887.0,6049.0,2661.0,1927.0,1995.0,9542.0,9677.0
0706,07,06,100.0,1167.0,1743.0,559.0,1165.0,3452.0000000000005,1648.0,1317.0,1456.0,6226.0,5832.0
0707,07,07,100.0,1464.0,2041.0,631.0,1275.0,3569.0,1895.0,1446.0,1435.0,6918.000000000001,6667.0
0801,08,01,100.0,6694.0,10169.0,3167.0,10069.0,36897.0,11458.0,7459.999999999999,6687.0,44435.0,57219.00000000001
0802,08,02,100.0,2728.0,3669.0,1106.0,2944.0,8668.0,3757.0,2650.0,2353.0,13333.000000000002,13763.0
0803,08,03,100.0,2013.0,2465.0,781.0,1795.0,5486.0,2471.0,2253.0,2071.0,9692.0,7927.0
0804,08,04,100.0,1590.0,2290.0,766.0,1569.0,4210.0,2386.0,1718.0,1607.9999999999998,8020.999999999999,6695.0
0901,09,01,100.0,1475.0,1387.0,391.0,1522.0,5614.0,1486.0,768.0,842.0,6627.0,7845.999999999999
0902,09,02,100.0,2001.0000000000002,1677.0,425.0,2914.0,6731.999999999999,1450.0,811.9999999999999,720.0,7841.0,12030.0
0903,09,03,100.0,1019.9999999999999,1262.0,331.0,897.0000000000001,2647.0,1049.0,635.0,723.0,4194.0,4482.0
0904,09,04,100.0,484.0,589.0,149.0,426.99999999999994,1383.0,496.0,336.0,527.0,2178.0,2463.0
0905,09,05,100.0,671.0,638.0,222.00000000000003,696.0,2057.0,625.0,337.0,683.0,2972.0,3404.9999999999995
1001,10,01,100.0,3055.0,4061.0,1149.0,3279.9999999999995,9084.0,3160.0,2381.0,2608.0,13932.0,15519.999999999998
1002,10,02,100.0,2858.0,3108.0,799.0,2566.0,7202.0,2172.0,1436.0,1468.0,10592.0,14254.0
1003,10,03,100.0,476.0,580.0,146.0,791.0,1641.0,508.0,415.00000000000006,491.0,2407.0,2749.0
1004,10,04,100.0,458.0,588.0,176.0,396.0,1313.0,519.0,378.0,572.0,2224.0,1926.0000000000002
1101,11,01,100.0,2336.0,2718.0,710.0,2066.0,5611.0,1836.0,1423.0,1208.0,8742.0,11541.0
1102,11,02,100.0,1737.0,2007.0,522.0,1689.0,4742.0,1296.0,799.0,710.0,6531.0,9091.0
1103,11,03,100.0,2268.0,2449.0,634.0,4402.0,9698.0,2539.0,1789.0,1385.0,11663.0,16878.0
1104,11,04,100.0,2370.0,2210.0,634.0,3242.0,8810.0,1938.0,1346.0,1305.0,10749.0,14249.0
1105,11,05,100.0,658.0,661.0,143.0,994.9999999999999,2247.0,516.0,264.0,321.0,2719.0,3452.0000000000005
1210,12,10,100.0,2535.0,3105.0,902.0,3225.0,9112.0,3477.0000000000005,2369.0,2012.0,12670.0,15676.0
1221,12,21,100.0,2163.0,2791.0,861.0,2741.0,7276.000000000001,3156.0,2197.0,2027.0,11036.0,13453.0
1222,12,22,100.0,302.0,529.0,175.0,303.0,742.0,535.0,372.0,480.0,1796.0,1359.0
1223,12,23,100.0,480.99999999999994,714.0,241.0,371.0,1121.0,695.0,567.0,672.0,2548.0,2116.0
1230,12,30,100.0,3664.0,5617.0,1684.0,3944.0,10159.0,4698.0,3196.0,2966.0,17567.0,18924.0
