id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
030203,03,02,03,18419,2700,17195,15719,1476,1224,100.0,14.658776263640805,93.35468809381616,85.3412237363592,8.013464357456975,6.6453119061838315
030304,03,03,04,19694,3037,18027,16657,1370,1667,100.0,15.420940387935412,91.53549304356658,84.57905961206458,6.9564334315019805,8.464506956433432
030307,03,03,07,15812,2242,14452,13570,882,1360,100.0,14.17910447761194,91.39893751581077,85.82089552238806,5.578041993422717,8.601062484189223
030405,03,04,05,18689,3649,17042,15040,2002,1647,100.0,19.524854192305636,91.18732944512816,80.47514580769437,10.712183637433785,8.81267055487185
030406,03,04,06,37240,6568,33611,30672,2939,3629,100.0,17.636949516648766,90.25510204081633,82.36305048335123,7.8920515574650905,9.744897959183675
030408,03,04,08,35738,7037,31213,28701,2512,4525,100.0,19.690525491073927,87.33840729755443,80.30947450892607,7.02893278862835,12.661592702445576
030509,03,05,09,38922,8300,33525,30622,2903,5397,100.0,21.32470068341812,86.13380607368583,78.67529931658189,7.458506757103951,13.866193926314166
030510,03,05,10,15833,2648,14076,13185,891,1757,100.0,16.724562622370996,88.90292427208993,83.275437377629,5.627486894460936,11.097075727910061
030611,03,06,11,26999,9122,20794,17877,2917,6205,100.0,33.78643653468647,77.01766732101188,66.21356346531353,10.80410385569836,22.98233267898811
030612,03,06,12,27445,7560,22464,19885,2579,4981,100.0,27.546001093095278,81.85097467662598,72.45399890690472,9.39697576972126,18.149025323374023
030613,03,06,13,22534,7454,17594,15080,2514,4940,100.0,33.07890299103577,78.07757166947724,66.92109700896424,11.156474660513002,21.922428330522767
030614,03,06,14,27196,7655,21991,19541,2450,5205,100.0,28.147521694366816,80.86115605236064,71.85247830563318,9.00867774672746,19.13884394763936
030715,03,07,15,27258,10061,20472,17197,3275,6786,100.0,36.91026487636657,75.10455646048865,63.08973512363343,12.014821336855235,24.895443539511337
030716,03,07,16,33623,10593,26800,23030,3770,6823,100.0,31.505219641316955,79.7073431876989,68.49478035868304,11.212562829015853,20.292656812301104
040101,04,01,01,19403,10126,13781,9277,4504,5622,100.0,52.18780600937999,71.02509921146215,47.81219399062,23.212905220842135,28.974900788537855
040202,04,02,02,12986,4189,10334,8797,1537,2652,100.0,32.25781610965655,79.5780070845526,67.74218389034344,11.835823194209148,20.421992915447404
040203,04,02,03,28342,10149,22238,18193,4045,6104,100.0,35.80904664455578,78.46305835861972,64.19095335544421,14.2721050031755,21.536941641380285
040304,04,03,04,24449,11053,17896,13396,4500,6553,100.0,45.20839298130802,73.19726778191337,54.79160701869197,18.405660763221398,26.80273221808663
040305,04,03,05,15567,7322,11188,8245,2943,4379,100.0,47.03539538767906,71.86998137084859,52.96460461232093,18.90537675852765,28.130018629151408
040306,04,03,06,28256,14336,19803,13920,5883,8453,100.0,50.7361268403171,70.08422989807474,49.263873159682895,20.820356738391848,29.915770101925254
040307,04,03,07,24271,10155,18073,14116,3957,6198,100.0,41.84005603394998,74.46335132462609,58.15994396605002,16.303407358576077,25.5366486753739
040308,04,03,08,21693,11104,14517,10589,3928,7176,100.0,51.1870188540082,66.92020467431891,48.8129811459918,18.10722352832711,33.0797953256811
040309,04,03,09,15142,7294,10615,7848,2767,4527,100.0,48.17065116893409,70.1030246995113,51.829348831065914,18.273675868445384,29.89697530048871
040310,04,03,10,15602,6890,11540,8712,2828,4062,100.0,44.16100499935906,73.96487629791052,55.83899500064094,18.12588129726958,26.035123702089475
040411,04,04,11,19803,7911,15476,11892,3584,4327,100.0,39.948492652628396,78.14977528657275,60.05150734737161,18.098267939201133,21.85022471342726
040412,04,04,12,15655,5150,12883,10505,2378,2772,100.0,32.89683807090387,82.29319706164165,67.10316192909613,15.190035132545512,17.70680293835835
040413,04,04,13,18345,5709,15186,12636,2550,3159,100.0,31.120196238757153,82.78004905968929,68.87980376124284,13.900245298446443,17.21995094031071
040514,04,05,14,32161,14796,23516,17365,6151,8645,100.0,46.00603215074158,73.11961692733435,53.99396784925842,19.12564907807593,26.880383072665655
040515,04,05,15,14776,6589,10853,8187,2666,3923,100.0,44.59258256632377,73.45018949648077,55.40741743367623,18.04277206280455,26.549810503519222
040516,04,05,16,34879,14104,26565,20775,5790,8314,100.0,40.43693913242926,76.16330743427278,59.56306086757075,16.600246566702026,23.836692565727226
040617,04,06,17,62,18,47,44,3,15,100.0,29.03225806451613,75.80645161290323,70.96774193548387,4.838709677419355,24.193548387096776
050101,05,01,01,26780,7937,22542,18843,3699,4238,100.0,29.637789395070946,84.1747572815534,70.36221060492906,13.812546676624345,15.825242718446603
050102,05,01,02,41960,17939,32658,24021,8637,9302,100.0,42.75262154432793,77.83126787416587,57.24737845567207,20.583889418493804,22.16873212583413
050103,05,01,03,37166,17657,26084,19509,6575,11082,100.0,47.50847548834957,70.18242479685735,52.49152451165043,17.690900285206908,29.81757520314266
050204,05,02,04,24069,6574,20815,17495,3320,3254,100.0,27.313141385184263,86.48053512817316,72.68685861481575,13.79367651335743,13.51946487182683
050205,05,02,05,29464,13736,21861,15728,6133,7603,100.0,46.61960358403475,74.19562856367092,53.38039641596525,20.815232147705675,25.80437143632908
050206,05,02,06,37018,13335,28891,23683,5208,8127,100.0,36.02301583013669,78.04581554919228,63.97698416986331,14.068831379328975,21.954184450807716
050307,05,03,07,16493,7917,12932,8576,4356,3561,100.0,48.002182744194506,78.40902200933729,51.99781725580549,26.411204753531802,21.590977990662704
050308,05,03,08,12740,6121,9214,6619,2595,3526,100.0,48.045525902668764,72.32339089481947,51.954474097331236,20.368916797488225,27.676609105180532
050409,05,04,09,19837,3618,18535,16219,2316,1302,100.0,18.238644956394616,93.43650753642184,81.76135504360539,11.675152492816455,6.563492463578162
060101,06,01,01,22077,7145,18344,14932,3412,3733,100.0,32.36399873171173,83.09099968292793,67.63600126828825,15.45499841463967,16.909000317072064
060102,06,01,02,53501,17807,44128,35694,8434,9373,100.0,33.283490028223774,82.4807012953029,66.71650997177623,15.764191323526664,17.51929870469711
060203,06,02,03,43558,13146,36726,30412,6314,6832,100.0,30.180449056430508,84.31516598558244,69.8195509435695,14.495615042012949,15.684834014417559
060204,06,02,04,35729,10492,30146,25237,4909,5583,100.0,29.36550141341767,84.37403789638668,70.63449858658232,13.73953930980436,15.625962103613311
060305,06,03,05,34032,8830,29451,25202,4249,4581,100.0,25.946168312176777,86.53913963328633,74.05383168782322,12.485307945463093,13.460860366713682
060306,06,03,06,50156,14551,42210,35605,6605,7946,100.0,29.0114841693915,84.15742882207513,70.9885158306085,13.168912991466625,15.842571177924874
060407,06,04,07,26858,7019,22618,19839,2779,4240,100.0,26.133740412540025,84.21326978926204,73.86625958745996,10.347010201802071,15.786730210737957
060408,06,04,08,42929,11021,37476,31908,5568,5453,100.0,25.672622236716443,87.29763097207017,74.32737776328356,12.9702532087866,12.702369027929839
070101,07,01,01,50143,25941,34726,24202,10524,15417,100.0,51.73404064375885,69.25393374947649,48.26595935624115,20.987974393235348,30.7460662505235
070202,07,02,02,51606,21482,39216,30124,9092,12390,100.0,41.626942603573234,75.99116381816067,58.37305739642677,17.618106421733906,24.00883618183932
070303,07,03,03,46139,15547,37916,30592,7324,8223,100.0,33.69600554845142,82.1777671817768,66.30399445154859,15.873772730228222,17.822232818223195
070404,07,04,04,64537,25807,50667,38730,11937,13870,100.0,39.987913909850164,78.50845251561121,60.01208609014984,18.496366425461364,21.4915474843888
070505,07,05,05,52740,19197,43063,33543,9520,9677,100.0,36.399317406143346,81.65149791429654,63.60068259385665,18.050815320439895,18.34850208570345
070606,07,06,06,32264,12507,26432,19757,6675,5832,100.0,38.76456731961319,81.92412596082322,61.235432680386815,20.6886932804364,18.075874039176792
070707,07,07,07,52110,13756,45443,38354,7089,6667,100.0,26.398004221838416,87.20591057378621,73.60199577816158,13.603914795624641,12.794089426213779
080101,08,01,01,32480,18149,20830,14331,6499,11650,100.0,55.877463054187196,64.13177339901478,44.122536945812804,20.00923645320197,35.86822660098522
080102,08,01,02,37931,22598,23890,15333,8557,14041,100.0,59.576599615090565,62.982784529804114,40.42340038490944,22.559384144894675,37.01721547019588
080103,08,01,03,39139,20031,26316,19108,7208,12823,100.0,51.17913079026035,67.23728250594037,48.82086920973965,18.41641329620072,32.762717494059636
080104,08,01,04,39699,21190,25974,18509,7465,13725,100.0,53.37665936169677,65.42734073906144,46.62334063830323,18.804000100758206,34.572659260938565
080105,08,01,05,15387,10633,10407,4754,5653,4980,100.0,69.10378891271853,67.63501657243127,30.896211087281472,36.7388054851498,32.36498342756873
080206,08,02,06,43574,17856,34374,25718,8656,9200,100.0,40.978565199430854,78.88649194473768,59.02143480056915,19.865057144168542,21.11350805526231
080207,08,02,07,28596,10019,24033,18577,5456,4563,100.0,35.03636872289831,84.0432228283676,64.9636312771017,19.079591551265914,15.956777171632396
080308,08,03,08,37591,19335,29664,18256,11408,7927,100.0,51.435183953605915,78.91250565294884,48.564816046394085,30.347689606554763,21.087494347051155
080409,08,04,09,9598,3294,8211,6304,1907,1387,100.0,34.31964992706814,85.54907272348406,65.68035007293186,19.868722650552197,14.450927276515941
080410,08,04,10,43950,12843,38642,31107,7535,5308,100.0,29.221843003412967,87.9226393629124,70.77815699658703,17.14448236632537,12.077360637087601
090101,09,01,01,13167,4369,10560,8798,1762,2607,100.0,33.18143844459634,80.20050125313283,66.81856155540366,13.381939697729173,19.799498746867165
090102,09,01,02,11299,2229,9945,9070,875,1354,100.0,19.727409505265953,88.01663864058766,80.27259049473405,7.744048145853616,11.983361359412337
090103,09,01,03,18894,3806,16654,15088,1566,2240,100.0,20.143961045834658,88.14438446067535,79.85603895416534,8.288345506510003,11.855615539324653
090104,09,01,04,19960,3081,18315,16879,1436,1645,100.0,15.435871743486974,91.75851703406813,84.56412825651303,7.194388777555111,8.241482965931864
090205,09,02,05,23638,6370,19117,17268,1849,4521,100.0,26.948134359928925,80.87401641424825,73.05186564007107,7.822150774177173,19.125983585751754
090206,09,02,06,13004,3332,10508,9672,836,2496,100.0,25.622885266071975,80.80590587511534,74.37711473392802,6.428791141187327,19.19409412488465
090207,09,02,07,20210,4789,16771,15421,1350,3439,100.0,23.696190004948043,82.98367144977735,76.30380999505195,6.679861454725383,17.016328550222664
090208,09,02,08,11353,2240,9779,9113,666,1574,100.0,19.730467717783846,86.1358231304501,80.26953228221615,5.866290848233946,13.8641768695499
090309,09,03,09,28287,5119,25765,23168,2597,2522,100.0,18.096652172376004,91.08424364549086,81.90334782762399,9.180895817866865,8.915756354509139
090310,09,03,10,13167,1841,12088,11326,762,1079,100.0,13.981924508240299,91.80527075263917,86.0180754917597,5.7871952608794714,8.194729247360828
090311,09,03,11,7217,1127,6551,6090,461,666,100.0,15.615906886517944,90.77178883192462,84.38409311348207,6.387695718442567,9.228211168075378
090312,09,03,12,4442,477,4227,3965,262,215,100.0,10.738406123367852,95.15983791085097,89.26159387663215,5.898244034218821,4.840162089149032
090413,09,04,13,12049,936,11584,11113,471,465,100.0,7.768279525271807,96.14075856917587,92.23172047472819,3.909038094447672,3.859241430824135
090414,09,04,14,11382,1353,10620,10029,591,762,100.0,11.887190300474433,93.30521876647337,88.11280969952556,5.192409066947812,6.694781233526621
090415,09,04,15,7337,1501,6364,5836,528,973,100.0,20.45795284176094,86.73844895733951,79.54204715823906,7.19640179910045,13.261551042660487
090416,09,04,16,6867,601,6604,6266,338,263,100.0,8.75200232998398,96.17008883063929,91.24799767001602,4.922091160623271,3.8299111693607104
090517,09,05,17,19009,1781,18065,17228,837,944,100.0,9.369246146562155,95.03393129570203,90.63075385343784,4.40317744226419,4.966068704297964
090518,09,05,18,9856,1022,9315,8834,481,541,100.0,10.369318181818182,94.51095779220779,89.63068181818183,4.880275974025975,5.489042207792208
090519,09,05,19,11733,1832,10531,9901,630,1202,100.0,15.614079945452996,89.7553907781471,84.385920054547,5.369470723600102,10.244609221852894
090520,09,05,20,13294,1294,12576,12000,576,718,100.0,9.733714457650068,94.59906724838272,90.26628554234993,4.332781706032797,5.400932751617271
100101,10,01,01,24322,6723,20752,17599,3153,3570,100.0,27.641641312392075,85.32193076227284,72.35835868760793,12.963572074664912,14.67806923772716
100102,10,01,02,48144,12367,41072,35777,5295,7072,100.0,25.68752077102027,85.31073446327684,74.31247922897973,10.99825523429711,14.689265536723164
100103,10,01,03,39042,9688,34164,29354,4810,4878,100.0,24.814302545976126,87.50576302443523,75.18569745402387,12.320065570411352,12.494236975564776
100204,10,02,04,37487,11646,29502,25841,3661,7985,100.0,31.066769813535362,78.69928241790487,68.93323018646464,9.766052231440232,21.300717582095128
100205,10,02,05,21403,5293,17792,16110,1682,3611,100.0,24.730178012428166,83.12853338317059,75.26982198757185,7.858711395598748,16.871466616829416
100206,10,02,06,25213,4670,22555,20543,2012,2658,100.0,18.522190933248723,89.45781937889184,81.47780906675128,7.980010312140562,10.542180621108159
100307,10,03,07,28955,5048,26206,23907,2299,2749,100.0,17.433949231566224,90.50595752029011,82.56605076843377,7.939906751856329,9.494042479709895
100408,10,04,08,19408,1740,18616,17668,948,792,100.0,8.965375103050288,95.919208573784,91.03462489694971,4.8845836768342945,4.080791426215994
100409,10,04,09,29757,2660,28623,27097,1526,1134,100.0,8.939073159256646,96.18913196894849,91.06092684074335,5.128205128205128,3.8108680310515175
110101,11,01,01,5491,1005,4788,4486,302,703,100.0,18.3026771079949,87.19723183391004,81.6973228920051,5.499908941904935,12.802768166089965
110102,11,01,02,29742,9298,23613,20444,3169,6129,100.0,31.262188151435684,79.39277788985272,68.73781184856432,10.654966041288413,20.607222110147266
110103,11,01,03,27098,7605,22389,19493,2896,4709,100.0,28.06480183039339,82.62233375156838,71.93519816960662,10.687135581961767,17.37766624843162
110204,11,02,04,16854,4690,13611,12164,1447,3243,100.0,27.827222024445238,80.75827696689213,72.17277797555477,8.585498991337367,19.241723033107867
110205,11,02,05,33216,8812,27368,24404,2964,5848,100.0,26.52938342967245,82.39402697495183,73.47061657032755,8.923410404624278,17.60597302504817
110306,11,03,06,33751,10969,26966,22782,4184,6785,100.0,32.499777784361946,79.8968919439424,67.50022221563805,12.396669728304346,20.103108056057597
110307,11,03,07,31403,10432,23675,20971,2704,7728,100.0,33.21975607426042,75.39088622106168,66.78024392573958,8.610642295322103,24.60911377893832
110308,11,03,08,9956,3763,7591,6193,1398,2365,100.0,37.796303736440336,76.24548011249497,62.203696263559664,14.041783848935316,23.754519887505023
110409,11,04,09,34067,8449,28404,25618,2786,5663,100.0,24.801127190536295,83.3768749816538,75.19887280946371,8.178002172190096,16.6231250183462
110410,11,04,10,15775,5634,12094,10141,1953,3681,100.0,35.71473851030111,76.66561014263074,64.28526148969888,12.380348652931854,23.334389857369256
110411,11,04,11,27002,7772,22097,19230,2867,4905,100.0,28.78305310717725,81.83467891267313,71.21694689282275,10.617732019850381,18.165321087326863
110512,11,05,12,4244,962,3692,3282,410,552,100.0,22.667295004712535,86.99340245051837,77.33270499528746,9.660697455230913,13.006597549481622
110513,11,05,13,28238,4843,25338,23395,1943,2900,100.0,17.15064806289397,89.73015086054254,82.84935193710604,6.880798923436505,10.269849139457468
121031,12,10,31,28673,14514,19883,14159,5724,8790,100.0,50.61904927981028,69.34398214347993,49.38095072018972,19.963031423290204,30.656017856520073
121032,12,10,32,27587,12223,20701,15364,5337,6886,100.0,44.30710117084134,75.03896762968064,55.692898829158665,19.346068800521984,24.96103237031935
122141,12,21,41,15874,5941,12695,9933,2762,3179,100.0,37.42597958926547,79.97354164041829,62.57402041073453,17.39952122968376,20.026458359581707
122144,12,21,44,27712,14509,19034,13203,5831,8678,100.0,52.35637990762124,68.68504618937644,47.643620092378754,21.04142609699769,31.314953810623557
122145,12,21,45,11225,2762,9629,8463,1166,1596,100.0,24.605790645879733,85.78173719376392,75.39420935412026,10.387527839643653,14.218262806236078
122242,12,22,42,24110,3438,22751,20672,2079,1359,100.0,14.259643301534632,94.36333471588553,85.74035669846538,8.622978017420158,5.636665284114476
122311,12,23,11,33415,4862,31299,28553,2746,2116,100.0,14.55035163848571,93.66751458925631,85.44964836151429,8.217866227742032,6.332485410743678
123012,12,30,12,31761,8205,27357,23556,3801,4404,100.0,25.833569471993954,86.13393784830453,74.16643052800605,11.967507320298479,13.866062151695477
123021,12,30,21,40119,20336,29892,19783,10109,10227,100.0,50.68919963109748,74.50833769535632,49.31080036890251,25.1975373264538,25.491662304643686
123022,12,30,22,9232,3949,6934,5283,1651,2298,100.0,42.77512998266898,75.10831889081456,57.22487001733102,17.883448873483534,24.89168110918544
123043,12,30,43,16415,3438,14420,12977,1443,1995,100.0,20.944258300335058,87.84648187633263,79.05574169966494,8.790740176667681,12.153518123667377
