id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
010111,01,01,11,15057,774,953,289,1981,5040,1842,1857,2321,6912,5936,100.0,5.140466228332337,6.329282061499635,1.9193730490801622,13.15667131566713,33.47280334728033,12.233512651922695,12.333134090456266,15.41475725576144,45.90555887627018,39.423523942352396
010112,01,01,12,12688,689,681,211,1181,4428,1605,1595,2298,6128,4601,100.0,5.4303278688524586,5.367276166456494,1.6629886506935687,9.308007566204287,34.89911727616646,12.649747793190416,12.570933165195461,18.111601513240856,48.29760403530896,36.2626103404792
010113,01,01,13,58436,3296,3598,958,6045,21326,7653,6268,9292,28685,17699,100.0,5.640358683003628,6.157163392429324,1.6394003696351565,10.344650557875282,36.494626600041066,13.096378944486275,10.726264631391608,15.901156821137654,49.08789102607982,30.287836265315903
010114,01,01,14,31214,2150,2596,567,2686,13428,5285,2647,1855,15455,9057,100.0,6.887934901005958,8.316780931633241,1.8164925994745946,8.605113090280001,43.01915807009675,16.931505093868136,8.480169154866406,5.942846158774909,49.513039020952135,29.01582623181905
010221,01,02,21,45695,2394,2922,954,6221,16393,5434,5512,5865,21650,14710,100.0,5.23908523908524,6.394572710362184,2.0877557719662985,13.614180982602036,35.87482219061167,11.891891891891893,12.062588904694167,12.835102308786519,47.37936316883685,32.191705875916405
010222,01,02,22,41133,2403,2819,824,5435,14937,4794,4295,5626,19696,13342,100.0,5.84202465173948,6.853378066272822,2.003257724941045,13.213235115357499,36.313908540587846,11.654875647290497,10.441737777453627,13.677582476357184,47.883694357328665,32.436243405538136
010331,01,03,31,38046,2611,3582,1094,5441,13041,4603,3722,3952,18198,15264,100.0,6.862745098039216,9.414918782526415,2.875466540503601,14.301109183619829,34.27692792934868,12.098512327182883,9.782894391000369,10.387425747779004,47.83157230720707,40.11985491247437
010332,01,03,32,39293,2702,3907,1193,5414,12411,4640,4044,4982,19192,13311,100.0,6.8765428956811645,9.943246888758813,3.0361642022752147,13.778535617031023,31.585778637416333,11.808719110274096,10.291909500419923,12.679103148143437,48.843305423357855,33.8762629475988
010441,01,04,41,45678,2582,2956,925,5449,15239,5368,5543,7616,22669,13794,100.0,5.652611760584964,6.471386663163886,2.0250448793730023,11.929156267787556,33.36179342352993,11.751828013485705,12.134944612286,16.673234379788955,49.627829589736855,30.198344936293182
010442,01,04,42,56120,3262,4258,1385,8359,20949,6548,5606,5753,26440,23137,100.0,5.812544547398432,7.5873129009265865,2.4679258731290092,14.894868139700643,37.32893799002138,11.66785459729152,9.989308624376337,10.251247327156095,47.11332858161084,41.227726300784035
