id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0101,01,01,100.0,16735.0,1888.0,733.0,2330.0,1113.0,1499.0,2434.0,1227.0,897.0000000000001,358.0,1895.0,1825.0,302.0,555.0,7151.000000000001,3347.0,1395.0,372.0,11681.0,3163.0,805.0000000000001,5364.0,536.0,1438.0,1961.0,2887.0,1764.0
0102,01,02,100.0,12754.0,1063.0,676.0,1404.0,511.00000000000006,782.0,3057.0,1422.0,921.0000000000001,623.0,832.0,2858.0,553.0,961.0,3570.0000000000005,1470.0,861.9999999999999,215.0,15747.0,6351.0,624.0,6465.000000000001,1759.0,1494.0,354.0,941.0,2674.0
0103,01,03,100.0,10797.0,605.0,850.0,933.0,338.0,466.0,2744.0,1967.0000000000002,946.0000000000001,571.0,532.0,3502.0000000000005,891.0,1055.0,2803.0,1223.0,511.00000000000006,331.0,24432.0,13827.000000000002,235.0,7573.999999999999,2268.0,1646.0,235.0,515.0,3879.0
0104,01,04,100.0,16215.0,1104.0,1066.0,1490.0,509.0,737.0,3886.9999999999995,3347.9999999999995,1278.0,697.0,797.0,4022.0,1041.0,1194.0,2715.0,1094.0,495.0,200.99999999999997,24392.0,12573.0,450.0,7998.999999999999,1987.0,1782.0,423.00000000000006,744.0,3661.0
0201,02,01,100.0,4280.0,339.0,323.0,527.0,195.0,268.0,872.0000000000001,601.0,200.0,198.0,295.0,860.0,261.0,213.0,1452.0,566.0,294.0,88.0,15691.0,10231.0,246.0,4311.0,1370.0,841.0,189.0,289.0,3229.9999999999995
0202,02,02,100.0,9645.0,1376.0,566.0,1544.0,594.0,809.0,1350.0,547.0,368.0,474.0,1164.0,1402.0,272.0,404.0,1028.0,429.0,178.0,66.0,8667.0,4973.0,288.0,2747.0,857.0,545.0,112.00000000000001,1277.0,1654.0
0203,02,03,100.0,6341.0,936.0,358.0,1096.0,395.0,675.0,686.0,405.99999999999994,206.99999999999997,160.0,827.0,722.0,186.0,229.0,588.0,183.0,104.0,55.00000000000001,11667.0,9321.0,159.0,1581.0,388.0,336.0,47.0,848.0,2144.0
0204,02,04,100.0,5899.0,583.0,178.0,786.0,261.0,539.0,982.0,459.99999999999994,480.0,146.0,497.0,880.0000000000001,149.0,254.0,2128.0,914.0,383.0,213.0,3725.0,830.0000000000001,204.99999999999997,1635.0000000000002,101.0,596.0,1628.0,498.00000000000006,538.0
0205,02,05,100.0,12899.0,1842.0000000000002,478.0,2211.0,742.0,1354.0,1728.0,525.0,616.0,216.0,1403.0,1168.0,303.0,353.0,2549.0,1038.0,463.99999999999994,289.0,4537.0,990.0,185.0,2153.0,99.0,861.9999999999999,1133.0,1471.0,694.0
0301,03,01,100.0,800.0,15.0,22.0,32.0,33.0,25.0,347.0,92.0,45.0,27.0,24.0,169.0,43.0,40.0,606.0,264.0,87.0,83.0,1312.0,129.0,62.0,577.0,24.0,214.0,235.0,33.0,32.0
0302,03,02,100.0,2661.0,148.0,153.0,219.0,141.0,97.0,915.0,209.0,215.0,85.0,130.0,361.0,84.0,96.0,1287.0,530.0,192.0,185.0,1730.9999999999998,388.0,88.0,722.0,59.0,293.0,104.0,223.0,206.0
0303,03,03,100.0,1463.0,89.0,56.00000000000001,78.0,72.0,51.0,551.0,129.0,78.0,27.0,53.0,225.0,23.0,90.0,1000.0,405.0,110.00000000000001,209.0,1907.0,181.0,57.99999999999999,878.9999999999999,53.0,393.0,167.0,45.0,75.0
0304,03,04,100.0,6394.0,531.0,182.0,697.0,318.0,374.0,1757.0,440.00000000000006,368.0,187.0,468.0,770.0,163.0,208.0,2495.0,1003.9999999999999,480.99999999999994,252.0,3690.0,864.0,227.99999999999997,1387.0,131.0,478.0,300.0,475.0,513.0
0305,03,05,100.0,4223.0,292.0,146.0,520.0,195.0,252.0,1026.0,333.0,367.0,139.0,304.0,661.0,134.0,202.0,1604.0,759.0,269.0,152.0,2215.0,301.0,118.0,1056.0,31.0,515.0,398.0,242.0,169.0
0306,03,06,100.0,12880.000000000002,1591.0,473.00000000000006,2139.0,866.0,1179.0,1872.0,638.0,686.0,250.0,1508.0,961.9999999999999,151.0,289.0,3087.0,1345.0,562.0,234.0,4834.0,894.0,329.0,2186.0,118.0,859.0,999.0,1644.0000000000002,583.0
0307,03,07,100.0,8439.0,1225.0,346.0,1293.0,691.0,789.0,940.0,321.0,314.0,154.0,1111.0,548.0,82.0,136.0,1977.0,916.0,369.0,137.0,2332.0,550.0,169.0,990.0,90.0,305.0,455.0,1576.0,295.0
0401,04,01,100.0,2924.0,52.0,57.99999999999999,111.00000000000001,56.00000000000001,56.99999999999999,1707.0,293.0,191.0,135.0,59.0,794.0,107.0,248.0,1132.0,429.0,220.00000000000003,144.0,3979.9999999999995,1613.0,316.0,1442.0,269.0,430.0,120.0,43.0,755.0
0402,04,02,100.0,4731.0,392.0,252.99999999999997,451.99999999999994,296.0,288.0,1187.0,333.0,321.0,184.0,433.0,790.0,153.0,264.0,1544.0,580.0,356.0,73.0,3694.0,976.0,534.0,1357.0,89.0,365.0,125.0,413.0,613.0
0403,04,03,100.0,21926.0,2237.0,1383.0,2678.0,1140.0,1389.0,5044.0,1239.0,1441.0,1015.0,1570.0,4334.0,731.0,1621.0,8327.0,2899.0,2109.0,453.0,17271.0,6227.0,1988.0,6195.0,1098.0,1323.0,919.0,2116.0,3533.0
0404,04,04,100.0,6182.0,525.0,347.0,568.0,368.0,275.0,1766.0,269.0,466.0,334.0,325.0,1068.0,199.0,322.0,3304.0,1311.0,807.0,125.0,4054.0,1111.0,719.0,1443.0,119.0,330.0,111.00000000000001,713.0,940.0
0405,04,05,100.0,11914.0,1172.0,774.0,1443.0,632.0,631.0,2715.0,619.0,754.0,726.0,821.0000000000001,2264.0,401.0,633.0,4883.0,1889.0,1103.0,225.99999999999997,7854.000000000001,2454.0,832.0,3059.0,346.0,961.9999999999999,373.0,1210.0,1769.0000000000002
0406,04,06,100.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0
0501,05,01,100.0,12208.0,182.0,324.0,716.0,240.0,204.0,5399.0,1764.9999999999998,1305.0,772.0,358.0,3834.0000000000005,856.0,1357.0,6109.0,2533.0,705.0,1391.0,17841.0,6856.0,725.0,6042.0,965.0,2072.0,365.0,223.0,2838.0
