id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01022201,01,02,22,01,100.0,1541.0,148.0,73.0,200.0,75.0,98.0,355.0,113.99999999999999,138.0,72.0,108.0,315.0,71.0,72.0,355.0,145.0,85.0,15.0,2088.0,985.0,64.0,737.0,169.0,225.99999999999997,31.0,113.99999999999999,321.0
01022202,01,02,22,02,100.0,758.0,47.0,41.0,125.0,51.0,45.0,119.0,59.0,39.0,27.0,85.0,88.0,9.0,21.0,426.99999999999994,199.0,100.0,35.0,1039.0,531.0,67.0,312.0,66.0,64.0,45.0,86.0,275.0
01022203,01,02,22,03,100.0,925.0,55.00000000000001,60.0,72.0,27.0,42.0,237.0,174.0,56.00000000000001,67.0,49.0,344.0,86.0,104.0,265.0,119.0,64.0,16.0,1953.0,1022.0000000000001,39.0,712.0,231.99999999999997,163.0,21.0,52.0,371.0
01022204,01,02,22,04,100.0,802.9999999999999,86.0,46.0,85.0,24.0,52.0,202.0,45.0,64.0,21.0,62.0,104.0,17.0,41.0,315.0,144.0,78.0,8.0,657.0,263.0,42.0,272.0,55.00000000000001,55.00000000000001,12.0,89.0,118.0
01022205,01,02,22,05,100.0,359.0,15.0,7.000000000000001,50.0,15.0,22.0,144.0,25.0,19.0,12.0,14.000000000000002,170.0,31.0,76.0,276.0,104.0,78.0,13.0,1016.0,352.0,40.0,468.0,129.0,140.0,7.000000000000001,6.0,169.0
01022206,01,02,22,06,100.0,476.99999999999994,44.0,28.999999999999996,48.0,12.0,41.0,148.0,41.0,16.0,3.0,24.0,27.0,6.0,9.0,121.0,51.0,21.0,18.0,342.0,144.0,13.0,127.0,12.0,12.0,25.0,37.0,85.0
01022207,01,02,22,07,100.0,941.0,106.0,42.0,79.0,57.99999999999999,117.0,185.0,44.0,39.0,27.0,64.0,111.00000000000001,24.0,26.0,312.0,130.0,70.0,12.0,617.0,154.0,45.0,272.0,30.0,66.0,28.000000000000004,79.0,79.0
01033101,01,03,31,01,100.0,4443.0,206.99999999999997,476.0,310.0,117.0,153.0,972.0000000000001,1077.0,469.00000000000006,202.0,181.0,1370.0,382.0,455.0,764.0,349.0,95.0,73.0,8009.999999999999,4201.0,81.0,2594.0,639.0,629.0,49.0,133.0,1050.0
01033102,01,03,31,02,100.0,1680.0,95.0,141.0,144.0,54.0,59.0,386.0,338.0,163.0,99.0,108.0,584.0,139.0,186.0,331.0,123.0,74.0,28.999999999999996,3492.0,2173.0,27.0,932.0,236.0,194.0,37.0,69.0,574.0
01033201,01,03,32,01,100.0,1307.0,98.0,56.99999999999999,152.0,50.0,88.0,396.0,84.0,69.0,79.0,83.0,421.0,100.0,74.0,653.0,252.0,141.0,118.0,5510.0,3325.0,49.0,1630.0,643.0,300.0,43.0,92.0,930.0000000000001
01033202,01,03,32,02,100.0,1189.0,66.0,62.0,113.99999999999999,48.0,59.0,417.0,140.0,51.0,80.0,44.0,372.0,46.0,133.0,512.0,225.99999999999997,112.99999999999999,50.0,3020.0,1864.0,34.0,800.0,231.99999999999997,150.0,43.0,75.0,625.0
01033203,01,03,32,03,100.0,2178.0,139.0,113.99999999999999,213.0,69.0,107.0,573.0,328.0,194.0,111.00000000000001,115.99999999999999,755.0,224.00000000000003,206.99999999999997,543.0,273.0,88.0,61.0,4400.0,2264.0,44.0,1618.0,518.0,373.0,63.0,146.0,700.0
01044101,01,04,41,01,100.0,3171.0,209.0,181.0,351.0,81.0,123.0,841.0,615.0,159.0,206.0,163.0,888.0000000000001,210.0,240.0,523.0,220.00000000000003,84.0,37.0,4056.0,2124.0,98.0,1195.0,213.0,259.0,69.0,128.0,692.0
01044102,01,04,41,02,100.0,2034.0,153.0,107.0,167.0,46.0,74.0,716.0,317.0,99.0,98.0,85.0,602.0,128.0,126.0,358.0,149.0,66.0,19.0,2916.0,1474.0,56.99999999999999,936.9999999999999,188.0,236.0,47.0,46.0,605.0
01044103,01,04,41,03,100.0,1448.0,136.0,88.0,169.0,46.0,65.0,278.0,307.0,112.00000000000001,53.0,79.0,249.00000000000003,54.0,74.0,273.0,125.0,34.0,23.0,1773.9999999999998,776.0,48.0,673.0,115.99999999999999,242.0,44.0,72.0,197.0
01044201,01,04,42,01,100.0,4026.0,219.0,285.0,381.0,137.0,177.0,826.0,922.0000000000001,426.0,160.0,194.0,1154.0,407.0,347.0,734.0,295.0,132.0,55.00000000000001,7734.0,4258.0,76.0,2536.0,788.0,467.0,85.0,189.0,1169.0
01044202,01,04,42,02,100.0,2757.0,196.0,156.0,220.00000000000003,121.0,168.0,657.0,537.0,219.0,83.0,155.0,521.0,87.0,194.0,432.0,156.0,98.0,39.0,3782.0,1487.0,83.0,1512.0,383.0,314.0,93.0,169.0,478.0
01044203,01,04,42,03,100.0,2779.0,191.0,249.00000000000003,202.0,78.0,130.0,569.0,650.0,263.0,97.0,121.0,608.0,155.0,213.0,395.0,149.0,81.0,28.000000000000004,4130.0,2454.0,88.0,1146.0,299.0,264.0,85.0,140.0,520.0
02010101,02,01,01,01,100.0,930.0000000000001,62.0,52.0,104.0,42.0,52.0,217.0,128.0,65.0,49.0,75.0,171.0,42.0,47.0,434.0,211.0,76.0,36.0,1853.0,830.0000000000001,71.0,764.0,219.0,148.0,45.0,51.0,344.0
02010102,02,01,01,02,100.0,1585.0,129.0,129.0,185.0,70.0,88.0,297.0,196.0,89.0,98.0,99.0,358.0,106.0,83.0,687.0,241.0,134.0,33.0,5086.0,2730.0,78.0,1959.0,682.0,364.0,39.0,124.0,1131.0
02010103,02,01,01,03,100.0,1350.0,105.0,89.0,176.0,62.0,89.0,310.0,202.99999999999997,31.0,48.0,76.0,276.0,71.0,76.0,303.0,99.0,81.0,19.0,6698.0,5246.0,77.0,1054.0,257.0,247.00000000000003,102.0,62.0,1336.0
02010104,02,01,01,04,100.0,415.00000000000006,43.0,53.0,62.0,21.0,39.0,48.0,74.0,15.0,3.0,45.0,55.00000000000001,42.0,7.000000000000001,28.000000000000004,15.0,3.0,0.0,2054.0,1425.0,20.0,534.0,212.0,82.0,3.0,52.0,419.00000000000006
02020201,02,02,02,01,100.0,267.0,47.0,6.0,30.0,17.0,16.0,32.0,9.0,15.0,10.0,31.0,28.999999999999996,0.0,10.0,74.0,37.0,24.0,3.0,144.0,46.0,22.0,54.0,0.0,6.0,6.0,31.0,31.0
02020202,02,02,02,02,100.0,864.0,117.0,49.0,139.0,52.0,62.0,124.0,60.0,34.0,59.0,107.0,155.0,35.0,40.0,124.0,54.0,16.0,13.0,828.9999999999999,377.0,21.0,351.0,75.0,104.0,9.0,102.0,158.0
02020203,02,02,02,03,100.0,1604.0,195.0,107.0,342.0,82.0,139.0,233.0,77.0,56.99999999999999,78.0,192.0,223.0,46.0,65.0,149.0,68.0,23.0,9.0,1168.0,597.0,28.000000000000004,396.0,87.0,105.0,15.0,225.99999999999997,214.0
02020204,02,02,02,04,100.0,1898.9999999999998,258.0,111.00000000000001,281.0,85.0,181.0,331.0,78.0,90.0,107.0,200.0,312.0,46.0,125.0,211.0,81.0,43.0,19.0,1566.0,861.0,77.0,508.0,131.0,96.0,35.0,246.0,301.0
02020205,02,02,02,05,100.0,2042.0000000000002,323.0,139.0,279.0,175.0,187.0,244.0,56.00000000000001,76.0,108.0,262.0,278.0,63.0,48.0,195.0,86.0,33.0,9.0,1886.0,1260.0,75.0,421.0,90.0,118.0,19.0,284.0,413.99999999999994
02020206,02,02,02,06,100.0,2969.0,436.00000000000006,154.0,473.00000000000006,183.0,224.00000000000003,386.0,267.0,96.0,112.00000000000001,372.0,405.0,82.0,115.99999999999999,275.0,103.0,39.0,13.0,3074.0,1832.0,65.0,1017.0,474.0,115.99999999999999,28.000000000000004,388.0,536.0
02030301,02,03,03,01,100.0,832.0,135.0,62.0,130.0,44.0,68.0,80.0,69.0,47.0,18.0,112.00000000000001,109.00000000000001,47.0,28.000000000000004,82.0,25.0,12.0,3.0,3309.0000000000005,2801.0,32.0,373.0,78.0,98.0,6.0,113.99999999999999,612.0
02030302,02,03,03,02,100.0,1591.0,240.0,88.0,248.0,127.0,149.0,163.0,130.0,45.0,46.0,170.0,199.0,53.0,65.0,155.0,39.0,34.0,15.0,3517.0,2812.0,42.0,480.0,110.00000000000001,94.0,22.0,194.0,652.0
02030401,02,03,04,01,100.0,2234.0,254.99999999999997,124.0,434.99999999999994,141.0,257.0,240.0,114.99999999999999,84.0,52.0,315.0,250.99999999999997,61.0,74.0,181.0,61.0,24.0,24.0,2755.0,2001.0000000000002,51.0,542.0,155.0,92.0,6.0,326.0,463.99999999999994
02030402,02,03,04,02,100.0,1684.0,306.0,84.0,283.0,83.0,200.99999999999997,202.99999999999997,92.0,31.0,44.0,229.99999999999997,163.0,25.0,62.0,170.0,57.99999999999999,34.0,13.0,2086.0,1707.0,34.0,186.0,45.0,52.0,13.0,214.0,416.0
02040501,02,04,05,01,100.0,458.0,31.0,9.0,50.0,16.0,28.999999999999996,103.0,64.0,27.0,12.0,23.0,60.0,0.0,21.0,262.0,134.0,37.0,25.0,420.0,77.0,17.0,212.0,10.0,99.0,267.0,36.0,57.99999999999999
02040502,02,04,05,02,100.0,869.9999999999999,86.0,27.0,106.0,61.0,69.0,143.0,68.0,52.0,23.0,55.00000000000001,127.0,25.0,46.0,339.0,117.0,71.0,30.0,420.0,68.0,28.999999999999996,185.0,4.0,80.0,309.0,59.0,90.0
02040503,02,04,05,03,100.0,1304.0,171.0,55.00000000000001,191.0,72.0,127.0,223.0,50.0,43.0,47.0,129.0,159.0,46.0,31.0,317.0,137.0,56.99999999999999,42.0,476.99999999999994,105.0,22.0,204.0,12.0,75.0,249.00000000000003,111.00000000000001,81.0
02040701,02,04,07,01,100.0,1316.0,80.0,34.0,149.0,36.0,98.0,290.0,191.0,62.0,21.0,88.0,388.0,62.0,106.0,781.0,330.0,141.0,73.0,1730.9999999999998,378.0,85.0,793.0,63.0,273.0,695.0,89.0,257.0
02040702,02,04,07,02,100.0,1530.0,204.99999999999997,44.0,258.0,67.0,190.0,192.0,78.0,48.0,36.0,180.0,127.0,16.0,44.0,331.0,151.0,61.0,40.0,564.0,161.0,40.0,206.0,9.0,66.0,94.0,185.0,46.0
02040703,02,04,07,03,100.0,421.0,10.0,9.0,32.0,9.0,26.0,31.0,9.0,248.0,7.000000000000001,22.0,19.0,0.0,6.0,98.0,45.0,16.0,3.0,112.99999999999999,41.0,12.0,35.0,3.0,3.0,14.000000000000002,18.0,6.0
02050601,02,05,06,01,100.0,1280.0,169.0,53.0,242.0,74.0,134.0,191.0,56.99999999999999,45.0,27.0,127.0,158.0,50.0,35.0,273.0,97.0,40.0,42.0,516.0,85.0,24.0,208.0,12.0,94.0,172.0,130.0,88.0
02050602,02,05,06,02,100.0,3308.0,453.0,100.0,588.0,191.0,366.0,471.0,125.0,154.0,68.0,320.0,279.0,74.0,77.0,714.0,274.0,158.0,84.0,1049.0,219.0,48.0,469.00000000000006,28.000000000000004,158.0,270.0,374.0,140.0
02050801,02,05,08,01,100.0,3211.0,446.0,94.0,549.0,181.0,342.0,409.99999999999994,195.0,142.0,50.0,290.0,381.0,112.99999999999999,126.0,638.0,281.0,99.0,80.0,1379.0,223.0,39.0,789.0,15.0,355.0,448.00000000000006,371.0,215.0
02050802,02,05,08,02,100.0,3481.0,583.0,152.0,585.0,208.0,376.0,400.0,100.0,129.0,44.0,475.0,202.99999999999997,48.0,55.00000000000001,487.0,200.0,67.0,45.0,957.0,254.0,47.0,434.0,18.0,169.0,112.00000000000001,447.0,168.0
02050803,02,05,08,03,100.0,1297.0,162.0,70.0,210.0,67.0,108.0,191.0,36.0,131.0,21.0,135.0,96.0,12.0,30.0,295.0,131.0,68.0,19.0,480.0,167.0,15.0,199.0,20.0,73.0,82.0,109.00000000000001,40.0
02050804,02,05,08,04,100.0,322.0,28.999999999999996,9.0,37.0,21.0,28.000000000000004,65.0,12.0,15.0,6.0,56.00000000000001,51.0,6.0,30.0,142.0,55.00000000000001,32.0,19.0,156.0,42.0,12.0,54.0,6.0,13.0,49.0,40.0,43.0
03010101,03,01,01,01,100.0,269.0,9.0,0.0,13.0,25.0,6.0,84.0,56.99999999999999,16.0,10.0,10.0,53.0,19.0,15.0,137.0,57.99999999999999,20.0,10.0,183.0,34.0,15.0,70.0,0.0,14.000000000000002,0.0,16.0,3.0
03010102,03,01,01,02,100.0,497.0,6.0,18.0,16.0,5.0,16.0,254.0,35.0,26.0,17.0,11.0,112.99999999999999,24.0,25.0,466.0,206.0,67.0,73.0,1117.0,89.0,47.0,501.0,24.0,194.0,235.0,17.0,28.999999999999996
03010104,03,01,01,04,100.0,34.0,0.0,4.0,3.0,3.0,3.0,9.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
03020203,03,02,02,03,100.0,67.0,0.0,3.0,6.0,7.000000000000001,6.0,19.0,3.0,9.0,0.0,0.0,3.0,0.0,3.0,15.0,0.0,9.0,0.0,15.0,6.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0
03020209,03,02,02,09,100.0,1090.0,79.0,88.0,89.0,81.0,46.0,304.0,88.0,103.0,43.0,75.0,94.0,12.0,24.0,293.0,106.0,47.0,36.0,483.0,91.0,43.0,194.0,6.0,65.0,43.0,156.0,52.0
03020210,03,02,02,10,100.0,617.0,42.0,21.0,64.0,19.0,9.0,196.0,48.0,72.0,12.0,35.0,135.0,47.0,37.0,303.0,133.0,64.0,21.0,499.0,155.0,28.999999999999996,216.0,31.0,86.0,21.0,28.000000000000004,61.0
03020307,03,02,03,07,100.0,886.9999999999999,27.0,41.0,60.0,34.0,36.0,396.0,70.0,31.0,30.0,20.0,129.0,25.0,32.0,676.0,291.0,72.0,128.0,734.0,136.0,16.0,309.0,19.0,142.0,36.0,39.0,89.0
03030405,03,03,04,05,100.0,535.0,33.0,21.0,25.0,21.0,30.0,225.99999999999997,42.0,21.0,12.0,3.0,88.0,13.0,25.0,553.0,252.99999999999997,59.0,124.0,880.0000000000001,60.0,37.0,433.0,15.0,237.0,74.0,9.0,18.0
03030406,03,03,04,06,100.0,316.0,6.0,13.0,15.0,12.0,13.0,123.0,27.0,15.0,9.0,19.0,49.0,0.0,25.0,193.0,74.0,15.0,42.0,141.0,7.000000000000001,0.0,47.0,10.0,15.0,3.0,21.0,9.0
03030711,03,03,07,11,100.0,218.00000000000003,15.0,18.0,7.000000000000001,15.0,3.0,95.0,6.0,12.0,0.0,13.0,25.0,3.0,16.0,108.0,21.0,12.0,37.0,172.0,27.0,6.0,54.0,3.0,3.0,36.0,3.0,13.0
03030715,03,03,07,15,100.0,372.0,28.000000000000004,4.0,31.0,24.0,5.0,95.0,54.0,30.0,6.0,18.0,63.0,7.000000000000001,24.0,143.0,54.0,24.0,6.0,714.0,87.0,15.0,345.0,25.0,138.0,51.0,12.0,35.0
03030716,03,03,07,16,100.0,22.0,7.000000000000001,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
03040508,03,04,05,08,100.0,288.0,27.0,9.0,10.0,15.0,9.0,130.0,28.000000000000004,7.000000000000001,13.0,6.0,51.0,3.0,22.0,180.0,68.0,13.0,53.0,350.0,195.0,0.0,56.99999999999999,12.0,18.0,18.0,10.0,86.0
03040512,03,04,05,12,100.0,715.0,62.0,21.0,54.0,19.0,22.0,234.0,64.0,27.0,36.0,34.0,95.0,18.0,25.0,263.0,98.0,71.0,42.0,546.0,204.0,39.0,162.0,17.0,64.0,16.0,28.000000000000004,105.0
03040513,03,04,05,13,100.0,231.0,16.0,6.0,9.0,19.0,12.0,72.0,12.0,16.0,6.0,33.0,33.0,12.0,9.0,92.0,27.0,6.0,19.0,155.0,56.99999999999999,3.0,43.0,3.0,19.0,15.0,21.0,25.0
03040614,03,04,06,14,100.0,2521.0,229.99999999999997,62.0,265.0,128.0,151.0,637.0,166.0,170.0,68.0,220.00000000000003,294.0,65.0,71.0,931.0,411.00000000000006,165.0,77.0,1291.0,245.00000000000003,93.0,561.0,41.0,229.0,129.0,191.0,184.0
03040818,03,04,08,18,100.0,2639.0,196.0,84.0,359.0,137.0,180.0,684.0,170.0,148.0,64.0,175.0,297.0,65.0,81.0,1029.0,400.0,225.99999999999997,61.0,1348.0,163.0,93.0,564.0,57.99999999999999,148.0,122.0,225.0,112.99999999999999
03050919,03,05,09,19,100.0,196.0,19.0,3.0,31.0,10.0,9.0,61.0,9.0,18.0,3.0,18.0,56.00000000000001,13.0,19.0,122.0,60.0,22.0,12.0,215.0,18.0,6.0,105.0,7.000000000000001,46.0,28.999999999999996,15.0,4.0
03050920,03,05,09,20,100.0,604.0,45.0,12.0,41.0,23.0,28.999999999999996,153.0,73.0,17.0,21.0,54.0,66.0,3.0,16.0,184.0,67.0,23.0,22.0,204.99999999999997,41.0,12.0,82.0,3.0,25.0,16.0,39.0,9.0
03050923,03,05,09,23,100.0,1107.0,81.0,31.0,193.0,61.0,47.0,245.00000000000003,88.0,114.99999999999999,28.000000000000004,88.0,140.0,16.0,53.0,344.0,156.0,68.0,39.0,407.0,68.0,30.0,161.0,6.0,65.0,68.0,61.0,59.0
03050924,03,05,09,24,100.0,698.0,73.0,22.0,85.0,31.0,61.0,159.0,56.00000000000001,18.0,44.0,49.0,145.0,28.000000000000004,41.0,206.99999999999997,109.00000000000001,40.0,16.0,224.00000000000003,60.0,9.0,87.0,0.0,56.99999999999999,50.0,53.0,18.0
03050925,03,05,09,25,100.0,795.0,49.0,30.0,100.0,31.0,50.0,131.0,59.0,113.99999999999999,27.0,47.0,129.0,45.0,38.0,260.0,109.00000000000001,34.0,24.0,434.99999999999994,39.0,31.0,216.0,6.0,120.0,77.0,44.0,35.0
03051017,03,05,10,17,100.0,270.0,9.0,16.0,28.999999999999996,18.0,13.0,64.0,16.0,55.00000000000001,8.0,15.0,34.0,13.0,9.0,194.0,104.0,28.999999999999996,30.0,333.0,30.0,6.0,208.0,0.0,126.0,65.0,23.0,13.0
03051021,03,05,10,21,100.0,366.0,4.0,17.0,28.000000000000004,15.0,37.0,131.0,28.999999999999996,27.0,8.0,27.0,74.0,12.0,16.0,194.0,111.00000000000001,35.0,9.0,279.0,39.0,18.0,126.0,9.0,43.0,55.00000000000001,7.000000000000001,22.0
03051022,03,05,10,22,100.0,187.0,12.0,15.0,13.0,6.0,6.0,82.0,3.0,3.0,0.0,6.0,17.0,4.0,10.0,99.0,43.0,18.0,0.0,117.0,6.0,6.0,71.0,0.0,33.0,38.0,0.0,9.0
03061126,03,06,11,26,100.0,2281.0,330.0,63.0,333.0,162.0,219.0,305.0,94.0,126.0,45.0,300.0,182.0,28.000000000000004,30.0,515.0,216.0,91.0,42.0,790.0,164.0,59.0,368.0,28.000000000000004,127.0,56.99999999999999,285.0,83.0
03061131,03,06,11,31,100.0,1798.0,321.0,64.0,347.0,139.0,131.0,189.0,61.0,77.0,26.0,250.0,92.0,9.0,28.999999999999996,294.0,144.0,49.0,15.0,376.0,92.0,42.0,171.0,7.000000000000001,48.0,34.0,222.00000000000003,51.0
03061227,03,06,12,27,100.0,1619.0000000000002,181.0,66.0,312.0,114.99999999999999,159.0,243.00000000000003,67.0,59.0,20.0,252.0,80.0,16.0,28.000000000000004,409.99999999999994,179.0,79.0,50.0,536.0,126.0,38.0,189.0,15.0,39.0,107.0,223.0,48.0
03061228,03,06,12,28,100.0,1360.0,107.0,50.0,233.0,83.0,132.0,254.99999999999997,88.0,82.0,36.0,121.0,104.0,21.0,22.0,388.0,177.0,53.0,31.0,557.0,96.0,52.0,252.0,12.0,75.0,169.0,112.99999999999999,65.0
03061332,03,06,13,32,100.0,3276.0,476.0,139.0,571.0,278.0,356.0,356.0,95.0,123.0,74.0,401.0,184.0,20.0,43.0,585.0,295.0,81.0,40.0,809.0,176.0,74.0,357.0,16.0,143.0,82.0,576.0,139.0
