id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0101,01,01,100.0,3372.0,3536.9999999999995,855.0000000000001,5989.0,17487.0,4548.0,2454.0,1621.0,19436.0,26750.0
0102,01,02,100.0,3015.0,3815.0,1272.0,5881.0,13152.000000000002,4771.0,3072.0,2584.0,17889.0,23038.0
0103,01,03,100.0,4486.0,6045.0,1948.0,6515.000000000001,14033.000000000002,5562.0,3059.0,2681.0,21031.0,25843.0
0104,01,04,100.0,4292.0,5643.0,1794.0000000000002,8361.0,18003.0,6890.000000000001,3902.0000000000005,3170.0,24065.0,33607.0
0201,02,01,100.0,2416.0,3704.0,1181.0,3760.0,8385.0,3583.0,1900.0,1817.0000000000002,13072.999999999998,13475.0
0202,02,02,100.0,1942.0000000000002,2428.0,876.0,3325.0,9916.0,3269.0,1835.0000000000002,1590.0,12256.0,15531.0
0203,02,03,100.0,1614.0,2489.0,906.0,3272.0,9740.0,3290.0,1702.0,2160.0,12174.0,16088.0
0204,02,04,100.0,1098.0,1155.0,268.0,2126.0,5048.0,1144.0,628.0,271.0,5728.0,7717.0
0205,02,05,100.0,1507.0,1283.0,270.0,3494.0,10307.0,1522.0,673.0,285.0,9163.0,13601.0
0301,03,01,100.0,222.00000000000003,216.0,41.0,312.0,680.0,179.0,118.0,71.0,793.0,1294.0
0302,03,02,100.0,512.0,667.0,191.0,497.0,1390.0,595.0,334.0,188.0,2226.0,1961.0
0303,03,03,100.0,284.0,339.0,121.0,171.0,723.0,291.0,209.0,98.0,1099.0,900.0
0304,03,04,100.0,1266.0,1290.0,327.0,1199.0,3853.0,1133.0,590.0,378.0,5071.0,5453.0
0305,03,05,100.0,764.0,726.0,183.0,1019.9999999999999,2547.0,721.0,311.0,169.0,3041.0,4273.0
0306,03,06,100.0,2277.0,1898.0,381.0,3115.0,10836.0,2021.0,785.0,405.99999999999994,10763.0,14469.0
0307,03,07,100.0,1676.0000000000002,1675.0,254.99999999999997,1909.0,7513.0,1664.0,579.0,334.0,7741.0,10463.0
0401,04,01,100.0,752.0,939.0,278.0,1027.0,2603.0,1159.0,839.0,634.0,4086.9999999999995,4306.0
0402,04,02,100.0,841.0,1245.0,358.0,1673.0,3804.9999999999995,1598.0,1102.0,961.0,5650.0,7212.0
0403,04,03,100.0,4025.0,5114.0,1580.0,6534.999999999999,19642.0,8795.0,6663.0,6093.0,29085.000000000004,35845.0
0404,04,04,100.0,1143.0,1652.0,505.0,1261.0,4286.0,2364.0,1714.9999999999998,1582.0,7559.999999999999,8042.0
0405,04,05,100.0,2128.0,2770.0,801.0,3169.0,9528.0,4400.0,3479.0,3002.0,14712.0,17533.0
0406,04,06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0
0501,05,01,100.0,2983.0,4011.0,1238.0,3711.9999999999995,9218.0,4280.0,3144.0,2416.0,15402.000000000002,15037.0
0502,05,02,100.0,2363.0,3338.0000000000005,1028.0,2633.0,6691.0,3353.0,2407.0,1762.0,11799.0,10842.0
0503,05,03,100.0,1160.0,1462.0,475.0,1568.0,3690.0,1541.0,1186.0,821.0000000000001,5722.0,5994.0
0504,05,04,100.0,337.0,590.0,179.0,318.0,806.0,466.0,312.0,213.0,1595.0,1550.0
0601,06,01,100.0,1809.0,2177.0,656.0,2079.0,6431.0,2972.0,2258.0,1771.0,10347.0,10313.0
0602,06,02,100.0,1552.0,2095.0,651.0,1985.0000000000002,5263.0,2541.0,2120.0,1707.9999999999998,9135.0,8859.0
0603,06,03,100.0,1464.0,2371.0,761.0,1942.0000000000002,4927.0,2654.0,1886.0,1556.0,9035.0,9213.0
0604,06,04,100.0,1071.0,2020.0,629.0,1797.0,3360.0,2130.0,1459.0,1400.0,7259.999999999999,7434.999999999999
0701,07,01,100.0,1554.0,2322.0,814.0,2910.0,7439.0,3497.0,2461.0,2348.0,11265.0,14177.000000000002
0702,07,02,100.0,1540.0,1835.0000000000002,558.0,2344.0,6352.0,2632.0,1712.0,1390.0,8884.0,10733.0
0703,07,03,100.0,1142.0,1583.0,517.0,1583.0,4070.0000000000005,1875.0,1331.0,1059.0,6679.000000000001,6823.0
0704,07,04,100.0,2032.9999999999998,2324.0,732.0,2627.0,7155.0,2876.0,1818.0,1536.0,10474.0,10977.0
0705,07,05,100.0,1340.0,1829.0,585.0,1747.0,4601.0,2144.0,1664.0,1176.0,7555.0,7134.999999999999
0706,07,06,100.0,942.0,1377.0,436.00000000000006,1057.0,2887.0,1363.0,1148.0,905.0000000000001,5023.0,4256.0
0707,07,07,100.0,867.0,1483.0,479.0,888.0000000000001,2492.0,1537.0,1082.0,802.0,4924.0,4068.0
0801,08,01,100.0,8089.0,10244.0,3206.0,12531.0,33372.0,10645.0,6113.0,5012.0,42619.0,56129.99999999999
0802,08,02,100.0,2305.0,2836.0,886.0,2697.0,6500.0,3005.0,1976.0000000000002,1496.0,10624.0,10510.0
0803,08,03,100.0,1594.0,2227.0,697.0,1711.0,4378.0,2256.0,1819.0000000000002,1324.0,8086.0,6320.0
0804,08,04,100.0,1094.0,1729.0,619.0,1220.0,3156.0,1848.0,1229.0,872.0000000000001,5905.0,4506.0
0901,09,01,100.0,893.0,951.0,217.0,1029.0,3047.0,949.0,440.00000000000006,242.0,3832.0,4257.0
0902,09,02,100.0,811.9999999999999,805.0000000000001,244.0,1328.0,2636.0,759.0,426.99999999999994,222.00000000000003,3336.9999999999995,4816.0
0903,09,03,100.0,487.0,638.0,179.0,521.0,1404.0,634.0,391.0,235.0,2198.0,2150.0
0904,09,04,100.0,262.0,383.0,84.0,465.00000000000006,821.0000000000001,347.0,220.00000000000003,149.0,1236.0,1629.0
0905,09,05,100.0,293.0,360.0,97.0,254.99999999999997,826.0,372.0,191.0,147.0,1312.0,1291.0
1001,10,01,100.0,2214.0,2806.0,662.0,2324.0,5846.0,2239.0,2026.0000000000002,1157.0,9783.0,7745.999999999999
1002,10,02,100.0,1503.0,1524.0,369.0,1532.0,3631.0,1330.0,969.0,617.0,5721.0,5756.0
1003,10,03,100.0,172.0,262.0,99.0,628.0,780.0,338.0,233.0,143.0,1272.0,1382.0
1004,10,04,100.0,250.0,384.0,101.0,227.99999999999997,708.0,357.0,275.0,104.0,1229.0,1010.0
1101,11,01,100.0,1177.0,1508.0,398.0,1227.0,3005.0,1304.0,1094.0,476.99999999999994,5105.0,4836.0
1102,11,02,100.0,838.0000000000001,925.0,231.99999999999997,839.0,2140.0,717.0,451.0,229.0,3158.0,3736.0
1103,11,03,100.0,1768.0,1779.0,522.0,3590.0,6544.0,1996.0,1277.0,598.0,8084.0,11938.0
1104,11,04,100.0,1363.0,1422.0,345.0,2221.0,4460.0,1424.0,946.0000000000001,434.0,6177.0,7595.999999999999
1105,11,05,100.0,344.0,356.0,73.0,661.0,1098.0,277.0,161.0,94.0,1473.0,1737.0
1210,12,10,100.0,2107.0,2500.0,742.0,2565.0,6429.000000000001,2688.0,1794.0000000000002,1242.0,9802.0,10693.0
1221,12,21,100.0,1667.0000000000002,2177.0,672.0,1976.0000000000002,5361.0,2374.0,1607.0,1215.0,8288.0,8857.0
1222,12,22,100.0,254.0,392.0,166.0,200.0,616.0,423.00000000000006,299.0,234.0,1354.0,1014.0
1223,12,23,100.0,287.0,557.0,175.0,262.0,775.0,564.0,413.0,360.0,1787.0,1399.0
1230,12,30,100.0,3125.0,4605.0,1382.0,3204.9999999999995,7767.0,3614.0,2510.0,1620.0,13766.0,13805.000000000002
