id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14042,740,897,271,2104,4258,2060,1674,2038,6491,5063,100.0,5.269904571998291,6.3879789203817126,1.9299245121777524,14.983620566870817,30.32331576698476,14.670274889616863,11.921378720979918,14.513602050989888,46.22560888762284,36.05611736219912
010112,01,01,12,10134,404,529,159,1003,2910,1647,1387,2095,5000,2852,100.0,3.9865798302743243,5.220051312413657,1.5689757252812315,9.897375172686008,28.715216104203673,16.25222024866785,13.686599565818039,20.67298204065522,49.338859285573314,28.14288533649102
010113,01,01,13,51263,2684,2792,738,5314,17708,7714,5090,9223,25325,11849,100.0,5.235745079296959,5.44642334627314,1.4396348243372412,10.366151025105827,34.543432885316896,15.047890291243196,9.929188693599672,17.99153385482707,49.40210288122037,23.11413690185904
010114,01,01,14,28360,2194,2027,372,2610,13407,4360,1744,1646,14057,6986,100.0,7.736248236953455,7.1473906911142455,1.311706629055007,9.203102961918194,47.27433004231312,15.373765867418902,6.14950634696756,5.8039492242595205,49.566290550070526,24.633286318758817
010221,01,02,21,44591,2408,2770,965,6919,14790,6562,4943,5234,21308,12928,100.0,5.400192864030858,6.212015877643471,2.1641138346303066,15.5165840640488,33.16812809759817,14.715974075486086,11.085196564329125,11.737794622233185,47.78542755264515,28.99239756901617
010222,01,02,22,36613,2070,2521,812,5526,11402,5214,3802,5266,17719,10110,100.0,5.653729549613526,6.88553246114768,2.217791494824243,15.092999754185671,31.14194411820938,14.240843416272908,10.38428973315489,14.382869472591702,48.39537869062901,27.613142872750117
010331,01,03,31,37843,2837,3315,1142,6342,12342,4870,3093,3902,17973,14281,100.0,7.496762941627249,8.759876331157677,3.0177311523927806,16.758713632640116,32.61369341754089,12.868958592077796,8.17324207911635,10.311021853447137,47.493591945670275,37.737494384694656
010332,01,03,32,36649,2681,3618,1118,5191,10996,4806,3322,4917,17858,11562,100.0,7.315342847008104,9.87202925045704,3.0505607247128164,14.164097246855304,30.00354716363339,13.113591093890692,9.064367377008923,13.416464296433736,48.727113973096124,31.54792763786188
010441,01,04,41,43988,2271,2617,818,6349,12919,6554,4880,7580,21712,11474,100.0,5.162771664999545,5.949349822678912,1.8595980722015095,14.433481858688731,29.36937346549059,14.899518050377376,11.093934709466218,17.231972356097117,49.35891606801855,26.08438665090479
010442,01,04,42,55880,3398,4284,1484,10153,18997,7165,4704,5695,26111,22133,100.0,6.080887616320687,7.6664280601288475,2.6556907659269866,18.169291338582678,33.996062992125985,12.822118826055833,8.418038654259128,10.191481746599857,46.726914817465996,39.60808876163207
020101,02,01,01,40068,2773,4085,1365,5669,11889,5626,3768,4893,19676,13475,100.0,6.92073475092343,10.195168214036139,3.4067085953878404,14.148447639013675,29.67205750224618,14.041130078865926,9.404013177598083,12.211740041928723,49.10651891783967,33.6303284416492
