id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
030304,03,03,04,18757,1369,18235,17388,847,522,100.0,7.298608519486059,97.21703897211708,92.70139148051393,4.515647491603135,2.7829610278829238
030307,03,03,07,14547,867,14169,13680,489,378,100.0,5.959991750876469,97.40152608785316,94.04000824912353,3.361517838729635,2.5984739121468348
030405,03,04,05,17525,2299,16672,15226,1446,853,100.0,13.118402282453637,95.13266761768901,86.88159771754637,8.251069900142653,4.867332382310984
030406,03,04,06,34543,3662,32595,30881,1714,1948,100.0,10.601279564600642,94.36065194105898,89.39872043539935,4.961931505659613,5.63934805894103
030408,03,04,08,33787,4075,31135,29712,1423,2652,100.0,12.060851806907982,92.15082724124663,87.93914819309202,4.211679048154616,7.849172758753367
030509,03,05,09,35928,4992,32599,30936,1663,3329,100.0,13.894455577822312,90.73424627031842,86.10554442217769,4.628701848140726,9.265753729681585
030510,03,05,10,15139,1449,14195,13690,505,944,100.0,9.571305898672303,93.7644494352335,90.4286941013277,3.3357553339058064,6.235550564766497
030611,03,06,11,25050,6209,20809,18841,1968,4241,100.0,24.786427145708583,83.06986027944112,75.21357285429143,7.856287425149701,16.93013972055888
030612,03,06,12,26838,5288,23296,21550,1746,3542,100.0,19.703405618898575,86.80229525299947,80.29659438110143,6.505700871898055,13.197704747000522
030613,03,06,13,22176,5929,18265,16247,2018,3911,100.0,26.73611111111111,82.36381673881674,73.26388888888889,9.09992784992785,17.636183261183263
030614,03,06,14,25733,4293,22958,21440,1518,2775,100.0,16.68285858625112,89.21618155675591,83.31714141374889,5.899040143007034,10.783818443244083
030715,03,07,15,25214,7728,19880,17486,2394,5334,100.0,30.649639089394782,78.84508606329817,69.35036091060522,9.494725152692949,21.15491393670183
030716,03,07,16,31899,7877,26770,24022,2748,5129,100.0,24.69356406156933,83.92112605410827,75.30643593843067,8.614690115677607,16.07887394589172
040101,04,01,01,18842,8231,14536,10611,3925,4306,100.0,43.68432225878357,77.14679970279164,56.31567774121643,20.831121961575207,22.853200297208364
040202,04,02,02,12536,3295,10452,9241,1211,2084,100.0,26.284301212507977,83.37587747287812,73.71569878749202,9.660178685386088,16.62412252712189
040203,04,02,03,27433,8288,22305,19145,3160,5128,100.0,30.21178872161266,81.3071847774578,69.78821127838735,11.518973499070464,18.692815222542194
040304,04,03,04,23912,9970,17905,13942,3963,6007,100.0,41.69454667112747,74.87872198059551,58.30545332887254,16.573268651722984,25.121278019404482
040305,04,03,05,14968,6153,11326,8815,2511,3642,100.0,41.107696419027256,75.66809192944949,58.89230358097274,16.775788348476752,24.331908070550508
040306,04,03,06,26199,11986,19137,14213,4924,7062,100.0,45.74983778006794,73.04477270124814,54.250162219932065,18.79461048131608,26.95522729875186
040307,04,03,07,23514,8669,18069,14845,3224,5445,100.0,36.867398145785494,76.843582546568,63.132601854214506,13.710980692353491,23.156417453432
040308,04,03,08,21214,9829,14840,11385,3455,6374,100.0,46.332610540209295,69.9538040916376,53.667389459790705,16.286414631846892,30.0461959083624
040309,04,03,09,14762,6391,10634,8371,2263,4128,100.0,43.29359165424739,72.03630944316488,56.706408345752614,15.329901097412273,27.963690556835118
040310,04,03,10,14640,5449,11453,9191,2262,3187,100.0,37.21994535519126,78.23087431693989,62.78005464480875,15.450819672131146,21.76912568306011
040411,04,04,11,18588,6165,15126,12423,2703,3462,100.0,33.16655907036798,81.375080697224,66.83344092963202,14.541639767591995,18.624919302775986
040412,04,04,12,14305,3654,12369,10651,1718,1936,100.0,25.543516253058375,86.46627053477805,74.45648374694163,12.009786787836422,13.533729465221949
040413,04,04,13,18107,4689,15463,13418,2045,2644,100.0,25.896062296349477,85.39791240956535,74.10393770365053,11.29397470591484,14.602087590434639
040514,04,05,14,30860,12454,23385,18406,4979,7475,100.0,40.356448476992874,75.77770576798444,59.64355152300713,16.134154244977317,24.222294232015553
040515,04,05,15,13907,5119,10903,8788,2115,3004,100.0,36.80880132307471,78.39936722513842,63.19119867692529,15.20816854821313,21.60063277486158
040516,04,05,16,33587,11704,26533,21883,4650,7054,100.0,34.84681573227737,78.99782654003037,65.15318426772264,13.84464227230774,21.00217345996963
040617,04,06,17,75,6,75,69,6,0,100.0,8.0,100.0,92.0,8.0,0.0
050101,05,01,01,23034,4326,21021,18708,2313,2013,100.0,18.780932534514196,91.26074498567334,81.21906746548581,10.041677520187548,8.739255014326648
050102,05,01,02,39649,13202,34250,26447,7803,5399,100.0,33.29718277888472,86.38301092083029,66.70281722111528,19.680193699714998,13.616989079169715
050103,05,01,03,34888,13474,27263,21414,5849,7625,100.0,38.62072919055263,78.14434762669113,61.37927080944737,16.765076817243752,21.855652373308875
050204,05,02,04,23186,4521,21316,18665,2651,1870,100.0,19.49883550418356,91.93478823427931,80.50116449581644,11.433623738462865,8.065211765720694
050205,05,02,05,27766,9885,23547,17881,5666,4219,100.0,35.60109486422243,84.80515738673198,64.39890513577757,20.406252250954402,15.194842613268026
050206,05,02,06,35021,9169,30268,25852,4416,4753,100.0,26.18143399674481,86.42814311413152,73.8185660032552,12.609577110876332,13.57185688586848
050307,05,03,07,15386,6368,12814,9018,3796,2572,100.0,41.388275055245025,83.28350448459638,58.611724944754975,24.671779539841417,16.716495515403615
050308,05,03,08,12681,5535,9259,7146,2113,3422,100.0,43.64797728885735,73.01474647109849,56.35202271114266,16.66272375995584,26.985253528901502
050409,05,04,09,19509,3221,17959,16288,1671,1550,100.0,16.510328566302732,92.0549489978984,83.48967143369727,8.565277564201137,7.945051002101594
060101,06,01,01,21668,6017,18465,15651,2814,3203,100.0,27.76906036551597,85.21783274875392,72.23093963448403,12.98689311426989,14.782167251246078
060102,06,01,02,51795,14136,44685,37659,7026,7110,100.0,27.292209672748335,86.27280625543005,72.70779032725166,13.565015928178395,13.72719374456994
060203,06,02,03,41955,9884,37032,32071,4961,4923,100.0,23.55857466332976,88.26599928494817,76.44142533667025,11.824573948277916,11.734000715051842
060204,06,02,04,34667,8031,30731,26636,4095,3936,100.0,23.16612340265959,88.64626301670177,76.8338765973404,11.812386419361353,11.353736983298237
060305,06,03,05,33006,6545,29818,26461,3357,3188,100.0,19.82972792825547,90.34115009392232,80.17027207174453,10.170878022177785,9.658849906077682
060306,06,03,06,47164,11016,41139,36148,4991,6025,100.0,23.356797557459082,87.22542617250446,76.64320244254093,10.582223729963532,12.774573827495548
060407,06,04,07,25583,4952,22815,20631,2184,2768,100.0,19.356603994840324,89.18031505296486,80.64339600515967,8.536919047805183,10.81968494703514
060408,06,04,08,41583,8914,36916,32669,4247,4667,100.0,21.43664478272371,88.7766635403891,78.56335521727628,10.21330832311281,11.223336459610898
070101,07,01,01,48543,23345,34366,25198,9168,14177,100.0,48.091382897637146,70.7949652885071,51.908617102362854,18.886348186144243,29.205034711492907
070202,07,02,02,49416,18363,38683,31053,7630,10733,100.0,37.1600291403594,78.28031406831796,62.8399708596406,15.440343208677351,21.719685931682044
070303,07,03,03,45289,13160,38466,32129,6337,6823,100.0,29.057828611804194,84.93453156395593,70.9421713881958,13.992360175760119,15.065468436044071
070404,07,04,04,62347,21101,51370,41246,10124,10977,100.0,33.84445121657818,82.39369977705422,66.1555487834218,16.23815099363241,17.60630022294577
070505,07,05,05,50963,15086,43828,35877,7951,7135,100.0,29.60186802189824,85.99964680258226,70.39813197810176,15.601514824480505,14.000353197417734
070606,07,06,06,31365,10115,27109,21250,5859,4256,100.0,32.24932249322493,86.43073489558425,67.75067750677508,18.680057388809182,13.56926510441575
070707,07,07,07,49843,9630,45775,40213,5562,4068,100.0,19.32066689404731,91.8383724896174,80.6793331059527,11.159039383664707,8.161627510382601
080101,08,01,01,32545,17203,21309,15342,5967,11236,100.0,52.85911814410815,65.4754954678138,47.14088185589184,18.334613611921956,34.5245045321862
080102,08,01,02,38638,22159,24637,16479,8158,14001,100.0,57.350276929447695,63.763652362958744,42.649723070552305,21.11392929240644,36.236347637041256
080103,08,01,03,40345,19374,27696,20971,6725,12649,100.0,48.02082042384434,68.64791176106085,51.97917957615565,16.668732184905195,31.352088238939153
080104,08,01,04,40412,20341,27042,20071,6971,13370,100.0,50.33405919033951,66.91576759378403,49.6659408096605,17.249826784123528,33.084232406215975
080105,08,01,05,15452,10135,10578,5317,5261,4874,100.0,65.59021485891793,68.45715764949522,34.40978514108206,34.04737250841315,31.54284235050479
080206,08,02,06,42325,14567,34873,27758,7115,7452,100.0,34.41701122268163,82.3933845245127,65.58298877731838,16.810395747194327,17.6066154754873
080207,08,02,07,28005,7134,24947,20871,4076,3058,100.0,25.47402249598286,89.08052133547581,74.52597750401713,14.55454383145867,10.919478664524192
080308,08,03,08,36455,16006,30135,20449,9686,6320,100.0,43.90618570840763,82.66355781099986,56.093814291592366,26.569743519407492,17.336442189000138
080409,08,04,09,9391,2575,8375,6816,1559,1016,100.0,27.419870088382492,89.1811308699819,72.5801299116175,16.60100095836439,10.818869130018102
080410,08,04,10,42781,9192,39291,33589,5702,3490,100.0,21.48617376872911,91.84217292723406,78.51382623127088,13.32834669596316,8.157827072765947
090101,09,01,01,11500,2921,9762,8579,1183,1738,100.0,25.4,84.88695652173914,74.6,10.28695652173913,15.11304347826087
090102,09,01,02,10982,1191,10339,9791,548,643,100.0,10.845019122199965,94.14496448734293,89.15498087780004,4.989983609542889,5.855035512657075
090103,09,01,03,17810,2107,16679,15703,976,1131,100.0,11.830432341381245,93.64963503649635,88.16956765861875,5.480067377877597,6.350364963503649
090104,09,01,04,18680,1549,17935,17131,804,745,100.0,8.292291220556745,96.0117773019272,91.70770877944325,4.30406852248394,3.9882226980728053
090205,09,02,05,20645,3133,18591,17512,1079,2054,100.0,15.175587309275853,90.05085977234198,84.82441269072415,5.226447081617825,9.949140227658027
090206,09,02,06,10706,1246,9887,9460,427,819,100.0,11.638333644685222,92.35008406501028,88.36166635531477,3.988417709695498,7.649915934989725
090207,09,02,07,16530,1905,15149,14625,524,1381,100.0,11.524500907441016,91.64549304295221,88.47549909255899,3.169993950393225,8.354506957047791
090208,09,02,08,10154,949,9592,9205,387,562,100.0,9.34607051408312,94.4652353752216,90.65392948591689,3.811305889304707,5.534764624778413
090309,09,03,09,26203,2888,24983,23315,1668,1220,100.0,11.021638743655307,95.34404457504866,88.9783612563447,6.365683318703966,4.655955424951341
090310,09,03,10,12307,879,11834,11428,406,473,100.0,7.14227675306736,96.15665881205818,92.85772324693265,3.298935565125538,3.843341187941822
090311,09,03,11,5714,454,5395,5260,135,319,100.0,7.945397269863492,94.41722086104305,92.05460273013651,2.3626181309065455,5.582779138956948
090312,09,03,12,4135,268,3997,3867,130,138,100.0,6.481257557436518,96.66263603385732,93.51874244256348,3.143893591293833,3.337363966142685
090413,09,04,13,16047,1015,15394,15032,362,653,100.0,6.325169813672337,95.93070355829751,93.67483018632767,2.2558733719698387,4.069296441702499
090414,09,04,14,6295,678,5821,5617,204,474,100.0,10.770452740270056,92.4702144559174,89.22954725972994,3.24066719618745,7.529785544082605
090415,09,04,15,7146,759,6759,6387,372,387,100.0,10.621326616288833,94.58438287153652,89.37867338371117,5.205709487825357,5.415617128463476
090416,09,04,16,6511,279,6396,6232,164,115,100.0,4.285056058977116,98.23375825526033,95.7149439410229,2.518814314237444,1.7662417447396712
090517,09,05,17,17868,815,17448,17053,395,420,100.0,4.561226774121335,97.64942914707858,95.43877322587868,2.21065592119991,2.350570852921424
090518,09,05,18,9086,502,8854,8584,270,232,100.0,5.524983491085186,97.44662117543473,94.4750165089148,2.9716046665199207,2.5533788245652653
090519,09,05,19,10085,642,9742,9443,299,343,100.0,6.365889935547843,96.59890927119484,93.63411006445216,2.964799206742687,3.401090728805156
090520,09,05,20,12347,582,12051,11765,286,296,100.0,4.7136956345671015,97.60265651575281,95.2863043654329,2.316352150319916,2.3973434842471852
100101,10,01,01,23380,5010,21450,18370,3080,1930,100.0,21.428571428571427,91.74508126603935,78.57142857142857,13.17365269461078,8.25491873396065
100102,10,01,02,46233,8031,42769,38202,4567,3464,100.0,17.370709233664268,92.50751627625289,82.62929076633574,9.878225509917158,7.492483723747107
100103,10,01,03,37027,6233,34675,30794,3881,2352,100.0,16.833661922380966,93.64787857509384,83.16633807761905,10.481540497474816,6.35212142490615
100204,10,02,04,34318,6242,31254,28076,3178,3064,100.0,18.188705635526546,91.07174077743458,81.81129436447345,9.260446412961128,8.928259222565417
100205,10,02,05,19790,2586,18202,17204,998,1588,100.0,13.067205659423953,91.97574532592219,86.93279434057605,5.042950985346135,8.024254674077817
100206,10,02,06,24575,2647,23471,21928,1543,1104,100.0,10.771108850457782,95.50762970498474,89.22889114954222,6.278738555442523,4.4923702950152595
100307,10,03,07,25622,2655,24240,22967,1273,1382,100.0,10.362188744048083,94.60619779876669,89.63781125595192,4.968386542814769,5.393802201233315
100408,10,04,08,18656,936,18269,17720,549,387,100.0,5.017152658662092,97.92560034305318,94.9828473413379,2.942753001715266,2.074399656946827
100409,10,04,09,27504,1471,26881,26033,848,623,100.0,5.348312972658523,97.7348749272833,94.65168702734148,3.0831878999418265,2.2651250727166956
110101,11,01,01,4390,264,4282,4126,156,108,100.0,6.013667425968109,97.53986332574031,93.98633257403189,3.5535307517084282,2.460136674259681
110102,11,01,02,28276,5314,25751,22962,2789,2525,100.0,18.7933229594002,91.07016551138774,81.2066770405998,9.863488470787948,8.92983448861225
110103,11,01,03,25815,4612,23612,21203,2409,2203,100.0,17.865582025953902,91.46620182064692,82.13441797404609,9.331783846600814,8.533798179353088
110204,11,02,04,14146,1942,13013,12204,809,1133,100.0,13.728262406333947,91.99066874027993,86.27173759366606,5.718931146613883,8.009331259720062
110205,11,02,05,29974,4429,27371,25545,1826,2603,100.0,14.776139320744644,91.31580703276173,85.22386067925535,6.091946353506373,8.684192967238273
110306,11,03,06,32436,7462,28212,24974,3238,4224,100.0,23.00530275003083,86.97743248242693,76.99469724996916,9.982735232457763,13.022567517573066
110307,11,03,07,28069,7671,22056,20398,1658,6013,100.0,27.329081905304786,78.57779044497488,72.67091809469521,5.906872350279668,21.42220955502512
110308,11,03,08,10012,2941,8311,7071,1240,1701,100.0,29.374750299640436,83.01038753495806,70.62524970035957,12.385137834598483,16.98961246504195
110409,11,04,09,31108,4972,27997,26136,1861,3111,100.0,15.983026874115982,89.999357078565,84.01697312588402,5.9823839526809826,10.000642921435
110410,11,04,10,13738,3300,11804,10438,1366,1934,100.0,24.020963750181977,85.9222594264085,75.97903624981802,9.943223176590479,14.077740573591498
110411,11,04,11,24465,4343,21914,20122,1792,2551,100.0,17.751890455753117,89.57285918659309,82.24810954424689,7.32474964234621,10.427140813406908
110512,11,05,12,3438,436,3233,3002,231,205,100.0,12.681791739383364,94.03723094822571,87.31820826061664,6.719022687609074,5.962769051774288
110513,11,05,13,24531,2628,22999,21903,1096,1532,100.0,10.712975418857772,93.75484081366434,89.28702458114223,4.4678162325221145,6.245159186335656
121031,12,10,31,26794,11084,20616,15710,4906,6178,100.0,41.367470329178175,76.94259908934836,58.63252967082183,18.31006941852654,23.057400910651637
121032,12,10,32,26177,8983,21662,17194,4468,4515,100.0,34.316384612446036,82.75203422852123,65.68361538755396,17.06841884096726,17.24796577147878
122141,12,21,41,14682,3919,12900,10763,2137,1782,100.0,26.692548699087315,87.86268900694728,73.30745130091269,14.5552377060346,12.137310993052717
122144,12,21,44,26133,11263,20037,14870,5167,6096,100.0,43.09876401484713,76.67317185168177,56.90123598515287,19.77193586652891,23.326828148318217
122145,12,21,45,10748,1867,9769,8881,888,979,100.0,17.370673613695573,90.891328619278,82.62932638630443,8.262002232973577,9.108671380721994
122242,12,22,42,23863,2584,22849,21279,1570,1014,100.0,10.82847923563676,95.75074382935927,89.17152076436324,6.579223064996019,4.249256170640741
122311,12,23,11,32893,3393,31494,29500,1994,1399,100.0,10.315264645973308,95.7468154318548,89.68473535402669,6.062080077828109,4.2531845681451985
123012,12,30,12,30953,6558,27343,24395,2948,3610,100.0,21.186960876167092,88.3371563337964,78.81303912383291,9.524117209963492,11.662843666203598
123021,12,30,21,37673,16274,29926,21399,8527,7747,100.0,43.19804634618958,79.43620099275344,56.80195365381042,22.63424733894301,20.56379900724657
123022,12,30,22,8853,2693,7577,6160,1417,1276,100.0,30.419066982943633,85.58680673218119,69.58093301705637,16.005873715124817,14.41319326781882
123043,12,30,43,16133,2303,14961,13830,1131,1172,100.0,14.275088328271245,92.7353870947747,85.72491167172875,7.010475423045931,7.264612905225315
