id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0801,08,01,167392,89212,111262,78180,33082,56130,100.0,53.295259032689735,66.46793156184286,46.704740967310265,19.763190594532595,33.53206843815714
0802,08,02,70330,21701,59820,48629,11191,10510,100.0,30.855964737665293,85.05616379923218,69.14403526233471,15.912128536897482,14.94383620076781
0803,08,03,36455,16006,30135,20449,9686,6320,100.0,43.90618570840763,82.66355781099986,56.093814291592366,26.569743519407492,17.336442189000138
0804,08,04,52172,11767,47666,40405,7261,4506,100.0,22.554243655600708,91.3631833167216,77.4457563443993,13.91742697232232,8.636816683278386
0901,09,01,58972,7768,54715,51204,3511,4257,100.0,13.172352981075766,92.78131994845012,86.82764701892424,5.953672929525877,7.218680051549888
0902,09,02,58035,7233,53219,50802,2417,4816,100.0,12.463168777461876,91.70155940380805,87.53683122253813,4.164728181269924,8.298440596191952
0903,09,03,48359,4489,46209,43870,2339,2150,100.0,9.282656796046238,95.55408507206518,90.71734320395376,4.8367418681114165,4.445914927934821
0904,09,04,35999,2731,34370,33268,1102,1629,100.0,7.586321842273397,95.47487430206395,92.41367815772661,3.0611961443373428,4.525125697936054
0905,09,05,49386,2541,48095,46845,1250,1291,100.0,5.145182845340785,97.3858988377273,94.85481715465922,2.5310816830680762,2.614101162272709
1001,10,01,106640,19274,98894,87366,11528,7746,100.0,18.07389347336834,92.73630907726933,81.92610652663166,10.81020255063766,7.2636909227306825
1002,10,02,78683,11475,72927,67208,5719,5756,100.0,14.58383640684773,92.6845697291664,85.41616359315228,7.268406136014133,7.315430270833597
1003,10,03,25622,2655,24240,22967,1273,1382,100.0,10.362188744048083,94.60619779876669,89.63781125595192,4.968386542814769,5.393802201233315
1004,10,04,46160,2407,45150,43753,1397,1010,100.0,5.2144714038128255,97.81195840554592,94.78552859618718,3.0264298093587523,2.1880415944540728
1101,11,01,58481,10190,53645,48291,5354,4836,100.0,17.424462645987585,91.73064756074622,82.57553735401243,9.155110206733811,8.269352439253774
1102,11,02,44120,6371,40384,37749,2635,3736,100.0,14.440163191296465,91.532184950136,85.55983680870354,5.972348141432457,8.467815049864006
1103,11,03,70517,18074,58579,52443,6136,11938,100.0,25.630698980387706,83.070748897429,74.3693010196123,8.701447877816697,16.929251102571012
1104,11,04,69311,12615,61715,56696,5019,7596,100.0,18.20057422342774,89.04070061029273,81.79942577657226,7.241274833720477,10.959299389707262
1105,11,05,27969,3064,26232,24905,1327,1737,100.0,10.954985877221208,93.78955271908184,89.04501412277878,4.74453859630305,6.210447280918159
1210,12,10,52971,20067,42278,32904,9374,10693,100.0,37.88299258084613,79.81348284910611,62.11700741915388,17.696475429952237,20.186517150893884
1221,12,21,51563,17049,42706,34514,8192,8857,100.0,33.06440664817796,82.82295444407812,66.93559335182204,15.887361092256075,17.177045555921882
1222,12,22,23863,2584,22849,21279,1570,1014,100.0,10.82847923563676,95.75074382935927,89.17152076436324,6.579223064996019,4.249256170640741
1223,12,23,32893,3393,31494,29500,1994,1399,100.0,10.315264645973308,95.7468154318548,89.68473535402669,6.062080077828109,4.2531845681451985
1230,12,30,93612,27828,79807,65784,14023,13805,100.0,29.726958082297138,85.25295902234757,70.27304191770286,14.979917104644706,14.747040977652437
