id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0101,01,01,103799,6022,6245,1540,11031,38283,15781,9895,15002,50873,26750,100.0,5.801597317893236,6.016435611133055,1.4836366438983033,10.627270012235185,36.88185820672646,15.203421998285146,9.532847137255658,14.452933072572954,49.01106947080415,25.77096118459715
0102,01,02,81204,4478,5291,1777,12445,26192,11776,8745,10500,39027,23038,100.0,5.514506674548052,6.515688882321068,2.188315846510024,15.32559972415152,32.254568740456136,14.50174868233092,10.769173932318605,12.930397517363676,48.06044037239545,28.370523619526132
0103,01,03,74492,5518,6933,2260,11533,23338,9676,6415,8819,35831,25843,100.0,7.4075068463727645,9.307039682113516,3.0338828330558987,15.482199430811363,31.32953874241529,12.989314288782689,8.611662997368844,11.838855179079633,48.10046716425925,34.69231595339097
0104,01,04,99868,5669,6901,2302,16502,31916,13719,9584,13275,47823,33607,100.0,5.676492970721352,6.910121360195458,2.305042656306324,16.52381143108904,31.958184803941204,13.737133015580566,9.596667601233628,13.292546160932432,47.88620979693195,33.65141987423399
0201,02,01,40068,2773,4085,1365,5669,11889,5626,3768,4893,19676,13475,100.0,6.92073475092343,10.195168214036139,3.4067085953878404,14.148447639013675,29.67205750224618,14.041130078865926,9.404013177598083,12.211740041928723,49.10651891783967,33.6303284416492
0202,02,02,62899,3875,4276,1417,6813,23373,10464,6848,5833,30930,15531,100.0,6.160670280926564,6.798200289352772,2.2528180098252757,10.831650741665209,37.159573284153964,16.636194534094344,10.887295505492933,9.273597354488942,49.17407271975707,24.691966485953674
0203,02,03,48860,2755,3462,1203,5471,19484,7627,4623,4235,23500,16088,100.0,5.6385591485878015,7.085550552599264,2.462136717151044,11.197298403602128,39.877200163733114,15.60990585345886,9.461727384363487,8.667621776504298,48.09660253786328,32.926729431027425
0204,02,04,47240,2677,2550,640,5444,17237,5880,4097,8715,23825,7717,100.0,5.666807790008467,5.397967823878069,1.3547840812870449,11.524132091447925,36.48814563928874,12.447078746824724,8.672734970364099,18.44834885690093,50.433954276037255,16.335732430143945
0205,02,05,77929,5100,4212,910,10036,40507,9064,4183,3917,37306,13601,100.0,6.544418637477705,5.404919862952175,1.1677296000205315,12.878389303083576,51.979365833001836,11.631100103940767,5.3677065020724,5.026370157451013,47.87178072347906,17.453066252614562
0301,03,01,15369,1051,1186,314,1456,3811,2079,1857,3615,7910,1294,100.0,6.838441017632897,7.71683258507385,2.0430737198256232,9.473615719955756,24.796668618647928,13.52723013859067,12.082764005465547,23.521374194807727,51.46723924783655,8.419545839026613
0302,03,02,44065,2944,4035,1243,3062,11043,8603,5537,7598,22541,1961,100.0,6.681039373652559,9.15692726653807,2.8208328605469193,6.9488255985476,25.060705775558834,19.523431294678318,12.565528196981731,17.242709633495974,51.15397707931465,4.450243957789629
0303,03,03,33304,1931,2830,901,2320,7477,6409,4791,6645,16987,900,100.0,5.798102330050445,8.497477780446793,2.7053807350468415,6.966130194571223,22.450756665865963,19.243934662503005,14.385659380254623,19.95255825126111,51.00588517895748,2.7023780927215952
0304,03,04,85855,5848,7116,1841,6698,25636,14027,8622,16067,45157,5453,100.0,6.811484479645914,8.288393221128647,2.1443130860171222,7.801525828431657,29.85964707937802,16.33801176402073,10.042513540271388,18.714111001106517,52.59682022013861,6.35140644109254
0305,03,05,51067,3419,3706,954,4793,16394,8150,4806,8845,26067,4273,100.0,6.695126010926822,7.257132786339515,1.8681340200129242,9.385708970568077,32.1029236101592,15.959425852311668,9.411165723461336,17.32038302622046,51.044705974504076,8.367438854837763
0306,03,06,99797,6717,6349,1305,9883,41808,14593,6866,12276,50283,14469,100.0,6.730663246390171,6.361914686814233,1.3076545387135885,9.903103299698387,41.89304287704039,14.622684048618694,6.879966331653256,12.300970971071274,50.3852821227091,14.498431816587672
0307,03,07,57113,4463,4978,1022,4956,23820,10136,3896,3842,28286,10463,100.0,7.814332988986745,8.716054138287255,1.7894349797769333,8.67753401152102,41.706791798714825,17.747272950116436,6.82156426732968,6.727014865267102,49.526377532260604,18.319822107050936
0401,04,01,18842,1043,1371,430,1939,4498,2715,2345,4501,9825,4306,100.0,5.535505784948519,7.276297632947671,2.2821356543891307,10.290839613629126,23.872200403354206,14.409298375968582,12.445600254750026,23.888122280012738,52.14414605668188,22.853200297208364
0402,04,02,39969,1620,2656,885,3890,8157,6202,5026,11533,20775,7212,100.0,4.053141184417924,6.645149991243214,2.2142160174134955,9.732542720608471,20.408316445245063,15.517025694913558,12.574745427706471,28.854862518451803,51.977782781655776,18.04398408766794
0403,04,03,139209,6487,8124,2706,14656,38129,22645,19286,27176,70925,35845,100.0,4.659899862796228,5.835829579984052,1.9438398379415123,10.528054938976647,27.38975209936139,16.2669080303716,13.853989325402813,19.52172632516576,50.948573727273384,25.74905358130581
0404,04,04,51000,2214,3395,1181,3781,9944,8415,7097,14973,27623,8042,100.0,4.341176470588235,6.6568627450980395,2.3156862745098037,7.413725490196079,19.498039215686276,16.5,13.915686274509802,29.358823529411765,54.16274509803921,15.768627450980391
