id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,114.99999999999999,91.0,21.0,365.0,609.0,189.0,177.0,133.0,801.0,1164.0
01011102,01,01,11,02,100.0,0.0,0.0,0.0,12.0,36.0,12.0,6.0,0.0,27.0,56.99999999999999
01011103,01,01,11,03,100.0,211.0,294.0,75.0,454.0,916.0,366.0,298.0,224.00000000000003,1313.0,1791.0
01011104,01,01,11,04,100.0,218.00000000000003,315.0,105.0,576.0,974.0,305.0,169.0,131.0,1324.0,1601.0000000000002
01011105,01,01,11,05,100.0,66.0,48.0,18.0,52.0,220.00000000000003,109.00000000000001,60.0,43.0,294.0,450.0
01011201,01,01,12,01,100.0,56.99999999999999,102.0,31.0,151.0,360.0,131.0,117.0,65.0,466.0,646.0
01011202,01,01,12,02,100.0,10.0,26.0,9.0,15.0,97.0,18.0,21.0,6.0,100.0,149.0
01011203,01,01,12,03,100.0,33.0,22.0,9.0,69.0,172.0,82.0,45.0,34.0,224.00000000000003,349.0
01011204,01,01,12,04,100.0,180.0,252.0,62.0,332.0,1010.0,344.0,265.0,186.0,1338.0,1707.9999999999998
01011301,01,01,13,01,100.0,196.0,134.0,28.000000000000004,269.0,1072.0,248.0,123.0,72.0,1074.0,1519.0
01011302,01,01,13,02,100.0,338.0,451.99999999999994,85.0,659.0,2058.0,534.0,171.0,93.0,2111.0,3044.0
01011303,01,01,13,03,100.0,235.0,211.0,48.0,524.0,1553.0,355.0,187.0,100.0,1513.0,2263.0
01011304,01,01,13,04,100.0,254.99999999999997,299.0,98.0,447.0,910.0,349.0,180.0,125.0,1342.0,1643.0
01011305,01,01,13,05,100.0,178.0,191.0,55.00000000000001,270.0,978.9999999999999,292.0,131.0,99.0,1003.9999999999999,1406.0
01011306,01,01,13,06,100.0,269.0,264.0,89.0,550.0,1273.0,339.0,171.0,106.0,1541.0,1973.9999999999998
01011401,01,01,14,01,100.0,544.0,504.0,94.0,765.0,2859.0,509.99999999999994,211.0,124.0,2792.0,4046.0
01011402,01,01,14,02,100.0,467.0,332.0,28.000000000000004,479.0,2389.0,365.0,122.0,80.0,2172.0,2940.0
01022101,01,02,21,01,100.0,154.0,134.0,60.0,315.0,623.0,204.0,138.0,94.0,770.0,1199.0
01022102,01,02,21,02,100.0,247.00000000000003,325.0,106.0,556.0,1339.0,476.99999999999994,291.0,224.00000000000003,1607.9999999999998,2449.0
01022103,01,02,21,03,100.0,19.0,24.0,6.0,15.0,76.0,13.0,10.0,16.0,81.0,133.0
