id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01022207,01,02,22,07,100.0,1068.0,126.0,51.0,105.0,54.0,130.0,52.0,188.0,48.0,52.0,39.0,145.0,12.0,49.0,290.0,131.0,69.0,6.0,499.0,152.0,42.0,189.0,21.0,57.99999999999999,31.0,84.0,102.0
01033101,01,03,31,01,100.0,5152.0,185.0,554.0,345.0,125.0,171.0,147.0,1091.0,1251.0,535.0,188.0,1438.0,341.0,576.0,786.0,335.0,110.00000000000001,56.99999999999999,7853.0,4274.0,59.0,2478.0,634.0,592.0,59.0,146.0,1046.0
01033102,01,03,31,02,100.0,2020.0,141.0,139.0,176.0,57.99999999999999,56.99999999999999,92.0,451.99999999999994,388.0,162.0,88.0,593.0,147.0,206.99999999999997,304.0,126.0,56.99999999999999,30.0,3582.0,2293.0,35.0,917.0,260.0,167.0,43.0,85.0,483.0
01033201,01,03,32,01,100.0,1499.0,108.0,59.0,175.0,56.00000000000001,104.0,67.0,434.99999999999994,103.0,72.0,67.0,399.0,91.0,103.0,630.0,231.0,130.0,122.0,5527.0,3440.9999999999995,33.0,1559.0,680.0,240.0,36.0,94.0,924.0
01033202,01,03,32,02,100.0,1207.0,71.0,42.0,115.99999999999999,40.0,57.99999999999999,51.0,429.0,86.0,59.0,92.0,354.0,48.0,122.0,445.0,192.0,96.0,52.0,2953.0,1942.0000000000002,27.0,684.0,190.0,134.0,27.0,68.0,626.0
01033203,01,03,32,03,100.0,2491.0,158.0,109.00000000000001,237.0,56.99999999999999,129.0,91.0,598.0,317.0,240.0,133.0,720.0,198.0,177.0,560.0,263.0,88.0,54.0,4421.0,2389.0,44.0,1571.0,524.0,326.0,62.0,125.0,587.0
01044101,01,04,41,01,100.0,3479.0,231.0,192.0,334.0,87.0,106.0,130.0,1017.0,577.0,176.0,202.99999999999997,861.9999999999999,212.0,274.0,513.0,200.0,91.0,36.0,4009.0000000000005,2225.0,79.0,1154.0,213.0,236.0,82.0,144.0,654.0
01044102,01,04,41,02,100.0,2201.0,151.0,86.0,178.0,55.00000000000001,69.0,77.0,817.0,303.0,81.0,106.0,599.0,118.0,129.0,355.0,152.0,52.0,19.0,2677.0,1461.0,61.0,797.0,173.0,206.99999999999997,61.0,54.0,554.0
01044103,01,04,41,03,100.0,1630.0,132.0,86.0,145.0,49.0,74.0,45.0,319.0,362.0,122.0,67.0,246.0,33.0,50.0,275.0,120.0,56.99999999999999,21.0,1788.0,819.0,43.0,685.0,103.0,249.00000000000003,31.0,79.0,202.99999999999997
01044201,01,04,42,01,100.0,4645.0,265.0,298.0,377.0,119.0,170.0,197.0,977.0,986.0,467.0,148.0,1187.0,378.0,397.0,743.0,293.0,128.0,39.0,7819.0,4400.0,61.0,2541.0,788.0,470.0,88.0,160.0,1189.0
01044202,01,04,42,02,100.0,3158.0,235.0,181.0,273.0,102.0,157.0,139.0,758.0,547.0,206.99999999999997,87.0,554.0,112.00000000000001,206.0,463.99999999999994,182.0,76.0,53.0,3979.0,1592.0,95.0,1554.0,438.0,270.0,66.0,140.0,455.99999999999994
01044203,01,04,42,03,100.0,3242.0,196.0,261.0,227.0,80.0,128.0,99.0,748.0,683.0,307.0,100.0,643.0,178.0,249.00000000000003,381.0,153.0,67.0,33.0,4247.0,2594.0,68.0,1162.0,343.0,234.0,77.0,127.0,473.00000000000006
02010101,02,01,01,01,100.0,978.9999999999999,59.0,57.99999999999999,127.0,39.0,44.0,45.0,209.0,122.0,71.0,49.0,208.0,54.0,63.0,584.0,209.0,103.0,39.0,2235.0,940.0,158.0,844.0,225.0,148.0,48.0,46.0,336.0
02010102,02,01,01,02,100.0,1511.0,133.0,117.0,159.0,70.0,81.0,86.0,289.0,186.0,60.0,93.0,346.0,94.0,92.0,627.0,237.0,118.0,22.0,5067.0,2926.0,71.0,1798.0,641.0,293.0,39.0,194.0,1146.0
02010103,02,01,01,03,100.0,1352.0,83.0,107.0,172.0,57.99999999999999,85.0,64.0,332.0,197.0,31.0,33.0,324.0,120.0,99.0,305.0,101.0,64.0,28.000000000000004,6828.0,5435.0,57.99999999999999,1063.0,272.0,224.00000000000003,57.99999999999999,62.0,1441.0
02010104,02,01,01,04,100.0,512.0,57.99999999999999,48.0,69.0,15.0,37.0,30.0,55.00000000000001,79.0,21.0,15.0,67.0,27.0,12.0,31.0,9.0,6.0,0.0,2043.0,1434.0,21.0,528.0,157.0,93.0,13.0,62.0,434.0
02020201,02,02,02,01,100.0,229.99999999999997,35.0,6.0,10.0,18.0,3.0,30.0,36.0,4.0,9.0,6.0,15.0,0.0,9.0,77.0,36.0,17.0,9.0,140.0,50.0,6.0,60.0,0.0,0.0,7.000000000000001,21.0,26.0
02020202,02,02,02,02,100.0,909.0,109.00000000000001,39.0,133.0,36.0,61.0,68.0,137.0,71.0,48.0,62.0,159.0,38.0,46.0,110.00000000000001,53.0,15.0,12.0,977.0,428.0,41.0,432.0,89.0,140.0,6.0,114.99999999999999,164.0
02020203,02,02,02,03,100.0,1807.9999999999998,173.0,89.0,311.0,100.0,144.0,195.0,283.0,67.0,45.0,99.0,250.0,46.0,62.0,150.0,77.0,13.0,9.0,1197.0,630.0,33.0,401.99999999999994,111.00000000000001,101.0,17.0,213.0,213.0
02020204,02,02,02,04,100.0,2240.0,241.0,112.00000000000001,283.0,97.0,169.0,213.0,352.0,110.00000000000001,185.0,110.00000000000001,323.0,36.0,113.99999999999999,265.0,110.00000000000001,47.0,21.0,1543.0,893.0,74.0,442.0,97.0,126.0,28.999999999999996,236.0,268.0
02020205,02,02,02,05,100.0,2173.0,290.0,128.0,324.0,154.0,179.0,231.0,220.00000000000003,64.0,70.0,102.0,284.0,48.0,65.0,182.0,81.0,41.0,6.0,1835.0000000000002,1310.0,72.0,349.0,97.0,94.0,18.0,539.0,428.0
02020206,02,02,02,06,100.0,3225.0,420.0,143.0,451.99999999999994,194.0,278.0,340.0,391.0,231.99999999999997,89.0,115.99999999999999,373.0,82.0,109.00000000000001,240.0,100.0,30.0,4.0,3204.0,1886.0,54.0,1088.0,512.0,122.0,21.0,396.0,482.0
02030301,02,03,03,01,100.0,1043.0,150.0,52.0,142.0,55.00000000000001,84.0,128.0,83.0,87.0,43.0,25.0,138.0,70.0,27.0,74.0,24.0,15.0,3.0,3304.9999999999995,2911.0,31.0,288.0,63.0,64.0,9.0,121.0,663.0
02030302,02,03,03,02,100.0,1748.9999999999998,237.0,81.0,234.0,133.0,136.0,184.0,145.0,127.0,37.0,55.00000000000001,208.0,42.0,64.0,130.0,44.0,30.0,7.000000000000001,3534.0000000000005,2868.0,34.0,480.99999999999994,83.0,117.0,21.0,202.0,670.0
02030401,02,03,04,01,100.0,2555.0,279.0,115.99999999999999,382.0,167.0,216.0,294.0,258.0,117.0,100.0,43.0,262.0,48.0,86.0,184.0,61.0,19.0,18.0,2836.0,2130.0,64.0,523.0,119.0,114.99999999999999,6.0,320.0,433.0
02030402,02,03,04,02,100.0,1916.0,242.0,107.0,308.0,84.0,185.0,199.0,235.0,123.0,25.0,36.0,129.0,24.0,45.0,160.0,54.0,28.000000000000004,16.0,2208.0,1795.0,36.0,216.0,56.00000000000001,37.0,6.0,225.0,420.0
02040501,02,04,05,01,100.0,418.0,24.0,13.0,47.0,15.0,16.0,15.0,103.0,55.00000000000001,21.0,6.0,67.0,6.0,28.000000000000004,229.0,112.99999999999999,28.000000000000004,21.0,305.0,44.0,6.0,154.0,6.0,62.0,282.0,18.0,72.0
02040502,02,04,05,02,100.0,803.9999999999999,66.0,21.0,98.0,52.0,59.0,35.0,130.0,69.0,53.0,27.0,123.0,25.0,47.0,273.0,114.99999999999999,42.0,25.0,371.0,78.0,18.0,132.0,3.0,57.99999999999999,305.0,46.0,86.0
02040503,02,04,05,03,100.0,1332.0,162.0,64.0,151.0,73.0,100.0,117.0,223.0,54.0,50.0,38.0,118.0,39.0,31.0,261.0,122.0,51.0,36.0,389.0,94.0,18.0,173.0,12.0,56.00000000000001,244.0,100.0,82.0
02040701,02,04,07,01,100.0,1360.0,67.0,42.0,115.99999999999999,33.0,99.0,110.00000000000001,304.0,173.0,70.0,16.0,403.0,82.0,120.0,741.0,319.0,126.0,59.0,1490.0,344.0,56.99999999999999,634.0,39.0,186.0,584.0,89.0,157.0
02040702,02,04,07,02,100.0,1502.0,173.0,42.0,229.99999999999997,82.0,166.0,155.0,183.0,57.99999999999999,47.0,41.0,102.0,10.0,30.0,275.0,115.99999999999999,51.0,31.0,380.0,113.99999999999999,22.0,135.0,9.0,52.0,93.0,165.0,65.0
02040703,02,04,07,03,100.0,475.0,13.0,9.0,32.0,6.0,30.0,25.0,39.0,15.0,242.0,9.0,39.0,3.0,12.0,88.0,31.0,19.0,6.0,122.0,65.0,3.0,21.0,0.0,3.0,3.0,14.000000000000002,9.0
02050601,02,05,06,01,100.0,1254.0,165.0,44.0,191.0,61.0,102.0,125.0,176.0,42.0,49.0,24.0,149.0,49.0,40.0,269.0,107.0,62.0,22.0,409.99999999999994,84.0,15.0,146.0,9.0,57.99999999999999,175.0,119.0,55.00000000000001
02050602,02,05,06,02,100.0,3311.0,420.0,86.0,499.0,196.0,321.0,285.0,432.0,102.0,119.0,75.0,299.0,85.0,81.0,628.0,213.0,123.0,73.0,871.0000000000001,188.0,28.000000000000004,405.99999999999994,25.0,127.0,241.0,334.0,103.0
02050801,02,05,08,01,100.0,3012.0,377.0,100.0,484.99999999999994,154.0,304.0,247.00000000000003,347.0,131.0,115.99999999999999,52.0,340.0,92.0,100.0,500.0,202.0,96.0,70.0,1143.0,190.0,28.000000000000004,652.0,16.0,310.0,369.0,328.0,190.0
02050802,02,05,08,02,100.0,3722.0,527.0,104.0,554.0,195.0,330.0,434.0,407.0,91.0,145.0,47.0,198.0,36.0,55.00000000000001,447.0,160.0,70.0,46.0,752.0,192.0,45.0,290.0,24.0,109.00000000000001,105.0,388.0,133.0
02050803,02,05,08,03,100.0,1297.0,128.0,49.0,211.0,46.0,112.99999999999999,119.0,170.0,39.0,96.0,44.0,126.0,15.0,40.0,265.0,122.0,68.0,22.0,346.0,114.99999999999999,15.0,150.0,12.0,49.0,56.99999999999999,111.00000000000001,69.0
02050804,02,05,08,04,100.0,398.0,34.0,21.0,32.0,27.0,21.0,51.0,59.0,10.0,25.0,6.0,49.0,9.0,24.0,114.99999999999999,45.0,12.0,12.0,239.0,43.0,13.0,126.0,0.0,20.0,41.0,42.0,52.0
03010101,03,01,01,01,100.0,263.0,6.0,4.0,12.0,12.0,9.0,9.0,89.0,42.0,9.0,12.0,36.0,9.0,6.0,98.0,49.0,24.0,4.0,122.0,10.0,15.0,63.0,6.0,27.0,6.0,18.0,9.0
03010102,03,01,01,02,100.0,557.0,18.0,12.0,30.0,10.0,9.0,9.0,287.0,36.0,28.000000000000004,6.0,99.0,24.0,22.0,443.0,200.0,56.00000000000001,53.0,1099.0,62.0,45.0,501.0,13.0,191.0,81.0,9.0,9.0
03010104,03,01,01,04,100.0,45.0,0.0,3.0,9.0,3.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
03020203,03,02,02,03,100.0,55.00000000000001,0.0,0.0,3.0,7.000000000000001,3.0,0.0,24.0,6.0,3.0,0.0,16.0,0.0,16.0,61.0,33.0,3.0,3.0,200.0,27.0,6.0,92.0,3.0,15.0,9.0,0.0,3.0
03020209,03,02,02,09,100.0,986.0,66.0,91.0,56.99999999999999,67.0,31.0,64.0,265.0,73.0,64.0,27.0,75.0,9.0,18.0,299.0,120.0,62.0,22.0,391.0,84.0,18.0,147.0,3.0,68.0,42.0,166.0,67.0
03020210,03,02,02,10,100.0,618.0,35.0,19.0,45.0,28.000000000000004,21.0,24.0,193.0,40.0,81.0,12.0,89.0,28.999999999999996,9.0,276.0,119.0,40.0,30.0,471.0,121.0,20.0,208.0,18.0,75.0,21.0,19.0,54.0
03020307,03,02,03,07,100.0,836.9999999999999,27.0,34.0,34.0,22.0,41.0,24.0,373.0,72.0,24.0,24.0,103.0,22.0,27.0,694.0,299.0,74.0,148.0,667.0,150.0,21.0,254.99999999999997,18.0,137.0,24.0,28.000000000000004,73.0
03030405,03,03,04,05,100.0,539.0,21.0,21.0,21.0,25.0,15.0,7.000000000000001,267.0,33.0,35.0,10.0,73.0,12.0,9.0,446.0,185.0,36.0,112.99999999999999,710.0,39.0,21.0,340.0,6.0,202.0,45.0,12.0,18.0
03030406,03,03,04,06,100.0,305.0,6.0,6.0,9.0,12.0,15.0,9.0,142.0,21.0,3.0,3.0,21.0,0.0,15.0,175.0,73.0,21.0,43.0,123.0,16.0,0.0,24.0,6.0,9.0,6.0,32.0,12.0
03030711,03,03,07,11,100.0,223.0,24.0,16.0,6.0,15.0,3.0,9.0,90.0,18.0,9.0,0.0,18.0,0.0,15.0,75.0,24.0,12.0,21.0,115.99999999999999,15.0,9.0,43.0,0.0,6.0,9.0,3.0,21.0
03030715,03,03,07,15,100.0,317.0,27.0,3.0,18.0,20.0,9.0,10.0,95.0,45.0,6.0,6.0,48.0,3.0,15.0,162.0,52.0,21.0,16.0,742.0,78.0,16.0,382.0,13.0,120.0,36.0,18.0,40.0
03030716,03,03,07,16,100.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
03040508,03,04,05,08,100.0,303.0,37.0,10.0,15.0,9.0,12.0,3.0,147.0,15.0,6.0,9.0,30.0,0.0,18.0,206.99999999999997,78.0,15.0,64.0,358.0,184.0,10.0,67.0,9.0,18.0,18.0,9.0,43.0
03040512,03,04,05,12,100.0,631.0,49.0,18.0,43.0,21.0,18.0,30.0,219.0,34.0,19.0,28.000000000000004,85.0,12.0,30.0,191.0,51.0,52.0,37.0,461.00000000000006,206.0,15.0,131.0,15.0,36.0,12.0,25.0,88.0
03040513,03,04,05,13,100.0,256.0,25.0,12.0,10.0,24.0,9.0,34.0,72.0,9.0,16.0,3.0,18.0,12.0,0.0,63.0,30.0,3.0,15.0,84.0,15.0,3.0,30.0,3.0,18.0,3.0,12.0,18.0
03040614,03,04,06,14,100.0,2547.0,190.0,54.0,229.99999999999997,140.0,133.0,224.00000000000003,668.0,161.0,107.0,66.0,223.0,34.0,66.0,832.0,356.0,151.0,90.0,1023.0,171.0,86.0,401.99999999999994,46.0,156.0,94.0,202.0,134.0
03040818,03,04,08,18,100.0,2646.0,222.00000000000003,68.0,309.0,138.0,157.0,147.0,678.0,140.0,153.0,49.0,244.0,45.0,61.0,850.0,311.0,170.0,64.0,1107.0,152.0,59.0,476.99999999999994,41.0,124.0,92.0,169.0,99.0
03050919,03,05,09,19,100.0,204.0,5.0,0.0,21.0,10.0,12.0,10.0,71.0,12.0,33.0,3.0,112.00000000000001,36.0,48.0,159.0,60.0,24.0,18.0,513.0,30.0,21.0,286.0,4.0,125.0,22.0,16.0,23.0
03050920,03,05,09,20,100.0,555.0,34.0,19.0,34.0,31.0,28.999999999999996,28.999999999999996,135.0,69.0,20.0,6.0,39.0,3.0,15.0,147.0,56.00000000000001,21.0,18.0,142.0,32.0,0.0,64.0,0.0,25.0,21.0,34.0,9.0
03050923,03,05,09,23,100.0,985.0,76.0,33.0,135.0,45.0,49.0,70.0,241.0,62.0,68.0,19.0,97.0,25.0,32.0,241.0,100.0,46.0,27.0,348.0,57.99999999999999,30.0,126.0,3.0,46.0,77.0,72.0,27.0
03050924,03,05,09,24,100.0,725.0,65.0,37.0,89.0,12.0,42.0,36.0,130.0,57.99999999999999,33.0,73.0,152.0,15.0,38.0,161.0,64.0,25.0,7.000000000000001,202.0,40.0,18.0,99.0,3.0,42.0,45.0,37.0,23.0
03050925,03,05,09,25,100.0,725.0,55.00000000000001,25.0,81.0,39.0,37.0,45.0,133.0,42.0,91.0,19.0,75.0,15.0,35.0,249.00000000000003,91.0,41.0,38.0,425.0,36.0,24.0,221.0,9.0,113.99999999999999,92.0,33.0,41.0
03051017,03,05,10,17,100.0,328.0,15.0,24.0,26.0,13.0,9.0,9.0,78.0,21.0,62.0,3.0,45.0,15.0,21.0,190.0,79.0,30.0,31.0,302.0,18.0,6.0,204.99999999999997,3.0,140.0,51.0,9.0,8.0
03051021,03,05,10,21,100.0,229.0,6.0,9.0,14.000000000000002,9.0,9.0,3.0,103.0,22.0,18.0,6.0,76.0,15.0,15.0,152.0,84.0,16.0,15.0,177.0,18.0,6.0,69.0,6.0,26.0,40.0,6.0,30.0
03051022,03,05,10,22,100.0,162.0,6.0,9.0,6.0,6.0,3.0,0.0,84.0,0.0,3.0,3.0,22.0,3.0,7.000000000000001,78.0,34.0,13.0,7.000000000000001,92.0,0.0,0.0,57.99999999999999,0.0,9.0,31.0,9.0,9.0
03061126,03,06,11,26,100.0,2207.0,273.0,62.0,296.0,134.0,170.0,202.99999999999997,310.0,90.0,87.0,36.0,166.0,27.0,46.0,461.00000000000006,186.0,68.0,35.0,699.0,128.0,56.00000000000001,348.0,34.0,117.0,66.0,254.0,105.0
03061131,03,06,11,31,100.0,1888.0,300.0,55.00000000000001,331.0,137.0,130.0,204.0,188.0,41.0,63.0,28.000000000000004,89.0,9.0,34.0,285.0,132.0,47.0,12.0,290.0,80.0,33.0,118.0,15.0,38.0,45.0,256.0,36.0
03061227,03,06,12,27,100.0,1948.9999999999998,197.0,86.0,284.0,148.0,168.0,218.00000000000003,236.0,81.0,68.0,22.0,65.0,3.0,24.0,370.0,173.0,54.0,35.0,399.0,110.00000000000001,21.0,155.0,16.0,36.0,112.00000000000001,192.0,68.0
03061228,03,06,12,28,100.0,1382.0,130.0,51.0,216.0,56.99999999999999,133.0,84.0,223.0,86.0,67.0,26.0,105.0,24.0,28.000000000000004,309.0,122.0,37.0,42.0,478.0,100.0,28.000000000000004,202.99999999999997,9.0,68.0,172.0,84.0,46.0
03061332,03,06,13,32,100.0,3571.0,479.0,128.0,528.0,283.0,328.0,390.0,350.0,85.0,111.00000000000001,44.0,161.0,24.0,46.0,580.0,295.0,98.0,36.0,712.0,129.0,57.99999999999999,350.0,12.0,139.0,89.0,537.0,115.99999999999999
03061429,03,06,14,29,100.0,533.0,13.0,15.0,64.0,9.0,41.0,27.0,178.0,48.0,18.0,12.0,51.0,9.0,9.0,224.00000000000003,51.0,42.0,28.000000000000004,436.00000000000006,83.0,16.0,143.0,0.0,78.0,227.0,35.0,47.0
