id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,154.0,113.99999999999999,35.0,381.0,816.0,197.0,171.0,186.0,991.0,1417.0
01011102,01,01,11,02,100.0,3.0,0.0,3.0,12.0,37.0,18.0,0.0,3.0,21.0,67.0
01011103,01,01,11,03,100.0,189.0,272.0,96.0,361.0,946.0000000000001,340.0,346.0,335.0,1368.0,1751.0000000000002
01011104,01,01,11,04,100.0,182.0,324.0,118.0,617.0,1113.0,341.0,227.0,188.0,1413.0,1901.0000000000002
01011105,01,01,11,05,100.0,71.0,72.0,12.0,98.0,352.0,140.0,84.0,70.0,426.0,654.0
01011201,01,01,12,01,100.0,105.0,126.0,43.0,220.00000000000003,518.0,156.0,147.0,123.0,671.0,986.0
01011202,01,01,12,02,100.0,21.0,24.0,18.0,21.0,143.0,40.0,18.0,18.0,149.0,231.0
01011203,01,01,12,03,100.0,44.0,44.0,9.0,56.99999999999999,248.0,95.0,54.0,42.0,284.0,408.0
01011204,01,01,12,04,100.0,363.0,351.0,75.0,486.00000000000006,1732.9999999999998,509.99999999999994,333.0,301.0,2093.0,2757.0
01011301,01,01,13,01,100.0,250.99999999999997,190.0,47.0,316.0,1557.0,342.0,139.0,122.0,1439.0,2113.0
01011302,01,01,13,02,100.0,373.0,463.99999999999994,119.0,558.0,2412.0,684.0,248.0,182.0,2466.0,3429.0
01011303,01,01,13,03,100.0,322.0,349.0,63.0,734.0,2338.0,492.0,258.0,208.0,2218.0,3493.0
01011304,01,01,13,04,100.0,357.0,395.0,121.0,526.0,1313.0,386.0,262.0,284.0,1872.0,2288.0
01011305,01,01,13,05,100.0,273.0,249.00000000000003,69.0,369.0,1427.0,445.0,206.99999999999997,215.0,1510.0,2162.0
01011306,01,01,13,06,100.0,353.0,319.0,77.0,1115.0,1910.0000000000002,424.0,259.0,194.0,2308.0,3168.0
01011401,01,01,14,01,100.0,695.0,702.0,164.0,893.0,4021.0,844.9999999999999,277.0,195.0,3844.0,5667.0
01011402,01,01,14,02,100.0,509.99999999999994,490.00000000000006,56.99999999999999,567.0,2952.0,602.0,187.0,128.0,2753.0,3776.0
01022101,01,02,21,01,100.0,128.0,179.0,34.0,301.0,740.0,246.0,154.0,133.0,836.9999999999999,1343.0
01022102,01,02,21,02,100.0,282.0,343.0,113.99999999999999,724.0,1516.0,533.0,328.0,299.0,1945.0,2881.0
01022103,01,02,21,03,100.0,22.0,33.0,9.0,28.000000000000004,67.0,30.0,15.0,9.0,96.0,153.0
01022104,01,02,21,04,100.0,662.0,874.0,240.0,1448.0,3504.9999999999995,1192.0,853.9999999999999,811.0,4406.0,6219.0
01022105,01,02,21,05,100.0,241.0,337.0,108.0,492.0,1151.0,416.0,268.0,221.0,1504.0,2069.0
01022106,01,02,21,06,100.0,283.0,358.0,110.00000000000001,538.0,1512.0,488.99999999999994,366.0,397.0,1998.0,2329.0
01022201,01,02,22,01,100.0,426.99999999999994,500.0,153.0,826.0,2177.0,672.0,434.0,367.0,2628.0,3459.0000000000005
01022202,01,02,22,02,100.0,149.0,180.0,45.0,215.0,619.0,181.0,83.0,82.0,748.0,873.0
01022203,01,02,22,03,100.0,371.0,558.0,135.0,520.0,1351.0,538.0,319.0,433.0,2092.0,2386.0
01022204,01,02,22,04,100.0,175.0,223.0,49.0,400.0,1163.0,343.0,221.0,206.0,1205.0,1773.9999999999998
01022205,01,02,22,05,100.0,215.0,294.0,100.0,284.0,598.0,247.00000000000003,182.0,200.99999999999997,1043.0,1127.0
01022206,01,02,22,06,100.0,93.0,114.99999999999999,42.0,174.0,441.0,172.0,130.0,85.0,597.0,676.0
01022207,01,02,22,07,100.0,126.0,123.0,62.0,805.0000000000001,952.0,248.0,175.0,222.00000000000003,1292.0,1953.0
01033101,01,03,31,01,100.0,1600.0,2181.0,657.0,2493.0,5691.0,2217.0,1279.0,1082.0,7997.0,11364.0
01033102,01,03,31,02,100.0,619.0,876.0,286.0,1181.0,2454.0,973.0,550.0,523.0,3539.0,4698.0
01033201,01,03,32,01,100.0,928.9999999999999,1447.0,432.0,1019.9999999999999,2859.0,1183.0,710.0,758.0,4622.0,4293.0
01033202,01,03,32,02,100.0,563.0,776.0,204.99999999999997,785.0,1893.0,681.0,515.0,528.0,2955.0,2946.0
01033203,01,03,32,03,100.0,807.0,1158.0,401.99999999999994,1410.0,3195.0,1187.0,666.0,603.0,4361.0,5926.0
01044101,01,04,41,01,100.0,816.0,992.0,297.0,1425.0,3769.0,1350.0,936.0,773.0,4815.0,6637.0
01044102,01,04,41,02,100.0,667.0,696.0,171.0,796.0,2485.0,808.0,625.0,567.0,3260.0,4042.0
01044103,01,04,41,03,100.0,331.0,438.99999999999994,160.0,767.0,1742.0000000000002,602.0,336.0,279.0,2187.0,3242.0
01044201,01,04,42,01,100.0,1298.0,1930.9999999999998,655.0,2386.0,5671.0,2307.0,1307.0,1158.0,7743.000000000001,10789.0
01044202,01,04,42,02,100.0,673.0,846.0000000000001,286.0,1973.0,4010.0,1134.0,705.0,478.0,4515.0,7092.0
01044203,01,04,42,03,100.0,739.0,984.0,317.0,1273.0,3479.0,1304.0,835.0,861.9999999999999,4513.0,6531.0
02010101,02,01,01,01,100.0,340.0,520.0,186.0,819.0,1789.0,629.0,377.0,280.0,2272.0,3061.0
02010102,02,01,01,02,100.0,751.0,1272.0,421.0,1161.0,2846.0,1305.0,782.0,811.0,4661.0,4589.0
02010103,02,01,01,03,100.0,931.0,1441.0,450.0,1256.0,3304.0,1634.0,869.0,921.0000000000001,5230.0,5446.0
02010104,02,01,01,04,100.0,227.99999999999997,459.0,162.0,371.0,1019.0,505.99999999999994,299.0,271.0,1614.9999999999998,1661.0
02020201,02,02,02,01,100.0,91.0,95.0,18.0,55.00000000000001,298.0,45.0,36.0,52.0,328.0,384.0
02020202,02,02,02,02,100.0,229.0,256.0,79.0,397.0,978.9999999999999,359.0,208.0,215.0,1301.0,1773.0
02020203,02,02,02,03,100.0,374.0,392.0,100.0,513.0,1816.0,553.0,356.0,308.0,2137.0,2746.0
02020204,02,02,02,04,100.0,400.0,444.00000000000006,133.0,713.0,2307.0,701.0,421.0,418.0,2620.0,3536.9999999999995
02020205,02,02,02,05,100.0,408.0,515.0,181.0,955.0000000000001,2319.0,853.9999999999999,528.0,509.0,3043.0,3861.0
02020206,02,02,02,06,100.0,667.0,886.0,279.0,983.0,3615.9999999999995,1163.0,683.0,598.0,4350.0,5310.0
02030301,02,03,03,01,100.0,322.0,556.0,200.99999999999997,653.0,1863.0,878.9999999999999,508.0,724.0,2771.0,3451.0
02030302,02,03,03,02,100.0,467.0,690.0,222.00000000000003,832.0,2688.0,975.0,578.0,679.0,3421.0,4280.0
02030401,02,03,04,01,100.0,466.0,637.0,220.00000000000003,919.9999999999999,3181.0,996.0000000000001,527.0,587.0,3563.0000000000005,4886.0
02030402,02,03,04,02,100.0,340.0,451.0,164.0,705.0,2382.0,742.0,401.0,507.0,2699.0,3736.0
