id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0603,06,03,84198,22175,72317,62023,10294,11881,100.0,26.336730088600678,85.88921352051118,73.66326991139933,12.225943609111855,14.110786479488823
0604,06,04,69856,17406,60286,52450,7836,9570,100.0,24.916972056802567,86.30038937242327,75.08302794319744,11.217361429225836,13.69961062757673
0701,07,01,51079,26617,34797,24462,10335,16282,100.0,52.10947747606649,68.12388652871043,47.89052252393351,20.233364004776913,31.876113471289568
0702,07,02,51246,20954,38999,30292,8707,12247,100.0,40.88904499863404,76.10154938922062,59.11095500136596,16.990594387854664,23.898450610779378
0703,07,03,46671,15337,38513,31334,7179,8158,100.0,32.86194853335048,82.5201945533629,67.13805146664953,15.382143086713377,17.479805446637098
0704,07,04,65772,25877,51469,39895,11574,14303,100.0,39.34348963084595,78.25366417320441,60.65651036915405,17.597153804050354,21.746335826795598
0705,07,05,52719,18224,43549,34495,9054,9170,100.0,34.56818224928394,82.60589161402909,65.43181775071606,17.174073863313037,17.394108385970902
0706,07,06,32355,11902,26935,20453,6482,5420,100.0,36.78565909442126,83.24833874208005,63.21434090557874,20.033997836501314,16.75166125791995
0707,07,07,51587,12528,45620,39059,6561,5967,100.0,24.285188128792136,88.43313237831237,75.71481187120787,12.718320507104503,11.566867621687635
0801,08,01,167051,92710,109492,74341,35151,57559,100.0,55.49802156227739,65.54405540822863,44.50197843772261,21.042076970506013,34.45594459177138
0802,08,02,72834,27001,59111,45833,13278,13723,100.0,37.07197188126424,81.15852486476096,62.92802811873576,18.230496746025207,18.841475135239037
0803,08,03,37416,18330,30005,19086,10919,7411,100.0,48.98973701090443,80.19296557622407,51.01026298909558,29.1827025871285,19.807034423775924
0804,08,04,53485,14829,47468,38656,8812,6017,100.0,27.725530522576424,88.75011685519304,72.27446947742358,16.475647377769466,11.249883144806955
0901,09,01,62362,11615,55773,50747,5026,6589,100.0,18.62512427439787,89.43427087008114,81.37487572560212,8.059395144479009,10.56572912991886
0902,09,02,66119,14114,56143,52005,4138,9976,100.0,21.34636035027753,84.91205251138099,78.65363964972248,6.258412861658524,15.087947488619005
0903,09,03,51102,7117,47409,43985,3424,3693,100.0,13.927047865054204,92.77327697546085,86.0729521349458,6.700324840515048,7.226723024539157
0904,09,04,37457,4043,35176,33414,1762,2281,100.0,10.793710120938677,93.91035053528046,89.20628987906133,4.704060656219132,6.089649464719545
0905,09,05,52735,4976,50023,47759,2264,2712,100.0,9.435858537972882,94.85730539489903,90.56414146202711,4.293163932871907,5.142694605100977
1001,10,01,111261,26607,97796,84654,13142,13465,100.0,23.914039960093834,87.89782583295136,76.08596003990617,11.81186579304518,12.102174167048652
1002,10,02,81536,17597,70827,63939,6888,10709,100.0,21.581877943485086,86.86592425431711,78.41812205651492,8.447802197802199,13.134075745682889
1003,10,03,27412,4372,24945,23040,1905,2467,100.0,15.949219320005836,91.00029184298847,84.05078067999416,6.94951116299431,8.999708157011527
1004,10,04,48530,3932,46849,44598,2251,1681,100.0,8.102204821759736,96.53616319802184,91.89779517824026,4.638368019781578,3.4638368019781582
1101,11,01,61229,15601,51934,45628,6306,9295,100.0,25.47975632461742,84.81928497933986,74.52024367538257,10.299041303957274,15.180715020660147
1102,11,02,48726,11652,41054,37074,3980,7672,100.0,23.913311168575298,84.25481262570291,76.0866888314247,8.168123794278209,15.74518737429709
1103,11,03,74637,23925,58513,50712,7801,16124,100.0,32.05514691104948,78.39677371812908,67.94485308895052,10.451920629178558,21.60322628187092
1104,11,04,74306,18459,62647,55847,6800,11659,100.0,24.841870104702178,84.30947702742712,75.15812989529782,9.151347132129303,15.690522972572873
1105,11,05,31595,4978,28674,26617,2057,2921,100.0,15.755657540750118,90.75486627630954,84.24434245924988,6.510523817059662,9.245133723690458
1210,12,10,55796,24929,41581,30867,10714,14215,100.0,44.67883002365761,74.52326331636677,55.32116997634239,19.202093340024373,25.476736683633234
1221,12,21,54268,21608,42070,32660,9410,12198,100.0,39.8172035085133,77.52266529077909,60.1827964914867,17.3398687992924,22.4773347092209
1222,12,22,24098,3235,22814,20863,1951,1284,100.0,13.424350568511908,94.67175699228152,86.57564943148809,8.096107560793426,5.328243007718482
1223,12,23,33471,4507,31485,28964,2521,1986,100.0,13.465387947775687,94.06650533297481,86.53461205222432,7.5318932807504995,5.933494667025186
1230,12,30,97193,33901,79659,63292,16367,17534,100.0,34.88008395666354,81.95960614447543,65.11991604333646,16.83969010113897,18.040393855524574
