id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,599.0,782.0,264.0,1469.0,3264.0,1036.0,827.9999999999999,782.0,4219.0,5790.0
010112,01,01,12,100.0,533.0,545.0,145.0,784.0,2642.0,801.0,552.0,484.0,3197.0,4382.0
010113,01,01,13,100.0,1929.0,1966.0,496.0,3618.0,10957.0,2773.0,1373.0,1205.0,11813.0,16653.0
010114,01,01,14,100.0,1205.0,1192.0,221.0,1460.0,6973.0,1447.0,463.99999999999994,323.0,6597.0,9443.0
010221,01,02,21,100.0,1618.0,2124.0,615.0,3531.0,8491.0,2906.0,1985.0000000000002,1870.0,10786.0,14994.0
010222,01,02,22,100.0,1556.0,1993.0,586.0,3224.0,7301.000000000001,2401.0,1544.0,1596.0,9605.0,12248.0
010331,01,03,31,100.0,2219.0,3057.0,943.0,3674.0,8145.0,3190.0,1829.0,1605.0,11536.0,16062.0
010332,01,03,32,100.0,2299.0,3381.0,1039.0,3215.0,7947.0,3051.0,1891.0,1889.0,11938.0,13165.0
010441,01,04,41,100.0,1814.0,2127.0,628.0,2988.0,7995.999999999999,2760.0,1897.0,1619.0000000000002,10262.0,13921.0
010442,01,04,42,100.0,2710.0,3761.0,1258.0,5632.0,13160.0,4745.0,2847.0,2498.0,16771.0,24412.0
020101,02,01,01,100.0,2250.0,3692.0,1219.0,3607.0,8958.0,4074.0,2327.0,2283.0,13778.0,14757.0
020202,02,02,02,100.0,2169.0,2588.0,790.0,3615.9999999999995,11335.0,3675.0,2232.0,2100.0,13779.0,17611.0
020303,02,03,03,100.0,789.0,1246.0,423.00000000000006,1485.0,4551.0,1854.0,1086.0,1403.0,6192.0,7731.0
020304,02,03,04,100.0,806.0,1088.0,384.0,1625.0,5563.0,1738.0,927.9999999999999,1094.0,6262.0,8622.0
020405,02,04,05,100.0,678.0,642.0,158.0,917.0,2934.0,699.0,375.0,411.00000000000006,3429.9999999999995,4253.0
020407,02,04,07,100.0,787.0,785.0,222.00000000000003,1880.0,4171.0,745.0,484.99999999999994,404.0,4545.0,6437.0
020506,02,05,06,100.0,811.9999999999999,665.0,156.0,1353.0,5297.0,780.0,350.0,231.99999999999997,4676.0,6802.0
020508,02,05,08,100.0,1473.0,1089.0,278.0,2800.0,9807.0,1355.0,587.0,349.0,8386.0,12677.0
030101,03,01,01,100.0,345.0,368.0,93.0,475.0,1133.0,250.99999999999997,153.0,229.99999999999997,1313.0,2236.0
030202,03,02,02,100.0,542.0,615.0,152.0,629.0,1460.0,457.0,250.99999999999997,325.0,2251.0,2584.0
030203,03,02,03,100.0,277.0,372.0,91.0,209.0,684.0,323.0,202.99999999999997,275.0,1267.0,1011.9999999999999
030304,03,03,04,100.0,373.0,360.0,95.0,307.0,772.0,270.0,175.0,282.0,1308.0,1382.0
030307,03,03,07,100.0,222.00000000000003,288.0,96.0,302.0,622.0,202.99999999999997,112.00000000000001,175.0,902.0,1240.0
030405,03,04,05,100.0,340.0,443.0,136.0,305.0,935.0,390.0,263.0,262.0,1552.0,1282.0
030406,03,04,06,100.0,724.0,747.0,150.0,585.0,2138.0,623.0,254.99999999999997,428.0,2864.0,3076.0
030408,03,04,08,100.0,650.0,614.0,156.0,666.0,2624.0,569.0,309.0,401.0,3003.0,3800.0
030509,03,05,09,100.0,913.0000000000001,924.0,206.99999999999997,1021.0000000000001,3079.0,749.0,369.0,319.0,3640.0,5056.0
030510,03,05,10,100.0,241.0,193.0,65.0,351.0,800.0,190.0,130.0,174.0,1025.0,1430.0
030611,03,06,11,100.0,746.0,654.0,112.99999999999999,1226.0,4258.0,800.0,279.0,197.0,4063.0000000000005,5722.0
