district,forecast_area,district_region,planning_area,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
1,1,13,2,4929,1721.0,265.0,58.0,266.0,141.0,167.0,216.0,101.0,59.0,55.0,308.0,168.0,12.0,56,507.0,267.0,68.0,19.0,739.0,206.0,55.0,291.0,22.0,105.0,92.0,416.0,81.0
1,1,13,3,4725,1340.0,154.0,56.0,205.0,72.0,124.0,207.0,101.0,56.0,23.0,146.0,125.0,19.0,49,575.0,287.0,98.0,43.0,925.0,159.0,47.0,478.0,40.0,156.0,311.0,224.0,125.0
1,1,13,4,3840,722.0,54.0,29.0,96.0,21.0,92.0,149.0,78.0,35.0,3.0,34.0,200.0,29.0,21,427.0,177.0,66.0,31.0,972.0,270.0,46.0,414.0,24.0,121.0,743.0,79.0,138.0
1,1,13,5,3877,938.0,78.0,32.0,128.0,57.0,85.0,131.0,91.0,46.0,35.0,94.0,103.0,12.0,16,613.0,306.0,115.0,30.0,887.0,225.0,39.0,452.0,16.0,142.0,139.0,140.0,139.0
1,1,13,6,4844,1330.0,133.0,36.0,196.0,72.0,111.0,221.0,83.0,79.0,34.0,130.0,194.0,30.0,47,467.0,176.0,92.0,47.0,1202.0,589.0,58.0,359.0,41.0,90.0,155.0,347.0,264.0
1,1,14,1,7816,2730.0,332.0,108.0,376.0,255.0,246.0,367.0,116.0,119.0,41.0,362.0,190.0,22.0,61,844.0,398.0,159.0,27.0,1269.0,239.0,93.0,586.0,20.0,181.0,118.0,529.0,202.0
1,1,14,2,5391,2128.0,321.0,114.0,379.0,166.0,179.0,221.0,65.0,95.0,24.0,355.0,116.0,18.0,36,482.0,221.0,87.0,21.0,585.0,137.0,41.0,270.0,16.0,39.0,48.0,546.0,92.0
1,2,21,1,1897,653.0,49.0,37.0,39.0,24.0,25.0,218.0,79.0,59.0,17.0,15.0,143.0,42.0,54,116.0,40.0,26.0,7.0,697.0,143.0,37.0,437.0,143.0,88.0,6.0,33.0,114.0
1,2,21,2,4286,1244.0,81.0,81.0,103.0,35.0,51.0,317.0,205.0,100.0,72.0,53.0,376.0,52.0,147,194.0,56.0,37.0,23.0,1625.0,573.0,30.0,768.0,163.0,148.0,44.0,58.0,269.0
1,2,21,3,219,30.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,6.0,6.0,0.0,15.0,6.0,0,3.0,3.0,0.0,0.0,143.0,28.0,7.0,55.0,9.0,22.0,6.0,3.0,15.0
1,2,21,4,9395,2672.0,217.0,164.0,326.0,94.0,149.0,678.0,235.0,186.0,179.0,172.0,764.0,130.0,274,595.0,240.0,117.0,35.0,3410.0,1420.0,109.0,1376.0,387.0,350.0,108.0,190.0,487.0
1,2,21,5,3047,873.0,43.0,52.0,100.0,16.0,38.0,174.0,238.0,64.0,50.0,27.0,203.0,27.0,102,212.0,74.0,63.0,6.0,1259.0,470.0,47.0,575.0,196.0,136.0,12.0,55.0,199.0
1,2,21,6,3985,1212.0,140.0,63.0,157.0,73.0,61.0,243.0,98.0,104.0,49.0,104.0,226.0,54.0,79,396.0,163.0,97.0,33.0,1099.0,380.0,61.0,470.0,128.0,60.0,31.0,131.0,190.0
1,2,22,1,5448,1549.0,158.0,82.0,199.0,82.0,92.0,351.0,106.0,127.0,76.0,105.0,317.0,63.0,95,373.0,152.0,83.0,21.0,2083.0,1017.0,77.0,731.0,156.0,230.0,39.0,116.0,315.0
1,2,22,2,2741,580.0,24.0,35.0,109.0,50.0,31.0,99.0,34.0,29.0,30.0,43.0,76.0,6.0,22,291.0,150.0,54.0,9.0,927.0,524.0,35.0,281.0,64.0,51.0,24.0,72.0,257.0
1,2,22,3,4203,932.0,62.0,71.0,67.0,26.0,56.0,208.0,174.0,55.0,71.0,60.0,335.0,96.0,93,246.0,94.0,64.0,17.0,1955.0,993.0,33.0,757.0,268.0,159.0,22.0,42.0,402.0
1,2,22,4,2578,850.0,89.0,61.0,89.0,30.0,54.0,188.0,47.0,71.0,18.0,56.0,103.0,18.0,45,331.0,147.0,64.0,18.0,679.0,238.0,36.0,280.0,73.0,50.0,21.0,63.0,120.0
1,2,22,5,2103,351.0,12.0,3.0,52.0,9.0,12.0,142.0,38.0,16.0,9.0,21.0,141.0,30.0,57,287.0,119.0,91.0,18.0,1023.0,327.0,37.0,521.0,138.0,154.0,8.0,16.0,152.0
1,2,22,6,1304,420.0,44.0,30.0,28.0,18.0,36.0,142.0,32.0,13.0,6.0,19.0,48.0,6.0,3,135.0,53.0,23.0,25.0,363.0,155.0,27.0,108.0,17.0,19.0,12.0,39.0,93.0
1,2,22,7,2680,954.0,120.0,34.0,98.0,47.0,120.0,193.0,51.0,33.0,26.0,54.0,98.0,18.0,17,315.0,142.0,68.0,15.0,551.0,154.0,48.0,204.0,25.0,72.0,34.0,74.0,85.0
1,3,31,1,16792,4528.0,180.0,485.0,364.0,110.0,152.0,1001.0,1072.0,441.0,220.0,168.0,1451.0,381.0,515,779.0,338.0,104.0,60.0,7861.0,4149.0,72.0,2571.0,639.0,631.0,46.0,135.0,1110.0
1,3,31,2,7156,1663.0,99.0,141.0,165.0,49.0,61.0,383.0,334.0,139.0,89.0,89.0,603.0,138.0,205,308.0,112.0,70.0,34.0,3472.0,2216.0,34.0,853.0,226.0,180.0,44.0,82.0,532.0
1,3,32,1,9484,1262.0,98.0,47.0,147.0,67.0,90.0,389.0,80.0,55.0,73.0,70.0,424.0,80.0,94,635.0,265.0,111.0,109.0,5588.0,3420.0,48.0,1644.0,646.0,301.0,44.0,112.0,967.0
1,3,32,2,6163,1203.0,71.0,61.0,116.0,56.0,50.0,426.0,98.0,42.0,93.0,41.0,341.0,33.0,130,478.0,184.0,116.0,53.0,2978.0,1863.0,28.0,782.0,202.0,149.0,31.0,77.0,624.0
1,3,32,3,9373,2205.0,148.0,99.0,228.0,61.0,117.0,569.0,329.0,211.0,117.0,105.0,736.0,199.0,197,516.0,274.0,84.0,59.0,4454.0,2277.0,53.0,1657.0,540.0,353.0,56.0,149.0,593.0
1,4,41,1,10243,3079.0,200.0,196.0,325.0,63.0,120.0,866.0,569.0,161.0,188.0,157.0,861.0,186.0,252,500.0,209.0,85.0,33.0,4086.0,2157.0,81.0,1200.0,242.0,263.0,77.0,127.0,658.0
1,4,41,2,7025,2026.0,142.0,83.0,186.0,43.0,65.0,763.0,313.0,97.0,100.0,63.0,642.0,142.0,143,374.0,149.0,75.0,22.0,2843.0,1482.0,50.0,883.0,159.0,219.0,78.0,51.0,561.0
1,4,41,3,4716,1522.0,117.0,91.0,150.0,61.0,79.0,278.0,307.0,145.0,68.0,57.0,250.0,52.0,49,285.0,132.0,49.0,26.0,1757.0,774.0,47.0,673.0,102.0,229.0,34.0,85.0,201.0
1,4,42,1,16239,4057.0,224.0,270.0,346.0,111.0,158.0,866.0,935.0,425.0,161.0,193.0,1188.0,417.0,373,703.0,264.0,138.0,43.0,7722.0,4343.0,84.0,2446.0,750.0,432.0,89.0,192.0,1111.0
1,4,42,2,9834,2784.0,199.0,176.0,226.0,114.0,161.0,665.0,580.0,214.0,75.0,147.0,495.0,109.0,170,438.0,175.0,93.0,55.0,3806.0,1500.0,86.0,1538.0,387.0,323.0,76.0,153.0,487.0
1,4,42,3,9382,2758.0,173.0,250.0,214.0,82.0,105.0,577.0,651.0,270.0,94.0,121.0,641.0,191.0,215,426.0,165.0,77.0,39.0,4121.0,2444.0,87.0,1127.0,318.0,240.0,70.0,121.0,544.0
2,1,1,1,4502,927.0,48.0,46.0,118.0,44.0,70.0,204.0,134.0,49.0,39.0,64.0,187.0,50.0,55,434.0,191.0,82.0,47.0,1992.0,926.0,100.0,754.0,211.0,159.0,37.0,48.0,312.0
2,1,1,2,9464,1487.0,121.0,124.0,178.0,63.0,74.0,308.0,194.0,75.0,101.0,101.0,349.0,112.0,81,648.0,257.0,132.0,22.0,5114.0,2815.0,77.0,1916.0,708.0,337.0,49.0,133.0,1081.0
2,1,1,3,10768,1308.0,111.0,89.0,179.0,60.0,83.0,309.0,196.0,27.0,39.0,62.0,254.0,71.0,78,325.0,115.0,86.0,20.0,6780.0,5248.0,69.0,1128.0,272.0,244.0,89.0,68.0,1404.0
2,1,1,4,3299,434.0,59.0,48.0,57.0,24.0,33.0,59.0,69.0,18.0,9.0,37.0,69.0,42.0,12,41.0,19.0,6.0,0.0,2057.0,1429.0,9.0,565.0,174.0,100.0,0.0,49.0,424.0
2,2,2,1,775,255.0,48.0,7.0,13.0,19.0,16.0,33.0,3.0,13.0,10.0,25.0,25.0,0.0,9,78.0,43.0,19.0,3.0,124.0,42.0,17.0,49.0,6.0,3.0,6.0,25.0,48.0
2,2,2,2,2690,831.0,104.0,57.0,131.0,40.0,56.0,128.0,52.0,35.0,62.0,82.0,150.0,37.0,32,133.0,58.0,16.0,9.0,891.0,422.0,15.0,388.0,93.0,113.0,0.0,140.0,149.0
2,2,2,3,4399,1578.0,199.0,111.0,345.0,85.0,139.0,245.0,62.0,54.0,78.0,188.0,226.0,50.0,65,162.0,71.0,17.0,8.0,1142.0,570.0,44.0,395.0,94.0,106.0,12.0,226.0,218.0
2,2,2,4,5472,1930.0,245.0,131.0,309.0,97.0,184.0,331.0,83.0,86.0,91.0,201.0,305.0,45.0,124,212.0,76.0,49.0,19.0,1558.0,904.0,78.0,448.0,98.0,96.0,34.0,227.0,276.0
2,2,2,5,6276,2071.0,339.0,133.0,325.0,143.0,204.0,223.0,70.0,78.0,101.0,260.0,248.0,45.0,46,203.0,96.0,42.0,15.0,1915.0,1279.0,91.0,400.0,90.0,106.0,18.0,358.0,381.0
2,2,2,6,9045,2880.0,415.0,140.0,466.0,198.0,256.0,345.0,251.0,106.0,106.0,347.0,381.0,80.0,102,269.0,104.0,40.0,18.0,3175.0,1860.0,54.0,1065.0,497.0,130.0,21.0,400.0,496.0
2,3,3,1,5592,858.0,145.0,50.0,136.0,61.0,69.0,86.0,67.0,39.0,22.0,105.0,146.0,62.0,31,77.0,18.0,21.0,0.0,3270.0,2779.0,34.0,361.0,78.0,96.0,15.0,126.0,599.0
2,3,3,2,7121,1560.0,221.0,80.0,253.0,113.0,157.0,144.0,126.0,41.0,64.0,175.0,213.0,52.0,66,144.0,46.0,26.0,18.0,3570.0,2859.0,35.0,500.0,88.0,105.0,10.0,215.0,640.0
2,3,4,1,7461,2238.0,270.0,104.0,401.0,165.0,239.0,266.0,114.0,87.0,47.0,289.0,271.0,57.0,94,172.0,59.0,23.0,17.0,2692.0,1957.0,72.0,505.0,138.0,97.0,7.0,373.0,462.0
2,3,4,2,5629,1673.0,263.0,94.0,290.0,90.0,196.0,210.0,96.0,33.0,41.0,208.0,144.0,19.0,52,184.0,62.0,34.0,20.0,2127.0,1769.0,32.0,158.0,38.0,39.0,15.0,246.0,397.0
2,4,5,1,1625,393.0,32.0,9.0,36.0,12.0,19.0,109.0,49.0,29.0,10.0,23.0,66.0,3.0,31,258.0,100.0,53.0,29.0,412.0,65.0,6.0,214.0,13.0,100.0,268.0,23.0,48.0
2,4,5,2,2563,812.0,92.0,24.0,97.0,48.0,68.0,128.0,64.0,43.0,27.0,61.0,124.0,25.0,43,332.0,125.0,63.0,31.0,403.0,90.0,32.0,152.0,6.0,75.0,312.0,48.0,107.0
2,4,5,3,3325,1306.0,155.0,56.0,193.0,70.0,138.0,239.0,63.0,53.0,49.0,130.0,193.0,52.0,56,305.0,147.0,48.0,34.0,468.0,102.0,19.0,208.0,12.0,66.0,260.0,92.0,98.0
2,4,7,1,6172,1367.0,90.0,31.0,128.0,45.0,121.0,304.0,190.0,95.0,23.0,104.0,436.0,82.0,124,752.0,316.0,149.0,57.0,1640.0,353.0,75.0,787.0,55.0,244.0,664.0,109.0,253.0
2,4,7,2,3564,1398.0,187.0,41.0,236.0,75.0,156.0,200.0,60.0,34.0,26.0,166.0,104.0,9.0,36,299.0,139.0,52.0,35.0,518.0,150.0,15.0,218.0,13.0,76.0,104.0,183.0,88.0
2,4,7,3,761,419.0,6.0,11.0,36.0,9.0,21.0,38.0,21.0,231.0,12.0,20.0,30.0,0.0,12,86.0,40.0,10.0,0.0,96.0,45.0,3.0,32.0,3.0,3.0,13.0,13.0,19.0
2,5,6,1,3157,1258.0,172.0,60.0,210.0,84.0,126.0,197.0,56.0,51.0,27.0,120.0,138.0,45.0,29,234.0,86.0,42.0,24.0,468.0,86.0,19.0,200.0,15.0,91.0,188.0,129.0,58.0
2,5,6,2,7365,3201.0,464.0,108.0,571.0,193.0,315.0,437.0,111.0,123.0,81.0,294.0,298.0,85.0,68,729.0,289.0,149.0,88.0,952.0,188.0,47.0,441.0,31.0,146.0,283.0,376.0,113.0
2,5,8,1,7854,3072.0,428.0,111.0,515.0,166.0,343.0,395.0,147.0,119.0,42.0,310.0,359.0,101.0,125,603.0,273.0,88.0,83.0,1217.0,230.0,28.0,654.0,15.0,318.0,439.0,364.0,159.0
2,5,8,2,7624,3422.0,576.0,128.0,556.0,217.0,351.0,421.0,107.0,127.0,62.0,409.0,215.0,43.0,61,530.0,205.0,83.0,58.0,891.0,239.0,53.0,386.0,18.0,135.0,116.0,490.0,125.0
2,5,8,3,2884,1205.0,143.0,59.0,210.0,43.0,93.0,168.0,31.0,129.0,19.0,114.0,112.0,12.0,38,307.0,135.0,72.0,23.0,497.0,147.0,18.0,221.0,19.0,65.0,64.0,113.0,45.0
2,5,8,4,1054,364.0,34.0,24.0,35.0,21.0,33.0,72.0,10.0,31.0,12.0,46.0,54.0,15.0,27,135.0,50.0,44.0,10.0,165.0,37.0,27.0,64.0,0.0,23.0,37.0,38.0,30.0
3,1,1,1,697,261.0,10.0,3.0,21.0,18.0,6.0,77.0,47.0,15.0,7.0,9.0,37.0,4.0,17,120.0,50.0,25.0,6.0,161.0,22.0,9.0,65.0,6.0,26.0,6.0,22.0,6.0
3,1,1,2,2813,531.0,12.0,16.0,12.0,13.0,16.0,273.0,40.0,33.0,9.0,10.0,112.0,24.0,41,515.0,226.0,65.0,55.0,1310.0,114.0,53.0,580.0,20.0,212.0,207.0,23.0,24.0
3,1,1,4,48,36.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,128,72.0,0.0,3.0,3.0,9.0,3.0,20.0,16.0,9.0,3.0,0.0,9.0,3.0,0,6.0,3.0,3.0,0.0,13.0,3.0,0.0,3.0,3.0,0.0,6.0,3.0,6.0
3,2,2,9,2661,1034.0,78.0,89.0,84.0,58.0,31.0,307.0,75.0,86.0,28.0,65.0,105.0,15.0,26,311.0,123.0,49.0,32.0,485.0,98.0,37.0,178.0,9.0,67.0,42.0,201.0,37.0
3,2,2,10,1850,623.0,36.0,4.0,61.0,34.0,11.0,220.0,40.0,84.0,20.0,19.0,103.0,42.0,13,299.0,132.0,42.0,24.0,518.0,151.0,24.0,230.0,31.0,84.0,19.0,16.0,47.0
3,2,3,7,2535,868.0,36.0,40.0,43.0,35.0,31.0,382.0,77.0,39.0,22.0,25.0,96.0,14.0,26,675.0,307.0,63.0,150.0,699.0,116.0,23.0,279.0,24.0,128.0,31.0,30.0,93.0
3,3,4,5,2191,548.0,25.0,24.0,21.0,35.0,21.0,236.0,39.0,22.0,19.0,6.0,87.0,9.0,25,522.0,241.0,56.0,120.0,837.0,52.0,47.0,393.0,9.0,233.0,62.0,11.0,25.0
3,3,4,6,751,311.0,6.0,3.0,13.0,21.0,9.0,114.0,28.0,25.0,9.0,10.0,35.0,0.0,13,187.0,81.0,19.0,38.0,147.0,16.0,3.0,49.0,7.0,17.0,7.0,16.0,15.0
3,3,7,11,568,201.0,9.0,15.0,8.0,19.0,7.0,87.0,13.0,3.0,0.0,10.0,27.0,3.0,18,83.0,18.0,19.0,25.0,169.0,29.0,3.0,73.0,3.0,6.0,23.0,7.0,18.0
3,3,7,15,1650,347.0,25.0,3.0,24.0,21.0,12.0,106.0,49.0,21.0,0.0,18.0,92.0,30.0,29,198.0,63.0,29.0,7.0,715.0,75.0,12.0,353.0,27.0,124.0,47.0,9.0,54.0
3,3,7,16,42,17.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,5,8,953,291.0,34.0,16.0,9.0,13.0,11.0,143.0,19.0,6.0,6.0,11.0,34.0,3.0,19,175.0,55.0,9.0,59.0,367.0,182.0,3.0,64.0,12.0,6.0,16.0,9.0,78.0
3,4,5,12,1925,675.0,55.0,14.0,35.0,22.0,15.0,226.0,56.0,30.0,37.0,43.0,91.0,13.0,24,225.0,67.0,64.0,42.0,553.0,238.0,29.0,152.0,13.0,49.0,18.0,17.0,118.0
3,4,5,13,617,221.0,16.0,9.0,12.0,24.0,12.0,72.0,18.0,10.0,0.0,25.0,21.0,6.0,9,71.0,22.0,3.0,15.0,169.0,55.0,3.0,63.0,9.0,31.0,9.0,22.0,28.0
3,4,6,14,6298,2445.0,194.0,54.0,271.0,145.0,149.0,634.0,158.0,134.0,84.0,202.0,305.0,44.0,84,837.0,363.0,181.0,66.0,1190.0,233.0,100.0,494.0,61.0,199.0,114.0,224.0,158.0
3,4,8,18,6593,2549.0,204.0,80.0,315.0,151.0,155.0,650.0,160.0,137.0,69.0,150.0,287.0,53.0,50,987.0,367.0,196.0,74.0,1319.0,136.0,76.0,605.0,48.0,163.0,126.0,184.0,103.0
3,5,9,19,687,205.0,24.0,3.0,28.0,9.0,15.0,68.0,12.0,10.0,6.0,6.0,36.0,9.0,15,128.0,58.0,21.0,12.0,222.0,21.0,6.0,100.0,6.0,51.0,24.0,18.0,6.0
3,5,9,20,1188,572.0,30.0,20.0,31.0,27.0,42.0,160.0,65.0,20.0,13.0,21.0,52.0,3.0,15,159.0,52.0,22.0,15.0,168.0,37.0,6.0,59.0,3.0,20.0,20.0,24.0,15.0
3,5,9,23,2490,1084.0,81.0,39.0,194.0,64.0,53.0,232.0,94.0,94.0,21.0,70.0,94.0,18.0,36,346.0,144.0,71.0,33.0,412.0,56.0,29.0,161.0,3.0,63.0,70.0,75.0,48.0
3,5,9,24,1585,677.0,64.0,16.0,96.0,22.0,50.0,161.0,57.0,17.0,58.0,64.0,129.0,12.0,33,179.0,97.0,27.0,21.0,249.0,72.0,12.0,96.0,3.0,45.0,52.0,40.0,37.0
3,5,9,25,1928,683.0,67.0,32.0,90.0,29.0,36.0,128.0,46.0,97.0,27.0,48.0,116.0,46.0,37,248.0,96.0,37.0,28.0,384.0,43.0,22.0,212.0,12.0,128.0,92.0,27.0,49.0
3,5,10,17,956,285.0,9.0,13.0,36.0,7.0,3.0,77.0,24.0,49.0,9.0,12.0,30.0,9.0,9,197.0,90.0,34.0,30.0,304.0,22.0,6.0,213.0,0.0,135.0,62.0,12.0,19.0
3,5,10,21,1014,328.0,9.0,22.0,27.0,19.0,23.0,119.0,30.0,25.0,3.0,15.0,66.0,22.0,7,190.0,110.0,21.0,17.0,227.0,28.0,10.0,90.0,3.0,40.0,49.0,7.0,35.0
3,5,10,22,531,167.0,7.0,14.0,6.0,7.0,9.0,77.0,0.0,3.0,3.0,9.0,32.0,7.0,9,80.0,44.0,18.0,0.0,129.0,15.0,3.0,71.0,0.0,32.0,30.0,9.0,14.0
3,6,11,26,5163,2185.0,293.0,57.0,318.0,150.0,196.0,334.0,92.0,124.0,53.0,232.0,184.0,34.0,33,530.0,239.0,84.0,42.0,780.0,158.0,59.0,362.0,43.0,128.0,46.0,296.0,98.0
3,6,11,31,3742,1742.0,286.0,60.0,309.0,158.0,159.0,174.0,62.0,70.0,30.0,250.0,85.0,6.0,28,294.0,138.0,48.0,6.0,304.0,62.0,36.0,140.0,16.0,44.0,34.0,287.0,44.0
3,6,12,27,4042,1651.0,193.0,79.0,323.0,131.0,147.0,223.0,67.0,54.0,19.0,245.0,89.0,6.0,39,412.0,196.0,71.0,46.0,452.0,109.0,31.0,166.0,12.0,49.0,112.0,204.0,55.0
3,6,12,28,3333,1334.0,108.0,56.0,231.0,74.0,145.0,237.0,79.0,78.0,25.0,102.0,101.0,19.0,26,323.0,139.0,35.0,36.0,562.0,98.0,39.0,250.0,21.0,73.0,175.0,102.0,66.0
3,6,13,32,7389,3242.0,464.0,120.0,587.0,305.0,354.0,361.0,77.0,119.0,77.0,430.0,190.0,18.0,49,579.0,290.0,83.0,38.0,750.0,161.0,66.0,323.0,13.0,136.0,69.0,570.0,144.0
3,6,14,29,1861,504.0,7.0,20.0,60.0,10.0,30.0,187.0,43.0,18.0,13.0,36.0,60.0,4.0,18,263.0,82.0,55.0,25.0,528.0,108.0,16.0,185.0,16.0,81.0,242.0,35.0,29.0
3,6,14,30,1681,351.0,12.0,16.0,23.0,6.0,11.0,69.0,94.0,57.0,3.0,15.0,147.0,37.0,69,134.0,51.0,13.0,15.0,775.0,35.0,12.0,474.0,10.0,265.0,109.0,6.0,13.0
3,6,14,34,1941,795.0,101.0,28.0,139.0,46.0,56.0,118.0,28.0,49.0,13.0,67.0,66.0,12.0,19,239.0,101.0,64.0,13.0,279.0,57.0,45.0,117.0,6.0,52.0,51.0,71.0,30.0
3,6,14,35,1234,427.0,29.0,12.0,77.0,6.0,32.0,85.0,26.0,28.0,16.0,39.0,41.0,10.0,9,149.0,70.0,36.0,6.0,176.0,23.0,9.0,86.0,7.0,43.0,125.0,61.0,37.0
3,6,14,41,788,303.0,19.0,0.0,37.0,17.0,59.0,48.0,19.0,12.0,6.0,21.0,26.0,0.0,11,89.0,35.0,45.0,0.0,46.0,19.0,0.0,12.0,3.0,3.0,25.0,47.0,21.0
3,7,15,36,4289,1701.0,257.0,77.0,296.0,130.0,177.0,161.0,42.0,57.0,31.0,207.0,89.0,24.0,12,323.0,141.0,58.0,15.0,417.0,122.0,27.0,151.0,15.0,30.0,46.0,425.0,43.0
3,7,15,37,5753,2326.0,293.0,118.0,380.0,196.0,202.0,211.0,79.0,80.0,40.0,336.0,140.0,16.0,32,600.0,266.0,126.0,37.0,603.0,104.0,65.0,250.0,16.0,58.0,77.0,552.0,95.0
3,7,16,33,983,281.0,37.0,15.0,19.0,9.0,15.0,62.0,16.0,19.0,0.0,16.0,25.0,9.0,7,168.0,75.0,31.0,21.0,235.0,60.0,7.0,74.0,12.0,24.0,43.0,46.0,9.0
3,7,16,38,5851,2467.0,397.0,97.0,361.0,189.0,251.0,298.0,126.0,79.0,43.0,287.0,121.0,25.0,24,510.0,233.0,107.0,43.0,668.0,178.0,57.0,264.0,13.0,102.0,181.0,388.0,84.0
3,7,16,39,3631,1500.0,232.0,68.0,209.0,123.0,112.0,230.0,32.0,66.0,16.0,231.0,77.0,10.0,30,319.0,158.0,57.0,11.0,361.0,68.0,18.0,194.0,13.0,71.0,83.0,300.0,84.0
4,1,1,1,5380,1773.0,44.0,58.0,92.0,20.0,43.0,1009.0,137.0,103.0,98.0,42.0,458.0,63.0,111,492.0,206.0,100.0,54.0,1908.0,766.0,195.0,632.0,90.0,166.0,55.0,46.0,265.0
4,1,1,2,367,110.0,0.0,0.0,9.0,3.0,6.0,48.0,10.0,18.0,0.0,0.0,81.0,10.0,61,35.0,14.0,6.0,0.0,119.0,25.0,3.0,76.0,16.0,16.0,10.0,0.0,6.0
4,1,1,3,4448,1067.0,15.0,25.0,30.0,17.0,18.0,619.0,148.0,72.0,17.0,6.0,271.0,27.0,111,648.0,226.0,150.0,99.0,1969.0,859.0,104.0,740.0,190.0,231.0,75.0,6.0,350.0
4,2,2,4,76,16.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0,3.0,0.0,0.0,0.0,19.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,9.0
4,2,2,5,330,122.0,12.0,7.0,17.0,7.0,3.0,32.0,6.0,0.0,3.0,9.0,15.0,9.0,3,44.0,15.0,0.0,0.0,48.0,10.0,15.0,6.0,0.0,0.0,0.0,22.0,9.0
